Year,Month,Day,Theta,Phi
1996,1,1,337.2,205.0
1996,1,1,99.2,150.0
1996,1,2,262.6,245.0
1996,1,2,313.9,200.0
1996,1,2,99.3,150.0
1996,1,3,316.1,187.0
1996,1,4,300.4,186.0
1996,1,4,38.8,153.0
1996,1,5,291.6,187.0
1996,1,5,309.4,154.0
1996,1,6,287.2,187.0
1996,1,6,287.4,154.0
1996,1,7,284.3,187.0
1996,1,7,279.1,153.0
1996,1,8,283.5,189.0
1996,1,8,277.5,154.0
1996,1,8,301.8,127.0
1996,1,9,275.5,155.0
1996,1,9,292.1,128.0
1996,1,10,273.1,156.0
1996,1,17,101.7,337.0
1996,1,21,281.0,320.0
1996,1,22,276.7,320.0
1996,1,24,74.0,193.0
1996,1,25,70.7,191.0
1996,1,26,65.7,192.0
1996,1,27,53.9,193.0
1996,1,28,30.7,193.0
1996,1,29,346.7,194.0
1996,1,30,313.2,194.0
1996,1,30,288.0,219.0
1996,1,31,283.0,221.0
1996,2,1,280.6,220.0
1996,2,2,279.5,222.0
1996,2,15,338.7,331.0
1996,2,19,78.2,202.0
1996,2,20,75.0,203.0
1996,2,21,71.8,203.0
1996,2,21,256.8,288.0
1996,2,22,63.8,204.0
1996,2,22,259.1,290.0
1996,2,23,46.5,203.0
1996,2,24,0.0,207.0
1996,2,24,300.6,234.0
1996,2,25,322.0,209.0
1996,2,25,291.5,234.0
1996,2,26,309.0,206.0
1996,2,26,287.1,235.0
1996,2,27,283.7,235.0
1996,2,28,127.8,150.0
1996,2,29,283.9,195.0
1996,2,29,234.8,149.0
1996,3,6,283.3,127.0
1996,3,6,20.9,61.0
1996,3,11,85.4,320.0
1996,3,12,80.3,321.0
1996,3,13,71.0,321.0
1996,3,14,308.1,321.0
1996,3,15,269.7,318.0
1996,3,16,273.8,323.0
1996,3,17,271.0,326.0
1996,3,18,268.2,325.0
1996,3,19,267.9,325.0
1996,3,21,60.3,201.0
1996,3,22,33.9,202.0
1996,3,23,351.8,200.0
1996,3,24,308.9,202.0
1996,3,25,294.2,202.0
1996,3,26,287.4,201.0
1996,3,26,288.5,184.0
1996,3,27,282.2,204.0
1996,3,27,279.7,185.0
1996,3,28,280.4,205.0
1996,3,28,275.0,186.0
1996,3,29,278.5,204.0
1996,3,29,274.2,184.0
1996,4,1,279.7,123.0
1996,4,2,275.5,123.0
1996,4,3,272.3,123.0
1996,4,4,271.8,123.0
1996,4,12,68.9,260.0
1996,4,13,61.3,260.0
1996,4,16,300.3,263.0
1996,4,17,285.4,265.0
1996,4,18,280.8,265.0
1996,4,18,261.3,264.0
1996,4,19,277.2,264.0
1996,4,19,262.5,265.0
1996,4,20,261.8,269.0
1996,4,20,265.0,244.0
1996,4,21,264.4,246.0
1996,4,22,264.6,245.0
1996,4,23,261.8,242.0
1996,4,24,281.2,193.0
1996,4,28,77.9,46.0
1996,5,5,37.3,339.0
1996,5,6,353.2,340.0
1996,5,6,93.3,261.0
1996,5,7,326.7,340.0
1996,5,7,94.0,259.0
1996,5,8,96.3,259.0
1996,5,9,97.2,258.0
1996,5,10,97.1,257.0
1996,5,10,53.0,243.0
1996,5,11,106.9,257.0
1996,5,11,40.6,245.0
1996,5,11,100.0,245.0
1996,5,12,193.3,259.0
1996,5,12,103.4,244.0
1996,5,13,257.0,260.0
1996,5,13,180.0,245.0
1996,5,14,262.3,261.0
1996,5,14,246.7,245.0
1996,5,15,263.8,261.0
1996,5,15,259.4,245.0
1996,5,16,265.5,261.0
1996,5,17,264.4,262.0
1996,5,22,134.1,74.0
1996,5,22,101.7,53.0
1996,6,1,32.7,327.0
1996,6,2,17.7,327.0
1996,6,3,86.7,286.0
1996,6,4,85.6,286.0
1996,6,4,286.3,347.0
1996,6,5,76.1,289.0
1996,6,5,281.4,345.0
1996,6,6,340.6,288.0
1996,6,6,260.8,5.0
1996,6,7,276.6,289.0
1996,6,8,275.4,290.0
1996,6,9,272.4,290.0
1996,6,9,243.0,263.0
1996,6,10,272.0,290.0
1996,6,11,272.9,291.0
1996,6,12,272.9,294.0
1996,6,18,38.8,105.0
1996,6,19,17.3,106.0
1996,6,19,81.0,45.0
1996,6,20,353.7,105.0
1996,6,20,79.4,43.0
1996,6,21,331.1,105.0
1996,6,21,76.5,44.0
1996,6,21,65.5,73.0
1996,6,22,74.6,44.0
1996,6,22,83.2,11.0
1996,6,23,65.6,44.0
1996,6,23,77.6,359.0
1996,6,24,36.4,44.0
1996,6,24,75.3,357.0
1996,6,25,317.8,43.0
1996,6,25,72.2,358.0
1996,6,26,288.1,44.0
1996,6,26,65.7,358.0
1996,6,27,280.2,44.0
1996,6,27,45.8,358.0
1996,6,28,278.3,44.0
1996,6,28,349.2,358.0
1996,6,29,278.7,45.0
1996,6,29,319.2,352.0
1996,6,30,275.4,46.0
1996,6,30,289.0,359.0
1996,7,1,277.9,45.0
1996,7,2,86.6,287.0
1996,7,3,261.6,292.0
1996,7,4,117.7,249.0
1996,7,5,130.0,249.0
1996,7,7,218.5,248.0
1996,7,8,239.8,248.0
1996,7,9,249.5,249.0
1996,7,10,253.0,248.0
1996,7,11,256.1,249.0
1996,7,12,256.7,247.0
1996,7,13,260.0,247.0
1996,7,19,138.3,37.0
1996,7,26,336.5,348.0
1996,7,27,103.2,260.0
1996,7,28,104.5,259.0
1996,7,29,108.4,259.0
1996,7,30,115.5,260.0
1996,7,31,123.9,258.0
1996,8,1,148.9,257.0
1996,8,2,198.4,258.0
1996,8,3,231.7,259.0
1996,8,4,245.6,260.0
1996,8,5,252.1,259.0
1996,8,6,255.1,260.0
1996,8,7,256.7,260.0
1996,8,7,76.3,165.0
1996,8,8,259.0,263.0
1996,8,8,73.0,165.0
1996,8,9,301.5,167.0
1996,8,10,278.5,167.0
1996,8,10,31.0,134.0
1996,8,11,276.4,168.0
1996,8,12,277.6,168.0
1996,8,13,276.6,168.0
1996,8,14,277.5,169.0
1996,8,14,40.0,71.0
1996,8,15,277.9,171.0
1996,8,15,21.8,71.0
1996,8,16,348.6,73.0
1996,8,17,326.2,72.0
1996,8,18,312.0,70.0
1996,8,19,283.6,42.0
1996,8,20,278.2,44.0
1996,8,21,277.2,45.0
1996,8,22,277.3,44.0
1996,8,23,280.1,44.0
1996,8,23,104.4,256.0
1996,8,24,279.2,45.0
1996,8,24,106.4,258.0
1996,8,25,109.3,255.0
1996,8,26,113.8,253.0
1996,8,27,127.4,258.0
1996,8,28,148.0,257.0
1996,8,29,180.0,256.0
1996,8,30,209.8,254.0
1996,8,31,233.1,257.0
1996,8,31,71.9,184.0
1996,9,1,246.1,260.0
1996,9,2,251.3,259.0
1996,9,3,255.9,260.0
1996,9,4,258.9,258.0
1996,9,7,178.4,136.0
1996,9,8,201.0,137.0
1996,9,12,26.0,59.0
1996,10,20,67.3,264.0
1996,10,25,16.9,215.0
1996,10,26,350.0,216.0
1996,10,26,238.0,240.0
1996,10,27,243.4,239.0
1996,11,9,92.6,321.0
1996,11,10,95.2,322.0
1996,11,10,115.4,340.0
1996,11,11,97.2,322.0
1996,11,11,127.0,341.0
1996,11,12,89.3,285.0
1996,11,13,91.2,284.0
1996,11,14,94.1,286.0
1996,11,14,42.2,288.0
