Year,Month,Day,Theta,Phi
1935,1,1,235.2,203.6
1935,1,1,226.9,177.1
1935,1,1,240.7,217.2
1935,1,1,127.2,119.6
1935,1,2,238.8,177.7
1935,1,2,242.3,217.3
1935,1,2,137.6,119.9
1935,1,2,111.8,71.2
1935,1,2,121.3,65.2
1935,1,3,245.0,178.7
1935,1,3,113.6,70.7
1935,1,3,121.8,61.3
1935,1,4,248.2,179.6
1935,1,4,125.1,61.8
1935,1,5,248.7,180.5
1935,1,5,130.6,60.5
1935,1,5,46.8,59.5
1935,1,6,139.4,59.3
1935,1,6,35.8,60.4
1935,1,7,154.7,60.6
1935,1,7,20.3,62.5
1935,1,8,175.3,59.6
1935,1,8,359.0,62.8
1935,1,9,195.9,59.5
1935,1,10,212.9,58.8
1935,1,11,223.6,58.1
1935,1,11,110.5,297.0
1935,1,12,231.1,57.6
1935,1,12,109.1,296.4
1935,1,12,197.6,18.1
1935,1,13,235.0,57.0
1935,1,13,110.5,295.6
1935,1,14,235.9,56.3
1935,1,14,112.5,296.0
1935,1,15,118.1,295.3
1935,1,16,129.0,295.7
1935,1,16,125.1,309.5
1935,1,17,153.8,295.8
1935,1,18,191.0,293.4
1935,1,19,220.4,295.2
1935,1,20,238.3,293.3
1935,1,21,242.0,295.6
1935,1,22,244.9,295.0
1935,1,22,239.5,305.5
1935,1,23,239.8,301.1
1935,1,23,200.8,232.9
1935,1,23,56.9,159.9
1935,1,24,216.3,231.6
1935,1,24,52.7,159.7
1935,1,25,230.2,233.2
1935,1,25,45.3,160.0
1935,1,26,236.5,234.8
1935,1,26,36.0,159.6
1935,1,27,240.7,235.7
1935,1,27,19.5,159.0
1935,1,28,241.3,238.0
1935,1,28,358.8,158.8
1935,1,29,340.9,158.2
1935,1,30,327.5,157.7
1935,1,31,316.8,156.8
1935,1,31,256.6,163.1
1935,2,1,309.6,156.5
1935,2,2,304.4,155.9
1935,2,3,301.5,154.4
1935,2,4,66.7,348.3
1935,2,5,63.1,347.8
1935,2,6,58.9,348.2
1935,2,6,245.0,64.7
1935,2,7,52.3,347.6
1935,2,7,251.4,63.6
1935,2,8,41.8,347.3
1935,2,8,253.4,64.3
1935,2,9,26.2,346.8
1935,2,9,254.8,65.3
1935,2,10,5.9,345.7
1935,2,10,254.2,64.7
1935,2,10,300.3,43.9
1935,2,11,336.2,345.9
1935,2,11,253.0,58.3
1935,2,11,295.1,47.4
1935,2,11,104.9,297.5
1935,2,12,322.4,345.1
1935,2,12,108.6,297.1
1935,2,13,310.3,345.5
1935,2,13,85.0,237.8
1935,2,14,194.6,297.4
1935,2,14,82.5,237.1
1935,2,14,21.7,280.8
1935,2,15,79.5,237.3
1935,2,15,1.1,281.6
1935,2,16,75.6,235.3
1935,2,16,344.2,279.4
1935,2,17,327.6,279.4
1935,2,18,314.7,278.9
1935,2,18,150.7,228.3
1935,2,19,173.9,228.6
1935,2,20,208.4,228.0
1935,2,20,258.1,276.0
1935,2,20,56.9,151.3
1935,2,21,229.2,228.4
1935,2,21,258.1,277.9
1935,2,21,52.7,150.2
1935,2,21,233.7,225.6
1935,2,22,236.9,226.9
1935,2,22,46.0,149.9
1935,2,22,121.0,159.2
1935,2,23,134.4,158.5
1935,2,23,133.0,159.8
1935,2,24,163.4,158.8
