Year,Month,Day,Theta,Phi
1998,1,1,249.2,349.0
1998,1,1,306.0,308.0
1998,1,1,200.9,281.0
1998,1,2,248.0,346.0
1998,1,2,297.2,307.0
1998,1,2,219.3,279.0
1998,1,3,295.0,305.0
1998,1,3,230.0,278.0
1998,1,4,293.6,304.0
1998,1,4,236.3,277.0
1998,1,5,292.9,308.0
1998,1,5,299.7,271.0
1998,1,6,297.3,270.0
1998,1,6,239.7,268.0
1998,1,10,142.0,132.0
1998,1,11,154.9,128.0
1998,1,11,168.1,135.0
1998,1,11,71.2,114.0
1998,1,11,73.2,65.0
1998,1,12,168.6,120.0
1998,1,12,215.4,135.0
1998,1,12,69.7,63.0
1998,1,13,208.1,121.0
1998,1,13,237.2,136.0
1998,1,13,106.5,42.0
1998,1,14,228.8,120.0
1998,1,14,107.4,42.0
1998,1,15,238.2,120.0
1998,1,15,108.3,42.0
1998,1,16,242.7,121.0
1998,1,16,117.6,46.0
1998,1,16,310.2,96.0
1998,1,16,139.5,62.0
1998,1,16,219.7,121.0
1998,1,17,246.4,120.0
1998,1,17,133.0,44.0
1998,1,17,299.1,95.0
1998,1,17,190.9,61.0
1998,1,17,224.6,120.0
1998,1,17,62.3,22.0
1998,1,18,247.5,119.0
1998,1,18,167.5,42.0
1998,1,18,293.6,96.0
1998,1,18,227.9,121.0
1998,1,18,52.7,21.0
1998,1,19,246.2,120.0
1998,1,19,213.5,41.0
1998,1,19,288.1,99.0
1998,1,19,227.2,118.0
1998,1,19,31.8,20.0
1998,1,19,256.8,93.0
1998,1,19,53.7,344.0
1998,1,20,238.4,40.0
1998,1,20,354.1,21.0
1998,1,20,256.9,94.0
1998,1,20,47.6,343.0
1998,1,21,247.0,42.0
1998,1,21,33.3,344.0
1998,1,22,10.2,347.0
1998,1,22,157.2,346.0
1998,1,22,125.1,281.0
1998,1,23,348.1,346.0
1998,1,23,199.9,345.0
1998,1,23,127.1,280.0
1998,1,23,74.3,275.0
1998,1,24,328.3,346.0
1998,1,24,229.5,346.0
1998,1,24,129.6,279.0
1998,1,24,68.8,277.0
1998,1,24,56.0,267.0
1998,1,24,70.5,264.0
1998,1,25,315.4,347.0
1998,1,25,242.2,348.0
1998,1,25,136.4,277.0
1998,1,25,62.9,276.0
1998,1,25,50.3,265.0
1998,1,25,66.3,264.0
1998,1,25,173.9,311.0
1998,1,26,245.9,349.0
1998,1,26,148.3,277.0
1998,1,26,50.6,277.0
1998,1,26,43.2,265.0
1998,1,26,58.1,266.0
1998,1,26,206.7,310.0
1998,1,27,249.5,352.0
1998,1,27,164.5,277.0
1998,1,27,45.1,268.0
1998,1,27,33.2,263.0
1998,1,27,47.2,263.0
1998,1,28,248.7,352.0
1998,1,28,186.4,278.0
1998,1,28,11.3,270.0
1998,1,28,16.9,263.0
1998,1,28,23.1,265.0
1998,1,29,248.7,354.0
1998,1,29,203.8,276.0
1998,1,29,340.8,267.0
1998,1,29,356.8,262.0
1998,1,29,352.3,263.0
1998,1,30,225.0,281.0
1998,1,30,339.0,261.0
1998,1,30,322.8,264.0
1998,1,31,231.0,285.0
1998,1,31,323.9,261.0
1998,1,31,306.1,265.0
1998,2,1,234.1,286.0
1998,2,1,312.9,263.0
1998,2,2,235.3,284.0
1998,2,2,158.7,199.0
1998,2,3,234.2,285.0
1998,2,3,320.1,224.0
1998,2,3,113.2,120.0
1998,2,4,308.6,225.0
1998,2,4,114.0,121.0
1998,2,5,302.4,225.0
1998,2,5,113.5,120.0
1998,2,5,249.6,214.0
1998,2,6,298.3,225.0
1998,2,6,118.4,118.0
1998,2,6,250.4,214.0
1998,2,7,124.3,119.0
1998,2,7,248.9,214.0
1998,2,8,146.6,119.0
1998,2,8,249.5,216.0
1998,2,8,140.4,92.0
1998,2,9,187.0,118.0
1998,2,9,147.1,89.0
1998,2,9,125.2,87.0
1998,2,10,216.3,117.0
1998,2,10,158.3,87.0
1998,2,10,141.9,88.0
1998,2,10,146.6,98.0
1998,2,10,113.2,32.0
1998,2,11,232.4,116.0
1998,2,11,177.1,88.0
1998,2,11,114.3,33.0
1998,2,11,58.8,24.0
1998,2,11,108.0,13.0
1998,2,12,241.3,117.0
1998,2,12,198.1,90.0
1998,2,12,118.9,34.0
1998,2,12,54.6,23.0
