Year,Month,Day,Theta,Phi
1898,1,1,2.1,312.0
1898,1,1,260.2,10.5
1898,1,1,76.6,268.8
1898,1,2,324.6,311.8
1898,1,2,72.0,269.0
1898,1,3,303.8,312.4
1898,1,3,60.4,269.0
1898,1,3,78.3,208.9
1898,1,4,294.4,312.5
1898,1,4,25.4,268.9
1898,1,4,76.1,209.2
1898,1,4,226.4,286.1
1898,1,5,289.0,312.8
1898,1,5,318.6,269.3
1898,1,5,73.5,209.4
1898,1,5,245.9,288.3
1898,1,6,286.4,312.0
1898,1,6,292.0,269.3
1898,1,6,67.4,209.2
1898,1,7,284.2,311.6
1898,1,7,285.7,269.5
1898,1,7,60.4,209.0
1898,1,8,281.7,269.7
1898,1,8,30.2,209.0
1898,1,9,279.0,269.7
1898,1,9,355.5,209.1
1898,1,10,277.3,270.4
1898,1,10,313.4,209.0
1898,1,11,295.9,209.1
1898,1,12,289.2,209.0
1898,1,13,284.6,208.9
1898,1,13,103.8,97.6
1898,1,14,281.4,208.7
1898,1,14,106.7,97.8
1898,1,14,97.4,61.8
1898,1,15,279.9,209.1
1898,1,15,111.0,101.3
1898,1,15,97.4,61.2
1898,1,16,125.5,102.4
1898,1,16,97.4,61.4
1898,1,16,78.0,33.3
1898,1,17,184.2,103.2
1898,1,17,97.7,61.7
1898,1,17,76.4,34.6
1898,1,18,232.4,102.8
1898,1,18,99.0,62.9
1898,1,18,74.6,34.5
1898,1,18,128.8,86.9
1898,1,19,246.5,102.3
1898,1,19,105.7,64.8
1898,1,19,68.8,34.7
1898,1,19,258.6,88.8
1898,1,19,84.4,353.6
1898,1,19,256.7,127.6
1898,1,20,251.5,102.0
1898,1,20,235.5,66.8
1898,1,20,60.2,35.2
1898,1,20,263.4,90.0
1898,1,20,82.2,354.9
1898,1,21,254.9,102.0
1898,1,21,260.3,67.0
1898,1,21,40.7,35.1
1898,1,21,264.4,90.0
1898,1,21,79.8,354.9
1898,1,22,264.0,67.4
1898,1,22,351.6,35.3
1898,1,22,264.2,93.4
1898,1,22,75.0,356.2
1898,1,23,263.5,68.3
1898,1,23,322.5,35.9
1898,1,23,263.4,94.1
1898,1,23,69.6,356.9
1898,1,24,263.3,68.6
1898,1,24,299.9,36.3
1898,1,24,262.5,89.8
1898,1,24,51.0,356.9
1898,1,25,262.6,68.5
1898,1,25,290.8,35.8
1898,1,25,356.5,357.7
1898,1,25,56.2,345.1
1898,1,26,285.6,35.9
1898,1,26,303.1,359.0
1898,1,26,356.0,344.9
1898,1,26,289.8,34.3
1898,1,27,287.7,359.6
1898,1,27,296.3,346.2
1898,1,27,286.4,35.3
1898,1,28,281.9,360.1
1898,1,29,278.3,360.6
1898,1,30,276.8,360.2
1898,1,31,274.9,359.4
1898,2,4,95.2,172.0
1898,2,4,101.2,142.7
1898,2,5,95.2,171.6
1898,2,5,100.9,142.5
1898,2,6,96.4,172.0
1898,2,6,101.1,143.1
1898,2,7,103.5,172.4
1898,2,7,100.9,143.6
1898,2,7,291.6,227.5
1898,2,7,96.7,98.0
1898,2,8,164.7,172.7
1898,2,8,100.6,142.8
1898,2,8,288.1,227.0
1898,2,8,95.0,99.0
1898,2,9,265.6,174.4
1898,2,9,110.8,144.2
1898,2,9,94.4,100.0
1898,2,9,96.5,87.0
1898,2,10,266.0,176.0
1898,2,10,162.5,144.5
1898,2,10,93.7,99.7
1898,2,10,95.8,86.6
1898,2,11,265.2,177.3
1898,2,11,244.1,145.1
1898,2,11,92.4,99.9
1898,2,11,95.3,87.6
1898,2,12,263.7,181.1
1898,2,12,90.3,100.1
1898,2,12,94.6,87.4
1898,2,13,262.3,183.0
1898,2,13,91.6,100.7
1898,2,13,95.5,87.8
1898,2,13,61.8,97.8
1898,2,13,66.2,84.1
1898,2,14,269.6,101.0
1898,2,14,105.8,88.3
1898,2,14,332.3,96.9
1898,2,15,269.4,101.3
1898,2,15,264.8,88.7
