Year,Month,Day,Theta,Phi
1943,1,1,281.2,150.1
1943,1,2,277.9,150.5
1943,1,3,276.1,150.2
1943,1,4,274.6,150.1
1943,1,6,93.3,322.8
1943,1,7,92.9,322.1
1943,1,8,92.5,320.6
1943,1,9,92.7,320.8
1943,1,10,92.4,321.2
1943,1,11,92.4,319.6
1943,1,12,89.5,320.6
1943,1,13,259.1,320.1
1943,1,14,266.9,321.6
1943,1,16,96.2,201.6
1943,1,16,63.6,215.8
1943,1,17,99.0,198.1
1943,1,18,96.4,176.7
1943,1,19,97.3,173.8
1943,1,19,84.0,153.7
1943,1,20,97.0,175.4
1943,1,20,82.0,153.0
1943,1,20,143.8,204.3
1943,1,21,99.4,174.1
1943,1,21,79.3,153.4
1943,1,21,76.8,131.7
1943,1,22,102.8,174.6
1943,1,22,75.7,153.4
1943,1,22,74.3,132.9
1943,1,23,156.1,174.7
1943,1,23,65.5,153.0
1943,1,23,68.4,132.7
1943,1,24,45.9,153.5
1943,1,24,61.2,133.3
1943,1,24,320.0,172.7
1943,1,25,1.6,153.4
1943,1,25,50.6,133.2
1943,1,25,297.4,173.2
1943,1,26,285.8,174.9
1943,1,27,281.3,178.0
1943,1,28,278.3,178.7
1943,1,29,276.3,178.2
1943,1,29,92.0,21.6
1943,1,30,91.8,19.8
1943,1,31,90.5,22.3
1943,2,1,86.6,23.4
1943,2,2,86.4,22.1
1943,2,3,85.7,20.8
1943,2,3,320.2,45.7
1943,2,3,91.1,329.9
1943,2,4,33.9,19.9
1943,2,4,298.9,45.9
1943,2,4,87.1,333.1
1943,2,5,291.0,61.3
1943,2,7,77.1,272.5
1943,2,8,89.3,274.5
1943,2,9,69.1,283.5
1943,2,9,84.8,280.9
1943,2,9,272.8,349.0
1943,2,10,53.0,284.1
1943,2,10,77.7,281.4
1943,2,11,17.2,283.2
1943,2,11,50.3,282.0
1943,2,12,321.6,284.4
1943,2,13,299.5,284.3
1943,2,14,290.2,283.7
1943,2,14,91.3,190.0
1943,2,15,282.3,284.8
1943,2,16,278.8,285.3
1943,2,17,276.1,286.4
1943,2,18,278.3,278.2
1943,2,18,77.0,137.9
1943,2,19,72.6,137.2
1943,2,20,66.3,138.9
1943,2,20,78.6,97.0
1943,2,21,53.6,138.6
1943,2,21,76.3,95.7
1943,2,21,74.3,103.7
1943,2,21,266.1,213.1
1943,2,22,19.6,139.7
1943,2,22,71.8,97.3
1943,2,22,67.4,105.6
1943,2,22,314.8,156.8
1943,2,23,64.7,97.6
1943,2,23,55.7,107.0
1943,2,23,293.9,158.3
1943,2,24,52.1,97.1
1943,2,24,34.3,106.7
1943,2,24,286.2,159.0
1943,2,25,17.0,98.6
1943,2,25,345.8,107.8
1943,2,25,281.8,159.3
1943,2,25,320.0,114.5
1943,2,26,336.3,98.6
1943,2,26,279.1,160.3
1943,2,26,299.0,114.4
1943,2,27,308.0,98.8
1943,2,27,277.2,161.8
1943,2,27,287.5,116.1
1943,2,28,295.5,99.1
1943,2,28,282.4,117.1
1943,3,1,287.3,99.9
1943,3,1,278.8,117.4
1943,3,2,284.8,99.2
1943,3,2,82.4,345.2
1943,3,3,281.1,100.2
1943,3,4,83.7,291.7
1943,3,5,82.1,287.7
1943,3,6,80.5,288.6
1943,3,7,75.4,288.5
1943,3,7,291.5,354.0
1943,3,8,69.8,289.0
1943,3,9,55.8,289.6
1943,3,10,16.8,289.5
1943,3,11,313.5,290.5
1943,3,11,98.5,206.8
1943,3,12,295.5,290.0
1943,3,12,97.1,208.4
1943,3,13,285.8,290.9
1943,3,13,97.0,207.8
1943,3,14,280.6,291.9
1943,3,14,80.5,166.6
1943,3,15,277.0,293.2
1943,3,15,76.2,168.3
1943,3,16,274.8,293.0
1943,3,16,70.5,167.3
1943,3,17,278.7,277.9
1943,3,18,79.2,110.2
1943,3,19,77.1,110.3
1943,3,20,73.4,110.2
1943,3,21,67.5,110.5
1943,3,21,75.9,94.5
1943,3,22,55.9,110.6
1943,3,22,69.5,95.8
1943,3,23,33.4,110.1
1943,3,23,59.4,95.3
1943,3,24,351.2,110.8
1943,3,24,40.3,95.2
1943,3,25,313.4,110.9
1943,3,25,357.4,95.4
1943,3,26,298.6,111.0
1943,3,26,320.9,95.3
1943,3,27,290.0,110.8
1943,3,27,299.5,96.3
1943,3,28,286.6,112.2
1943,3,28,290.3,96.6
1943,3,29,281.9,112.5
1943,3,29,284.7,97.1
1943,3,29,96.8,0.3
1943,3,30,281.8,97.2
1943,3,30,97.5,1.6
1943,3,31,279.6,97.7
1943,3,31,101.6,0.9
1943,3,31,86.3,296.0
1943,4,1,177.8,2.8
1943,4,1,84.5,296.6
1943,4,2,260.7,4.2
1943,4,2,81.8,297.1
1943,4,2,284.3,42.1
1943,4,3,262.5,5.3
1943,4,3,78.8,296.9
1943,4,3,283.1,41.6
1943,4,4,263.2,6.1
1943,4,4,72.1,296.9
1943,4,4,279.9,42.1
1943,4,5,263.4,6.7
1943,4,5,57.6,297.0
1943,4,6,262.8,7.1
1943,4,6,2.0,297.0
1943,4,7,299.9,296.8
1943,4,8,286.2,297.0
1943,4,9,280.4,297.3
1943,4,9,101.0,181.0
1943,4,10,276.0,297.6
1943,4,10,100.8,181.6
1943,4,11,274.6,297.1
1943,4,11,100.9,181.7
1943,4,12,273.2,297.7
1943,4,12,103.0,182.7
1943,4,13,109.3,183.1
1943,4,14,130.5,183.4
1943,4,15,222.1,184.5
1943,4,15,81.2,101.7
1943,4,16,249.3,184.4
1943,4,16,78.9,100.9
1943,4,17,256.7,186.5
1943,4,17,74.0,99.8
1943,4,18,259.3,187.5
1943,4,18,69.0,99.9
1943,4,19,259.6,187.3
1943,4,19,61.1,99.9
1943,4,20,259.5,188.7
1943,4,20,38.0,101.0
1943,4,21,352.8,101.3
1943,4,22,307.5,101.9
1943,4,23,296.5,101.9
1943,4,24,289.0,103.3
1943,4,25,284.4,103.5
1943,4,26,281.8,103.7
1943,4,27,282.7,93.9
1943,4,27,89.0,300.4
1943,4,28,87.6,300.3
1943,4,29,86.3,300.2
1943,4,30,84.3,300.3
1943,5,1,80.6,300.4
1943,5,2,70.7,300.7
1943,5,3,338.2,300.6
1943,5,3,296.0,308.4
1943,5,4,291.2,300.5
1943,5,5,279.6,300.7
1943,5,6,276.2,300.4
1943,5,7,274.3,300.7
1943,5,8,273.3,300.8
1943,5,9,272.3,300.3
1943,5,9,264.9,235.9
1943,5,10,266.8,240.2
1943,5,11,81.0,113.0
1943,5,12,81.1,109.5
1943,5,13,80.1,106.9
1943,5,14,77.7,107.5
1943,5,14,77.2,98.9
1943,5,15,74.2,107.7
1943,5,15,75.9,100.4
1943,5,16,64.2,108.5
1943,5,16,67.6,99.8
1943,5,16,216.7,167.4
1943,5,17,39.0,108.5
1943,5,17,51.1,99.9
1943,5,17,223.3,168.1
1943,5,18,329.0,108.5
1943,5,18,12.9,100.1
1943,5,18,227.2,167.5
1943,5,19,296.6,108.0
1943,5,19,313.8,101.0
1943,5,19,228.7,166.4
1943,5,20,285.5,108.6
1943,5,20,295.6,100.5
1943,5,20,228.5,160.6
1943,5,21,281.4,108.5
1943,5,21,286.2,101.5
1943,5,22,279.1,108.4
1943,5,22,283.6,98.8
1943,5,23,277.8,108.9
1943,5,23,282.0,101.4
1943,5,24,281.0,104.1
1943,5,24,85.8,305.8
1943,5,25,85.4,305.4
1943,5,26,84.0,305.7
1943,5,27,82.5,305.7
1943,5,28,77.1,306.1
1943,5,29,67.4,305.8
1943,5,30,321.8,305.5
1943,5,31,288.8,305.7
1943,6,1,279.4,305.4
1943,6,1,282.0,296.8
1943,6,2,274.7,303.8
1943,6,3,273.8,304.3
1943,6,7,83.1,142.7
1943,6,8,81.1,109.3
1943,6,9,80.4,109.1
1943,6,10,79.1,109.1
1943,6,11,76.7,109.0
1943,6,11,78.0,70.4
1943,6,12,69.7,108.9
1943,6,12,76.2,70.1
1943,6,13,50.8,108.9
1943,6,13,73.3,68.8
1943,6,14,333.1,108.8
1943,6,14,68.6,70.0
1943,6,15,294.9,108.8
1943,6,15,56.6,73.6
1943,6,16,284.7,108.9
1943,6,16,22.2,72.3
1943,6,17,281.7,108.5
1943,6,17,331.0,72.8
1943,6,18,280.1,108.5
1943,6,19,288.8,65.5
1943,6,21,97.2,328.9
1943,6,22,96.2,330.5
1943,6,23,103.6,331.6
1943,6,24,170.0,332.6
1943,6,25,257.7,334.1
1943,6,26,262.5,335.0
1943,6,27,266.0,335.3
1943,6,28,267.0,335.4
1943,6,30,294.2,288.1
1943,7,1,262.2,311.3
1943,7,7,78.0,77.3
1943,7,8,77.5,76.9
1943,7,9,76.5,77.0
1943,7,10,74.6,78.2
1943,7,11,68.0,78.0
1943,7,12,55.8,78.2
1943,7,13,16.9,78.6
1943,7,14,313.3,79.2
1943,7,15,294.0,79.2
1943,7,16,287.5,80.1
1943,7,17,284.5,81.4
1943,7,18,283.7,82.8
1943,7,19,283.3,82.3
1943,7,24,231.6,305.0
1943,7,24,263.9,314.4
1943,7,25,252.1,305.7
1943,7,26,258.9,306.4
1943,7,27,263.5,307.8
1943,7,27,82.5,171.9
1943,7,28,266.0,307.9
1943,7,28,83.2,172.1
1943,7,29,267.7,308.6
1943,7,29,83.8,172.0
1943,7,30,84.1,172.3
1943,7,30,207.7,222.4
1943,7,31,83.7,172.6
1943,8,1,81.5,172.8
1943,8,3,77.6,84.3
1943,8,4,78.0,83.4
1943,8,5,77.8,83.8
1943,8,5,279.5,162.8
1943,8,6,77.4,83.5
1943,8,6,277.6,163.6
1943,8,7,74.2,83.5
1943,8,7,276.9,163.1
1943,8,8,63.1,83.4
1943,8,8,277.9,165.2
1943,8,8,94.2,13.3
1943,8,9,8.0,83.3
