Year,Month,Day,Theta,Phi
1927,1,1,220.3,204.9
1927,1,1,63.1,175.9
1927,1,1,69.1,131.4
1927,1,1,258.1,247.3
1927,1,1,293.4,258.4
1927,1,1,142.2,193.7
1927,1,2,252.5,204.7
1927,1,2,45.8,176.3
1927,1,2,66.3,132.1
1927,1,2,259.6,246.8
1927,1,2,102.6,112.3
1927,1,3,260.0,204.5
1927,1,3,353.9,176.8
1927,1,3,61.1,131.5
1927,1,3,260.8,247.4
1927,1,3,103.1,106.0
1927,1,4,261.9,204.9
1927,1,4,314.1,176.1
1927,1,4,52.0,131.7
1927,1,4,103.7,107.2
1927,1,5,262.6,204.6
1927,1,5,295.8,177.2
1927,1,5,37.8,131.2
1927,1,5,106.5,108.0
1927,1,5,138.9,128.8
1927,1,5,106.1,78.0
1927,1,5,81.2,75.7
1927,1,6,262.4,205.7
1927,1,6,287.1,178.3
1927,1,6,8.6,130.8
1927,1,6,111.9,107.2
1927,1,6,173.1,131.5
1927,1,6,106.8,76.7
1927,1,6,79.5,74.7
1927,1,7,263.1,205.8
1927,1,7,284.7,178.7
1927,1,7,341.8,130.1
1927,1,7,126.7,108.9
1927,1,7,207.1,134.3
1927,1,7,109.8,77.7
1927,1,7,250.5,149.1
1927,1,7,80.8,65.1
1927,1,8,281.6,179.3
1927,1,8,317.1,130.2
1927,1,8,176.6,107.9
1927,1,8,227.5,134.9
1927,1,8,113.8,76.7
1927,1,8,254.8,149.0
1927,1,8,76.5,65.4
1927,1,8,106.9,47.2
1927,1,9,304.3,130.0
1927,1,9,231.9,108.2
1927,1,9,237.2,134.5
1927,1,9,125.9,76.5
1927,1,9,257.1,149.5
1927,1,9,67.7,67.8
1927,1,9,109.1,47.6
1927,1,9,49.2,43.5
1927,1,10,300.1,130.0
1927,1,10,242.9,108.1
1927,1,10,240.3,134.7
1927,1,10,139.2,75.9
1927,1,10,257.7,151.1
1927,1,10,59.5,67.8
1927,1,10,111.6,48.1
1927,1,10,46.1,42.4
1927,1,11,293.3,129.7
1927,1,11,253.1,107.1
1927,1,11,244.4,136.2
1927,1,11,213.0,76.8
1927,1,11,333.3,74.6
1927,1,11,3.3,68.2
1927,1,12,291.4,128.8
1927,1,12,255.7,107.7
1927,1,12,237.4,77.0
1927,1,12,318.9,68.6
1927,1,12,325.2,69.9
1927,1,13,255.8,107.5
1927,1,13,246.1,75.8
1927,1,13,297.3,69.1
1927,1,13,304.5,70.7
1927,1,13,109.3,341.7
1927,1,13,63.8,326.6
1927,1,13,316.3,76.1
1927,1,14,255.7,106.4
1927,1,14,251.8,77.6
1927,1,14,287.9,68.8
1927,1,14,110.9,343.1
1927,1,14,61.5,326.5
1927,1,14,294.0,103.2
1927,1,14,333.5,37.9
1927,1,15,252.7,100.8
1927,1,15,254.0,78.9
1927,1,15,283.0,69.7
1927,1,15,114.9,342.1
1927,1,15,57.1,325.8
1927,1,15,55.6,299.7
1927,1,15,103.6,299.6
1927,1,16,254.5,79.7
1927,1,16,279.7,72.6
1927,1,16,129.5,344.2
1927,1,16,48.5,325.5
1927,1,16,52.5,298.6
1927,1,16,104.0,294.6
1927,1,16,340.5,14.3
1927,1,16,67.7,328.6
1927,1,16,63.1,327.5
1927,1,17,277.4,71.2
1927,1,17,151.1,344.0
1927,1,17,39.8,325.5
1927,1,17,48.9,298.8
1927,1,17,104.7,294.5
1927,1,17,326.5,13.8
1927,1,17,60.0,328.6
1927,1,17,52.4,328.8
1927,1,17,110.8,306.2
1927,1,18,186.9,340.5
1927,1,18,23.3,325.2
1927,1,18,42.6,297.8
1927,1,18,105.7,295.4
1927,1,18,315.2,12.2
1927,1,18,28.5,329.1
1927,1,18,114.8,306.0
1927,1,18,54.3,288.2
1927,1,19,1.4,325.3
1927,1,19,33.8,296.8
1927,1,19,109.8,296.3
1927,1,19,307.4,10.9
1927,1,19,351.4,328.9
1927,1,20,336.3,325.7
1927,1,20,19.8,296.1
1927,1,20,124.0,297.3
1927,1,20,310.0,329.6
1927,1,20,315.6,329.8
1927,1,20,97.0,254.1
1927,1,21,322.2,325.0
1927,1,21,5.9,295.4
1927,1,21,160.9,296.4
1927,1,21,301.6,330.5
1927,1,21,165.6,293.6
