Year,Month,Day,Theta,Phi
1953,1,1,56.0,110.3
1953,1,1,287.8,181.3
1953,1,2,31.4,111.7
1953,1,3,341.9,112.1
1953,1,4,313.1,112.8
1953,1,4,68.2,26.3
1953,1,5,298.8,111.4
1953,1,5,65.5,24.3
1953,1,6,292.6,109.5
1953,1,6,60.0,24.6
1953,1,6,86.7,353.2
1953,1,7,287.6,110.6
1953,1,7,51.3,24.6
1953,1,7,85.4,352.9
1953,1,8,32.2,24.5
1953,1,8,83.3,352.9
1953,1,8,80.4,321.6
1953,1,8,96.8,318.8
1953,1,9,10.3,24.8
1953,1,9,80.8,353.3
1953,1,9,79.0,321.5
1953,1,9,96.4,310.0
1953,1,10,337.2,23.9
1953,1,10,73.2,353.0
1953,1,10,96.0,310.4
1953,1,10,100.0,291.7
1953,1,11,318.5,23.2
1953,1,11,51.2,353.1
1953,1,11,95.9,310.9
1953,1,11,99.6,291.4
1953,1,12,303.9,24.3
1953,1,12,319.9,353.0
1953,1,12,96.2,311.5
1953,1,12,99.6,290.9
1953,1,13,297.5,26.0
1953,1,13,293.6,352.8
1953,1,13,97.9,311.3
1953,1,13,100.2,290.8
1953,1,14,292.0,27.2
1953,1,14,282.0,352.7
1953,1,14,109.7,311.4
1953,1,14,102.9,291.0
1953,1,15,291.3,28.8
1953,1,15,278.8,352.7
1953,1,15,198.5,311.4
1953,1,15,106.7,291.0
1953,1,15,295.7,324.8
1953,1,15,101.5,284.4
1953,1,16,276.3,352.9
1953,1,16,256.3,312.3
1953,1,16,133.0,291.1
1953,1,16,109.3,284.6
1953,1,17,274.4,352.7
1953,1,17,262.0,313.2
1953,1,17,231.4,290.9
1953,1,17,211.7,286.3
1953,1,18,272.0,351.4
1953,1,18,264.0,314.7
1953,1,18,256.2,291.1
1953,1,18,276.6,324.3
1953,1,18,257.8,284.9
1953,1,19,263.8,314.8
1953,1,19,260.0,290.8
1953,1,19,273.9,327.5
1953,1,19,262.9,287.5
1953,1,20,263.5,315.0
1953,1,20,261.2,291.0
1953,1,21,261.7,290.4
1953,1,22,261.5,290.1
1953,1,22,67.7,176.9
1953,1,23,56.3,178.3
1953,1,24,32.9,179.5
1953,2,2,85.5,355.2
1953,2,3,83.7,354.7
1953,2,4,81.2,354.1
1953,2,5,77.4,354.2
1953,2,6,70.5,354.1
1953,2,6,79.3,315.5
1953,2,7,50.3,354.3
1953,2,7,94.9,316.3
1953,2,8,352.8,354.1
1953,2,9,304.0,353.9
1953,2,9,23.8,335.3
1953,2,10,289.3,353.9
1953,2,11,282.1,354.2
1953,2,11,296.7,333.1
1953,3,5,265.0,45.1
1953,3,5,129.1,15.1
1953,3,8,265.5,10.5
1953,3,12,286.8,351.7
1953,3,13,284.2,329.9
1953,3,15,168.7,250.9
1953,3,16,233.1,247.7
1953,3,18,104.4,130.7
1953,3,19,103.2,130.9
1953,3,20,103.5,132.2
1953,3,21,104.7,132.8
1953,3,22,110.1,132.4
1953,3,23,124.2,132.5
1953,3,24,179.3,132.5
1953,3,25,233.9,132.7
1953,3,27,28.3,83.7
1953,3,27,78.7,16.3
1953,3,28,352.4,84.3
1953,3,28,76.0,16.7
1953,3,28,96.3,7.1
1953,3,29,72.0,17.6
1953,3,29,95.6,8.5
1953,3,30,298.0,86.1
1953,3,30,62.5,17.9
1953,3,30,95.4,9.7
1953,3,30,98.2,357.0
1953,3,30,87.1,344.9
1953,3,31,294.2,85.1
1953,3,31,53.9,18.5
1953,3,31,95.7,9.5
1953,3,31,97.8,357.5
1953,3,31,85.5,344.9
1953,4,1,291.0,83.4
1953,4,1,33.2,17.3
1953,4,1,96.6,8.5
1953,4,1,82.9,344.4
1953,4,2,1.5,15.2
1953,4,2,79.2,344.0
1953,4,2,105.8,3.1
1953,4,3,312.1,20.0
1953,4,3,66.7,345.2
1953,4,3,211.8,3.6
1953,4,3,67.9,337.2
1953,4,4,297.3,20.7
1953,4,4,17.2,346.2
1953,4,4,257.2,4.7
1953,4,4,49.8,336.6
1953,4,5,287.3,21.0
1953,4,5,299.3,346.2
1953,4,5,331.7,337.5
1953,4,6,288.0,345.7
1953,4,6,305.8,335.8
1953,4,7,282.0,345.1
1953,4,7,263.9,2.1
1953,4,7,289.1,336.2
1953,4,8,278.2,345.6
1953,4,8,264.2,3.2
1953,4,8,281.6,337.2
1953,4,9,274.7,342.4
1953,4,9,278.0,337.5
1953,4,10,273.3,342.4
1953,4,10,275.7,337.8
1953,4,11,273.8,336.6
1953,4,18,75.7,108.6
1953,4,22,78.0,33.9
1953,4,23,76.5,32.8
1953,4,23,98.1,14.3
1953,4,24,73.4,33.7
1953,4,24,96.7,13.9
1953,4,25,68.1,33.1
1953,4,25,96.6,13.8
1953,4,25,97.3,3.1
1953,4,26,57.7,34.3
1953,4,26,97.2,14.5
1953,4,26,97.5,1.9
1953,4,26,85.4,342.6
1953,4,27,25.8,33.7
1953,4,27,101.0,13.6
1953,4,27,98.3,2.6
1953,4,27,83.4,343.3
1953,4,28,350.8,33.3
1953,4,28,106.3,12.0
1953,4,28,81.7,343.1
1953,4,28,107.2,18.3
1953,4,29,316.2,33.5
1953,4,29,78.3,343.4
1953,4,29,181.3,18.7
1953,4,30,298.8,33.1
1953,4,30,69.7,343.6
1953,5,1,290.6,33.7
1953,5,1,45.8,344.2
1953,5,2,286.3,33.4
1953,5,2,327.3,344.3
1953,5,3,282.9,34.7
1953,5,3,292.4,344.4
1953,5,4,281.0,34.2
1953,5,4,283.2,344.5
1953,5,4,261.3,19.4
1953,5,5,279.0,344.2
1953,5,6,276.9,344.8
1953,5,7,275.3,345.0
1953,5,18,283.5,181.5
1953,5,19,77.4,37.5
1953,5,20,76.4,37.8
1953,5,21,74.1,37.8
1953,5,22,70.1,37.9
1953,5,23,61.2,38.0
1953,5,24,36.2,38.3
1953,5,25,341.9,38.1
1953,5,25,80.1,348.5
1953,5,26,308.4,38.2
1953,5,27,290.8,38.2
1953,5,28,287.1,38.4
1953,5,28,96.0,331.9
1953,5,29,284.3,38.0
1953,5,29,105.5,332.7
1953,5,30,282.3,37.9
1953,5,30,285.7,344.6
1953,5,31,279.4,345.7
1953,5,31,326.0,325.1
1953,6,1,106.6,254.0
1953,6,2,291.9,325.4
1953,6,2,112.5,255.0
1953,6,3,125.2,254.9
1953,6,3,70.6,225.0
1953,6,4,284.7,328.5
1953,6,4,149.0,254.6
1953,6,4,66.3,225.0
1953,6,5,283.5,327.7
1953,6,5,199.1,254.1
1953,6,5,55.3,225.6
1953,6,6,231.9,254.6
1953,6,6,32.6,225.9
1953,6,7,243.8,253.4
1953,6,7,348.5,226.3
1953,6,8,249.6,252.9
1953,6,8,314.2,227.4
1953,6,9,252.9,252.3
1953,6,9,299.1,226.1
1953,6,10,253.6,252.6
1953,6,10,291.7,226.0
1953,6,11,254.3,249.3
1953,6,11,288.4,226.1
1953,6,12,287.5,228.1
1953,6,14,347.0,132.9
1953,6,14,81.8,52.2
1953,6,14,262.8,149.5
1953,6,15,314.2,132.6
1953,6,15,81.5,52.4
1953,6,15,259.1,177.7
1953,6,16,295.0,133.0
1953,6,16,80.3,53.0
1953,6,17,291.5,133.2
1953,6,17,78.9,52.5
1953,6,18,73.4,54.4
1953,6,19,31.1,55.1
1953,6,19,78.2,341.5
1953,6,20,324.9,55.6
1953,6,20,77.2,339.7
1953,6,21,289.0,56.3
1953,6,21,76.1,340.4
1953,6,22,73.6,341.8
1953,6,23,67.8,342.7
1953,6,24,54.2,342.5
1953,6,24,275.2,54.4
1953,6,25,7.1,342.4
1953,6,25,274.9,55.6
1953,6,26,326.9,339.4
1953,6,26,105.5,258.5
1953,6,26,251.1,8.1
1953,6,27,300.5,339.5
1953,6,27,107.7,258.5
1953,6,28,112.6,258.6
1953,6,29,118.4,258.4
1953,6,29,282.9,342.7
1953,6,30,131.6,258.3
1953,7,2,108.6,189.0
1953,7,9,98.7,75.1
1953,7,10,99.6,72.3
1953,7,11,102.5,73.5
1953,7,11,183.0,133.7
1953,7,12,106.4,73.7
1953,7,13,114.0,74.4
1953,7,13,239.0,131.3
1953,7,14,126.5,75.0
1953,7,14,246.6,131.5
1953,7,15,160.2,74.7
1953,7,16,213.7,75.0
1953,7,17,236.9,74.8
1953,7,18,249.7,75.9
1953,7,18,289.5,62.0
1953,7,19,254.3,76.0
1953,7,20,258.2,76.3
1953,7,21,260.2,75.6
1953,8,2,74.7,122.0
1953,8,3,74.8,122.8
1953,8,4,74.1,122.9
1953,8,5,71.7,122.7
1953,8,6,66.2,120.7
1953,8,7,41.2,127.2
1953,8,8,26.4,116.9
1953,8,8,328.1,127.5
1953,8,9,315.3,119.8
1953,8,9,81.8,35.6
1953,8,10,293.8,121.6
1953,8,10,82.1,35.1
1953,8,10,280.2,142.5
1953,8,11,287.4,123.8
1953,8,11,82.5,35.1
1953,8,11,280.0,143.7
1953,8,11,79.5,5.1
1953,8,11,96.0,3.9
1953,8,12,285.7,125.0
1953,8,12,82.6,35.4
1953,8,12,280.4,144.3
1953,8,12,80.1,6.1
1953,8,12,98.4,5.3
1953,8,13,285.4,124.1
1953,8,13,81.0,35.3
1953,8,13,80.7,6.1
1953,8,13,102.0,6.3
1953,8,14,284.9,127.1
1953,8,14,70.9,35.7
1953,8,14,79.2,6.9
1953,8,14,107.7,8.1
1953,8,15,295.4,35.9
1953,8,15,75.3,6.8
1953,8,15,117.1,7.9
1953,8,16,278.5,36.2
1953,8,16,61.1,8.0
1953,8,16,138.5,7.1
1953,8,17,276.3,36.2
1953,8,17,316.8,9.0
1953,8,17,205.4,9.5
1953,8,18,275.8,36.0
1953,8,18,285.5,10.1
1953,8,18,239.9,9.6
1953,8,19,279.3,36.4
1953,8,19,281.2,10.7
1953,8,19,251.1,10.1
1953,8,20,279.6,10.9
1953,8,20,258.0,11.4
1953,8,21,279.8,10.9
1953,8,21,260.7,12.1
1953,8,22,280.4,10.7
1953,8,22,260.8,4.4
1953,8,23,281.6,11.0
1953,8,23,258.8,355.1
1953,9,5,284.5,132.0
1953,9,6,95.9,20.7
1953,9,6,77.0,13.0
1953,9,7,97.8,20.1
1953,9,7,78.3,12.2
1953,9,7,77.3,31.3
1953,9,7,74.4,11.5
1953,9,8,279.0,134.4
1953,9,8,78.7,12.2
1953,9,8,79.0,31.6
1953,9,8,99.7,8.9
1953,9,9,279.0,136.1
1953,9,9,78.6,12.1
1953,9,9,76.9,32.9
1953,9,10,77.6,12.1
1953,9,10,70.4,13.1
1953,9,11,73.3,11.8
1953,9,11,11.0,32.2
1953,9,11,62.4,13.6
1953,9,11,85.1,350.4
1953,9,12,55.6,11.8
1953,9,12,294.7,33.0
1953,9,12,33.7,14.2
1953,9,13,312.2,11.4
1953,9,13,106.4,304.4
1953,9,14,289.4,12.0
1953,9,14,109.8,303.2
1953,9,14,99.8,278.7
1953,9,15,282.4,12.0
1953,9,15,117.9,303.7
1953,9,15,103.0,278.8
1953,9,15,85.9,264.3
1953,9,16,281.1,12.2
1953,9,16,128.7,303.5
1953,9,16,107.7,280.6
1953,9,16,86.6,264.6
1953,9,16,282.3,48.0
1953,9,17,280.8,12.3
1953,9,17,152.0,304.0
1953,9,17,115.8,280.8
1953,9,17,88.1,265.0
1953,9,18,281.2,12.2
1953,9,18,191.3,304.8
1953,9,18,130.9,281.2
1953,9,18,89.5,265.2
1953,9,19,282.1,11.6
1953,9,19,218.7,303.6
1953,9,19,90.1,265.4
1953,9,20,234.0,302.3
1953,9,20,91.7,265.7
1953,9,21,231.6,281.7
1953,9,21,266.9,265.7
1953,9,22,270.2,266.2
1953,9,23,271.8,266.4
1953,9,24,273.3,266.3
1953,9,24,83.6,145.5
1953,9,25,273.9,266.5
1953,9,25,84.6,145.8
1953,9,26,275.0,266.2
1953,9,26,84.9,145.6
1953,9,27,88.3,143.3
1953,10,4,247.5,138.5
1953,10,6,107.2,28.3
1953,10,7,117.1,28.2
1953,10,8,145.4,29.2
1953,10,9,205.9,29.0
1953,10,10,241.7,30.3
1953,10,11,247.8,27.0
1953,10,12,254.4,33.0
1953,10,13,259.1,34.0
1953,10,13,240.2,351.0
1953,10,14,260.8,35.4
1953,10,14,247.7,351.9
1953,10,15,254.4,352.7
1953,10,16,257.2,353.6
1953,10,17,259.4,352.6
1953,10,26,72.4,122.8
1953,10,27,65.3,123.8
1953,10,28,39.0,122.4
1953,10,31,97.1,24.7
1953,11,1,98.7,24.9
1953,11,2,102.2,25.7
1953,11,3,109.4,26.3
1953,11,4,123.4,26.1
1953,11,20,73.4,119.8
1953,11,21,74.2,119.1
1953,11,26,96.2,47.2
1953,11,27,97.5,48.0
1953,12,7,270.4,28.2
1953,12,8,270.5,28.5
1953,12,25,107.7,67.1
1953,12,26,127.4,68.3
1953,12,27,231.5,69.6
1953,12,28,250.8,69.1
1953,12,29,258.1,70.4
1953,12,30,261.4,70.8
1953,12,31,262.9,71.1
