Year,Month,Day,Theta,Phi
1994,1,1,279.8,207.0
1994,1,1,276.1,202.0
1994,1,1,282.4,197.0
1994,1,1,60.9,84.0
1994,1,1,101.3,87.0
1994,1,1,119.9,94.0
1994,1,2,49.2,82.0
1994,1,2,112.9,86.0
1994,1,2,153.5,94.0
1994,1,3,10.2,84.0
1994,1,3,167.8,86.0
1994,1,3,208.9,93.0
1994,1,3,82.1,20.0
1994,1,3,126.5,75.0
1994,1,4,331.8,83.0
1994,1,4,249.0,86.0
1994,1,4,239.7,95.0
1994,1,4,80.5,18.0
1994,1,5,305.9,83.0
1994,1,5,259.3,87.0
1994,1,5,247.8,96.0
1994,1,5,77.2,19.0
1994,1,6,294.9,83.0
1994,1,6,260.2,86.0
1994,1,6,251.9,96.0
1994,1,6,71.5,19.0
1994,1,6,79.7,7.0
1994,1,7,290.0,84.0
1994,1,7,262.8,86.0
1994,1,7,255.0,96.0
1994,1,7,57.4,18.0
1994,1,7,250.3,81.0
1994,1,7,72.6,7.0
1994,1,8,286.2,85.0
1994,1,8,261.9,87.0
1994,1,8,255.5,94.0
1994,1,8,16.7,18.0
1994,1,8,250.1,79.0
1994,1,8,57.4,7.0
1994,1,9,283.8,88.0
1994,1,9,262.5,90.0
1994,1,9,318.0,18.0
1994,1,9,250.3,80.0
1994,1,9,0.0,8.0
1994,1,10,260.8,88.0
1994,1,10,292.0,20.0
1994,1,10,303.2,9.0
1994,1,11,286.4,20.0
1994,1,11,288.1,10.0
1994,1,12,281.5,24.0
1994,1,12,282.2,11.0
1994,1,12,264.3,348.0
1994,1,13,279.2,25.0
1994,1,13,279.0,12.0
1994,1,13,267.8,349.0
1994,1,14,277.9,22.0
1994,1,14,277.2,10.0
1994,1,14,266.1,349.0
1994,1,15,275.6,12.0
1994,1,15,264.6,350.0
1994,1,15,83.3,217.0
1994,1,15,265.6,11.0
1994,1,16,265.0,352.0
1994,1,16,83.4,219.0
1994,1,16,80.1,203.0
1994,1,16,263.6,300.0
1994,1,17,78.8,218.0
1994,1,17,77.0,205.0
1994,1,18,73.8,220.0
1994,1,18,73.7,206.0
1994,1,18,208.7,260.0
1994,1,19,63.5,219.0
1994,1,19,67.9,204.0
1994,1,20,23.6,219.0
1994,1,20,53.3,204.0
1994,1,21,315.7,219.0
1994,1,21,31.1,202.0
1994,1,21,309.7,231.0
1994,1,22,291.7,220.0
1994,1,22,330.9,205.0
1994,1,22,295.4,234.0
1994,1,22,38.7,183.0
1994,1,22,102.8,150.0
1994,1,23,285.6,220.0
1994,1,23,305.1,206.0
1994,1,23,290.8,234.0
1994,1,23,6.5,182.0
1994,1,23,106.3,148.0
1994,1,23,96.5,114.0
1994,1,24,279.7,221.0
1994,1,24,292.4,206.0
1994,1,24,283.8,234.0
1994,1,24,325.8,183.0
1994,1,24,105.9,145.0
1994,1,24,70.7,133.0
