Year,Month,Day,Theta,Phi
1883,1,1,181.0,270.2
1883,1,1,5.8,268.6
1883,1,1,253.3,332.4
1883,1,1,206.0,283.8
1883,1,1,101.7,231.1
1883,1,1,108.8,214.9
1883,1,1,286.3,338.9
1883,1,1,111.3,204.8
1883,1,1,84.0,192.0
1883,1,2,234.9,270.0
1883,1,2,225.6,283.2
1883,1,2,108.6,231.9
1883,1,2,113.0,214.1
1883,1,2,114.7,204.2
1883,1,2,82.6,191.2
1883,1,3,245.8,270.1
1883,1,3,232.1,282.5
1883,1,3,120.5,232.9
1883,1,3,117.2,214.1
1883,1,3,117.5,204.3
1883,1,3,80.4,192.1
1883,1,4,252.1,270.2
1883,1,4,238.2,282.0
1883,1,4,205.6,233.1
1883,1,4,132.3,213.9
1883,1,4,126.3,204.0
1883,1,4,77.0,193.0
1883,1,5,255.2,269.8
1883,1,5,241.3,283.1
1883,1,5,247.5,233.0
1883,1,5,165.8,213.6
1883,1,5,143.6,203.9
1883,1,5,69.2,193.2
1883,1,6,256.2,269.9
1883,1,6,242.5,285.2
1883,1,6,256.6,233.4
1883,1,6,222.2,213.6
1883,1,6,198.8,206.0
1883,1,6,30.6,194.8
1883,1,7,255.9,269.9
1883,1,7,258.5,233.5
1883,1,7,236.5,213.7
1883,1,7,214.4,203.9
1883,1,7,337.1,194.4
1883,1,8,247.0,213.7
1883,1,8,291.0,197.4
1883,1,9,250.0,213.3
1883,1,9,283.7,197.5
1883,1,9,29.7,152.7
1883,1,10,251.5,213.8
1883,1,10,280.1,196.7
1883,1,10,353.3,151.9
1883,1,10,97.4,76.5
1883,1,10,51.6,108.1
1883,1,11,251.8,213.0
1883,1,11,278.5,196.3
1883,1,11,315.7,152.0
1883,1,11,97.4,75.8
1883,1,12,97.4,76.1
1883,1,12,74.8,48.7
1883,1,13,98.4,76.1
1883,1,13,72.5,48.9
1883,1,13,357.8,113.2
1883,1,14,101.3,76.6
1883,1,14,69.0,48.7
1883,1,14,62.4,73.0
1883,1,15,133.3,75.8
1883,1,15,59.9,48.8
1883,1,15,17.9,76.5
1883,1,16,242.1,75.3
1883,1,16,44.6,49.1
1883,1,16,321.0,77.6
1883,1,16,98.9,6.6
1883,1,16,283.0,100.2
1883,1,17,254.1,75.2
1883,1,17,28.1,49.3
1883,1,17,305.6,78.3
1883,1,17,98.6,6.7
1883,1,18,260.1,75.9
1883,1,18,349.6,49.5
1883,1,18,99.5,6.4
1883,1,19,261.4,76.5
1883,1,19,318.0,49.6
1883,1,19,101.9,7.0
1883,1,20,262.2,76.5
1883,1,20,302.4,49.5
1883,1,20,111.9,6.7
1883,1,21,262.3,76.5
1883,1,21,294.2,49.3
1883,1,21,181.1,6.4
1883,1,21,24.9,355.0
1883,1,22,289.0,49.5
1883,1,22,250.1,8.2
1883,1,22,355.0,353.1
1883,1,22,259.0,41.5
1883,1,22,117.4,276.9
1883,1,23,286.0,49.1
1883,1,23,257.8,10.3
1883,1,23,327.3,353.0
1883,1,23,260.3,44.2
1883,1,23,118.5,276.4
1883,1,23,103.0,268.6
1883,1,24,121.5,276.1
1883,1,25,127.2,275.8
1883,1,26,138.4,275.5
1883,1,26,257.4,346.4
1883,1,26,68.0,257.1
1883,1,26,97.2,240.9
1883,1,27,154.7,275.8
1883,1,27,258.3,347.8
1883,1,27,60.6,256.8
1883,1,27,108.4,212.1
1883,1,28,182.7,275.1
1883,1,28,45.7,254.5
1883,1,28,108.7,211.6
1883,1,28,357.0,274.9
1883,1,28,140.5,266.7
1883,1,29,210.8,274.5
1883,1,29,20.3,254.0
1883,1,29,110.0,211.7
1883,1,29,324.7,274.2
1883,1,29,352.5,263.5
1883,1,30,229.8,273.6
1883,1,30,115.1,210.9
1883,1,30,300.8,275.8
1883,1,30,317.1,263.7
1883,1,30,254.9,311.1
1883,1,30,250.9,267.1
1883,1,30,88.9,203.7
1883,1,30,95.5,197.7
1883,1,31,237.5,272.9
1883,1,31,125.4,210.7
1883,1,31,290.6,279.8
1883,1,31,76.4,155.8
1883,2,1,240.9,273.0
1883,2,1,142.6,210.9
1883,2,1,287.4,281.0
1883,2,1,74.6,156.2
1883,2,1,116.0,175.4
1883,2,2,243.0,272.6
1883,2,2,188.4,210.2
1883,2,2,70.9,156.2
1883,2,2,121.5,176.3
1883,2,2,249.3,268.1
1883,2,2,81.8,201.3
1883,2,3,243.1,271.8
1883,2,3,231.2,210.2
1883,2,3,63.6,155.8
1883,2,3,138.5,176.5
1883,2,3,249.6,268.5
1883,2,4,51.0,155.6
1883,2,4,179.0,177.4
1883,2,5,25.5,155.2
1883,2,5,216.1,177.1
1883,2,6,347.3,155.1
1883,2,6,232.8,176.3
1883,2,6,80.5,89.8
1883,2,6,96.8,78.1
1883,2,6,78.4,101.2
1883,2,7,324.7,155.5
1883,2,7,239.7,177.0
1883,2,7,77.9,89.6
1883,2,7,96.2,78.9
1883,2,7,106.2,66.2
1883,2,7,281.5,182.5
1883,2,8,304.4,155.6
1883,2,8,244.9,176.6
1883,2,8,73.6,89.7
1883,2,8,95.8,78.8
1883,2,8,106.6,59.0
1883,2,8,277.5,186.3
1883,2,8,89.0,98.7
1883,2,9,291.3,155.2
1883,2,9,59.8,90.8
1883,2,9,94.7,78.8
1883,2,9,106.5,58.1
1883,2,9,275.8,190.2
1883,2,9,84.5,99.2
1883,2,10,288.1,155.8
1883,2,10,43.3,92.3
1883,2,10,95.3,79.4
1883,2,10,107.9,57.4
1883,2,10,64.9,99.8
1883,2,11,284.0,155.8
1883,2,11,322.9,93.5
1883,2,11,93.2,81.1
1883,2,11,114.8,57.4
1883,2,11,275.7,101.4
1883,2,11,79.5,16.0
1883,2,12,282.8,156.5
1883,2,12,302.7,93.7
1883,2,12,249.9,80.7
1883,2,12,122.0,57.8
