Year,Month,Day,Theta,Phi
2003,1,1,305.7,321.0
2003,1,1,214.3,292.0
2003,1,1,129.0,282.0
2003,1,2,297.7,322.0
2003,1,2,250.7,292.0
2003,1,2,220.2,279.0
2003,1,2,236.8,315.0
2003,1,2,97.3,214.0
2003,1,3,293.3,322.0
2003,1,3,258.0,292.0
2003,1,3,242.9,315.0
2003,1,3,97.7,214.0
2003,1,3,242.3,296.0
2003,1,3,105.5,204.0
2003,1,3,76.6,188.0
2003,1,4,260.6,292.0
2003,1,4,261.6,287.0
2003,1,4,245.4,315.0
2003,1,4,99.2,216.0
2003,1,4,247.6,296.0
2003,1,4,120.3,209.0
2003,1,4,75.2,190.0
2003,1,5,264.0,290.0
2003,1,5,262.7,289.0
2003,1,5,103.2,216.0
2003,1,5,250.2,296.0
2003,1,5,128.9,209.0
2003,1,5,71.7,190.0
2003,1,6,264.0,290.0
2003,1,6,262.9,288.0
2003,1,6,144.9,216.0
2003,1,6,251.3,296.0
2003,1,6,146.1,209.0
2003,1,6,65.4,190.0
2003,1,6,40.3,213.0
2003,1,6,106.6,150.0
2003,1,7,262.5,299.0
2003,1,7,266.7,288.0
2003,1,7,256.4,219.0
2003,1,7,252.2,302.0
2003,1,7,182.8,211.0
2003,1,7,52.5,189.0
2003,1,7,351.2,212.0
2003,1,7,108.6,151.0
2003,1,7,257.7,251.0
2003,1,7,125.7,192.0
2003,1,7,116.8,131.0
2003,1,7,103.6,129.0
2003,1,8,258.6,219.0
2003,1,8,219.4,213.0
2003,1,8,24.9,190.0
2003,1,8,110.7,150.0
2003,1,8,258.1,252.0
2003,1,8,158.1,192.0
2003,1,8,118.8,131.0
2003,1,8,103.5,127.0
2003,1,9,261.8,217.0
2003,1,9,236.4,214.0
2003,1,9,342.9,188.0
2003,1,9,113.7,149.0
2003,1,9,260.9,252.0
2003,1,9,215.3,191.0
2003,1,9,120.2,130.0
2003,1,9,102.8,125.0
2003,1,9,92.3,122.0
2003,1,10,263.0,218.0
2003,1,10,243.2,214.0
2003,1,10,309.4,190.0
2003,1,10,120.1,150.0
2003,1,10,241.0,191.0
2003,1,10,125.4,133.0
2003,1,10,104.3,126.0
2003,1,10,90.1,124.0
2003,1,10,293.3,206.0
2003,1,10,104.4,98.0
2003,1,11,264.4,218.0
2003,1,11,246.5,213.0
2003,1,11,152.1,150.0
2003,1,11,249.9,191.0
2003,1,11,134.2,130.0
2003,1,11,109.2,125.0
2003,1,11,88.9,124.0
2003,1,11,285.7,205.0
2003,1,11,105.8,94.0
2003,1,12,263.9,219.0
2003,1,12,248.2,215.0
2003,1,12,210.2,151.0
2003,1,12,253.6,191.0
2003,1,12,152.5,131.0
2003,1,12,116.3,123.0
2003,1,12,86.1,126.0
2003,1,12,282.6,205.0
2003,1,12,108.4,100.0
2003,1,12,122.7,117.0
2003,1,12,107.7,89.0
2003,1,13,263.2,218.0
2003,1,13,239.3,152.0
2003,1,13,255.4,193.0
2003,1,13,180.0,131.0
2003,1,13,137.5,122.0
2003,1,13,280.7,204.0
2003,1,13,110.3,102.0
2003,1,13,173.4,130.0
2003,1,13,110.5,90.0
2003,1,13,47.5,108.0
2003,1,14,246.5,150.0
2003,1,14,255.7,193.0
2003,1,14,207.0,129.0
2003,1,14,207.4,122.0
2003,1,14,120.4,100.0
2003,1,14,233.9,129.0
2003,1,14,114.6,89.0
2003,1,14,23.2,108.0
2003,1,14,78.6,61.0
2003,1,14,75.0,45.0
2003,1,15,252.4,150.0
2003,1,15,256.4,189.0
2003,1,15,227.8,128.0
2003,1,15,232.2,118.0
2003,1,15,159.3,100.0
2003,1,15,248.4,127.0
2003,1,15,129.3,88.0
2003,1,15,351.9,107.0
2003,1,15,75.4,60.0
2003,1,15,74.4,46.0
2003,1,15,74.7,27.0
2003,1,16,255.6,155.0
2003,1,16,233.2,127.0
2003,1,16,247.7,119.0
2003,1,16,229.0,102.0
2003,1,16,255.3,130.0
2003,1,16,165.5,88.0
2003,1,16,316.8,110.0
2003,1,16,64.7,64.0
2003,1,16,70.0,50.0
2003,1,16,72.6,26.0
2003,1,17,257.8,154.0
2003,1,17,240.6,128.0
2003,1,17,251.4,119.0
2003,1,17,247.3,102.0
2003,1,17,258.6,131.0
2003,1,17,225.8,90.0
2003,1,17,301.1,114.0
2003,1,17,45.3,66.0
2003,1,17,61.8,52.0
2003,1,17,69.4,25.0
2003,1,18,256.2,153.0
2003,1,18,242.3,128.0
2003,1,18,257.6,120.0
2003,1,18,253.5,102.0
2003,1,18,258.0,132.0
2003,1,18,243.9,90.0
2003,1,18,294.8,113.0
2003,1,18,355.2,66.0
2003,1,18,38.6,53.0
2003,1,18,63.9,25.0
2003,1,19,243.4,128.0
2003,1,19,256.1,102.0
2003,1,19,257.7,132.0
2003,1,19,251.0,90.0
2003,1,19,290.3,113.0
2003,1,19,308.8,66.0
2003,1,19,352.5,53.0
2003,1,19,53.2,25.0
2003,1,19,306.8,98.0
2003,1,19,268.0,96.0
2003,1,19,233.2,62.0
2003,1,20,244.1,128.0
2003,1,20,256.9,102.0
2003,1,20,256.7,132.0
2003,1,20,287.7,113.0
2003,1,20,293.3,66.0
2003,1,20,315.4,53.0
2003,1,20,33.8,25.0
2003,1,20,301.5,98.0
2003,1,20,267.2,98.0
2003,1,20,250.1,62.0
2003,1,20,187.3,40.0
2003,1,20,74.1,7.0
2003,1,20,114.2,342.0
2003,1,20,109.3,321.0
2003,1,21,256.9,102.0
2003,1,21,286.1,113.0
2003,1,21,286.3,66.0
2003,1,21,298.7,53.0
2003,1,21,0.0,25.0
2003,1,21,298.2,98.0
2003,1,21,266.4,98.0
2003,1,21,256.1,65.0
2003,1,21,117.5,342.0
2003,1,21,109.7,321.0
2003,1,21,52.8,2.0
2003,1,21,97.9,309.0
2003,1,22,256.1,102.0
2003,1,22,282.4,66.0
2003,1,22,294.3,53.0
2003,1,22,326.5,25.0
2003,1,22,257.7,65.0
2003,1,22,124.4,342.0
2003,1,22,111.3,321.0
2003,1,22,29.8,2.0
2003,1,22,97.4,309.0
2003,1,23,280.7,67.0
2003,1,23,310.2,25.0
2003,1,23,260.3,67.0
2003,1,23,144.0,346.0
2003,1,23,113.2,316.0
2003,1,23,350.8,2.0
2003,1,23,95.9,307.0
