Year,Month,Day,Theta,Phi
1976,1,12,261.3,34.1
1976,1,12,100.6,284.0
1976,1,13,262.3,33.4
1976,1,13,100.3,284.0
1976,1,14,263.4,33.4
1976,1,14,100.5,283.3
1976,1,15,102.7,283.8
1976,1,16,106.8,283.7
1976,1,17,125.2,284.1
1976,1,18,216.4,284.3
1976,1,19,250.5,284.5
1976,1,20,256.8,284.8
1976,1,21,258.3,285.1
1976,1,22,259.2,285.1
1976,1,23,259.3,284.9
1976,1,27,83.7,155.0
1976,1,29,274.4,156.7
1976,1,30,272.5,156.5
1976,1,31,271.2,156.9
1976,2,13,149.1,291.6
1976,2,14,234.9,291.6
1976,2,15,255.7,291.6
1976,2,15,304.2,309.3
1976,2,16,261.1,292.9
1976,2,17,261.8,293.1
1976,2,17,91.5,168.1
1976,2,18,261.9,293.8
1976,2,18,91.2,168.8
1976,2,19,258.8,290.0
1976,2,19,87.4,171.1
1976,2,20,86.7,168.1
1976,2,21,78.9,172.1
1976,3,6,273.7,44.7
1976,3,7,269.5,46.6
1976,3,7,265.4,39.1
1976,3,8,268.0,45.9
1976,3,8,265.2,39.2
1976,3,9,134.1,292.0
1976,3,10,145.0,291.9
1976,3,11,166.9,290.9
1976,3,12,184.6,291.1
1976,3,13,202.2,289.3
1976,3,13,256.6,296.9
1976,3,14,216.5,288.6
1976,3,14,259.5,293.9
1976,3,15,223.5,287.2
1976,3,15,260.5,293.5
1976,3,16,74.7,196.8
1976,3,17,63.6,196.1
1976,3,17,92.7,190.9
1976,3,18,52.3,195.9
1976,3,18,93.2,190.6
1976,3,19,345.3,197.0
1976,3,19,94.2,191.3
1976,3,20,305.5,198.0
1976,3,20,269.3,191.7
1976,3,21,289.4,199.3
1976,3,21,264.0,188.9
1976,3,22,282.2,201.0
1976,3,23,278.7,201.3
1976,3,24,276.4,202.0
1976,3,24,97.4,43.6
1976,3,25,95.4,42.5
1976,3,26,95.6,42.6
1976,3,26,262.4,124.2
1976,3,27,94.0,43.3
1976,3,27,264.3,124.2
1976,3,27,288.9,125.6
1976,3,28,93.1,43.0
1976,3,28,283.5,125.9
1976,3,29,94.3,43.0
1976,3,29,279.6,126.5
1976,3,30,99.4,42.7
1976,3,30,278.2,123.1
1976,3,31,256.5,42.6
1976,4,1,265.2,43.0
1976,4,2,264.6,42.4
1976,4,3,264.6,42.4
