Year,Month,Day,Theta,Phi
1897,1,1,106.3,47.9
1897,1,1,209.8,96.0
1897,1,1,96.6,21.1
1897,1,1,248.4,111.9
1897,1,1,226.6,95.9
1897,1,1,85.9,50.1
1897,1,2,110.5,47.9
1897,1,2,96.3,21.2
1897,1,3,119.8,48.2
1897,1,3,95.8,21.3
1897,1,3,98.0,349.6
1897,1,4,164.9,48.5
1897,1,4,97.0,21.8
1897,1,4,96.7,340.8
1897,1,5,233.7,49.1
1897,1,5,249.8,95.6
1897,1,5,102.9,22.9
1897,1,5,96.4,340.3
1897,1,6,251.1,49.8
1897,1,6,251.4,95.6
1897,1,6,219.8,23.5
1897,1,6,96.8,340.0
1897,1,7,255.0,49.9
1897,1,7,261.4,24.8
1897,1,7,98.5,341.0
1897,1,8,256.6,50.1
1897,1,8,99.5,341.2
1897,1,9,257.4,50.0
1897,1,9,132.9,342.4
1897,1,10,258.0,49.7
1897,1,10,257.5,343.4
1897,1,11,264.0,343.6
1897,1,11,334.5,324.2
1897,1,12,264.9,343.8
1897,1,13,265.6,344.1
1897,1,13,108.5,211.0
1897,1,14,265.7,343.5
1897,1,14,109.3,212.3
1897,1,14,97.3,206.5
1897,1,15,264.9,342.7
1897,1,15,111.0,211.6
1897,1,15,96.8,206.2
1897,1,15,208.0,266.5
1897,1,15,99.6,195.1
1897,1,16,112.9,211.7
1897,1,16,96.1,206.1
1897,1,16,241.8,267.3
1897,1,16,97.9,194.0
1897,1,16,109.0,199.0
1897,1,17,119.2,211.7
1897,1,17,96.6,206.4
1897,1,17,253.1,268.6
1897,1,17,98.6,194.3
1897,1,17,286.0,290.7
1897,1,18,134.5,211.3
1897,1,18,99.3,206.3
1897,1,18,255.2,267.2
1897,1,18,100.7,194.5
1897,1,19,169.5,211.1
1897,1,19,115.4,206.2
1897,1,19,257.5,266.1
1897,1,20,216.5,211.2
1897,1,20,240.0,206.4
1897,1,20,257.9,266.1
1897,1,20,11.3,197.8
1897,1,21,237.0,210.5
1897,1,21,258.6,206.6
1897,1,21,317.2,199.4
1897,1,21,125.8,173.0
1897,1,22,246.5,210.5
1897,1,22,262.1,206.5
1897,1,22,294.8,200.2
1897,1,23,250.3,211.6
1897,1,23,263.1,206.7
1897,1,23,286.4,200.4
1897,1,23,297.4,184.9
1897,1,24,251.5,212.6
1897,1,24,263.3,207.1
1897,1,24,281.5,201.0
1897,1,24,287.0,186.3
1897,1,24,305.8,170.6
1897,1,25,279.3,201.1
1897,1,25,280.9,189.3
1897,1,25,296.1,168.8
1897,1,25,82.6,57.1
1897,1,25,54.2,80.0
1897,1,26,279.2,194.3
1897,1,26,80.7,57.4
1897,1,26,115.8,90.4
1897,1,27,78.8,57.9
1897,1,28,71.9,57.6
1897,1,28,20.3,83.9
1897,1,28,92.3,17.0
1897,1,28,276.4,119.3
1897,1,28,35.8,76.7
1897,1,28,26.4,77.5
1897,1,28,67.0,43.8
1897,1,29,63.1,57.9
1897,1,29,350.4,86.1
1897,1,29,90.5,18.2
1897,1,30,42.5,57.7
1897,1,30,89.2,17.8
1897,1,30,93.9,349.5
1897,1,31,350.2,57.9
1897,1,31,86.9,18.6
1897,1,31,92.9,346.8
1897,1,31,54.9,41.1
1897,1,31,101.5,4.1
1897,1,31,60.6,38.3
1897,2,1,304.2,58.8
1897,2,1,79.3,22.1
1897,2,1,90.9,346.4
1897,2,1,353.4,43.0
1897,2,1,102.4,4.6
1897,2,1,291.2,67.0
1897,2,2,291.5,58.7
1897,2,2,50.3,23.7
1897,2,2,90.3,346.7
1897,2,2,105.7,3.4
1897,2,2,282.4,67.3
1897,2,2,341.7,35.0
1897,2,3,284.5,59.5
1897,2,3,293.2,24.6
1897,2,3,88.9,347.0
1897,2,3,122.9,4.1
1897,2,3,277.8,66.1
1897,2,3,312.1,36.7
1897,2,4,280.4,60.0
1897,2,4,279.2,26.4
1897,2,4,85.8,347.1
1897,2,4,299.2,38.3
1897,2,5,0.0,0.0
1897,2,6,273.5,27.8
1897,2,6,277.5,346.9
1897,2,6,288.5,39.3
1897,2,6,262.0,16.4
1897,2,7,271.5,28.5
1897,2,7,270.7,347.2
1897,2,7,284.6,40.6
1897,2,7,261.2,18.0
1897,2,8,269.8,28.8
1897,2,8,268.7,347.4
1897,2,8,259.9,19.0
1897,2,9,267.6,347.8
1897,2,10,266.5,347.8
1897,2,10,80.7,211.1
1897,2,10,256.3,345.3
1897,2,11,265.3,346.6
1897,2,11,78.4,211.4
1897,2,12,74.6,210.9
1897,2,12,279.9,314.1
1897,2,13,68.1,211.1
1897,2,14,56.5,211.4
1897,2,14,332.2,244.3
1897,2,15,27.1,211.5
1897,2,16,333.3,212.0
1897,2,16,129.5,202.2
1897,2,17,303.3,212.1
1897,2,18,288.6,212.4
1897,2,19,284.1,213.0
1897,2,19,227.6,182.7
1897,2,20,280.4,213.5
1897,2,21,277.8,213.1
1897,2,22,76.3,46.5
1897,2,23,73.2,46.0
1897,2,23,88.2,34.2
1897,2,24,69.8,45.7
1897,2,24,86.4,33.9
1897,2,24,93.0,20.5
1897,2,25,64.7,45.3
1897,2,25,84.2,34.3
1897,2,25,91.8,20.2
1897,2,26,50.7,45.6
1897,2,26,79.9,34.3
1897,2,26,91.8,21.5
1897,2,26,95.7,347.6
1897,2,26,96.4,14.7
1897,2,27,31.5,45.4
1897,2,27,73.9,34.8
1897,2,27,88.7,24.8
1897,2,27,95.1,348.1
1897,2,27,84.2,347.7
1897,2,28,3.3,45.9
1897,2,28,60.2,35.1
1897,2,28,86.1,24.5
1897,2,28,93.8,347.6
1897,2,28,81.5,348.7
1897,3,1,322.6,45.8
1897,3,1,328.3,35.2
1897,3,1,67.9,25.3
1897,3,1,93.4,347.6
1897,3,1,77.5,350.1
1897,3,2,304.6,46.0
1897,3,2,289.4,35.4
1897,3,2,289.0,25.9
1897,3,2,92.9,347.5
1897,3,2,70.2,351.5
1897,3,3,297.1,46.1
1897,3,3,282.1,35.8
1897,3,3,279.6,28.0
1897,3,3,92.6,347.8
1897,3,3,59.3,352.4
1897,3,3,26.2,355.5
1897,3,3,111.0,346.3
1897,3,4,288.7,46.2
1897,3,4,275.7,36.5
1897,3,4,274.0,31.0
1897,3,4,109.1,348.0
1897,3,4,345.4,353.0
1897,3,5,286.0,45.5
1897,3,5,272.7,32.9
1897,3,5,266.0,347.6
1897,3,5,301.7,353.1
1897,3,5,159.5,335.9
1897,3,6,283.5,46.8
1897,3,6,270.6,33.9
1897,3,6,266.2,347.7
1897,3,6,287.8,354.0
1897,3,6,231.8,336.2
1897,3,7,269.0,36.0
1897,3,7,265.9,347.8
1897,3,7,281.3,354.5
1897,3,7,252.0,338.2
1897,3,8,265.2,347.7
1897,3,8,276.8,354.3
1897,3,8,31.8,295.0
1897,3,8,83.5,219.3
1897,3,9,264.0,348.4
1897,3,9,274.7,354.9
1897,3,9,81.9,218.4
1897,3,9,305.8,304.9
1897,3,9,70.7,259.0
1897,3,10,263.1,347.6
1897,3,10,272.3,353.7
1897,3,10,280.5,295.7
1897,3,10,78.7,217.6
