Year,Month,Day,Theta,Phi
1900,1,1,261.7,98.4
1900,1,2,261.6,97.9
1900,1,12,77.3,189.8
1900,1,13,74.0,190.6
1900,1,13,33.9,228.4
1900,1,14,65.5,192.0
1900,1,14,332.0,231.1
1900,1,15,55.6,192.4
1900,1,15,310.8,231.0
1900,1,16,22.6,192.9
1900,1,16,296.2,232.0
1900,1,17,328.6,192.9
1900,1,18,303.9,192.7
1900,1,19,295.3,193.3
1900,1,24,99.1,40.5
1900,1,24,42.8,43.1
1900,1,25,100.4,41.8
1900,1,26,103.0,41.8
1900,1,27,116.6,42.3
1900,1,28,164.0,39.3
1900,1,28,81.1,344.4
1900,1,29,241.9,39.9
1900,1,29,78.0,344.9
1900,1,29,233.5,88.5
1900,1,30,71.2,345.4
1900,1,31,57.5,345.2
1900,2,1,12.6,346.1
1900,2,2,0.0,0.0
1900,2,3,294.5,347.0
1900,2,4,284.6,347.0
1900,2,4,78.3,233.4
1900,2,4,77.8,223.5
1900,2,5,281.0,347.4
1900,2,5,76.1,233.3
1900,2,5,74.5,224.4
1900,2,6,277.8,347.0
1900,2,6,70.3,234.5
1900,2,6,70.7,225.7
1900,2,6,98.2,245.9
1900,2,7,0.0,0.0
1900,2,8,46.4,235.5
1900,2,8,54.7,226.6
1900,2,8,123.6,248.3
1900,2,8,107.1,242.0
1900,2,9,30.0,234.9
1900,2,9,41.8,227.2
1900,2,9,230.4,249.2
1900,2,9,140.6,241.9
1900,2,10,342.9,235.5
1900,2,10,10.2,226.8
1900,2,11,313.0,236.1
1900,2,11,334.6,227.5
1900,2,11,262.4,249.5
1900,2,11,268.2,267.7
1900,2,12,297.1,236.0
1900,2,12,310.8,228.2
1900,2,12,262.2,251.2
1900,2,12,266.5,271.2
1900,2,13,262.3,251.3
1900,2,14,282.5,231.7
1900,3,3,43.8,304.0
1900,3,4,346.6,304.1
1900,3,4,23.9,298.9
1900,3,5,308.7,302.4
1900,3,6,283.9,299.2
1900,3,6,248.0,288.2
1900,3,7,257.8,288.5
1900,3,8,259.8,288.0
1900,3,9,260.5,287.9
1900,3,10,259.2,288.3
1900,3,11,259.6,288.5
1900,3,25,53.1,2.4
1900,3,26,30.4,3.2
1900,3,26,100.4,292.0
1900,3,27,99.4,291.8
1900,3,28,99.4,293.2
1900,3,29,100.2,291.9
1900,3,29,298.1,0.9
1900,3,30,104.3,291.7
1900,3,30,288.6,1.5
1900,3,31,117.0,292.1
1900,4,1,207.6,291.7
1900,4,2,248.2,292.0
1900,4,3,258.0,292.1
1900,4,4,260.8,292.3
1900,4,5,261.3,292.6
1900,4,6,260.7,292.3
1900,4,7,260.4,292.0
1900,4,8,78.3,134.2
1900,4,9,75.4,133.9
1900,4,10,68.2,134.3
1900,4,11,57.9,134.3
1900,4,12,36.8,133.7
1900,4,13,345.8,134.2
1900,4,14,318.7,134.0
1900,4,15,297.8,134.9
1900,4,19,85.0,330.1
1900,4,20,83.6,332.2
1900,4,21,81.9,332.2
1900,4,22,79.3,332.4
1900,4,23,72.5,332.7
1900,4,24,57.5,332.8
1900,4,24,173.2,344.4
1900,4,25,16.1,332.4
1900,4,25,229.6,345.1
1900,4,26,298.8,333.9
1900,4,26,249.1,345.3
1900,4,26,53.7,306.4
1900,4,27,252.5,344.7
1900,4,27,18.2,306.4
1900,4,27,264.0,334.4
1900,4,27,94.8,235.7
1900,4,27,98.6,228.1
1900,4,28,257.6,348.4
1900,4,28,265.6,334.7
1900,4,28,94.8,237.4
1900,4,28,97.9,226.5
1900,4,29,258.6,350.1
1900,4,29,266.2,335.4
1900,4,29,95.3,237.5
1900,4,29,98.0,227.0
1900,4,29,59.4,269.3
1900,4,29,95.6,241.0
1900,4,30,95.3,237.8
1900,4,30,98.8,228.5
1900,4,30,341.8,271.2
1900,4,30,96.7,243.2
1900,5,1,98.1,238.3
1900,5,1,100.8,228.4
1900,5,1,295.4,273.2
1900,5,1,102.9,244.6
1900,5,2,115.8,238.4
1900,5,2,109.2,228.8
1900,5,2,285.7,274.0
1900,5,2,173.4,243.5
1900,5,3,250.3,238.7
1900,5,3,171.0,229.4
1900,5,3,280.7,274.2
1900,5,3,256.6,245.1
1900,5,4,261.0,239.0
1900,5,4,247.3,230.0
1900,5,4,278.4,274.7
1900,5,4,261.3,245.6
1900,5,5,264.4,239.3
1900,5,5,257.9,230.9
1900,5,5,276.5,275.0
1900,5,5,263.1,245.4
1900,5,6,265.8,239.5
1900,5,6,261.9,230.7
1900,5,6,263.9,244.7
1900,5,7,263.1,246.8
1900,5,8,262.3,246.0
1900,5,14,224.8,83.1
1900,5,15,244.7,82.5
1900,5,21,85.3,272.2
1900,5,22,84.9,270.1
1900,5,23,84.5,270.9
1900,5,24,82.9,271.1
1900,5,25,79.1,271.8
1900,5,26,68.6,272.3
1900,5,27,320.3,272.9
1900,5,27,106.5,240.8
1900,5,28,285.0,273.4
1900,5,28,118.8,241.7
1900,5,29,279.6,273.6
1900,5,29,152.1,237.6
1900,5,30,277.3,273.4
1900,5,30,235.7,245.0
1900,5,31,275.5,273.6
1900,5,31,252.9,246.7
1900,6,1,274.6,274.1
1900,6,1,258.1,248.4
1900,6,3,262.4,252.2
1900,6,15,86.7,325.0
1900,6,16,86.0,324.8
1900,6,17,84.6,327.6
1900,6,18,82.9,326.3
1900,6,19,285.3,327.7
1900,6,19,99.0,256.8
1900,6,20,277.2,327.2
1900,6,20,99.7,256.0
1900,6,21,274.0,326.4
1900,6,21,102.1,256.5
1900,6,22,274.0,326.2
1900,6,22,106.8,256.6
1900,6,23,272.8,327.0
1900,6,23,122.4,257.0
1900,6,24,272.6,327.4
1900,6,24,154.6,256.9
1900,6,25,237.3,257.2
1900,6,26,245.2,256.9
1900,6,29,259.9,249.6
1900,6,30,261.3,251.0
1900,7,1,262.7,249.9
1900,7,3,280.0,205.6
1900,7,4,280.0,206.9
1900,7,15,98.9,266.5
1900,7,16,100.3,266.0
1900,7,17,103.2,265.9
1900,7,18,109.1,267.4
1900,7,19,120.1,268.0
1900,7,20,151.4,268.1
1900,7,20,80.6,209.6
1900,7,21,202.5,268.4
1900,7,21,79.7,209.6
1900,7,22,238.6,268.9
1900,7,22,80.5,210.5
1900,7,23,251.5,268.8
1900,7,23,77.4,210.4
1900,7,24,257.5,269.4
1900,7,25,260.7,269.2
1900,8,7,87.2,326.2
1900,8,8,87.4,327.2
1900,8,9,90.0,326.6
1900,8,10,91.1,325.6
1900,8,11,97.0,327.0
1900,8,11,94.4,291.3
1900,8,12,126.9,326.9
1900,8,12,97.0,290.7
1900,8,13,102.9,291.8
1900,9,3,245.1,106.8
1900,9,3,85.3,359.5
1900,9,4,246.5,109.6
1900,9,4,86.7,358.7
1900,9,5,83.9,1.7
1900,9,5,99.7,308.2
1900,9,6,282.1,2.2
1900,9,6,102.8,307.5
1900,9,7,274.4,2.4
1900,9,7,106.2,306.9
1900,9,8,274.1,2.8
1900,9,8,112.1,305.1
1900,9,9,129.5,305.7
1900,9,10,176.9,305.7
1900,9,11,230.3,306.1
1900,10,7,202.7,314.8
1900,10,8,241.5,316.2
1900,10,9,253.6,317.5
1900,10,10,257.2,318.2
1900,10,11,261.6,319.4
1900,10,12,262.9,319.2
1900,10,16,95.9,115.6
1900,10,17,98.7,115.8
1900,10,17,97.2,105.2
1900,10,18,100.3,116.0
1900,10,18,98.5,105.2
1900,10,19,104.3,115.9
1900,10,19,101.9,106.0
1900,10,20,110.4,116.4
1900,10,20,106.6,108.0
1900,10,21,139.7,117.0
1900,10,21,124.3,109.4
1900,10,22,183.0,116.7
1900,10,22,146.0,108.7
1900,10,23,235.3,117.1
1900,10,23,208.7,109.4
1900,10,24,250.6,117.3
1900,10,24,240.8,109.9
1900,10,25,256.7,117.9
1900,10,25,251.2,110.7
1900,10,26,260.7,118.1
1900,10,26,257.5,111.7
1900,10,27,262.4,118.1
1900,10,27,259.8,111.9
1900,10,28,262.0,113.5
1900,10,29,100.1,332.2
1900,10,30,103.8,332.3
1900,11,13,98.9,116.4
1900,11,14,100.3,116.6
1900,11,18,27.1,115.8
1900,11,19,306.1,117.8
1900,11,20,289.6,117.7
1900,11,21,282.6,119.6
1900,11,22,280.1,120.7
1900,11,23,279.5,121.0
