Year,Month,Day,Theta,Phi
1920,1,1,255.4,188.1
1920,1,1,114.1,102.9
1920,1,1,358.1,112.2
1920,1,2,223.0,102.9
1920,1,2,306.9,113.5
1920,1,3,256.3,104.6
1920,1,3,291.1,115.1
1920,1,4,262.2,106.7
1920,1,4,284.3,113.0
1920,1,5,263.3,108.7
1920,1,6,263.9,109.5
1920,1,6,291.9,116.0
1920,1,7,263.3,110.4
1920,1,8,75.1,305.8
1920,1,8,78.3,298.1
1920,1,8,104.6,297.9
1920,1,9,72.9,305.6
1920,1,9,76.7,297.4
1920,1,9,104.3,296.3
1920,1,10,70.0,305.5
1920,1,10,74.9,297.5
1920,1,10,104.5,295.6
1920,1,10,75.3,289.1
1920,1,10,104.4,284.5
1920,1,11,64.4,305.5
1920,1,11,71.2,298.0
1920,1,11,105.8,295.5
1920,1,11,72.1,290.2
1920,1,11,104.5,286.4
1920,1,11,86.7,260.2
1920,1,11,252.1,25.4
1920,1,12,54.1,304.9
1920,1,12,64.4,298.2
1920,1,12,109.1,295.5
1920,1,12,66.8,290.7
1920,1,12,106.0,287.6
1920,1,12,85.6,260.4
1920,1,12,254.3,30.0
1920,1,13,32.5,305.5
1920,1,13,51.1,298.3
1920,1,13,117.0,295.3
1920,1,13,109.2,287.6
1920,1,13,84.3,260.5
1920,1,14,342.6,305.3
1920,1,14,4.9,298.3
1920,1,14,156.7,295.0
1920,1,14,80.8,260.7
1920,1,14,128.2,283.1
1920,1,15,321.9,305.4
1920,1,15,333.9,298.6
1920,1,15,201.8,295.0
1920,1,15,77.4,260.9
1920,1,15,148.5,283.2
1920,1,16,304.0,305.6
1920,1,16,307.5,298.5
1920,1,16,237.7,294.8
1920,1,16,68.1,261.0
1920,1,16,205.8,283.6
1920,1,17,294.6,305.5
1920,1,17,295.7,298.5
1920,1,17,248.3,294.6
1920,1,17,22.7,261.6
1920,1,18,288.2,298.7
1920,1,18,253.0,294.6
1920,1,18,296.9,262.1
1920,1,18,108.3,179.9
1920,1,18,82.3,171.7
1920,1,18,107.7,196.1
1920,1,19,285.2,299.6
1920,1,19,254.2,295.4
1920,1,19,284.7,262.7
1920,1,19,108.5,180.1
1920,1,19,80.7,172.2
1920,1,20,254.9,295.5
1920,1,20,278.3,262.8
1920,1,20,112.0,181.9
1920,1,20,78.3,173.8
1920,1,20,23.2,212.6
1920,1,20,117.4,197.3
1920,1,20,111.6,187.8
1920,1,21,254.5,295.1
1920,1,21,275.6,263.2
1920,1,21,118.3,181.5
1920,1,21,74.7,174.4
1920,1,21,284.2,262.5
1920,1,21,94.1,125.9
1920,1,21,261.8,274.4
1920,1,22,273.4,263.3
1920,1,22,136.4,181.3
1920,1,22,281.5,261.8
1920,1,22,95.0,120.9
1920,1,22,53.6,162.6
1920,1,23,272.8,264.2
1920,1,23,175.1,181.2
1920,1,23,94.2,120.8
1920,1,23,40.4,162.7
1920,1,23,239.6,200.9
1920,1,23,45.5,168.4
1920,1,23,217.9,190.5
1920,1,23,343.0,188.1
1920,1,24,228.3,181.6
1920,1,24,93.4,121.0
1920,1,24,254.4,201.7
1920,1,24,349.1,169.1
1920,1,24,84.8,128.8
1920,1,25,242.4,181.8
1920,1,25,94.3,120.1
1920,1,25,82.3,130.6
1920,1,26,248.5,181.7
1920,1,26,94.1,120.1
1920,1,26,318.8,161.2
1920,1,26,69.0,132.2
1920,1,27,250.1,181.5
1920,1,27,99.1,120.4
1920,1,27,315.9,132.6
1920,1,28,251.7,183.1
1920,1,28,258.3,120.2
1920,1,28,277.1,133.1
1920,1,29,251.9,184.0
1920,1,29,265.7,120.5
1920,1,29,272.7,133.7
1920,1,29,259.1,144.3
1920,1,30,250.8,173.2
1920,1,30,266.0,120.6
1920,1,30,270.1,134.4
1920,1,31,266.0,121.6
1920,1,31,269.3,135.6
1920,1,31,99.3,351.9
1920,2,1,265.0,121.1
1920,2,1,268.4,136.1
1920,2,1,98.6,352.4
1920,2,2,264.6,121.1
1920,2,2,324.4,59.4
1920,2,2,41.8,34.1
1920,2,3,261.0,113.3
1920,2,3,96.2,347.6
1920,2,3,106.4,340.2
1920,2,4,96.3,347.4
1920,2,4,108.2,340.8
1920,2,4,41.1,7.9
1920,2,5,111.7,340.6
1920,2,5,307.4,27.7
1920,2,5,259.4,46.1
1920,2,6,122.6,339.7
1920,2,6,293.4,27.5
1920,2,7,159.6,340.0
1920,2,7,313.2,356.4
1920,2,8,229.7,341.0
1920,2,8,64.1,293.9
1920,2,9,243.2,341.4
1920,2,9,57.3,293.3
1920,2,10,252.9,343.5
1920,2,10,36.3,291.7
1920,2,10,82.4,234.8
1920,2,11,255.0,344.2
1920,2,11,1.2,291.7
1920,2,11,79.6,235.8
1920,2,11,72.8,258.6
1920,2,11,110.2,227.0
1920,2,12,255.6,343.9
1920,2,12,74.6,237.7
1920,2,12,60.0,259.4
1920,2,12,111.2,226.3
1920,2,12,97.3,197.6
1920,2,13,67.2,238.0
1920,2,13,31.0,259.1
1920,2,13,114.4,225.7
1920,2,13,96.4,198.2
1920,2,13,107.0,186.7
1920,2,14,50.3,238.4
1920,2,14,330.3,259.3
1920,2,14,120.5,225.7
1920,2,14,95.1,198.1
1920,2,14,106.2,186.6
1920,2,14,69.4,196.0
1920,2,14,64.3,192.2
1920,2,14,82.9,175.4
1920,2,15,2.4,239.2
1920,2,15,299.1,259.6
1920,2,15,141.1,228.0
1920,2,15,94.1,198.3
1920,2,15,106.9,185.5
1920,2,15,65.1,194.5
1920,2,15,58.6,192.8
1920,2,15,80.7,175.8
1920,2,16,308.4,240.0
1920,2,16,288.0,258.6
1920,2,16,192.2,228.6
1920,2,16,93.3,198.7
1920,2,16,109.1,184.9
1920,2,16,53.0,196.0
1920,2,16,48.8,194.2
1920,2,16,77.6,175.6
1920,2,16,163.4,220.1
1920,2,16,113.7,205.2
1920,2,16,101.5,196.9
1920,2,17,293.0,239.9
1920,2,17,283.1,258.4
1920,2,17,92.6,199.2
1920,2,17,114.5,184.9
1920,2,17,35.2,193.6
1920,2,17,72.3,175.7
1920,2,17,113.0,175.7
1920,2,17,95.1,131.6
1920,2,17,309.2,230.3
1920,2,18,284.3,241.3
1920,2,18,279.8,257.1
1920,2,18,240.5,227.4
1920,2,18,232.6,199.9
1920,2,18,130.9,185.4
1920,2,18,7.3,195.6
1920,2,18,63.1,175.9
1920,2,18,123.1,178.2
1920,2,18,94.2,131.5
1920,2,18,67.7,143.4
1920,2,19,280.6,241.8
