Year,Month,Day,Theta,Phi
1922,1,3,244.0,164.7
1922,1,3,104.3,149.0
1922,1,4,259.9,164.5
1922,1,5,262.2,168.2
1922,1,5,80.5,68.0
1922,1,5,83.2,111.9
1922,1,6,263.0,168.6
1922,1,6,77.2,67.6
1922,1,7,264.2,168.8
1922,1,7,73.3,68.9
1922,1,7,9.0,102.7
1922,1,8,263.8,172.2
1922,1,8,63.5,69.9
1922,1,8,78.5,15.4
1922,1,9,41.0,68.7
1922,1,9,303.0,101.8
1922,1,9,76.5,15.3
1922,1,9,227.7,93.0
1922,1,10,335.1,68.0
1922,1,10,292.4,100.3
1922,1,10,72.6,15.0
1922,1,11,305.9,66.5
1922,1,11,66.8,14.7
1922,1,11,94.5,327.1
1922,1,12,293.3,64.8
1922,1,12,58.2,15.0
1922,1,12,94.0,328.6
1922,1,13,93.5,328.9
1922,1,13,251.8,44.7
1922,1,14,281.1,62.2
1922,1,14,93.6,328.9
1922,1,15,279.5,61.2
1922,1,15,93.7,328.9
1922,1,16,95.2,329.2
1922,1,17,114.7,329.6
1922,1,18,263.2,329.8
1922,1,18,279.8,333.9
1922,1,19,265.8,329.8
1922,1,20,266.3,330.1
1922,1,21,265.9,330.0
1922,1,21,261.3,300.7
1922,1,22,265.1,330.3
1922,1,23,264.3,331.1
1922,1,23,88.1,213.2
1922,1,30,207.5,168.8
1922,2,1,92.3,115.8
1922,2,2,90.0,114.5
1922,2,3,268.2,114.5
1922,2,4,263.8,113.1
1922,2,5,288.6,129.2
1922,2,5,34.2,76.3
1922,2,6,284.2,129.6
1922,2,6,16.4,63.9
1922,2,6,121.2,55.3
1922,2,6,58.3,40.4
1922,2,6,115.4,56.9
1922,2,7,324.9,63.9
1922,2,7,186.1,54.7
1922,2,7,35.8,40.9
1922,2,7,94.9,334.8
1922,2,8,4.5,40.8
1922,2,8,93.7,334.9
1922,2,9,291.5,63.1
1922,2,9,320.9,42.3
1922,2,9,92.0,334.9
1922,2,9,302.4,42.8
1922,2,9,12.6,24.3
1922,2,10,301.4,43.3
1922,2,10,90.6,335.3
1922,2,10,96.8,335.2
1922,2,11,291.9,42.7
1922,2,11,88.2,335.5
1922,2,11,94.9,336.6
1922,2,12,286.5,42.8
1922,2,12,83.1,335.4
1922,2,12,92.6,337.0
1922,2,13,282.9,44.3
1922,2,13,23.3,335.6
1922,2,13,252.5,337.2
1922,2,14,281.0,44.6
1922,2,14,278.4,335.4
1922,2,14,267.8,337.4
1922,2,15,273.5,335.3
1922,2,15,268.1,337.8
1922,2,16,271.2,335.5
1922,2,16,267.1,338.3
1922,2,17,269.6,335.6
1922,2,17,266.0,338.2
1922,2,18,268.1,335.7
1922,2,18,265.1,338.6
1922,2,18,95.5,187.4
1922,2,19,266.7,335.6
1922,2,19,264.0,338.3
1922,2,19,94.6,186.6
1922,2,20,92.9,186.9
1922,2,21,91.7,187.1
1922,2,22,90.8,187.4
1922,2,23,89.2,187.2
1922,2,24,85.4,187.4
1922,2,24,77.0,119.1
1922,2,24,72.8,118.0
1922,2,25,271.4,187.5
1922,2,25,74.1,119.7
