Year,Month,Day,Theta,Phi
1929,1,1,305.9,289.6
1929,1,1,10.7,272.5
1929,1,1,277.8,324.0
1929,1,1,102.9,238.7
1929,1,1,306.6,307.7
1929,1,1,207.5,283.3
1929,1,1,23.9,266.5
1929,1,2,288.5,291.7
1929,1,2,306.9,276.9
1929,1,2,107.7,238.7
1929,1,2,300.0,306.5
1929,1,2,204.9,268.1
1929,1,2,76.1,200.8
1929,1,2,77.2,179.7
1929,1,2,339.2,263.9
1929,1,3,284.1,292.6
1929,1,3,293.6,276.7
1929,1,3,121.3,238.2
1929,1,3,296.5,305.4
1929,1,3,229.4,268.2
1929,1,3,73.3,200.9
1929,1,3,76.7,177.9
1929,1,4,280.7,293.1
1929,1,4,285.4,276.7
1929,1,4,199.3,237.6
1929,1,4,293.0,306.3
1929,1,4,244.4,269.7
1929,1,4,74.4,177.5
1929,1,4,30.4,227.5
1929,1,5,278.6,295.7
1929,1,5,281.3,278.5
1929,1,5,243.9,266.6
1929,1,5,70.3,177.2
1929,1,5,68.3,164.0
1929,1,5,101.1,152.3
1929,1,5,241.1,240.5
1929,1,6,280.0,278.2
1929,1,6,64.4,176.7
1929,1,6,64.1,164.9
1929,1,6,102.3,156.0
1929,1,7,280.9,275.7
1929,1,7,51.9,176.7
1929,1,7,293.6,227.3
1929,1,7,55.3,164.0
1929,1,7,103.0,155.0
1929,1,7,278.4,216.4
1929,1,8,21.9,176.1
1929,1,8,285.1,230.5
1929,1,8,39.9,163.5
1929,1,8,106.2,155.3
1929,1,8,274.0,216.1
1929,1,8,322.0,194.7
1929,1,9,335.8,176.1
1929,1,9,281.1,231.3
1929,1,9,13.7,163.7
1929,1,9,119.5,154.7
1929,1,9,271.7,217.5
1929,1,9,303.2,194.6
1929,1,9,102.8,116.0
1929,1,9,70.5,98.6
1929,1,9,69.1,113.2
1929,1,10,309.1,175.7
1929,1,10,279.0,233.0
1929,1,10,166.1,154.6
1929,1,10,271.2,216.9
1929,1,10,293.9,195.1
1929,1,10,67.2,99.0
1929,1,10,105.4,95.8
1929,1,11,295.6,176.0
1929,1,11,234.1,154.6
1929,1,11,108.6,112.1
1929,1,11,61.6,99.0
1929,1,11,82.3,64.7
1929,1,12,290.2,175.5
1929,1,12,250.0,154.3
1929,1,12,53.0,98.9
1929,1,12,80.8,62.8
1929,1,12,226.4,147.9
1929,1,12,107.0,115.6
1929,1,12,113.5,102.6
1929,1,13,286.4,176.6
1929,1,13,255.3,156.2
1929,1,13,36.1,99.7
1929,1,13,78.0,64.1
1929,1,13,238.5,147.0
1929,1,13,181.2,116.9
1929,1,13,126.0,102.1
1929,1,13,287.6,144.8
1929,1,14,284.2,175.8
1929,1,14,13.1,98.3
1929,1,14,74.7,63.0
1929,1,14,246.2,115.9
1929,1,14,170.7,102.1
1929,1,14,282.1,144.9
1929,1,14,199.0,110.7
1929,1,15,341.4,98.0
1929,1,15,67.7,62.7
1929,1,15,255.6,115.2
1929,1,15,231.4,103.8
1929,1,15,223.3,109.1
1929,1,16,316.1,98.4
1929,1,16,49.4,62.1
1929,1,16,260.1,115.3
1929,1,16,238.0,109.0
1929,1,16,325.1,86.1
1929,1,16,73.7,37.7
1929,1,16,100.8,3.5
1929,1,16,104.4,58.1
1929,1,17,306.9,97.7
1929,1,17,9.7,62.2
1929,1,17,261.1,114.7
1929,1,17,243.5,109.3
1929,1,17,305.0,87.5
1929,1,17,67.7,38.3
1929,1,17,100.7,3.6
1929,1,18,299.2,97.9
1929,1,18,317.3,62.5
1929,1,18,260.8,115.0
1929,1,18,246.1,108.9
1929,1,18,100.7,3.4
1929,1,19,294.3,97.5
1929,1,19,293.7,63.7
1929,1,19,103.2,4.9
1929,1,19,83.2,325.0
1929,1,20,286.4,63.5
1929,1,20,283.3,90.8
1929,1,20,110.3,5.2
1929,1,20,81.0,325.0
1929,1,20,85.9,304.6
1929,1,21,282.2,64.5
1929,1,21,139.9,4.9
1929,1,21,78.1,324.4
1929,1,21,82.7,299.8
1929,1,22,279.8,64.9
1929,1,22,229.2,5.8
1929,1,22,73.2,324.7
1929,1,22,81.0,299.3
1929,1,22,262.7,52.9
1929,1,23,277.3,66.3
1929,1,23,251.9,5.9
1929,1,23,61.4,325.0
1929,1,23,77.9,300.0
1929,1,23,262.3,53.6
1929,1,23,74.2,290.8
1929,1,24,259.1,6.7
1929,1,24,34.3,324.7
1929,1,24,70.9,299.7
1929,1,24,67.9,294.4
1929,1,25,259.1,5.0
1929,1,25,327.7,325.5
1929,1,25,58.6,300.8
1929,1,25,56.0,296.1
1929,1,26,260.2,6.0
1929,1,26,296.4,326.0
1929,1,26,11.7,301.1
1929,1,26,19.7,298.2
1929,1,27,260.3,4.6
1929,1,27,287.9,326.7
1929,1,27,318.2,301.6
1929,1,27,336.9,297.8
1929,1,27,99.2,244.2
1929,1,28,256.3,357.4
1929,1,28,291.3,302.9
1929,1,28,305.1,298.1
1929,1,29,280.7,323.6
1929,1,29,291.1,300.3
1929,1,29,307.9,286.7
1929,1,30,285.2,301.6
1929,1,30,86.7,240.5
1929,1,31,282.3,301.5
1929,1,31,307.8,240.7
1929,1,31,84.1,164.5
1929,2,1,279.8,301.9
1929,2,1,270.3,241.2
1929,2,1,82.2,166.4
1929,2,2,269.6,241.4
