Year,Month,Day,Theta,Phi
1913,1,1,306.2,54.4
1913,1,2,301.5,53.5
1913,1,13,255.2,260.4
1913,1,14,256.8,260.6
1913,1,15,256.8,261.4
1913,1,16,68.9,110.0
1913,1,17,63.0,109.1
1913,1,18,52.7,111.3
1913,1,25,96.9,6.0
1913,1,26,102.3,10.6
1913,1,27,112.0,12.9
1913,2,19,51.7,24.2
1913,2,20,43.6,24.3
1913,2,20,45.7,18.6
1913,2,21,33.9,25.9
1913,2,21,40.0,16.7
1913,2,22,22.6,25.6
1913,2,22,32.6,14.7
1913,2,23,2.2,26.7
1913,2,23,16.5,15.5
1913,2,24,345.7,26.3
1913,2,24,0.6,15.2
1913,2,25,331.8,26.1
1913,2,25,338.8,19.5
1913,2,26,319.8,25.5
1913,2,27,312.0,24.7
1913,3,13,125.1,79.5
1913,3,14,126.2,80.2
1913,4,5,279.8,229.9
1913,4,6,275.8,228.3
1913,4,7,273.0,231.2
1913,7,9,51.5,356.6
1913,7,10,37.4,357.0
1913,7,11,20.0,356.4
1913,7,12,357.4,355.3
1913,7,13,333.0,351.8
1913,7,14,318.6,352.5
1913,9,7,268.2,358.6
1913,9,8,270.6,0.3
1913,9,9,271.4,357.5
1913,10,6,46.5,281.1
1913,10,7,351.9,283.2
1913,10,8,318.5,283.1
1913,10,25,71.2,325.2
1913,10,26,70.5,340.0
1913,10,27,65.1,339.4
1913,10,28,58.3,338.2
1913,10,29,42.3,339.3
1913,10,30,0.8,339.6
1913,10,31,325.9,337.7
1913,11,24,236.8,64.1
1913,11,25,240.7,65.9
1913,12,9,145.2,155.8
1913,12,10,171.9,157.2
1913,12,11,203.3,157.1
1913,12,12,226.1,157.6
1913,12,13,233.7,158.5
1913,12,14,243.6,160.2
1913,12,30,38.0,234.1
1913,12,31,15.0,235.2
