Year,Month,Day,Theta,Phi
1983,1,1,257.1,295.8
1983,1,1,245.2,266.8
1983,1,1,66.8,208.8
1983,1,1,19.5,228.8
1983,1,1,209.2,237.8
1983,1,1,24.2,219.8
1983,1,1,108.1,188.8
1983,1,1,105.4,171.8
1983,1,2,257.4,295.6
1983,1,2,251.6,267.6
1983,1,2,37.6,211.6
1983,1,2,316.0,230.6
1983,1,2,0.0,219.6
1983,1,2,113.4,189.6
1983,1,2,108.6,172.6
1983,1,2,107.9,131.6
1983,1,3,345.4,209.4
1983,1,3,180.0,206.4
1983,1,3,292.8,231.4
1983,1,3,333.4,220.4
1983,1,3,127.2,190.4
1983,1,3,99.7,175.4
1983,1,3,106.7,133.4
1983,1,3,97.3,134.4
1983,1,4,300.5,211.2
1983,1,4,165.7,190.2
1983,1,4,106.2,177.2
1983,1,4,105.1,131.2
1983,1,4,97.2,135.2
1983,1,4,77.9,116.2
1983,1,5,286.8,212.1
1983,1,5,220.6,191.1
1983,1,5,105.0,129.1
1983,1,5,96.2,134.1
1983,1,5,155.3,178.1
1983,1,5,76.1,116.1
1983,1,5,96.1,112.1
1983,1,5,97.6,97.1
1983,1,6,280.7,211.9
1983,1,6,241.9,191.9
1983,1,6,191.5,169.9
1983,1,6,108.0,129.9
1983,1,6,97.3,135.9
1983,1,6,74.1,116.9
1983,1,6,97.1,111.9
1983,1,6,97.2,94.9
1983,1,6,114.6,133.9
1983,1,6,114.6,147.9
1983,1,7,280.8,210.7
1983,1,7,249.0,190.7
1983,1,7,111.7,128.7
1983,1,7,103.1,134.7
1983,1,7,253.9,176.7
1983,1,7,97.6,111.7
1983,1,7,97.0,95.7
1983,1,7,122.8,131.7
1983,1,7,158.8,151.7
1983,1,7,51.5,121.7
1983,1,8,277.5,213.6
1983,1,8,252.9,192.6
1983,1,8,244.6,171.6
1983,1,8,130.2,129.6
1983,1,8,127.0,136.6
1983,1,8,60.3,117.6
1983,1,8,97.9,115.6
1983,1,8,100.9,101.6
1983,1,8,99.1,99.6
1983,1,8,62.6,82.6
1983,1,8,149.4,132.6
1983,1,8,36.2,119.6
1983,1,9,276.4,212.4
1983,1,9,254.3,192.4
1983,1,9,250.5,173.4
1983,1,9,206.5,131.4
1983,1,9,357.2,128.4
1983,1,9,249.8,135.4
1983,1,9,105.2,116.4
1983,1,9,99.5,100.4
1983,1,9,200.5,132.4
1983,1,9,14.4,120.4
1983,1,10,254.5,191.2
1983,1,10,238.4,129.2
1983,1,10,261.8,136.2
1983,1,10,295.8,133.2
1983,1,10,335.7,120.2
1983,1,10,227.1,117.2
1983,1,10,150.9,109.2
1983,1,10,110.9,101.2
1983,1,10,234.2,133.2
1983,1,10,107.7,29.2
1983,1,11,251.3,130.1
1983,1,11,218.0,128.1
1983,1,11,263.4,117.1
1983,1,11,225.2,110.1
1983,1,11,180.0,101.1
1983,1,11,247.3,133.1
1983,1,11,105.4,30.1
1983,1,11,57.2,70.1
1983,1,12,258.6,130.9
1983,1,12,303.4,121.9
1983,1,12,267.7,118.9
1983,1,12,257.9,105.9
1983,1,12,252.8,99.9
1983,1,12,227.4,99.9
1983,1,12,251.4,130.9
1983,1,12,107.3,29.9
1983,1,12,42.2,69.9
1983,1,12,84.4,4.9
1983,1,12,78.7,11.9
1983,1,13,259.9,133.7
1983,1,13,267.5,119.7
1983,1,13,260.8,99.7
1983,1,13,252.6,130.7
1983,1,13,109.4,29.7
1983,1,13,6.1,72.7
1983,1,13,83.2,3.7
1983,1,13,75.8,15.7
1983,1,13,78.5,24.7
1983,1,13,80.0,355.7
1983,1,13,101.5,351.7
1983,1,14,259.9,134.6
1983,1,14,266.9,121.6
1983,1,14,262.9,98.6
1983,1,14,254.6,130.6
1983,1,14,114.6,30.6
1983,1,14,326.1,73.6
1983,1,14,82.1,5.6
1983,1,14,71.8,16.6
1983,1,14,73.4,26.6
1983,1,14,79.1,356.6
1983,1,14,102.2,350.6
1983,1,15,256.5,131.4
1983,1,15,266.2,122.4
1983,1,15,263.5,98.4
1983,1,15,260.3,135.4
1983,1,15,124.8,29.4
1983,1,15,114.6,26.4
1983,1,15,313.8,69.4
1983,1,15,79.5,4.4
1983,1,15,65.4,27.4
1983,1,15,130.5,24.4
1983,1,15,76.4,356.4
1983,1,15,102.3,349.4
1983,1,15,72.4,333.4
1983,1,16,265.3,122.2
1983,1,16,262.3,99.2
1983,1,16,151.1,28.2
1983,1,16,136.6,26.2
1983,1,16,72.8,4.2
1983,1,16,39.2,27.2
1983,1,16,71.5,357.2
1983,1,16,103.6,350.2
1983,1,16,69.8,333.2
1983,1,16,73.7,330.2
1983,1,16,100.4,314.2
1983,1,17,262.8,101.1
1983,1,17,209.1,29.1
1983,1,17,59.9,5.1
1983,1,17,40.7,10.1
1983,1,17,333.2,27.1
1983,1,17,62.7,357.1
1983,1,17,106.9,351.1
1983,1,17,65.6,333.1
1983,1,17,101.0,314.1
1983,1,18,234.8,28.9
1983,1,18,26.6,4.9
1983,1,18,355.9,9.9
1983,1,18,294.0,28.9
1983,1,18,42.7,356.9
1983,1,18,115.4,350.9
1983,1,18,58.1,333.9
1983,1,18,99.9,313.9
1983,1,19,245.4,28.7
1983,1,19,315.2,4.7
1983,1,19,287.1,27.7
1983,1,19,356.0,356.7
1983,1,19,144.6,350.7
1983,1,19,46.7,332.7
1983,1,19,100.8,313.7
1983,1,19,105.6,295.7
1983,1,20,251.8,30.6
1983,1,20,290.6,6.6
1983,1,20,283.1,28.6
1983,1,20,313.3,356.6
1983,1,20,228.1,351.6
1983,1,20,24.9,332.6
1983,1,20,105.7,314.6
1983,1,21,253.4,29.4
1983,1,21,283.4,6.4
1983,1,21,295.3,357.4
1983,1,21,248.9,351.4
1983,1,21,352.1,332.4
1983,1,21,114.0,313.4
1983,1,22,253.8,30.2
1983,1,22,278.1,7.2
1983,1,22,289.7,356.2
1983,1,22,255.1,351.2
1983,1,22,320.4,335.2
1983,1,22,170.1,315.2
1983,1,22,100.8,255.2
1983,1,23,253.4,29.1
1983,1,23,275.8,8.1
1983,1,23,284.5,358.1
1983,1,23,257.4,351.1
1983,1,23,305.2,336.1
1983,1,23,6.3,300.1
1983,1,23,102.8,257.1
1983,1,24,274.2,7.9
1983,1,24,281.6,358.9
1983,1,24,258.2,352.9
1983,1,24,297.3,335.9
1983,1,24,241.4,310.9
1983,1,24,210.4,298.9
1983,1,24,103.0,261.9
1983,1,24,81.3,214.9
1983,1,24,93.3,236.9
