Year,Month,Day,Theta,Phi
1934,1,12,356.4,148.2
1934,1,13,305.4,147.2
1934,1,14,288.8,148.2
1934,1,15,282.1,149.7
1934,1,16,278.7,149.6
1934,1,17,276.6,152.0
1934,1,18,275.6,151.3
1934,1,29,53.9,220.4
1934,1,30,49.5,223.2
1934,1,31,40.0,222.9
1934,2,1,26.7,223.7
1934,2,2,10.3,223.8
1934,2,3,352.2,223.2
1934,2,5,117.3,147.4
1934,2,6,123.8,146.4
1934,2,7,133.3,144.4
1934,2,7,305.4,219.7
1934,2,8,301.1,220.5
1934,2,8,1.8,151.8
1934,2,9,298.9,218.2
1934,2,9,81.0,60.7
1934,2,10,79.0,60.2
1934,2,11,75.9,60.3
1934,2,12,70.1,60.6
1934,2,13,62.8,60.5
1934,2,14,43.5,60.7
1934,2,14,223.8,97.7
1934,2,15,346.4,60.8
1934,2,16,313.0,59.7
1934,2,17,294.1,61.3
1934,2,18,288.1,60.8
1934,2,19,282.6,61.5
1934,2,24,216.6,321.6
1934,2,25,232.1,323.2
1934,3,4,67.7,180.8
1934,3,6,116.5,86.9
1934,3,7,116.6,88.3
1934,3,7,85.0,125.7
1934,3,8,118.4,87.8
1934,3,8,77.4,127.1
1934,3,9,121.9,86.2
1934,3,9,22.7,128.6
1934,3,10,130.0,86.4
1934,3,10,287.1,127.9
1934,3,11,142.1,82.8
1934,3,11,274.9,134.3
1934,3,13,300.3,139.7
1934,3,17,299.4,81.6
1934,3,25,151.7,266.2
1934,3,26,186.9,266.5
1934,3,27,56.2,188.0
1934,3,28,51.6,187.6
1934,3,29,207.7,238.1
1934,3,30,230.3,238.8
1934,4,1,359.0,187.9
1934,4,2,341.8,186.8
1934,4,3,325.3,185.9
1934,4,4,311.2,189.4
1934,4,5,305.0,189.4
1934,4,8,154.3,81.8
1934,4,14,60.2,308.3
1934,4,15,56.3,307.0
1934,4,15,118.3,280.7
1934,4,16,49.8,306.8
1934,4,16,118.9,279.6
1934,4,17,37.7,307.7
1934,4,17,121.1,277.9
1934,4,18,22.6,307.0
1934,4,18,125.4,277.4
1934,4,19,132.2,277.6
1934,4,20,145.2,277.1
1934,4,21,166.3,277.0
1934,4,22,197.0,277.6
1934,4,23,215.9,277.4
1934,4,24,230.0,278.0
1934,4,24,245.4,322.6
1934,4,25,236.2,277.8
1934,4,26,239.6,277.2
1934,4,27,241.3,276.6
1934,4,27,326.0,226.1
1934,4,27,283.2,216.5
1934,4,28,241.4,276.8
1934,4,28,313.8,226.3
1934,4,29,304.0,226.2
1934,5,1,297.5,223.9
1934,5,4,127.7,86.9
1934,5,5,151.6,88.7
1934,5,6,196.5,90.3
1934,5,7,228.5,90.9
1934,5,7,233.7,126.5
1934,5,8,238.8,92.1
1934,5,8,237.0,127.7
1934,5,8,72.4,28.4
1934,5,9,244.3,92.6
1934,5,9,61.7,29.2
1934,5,10,247.7,94.0
1934,5,11,249.4,93.2
1934,5,12,249.1,87.2
1934,5,13,120.5,273.0
1934,5,14,121.9,271.8
1934,5,14,127.1,293.4
1934,5,15,125.2,271.8
1934,5,16,131.0,270.2
1934,5,16,64.2,229.0
1934,5,16,204.9,324.1
1934,5,17,138.2,269.2
1934,5,17,61.9,224.8
1934,5,18,154.8,269.5
1934,5,18,59.2,224.1
1934,5,19,171.9,269.1
1934,5,19,55.8,224.1
1934,5,20,189.3,268.8
1934,5,20,50.6,224.1
1934,5,21,213.7,267.6
1934,5,21,35.4,224.8
1934,5,22,225.3,266.2
1934,5,22,14.6,224.7
1934,5,22,64.9,198.9
1934,5,23,231.9,265.6
1934,5,23,353.3,223.8
1934,5,23,53.8,199.6
1934,5,24,236.3,264.0
1934,5,24,333.8,222.4
1934,5,25,239.4,263.3
1934,5,25,317.9,222.2
1934,5,26,241.5,261.9
1934,5,26,307.6,221.4
1934,5,27,302.4,220.6
1934,5,28,298.5,220.0
1934,5,28,269.8,213.2
1934,5,29,296.6,219.7
1934,6,12,130.8,268.4
1934,6,15,87.4,204.0
1934,6,16,87.5,204.3
1934,6,16,158.4,249.9
1934,6,17,87.3,204.9
1934,6,17,179.8,249.8
1934,6,18,87.1,205.7
1934,6,18,200.9,249.7
1934,6,19,86.4,205.5
1934,6,19,216.5,247.5
1934,6,20,80.4,205.2
1934,6,21,274.7,206.4
1934,6,21,232.8,247.4
1934,6,22,272.6,206.9
1934,6,23,271.9,207.1
1934,6,24,271.8,207.3
1934,6,25,272.4,207.4
1934,6,26,272.6,208.1
1934,7,6,65.7,274.0
1934,7,7,65.7,272.9
1934,7,8,63.9,273.0
1934,7,9,60.6,272.6
1934,7,9,122.2,242.2
1934,7,10,53.7,272.6
1934,7,10,124.7,242.0
1934,7,11,41.2,272.1
1934,7,11,129.2,241.0
1934,7,11,88.8,211.6
1934,7,12,17.7,271.9
1934,7,12,137.9,238.8
1934,7,12,89.9,211.4
1934,7,13,342.7,271.8
1934,7,13,149.0,239.1
1934,7,13,91.5,211.9
1934,7,14,319.8,271.7
1934,7,14,160.7,238.6
1934,7,14,93.0,211.8
1934,7,15,306.5,271.4
1934,7,15,95.0,211.8
1934,7,16,299.7,271.5
1934,7,16,101.4,211.7
1934,7,17,296.6,271.4
1934,7,17,157.0,211.8
1934,7,18,295.3,271.1
1934,7,18,258.2,211.7
1934,7,19,295.0,270.7
1934,7,19,264.5,211.7
1934,7,20,267.0,211.9
1934,7,21,268.3,212.1
1934,7,24,124.7,71.1
1934,7,25,133.0,73.0
1934,7,26,146.5,72.0
1934,7,28,192.6,72.9
1934,7,28,65.7,52.4
1934,7,29,211.3,72.2
1934,8,7,122.7,227.9
1934,8,8,128.2,227.5
1934,8,9,134.1,226.9
1934,8,10,144.8,226.7
1934,8,11,161.3,225.8
1934,8,12,180.6,225.4
1934,8,12,93.1,194.4
1934,8,13,193.5,224.8
1934,8,13,95.8,195.0
1934,8,14,211.1,224.6
1934,8,14,119.1,196.0
1934,8,15,220.8,223.8
1934,8,15,246.7,196.4
1934,8,16,230.8,223.7
1934,8,16,263.8,196.6
1934,8,17,235.0,223.3
1934,8,17,267.1,196.2
1934,8,18,238.6,223.2
1934,8,18,269.1,195.8
1934,8,19,272.1,196.1
1934,8,23,121.9,17.8
1934,8,24,126.0,15.2
1934,8,27,305.0,44.3
1934,8,30,285.8,48.5
1934,9,1,112.0,252.0
1934,9,2,69.0,256.2
1934,9,3,66.6,256.8
1934,9,12,170.9,172.7
1934,9,13,193.2,174.2
1934,9,15,220.7,173.4
1934,9,15,273.8,196.5
1934,9,16,231.2,176.1
1934,9,16,275.0,196.8
1934,9,17,275.7,194.7
1934,9,24,64.7,332.0
1934,9,26,48.2,323.5
1934,9,28,351.8,329.8
1934,9,29,319.3,330.7
1934,9,29,105.4,247.4
1934,9,30,304.2,330.2
1934,9,30,108.7,247.0
1934,9,30,154.8,287.6
1934,10,1,295.2,332.0
1934,10,1,239.2,0.6
1934,10,3,144.8,248.9
1934,10,4,162.6,243.1
1934,10,11,114.2,75.6
1934,10,12,116.6,75.8
1934,10,13,121.1,74.6
1934,10,14,126.9,75.7
1934,10,15,137.4,75.2
1934,10,16,153.0,75.2
1934,10,17,177.1,75.5
1934,10,18,201.5,75.7
1934,10,19,221.3,75.3
1934,10,19,238.3,117.0
1934,10,19,189.4,52.9
1934,10,20,230.7,74.6
1934,10,22,51.5,343.3
1934,10,23,31.9,344.8
1934,10,25,85.8,249.5
1934,10,26,87.0,249.6
1934,10,27,87.8,249.5
1934,10,28,88.9,249.5
1934,10,29,90.2,249.7
1934,10,30,92.3,250.3
1934,10,30,187.6,269.0
1934,10,31,144.1,251.1
1934,10,31,68.1,169.0
1934,11,1,66.5,165.6
1934,11,2,65.0,164.6
1934,11,3,240.1,266.5
1934,11,3,62.2,165.4
1934,11,4,56.3,165.6
1934,11,5,45.5,165.4
1934,11,6,19.8,165.4
1934,11,7,344.2,165.7
1934,11,8,315.6,168.1
1934,11,9,306.0,165.1
1934,11,10,297.4,167.4
1934,11,11,293.5,167.4
1934,11,12,291.8,167.0
1934,11,22,328.5,332.1
1934,11,23,127.1,269.7
1934,11,25,156.0,265.2
1934,11,26,174.0,265.0
1934,11,26,151.4,255.1
1934,11,27,194.4,262.1
1934,11,28,221.5,262.0
1934,11,28,237.1,278.0
1934,11,29,236.7,262.8
1934,11,29,243.4,277.6
1934,11,29,199.0,240.0
1934,11,30,244.7,264.7
1934,11,30,247.1,278.0
1934,11,30,216.3,240.2
1934,12,1,248.9,266.9
1934,12,1,249.7,282.5
1934,12,1,228.6,240.1
1934,12,2,250.7,266.5
1934,12,2,236.1,239.1
1934,12,3,240.5,240.5
1934,12,4,242.3,238.7
1934,12,4,225.1,203.3
1934,12,5,242.4,233.5
1934,12,5,234.3,186.1
1934,12,6,240.2,186.9
1934,12,7,244.9,187.9
1934,12,8,245.8,185.9
1934,12,20,55.7,268.1
1934,12,21,44.6,270.2
1934,12,21,119.1,247.2
1934,12,21,118.0,232.5
1934,12,21,294.8,346.7
1934,12,22,28.9,271.5
1934,12,22,123.9,248.9
1934,12,22,123.7,233.6
1934,12,23,7.3,270.2
1934,12,23,133.9,248.7
1934,12,23,130.4,232.4
1934,12,24,343.5,270.2
1934,12,24,151.8,249.3
1934,12,24,125.5,221.4
1934,12,24,123.2,203.5
1934,12,24,113.1,185.0
1934,12,25,323.5,269.9
1934,12,25,182.5,248.6
1934,12,25,134.0,219.8
1934,12,25,127.3,203.5
1934,12,25,115.0,184.7
1934,12,25,112.7,174.3
1934,12,26,311.7,269.2
1934,12,26,153.6,221.0
1934,12,26,135.6,202.7
1934,12,26,114.6,171.8
1934,12,27,305.1,268.9
1934,12,27,147.6,202.4
1934,12,27,117.4,172.1
1934,12,27,193.1,227.9
1934,12,28,300.7,268.2
1934,12,28,169.8,202.5
1934,12,28,123.4,171.0
1934,12,29,195.0,203.4
1934,12,29,134.9,172.8
1934,12,29,215.9,216.6
1934,12,30,216.9,204.5
1934,12,30,163.1,175.4
1934,12,30,229.2,216.8
1934,12,31,229.1,204.2
1934,12,31,205.4,177.2
1934,12,31,236.9,216.8
