Year,Month,Day,Theta,Phi
1921,1,1,279.7,37.9
1921,1,1,250.2,347.9
1921,1,1,330.4,333.6
1921,1,1,97.3,258.9
1921,1,2,254.5,348.7
1921,1,2,97.5,259.7
1921,1,3,256.8,349.7
1921,1,3,98.7,260.3
1921,1,4,256.9,349.9
1921,1,4,100.8,261.9
1921,1,4,277.7,357.4
1921,1,5,256.8,349.9
1921,1,5,113.1,261.8
1921,1,6,246.2,262.2
1921,1,7,263.5,265.0
1921,1,8,265.1,264.5
1921,1,8,98.1,144.6
1921,1,9,266.6,267.3
1921,1,9,98.9,140.4
1921,1,9,123.8,209.6
1921,1,10,265.6,267.8
1921,1,10,98.9,140.0
1921,1,10,199.0,206.2
1921,1,10,252.1,218.6
1921,1,11,99.0,140.4
1921,1,11,242.7,207.3
1921,1,11,71.5,154.3
1921,1,11,260.2,250.1
1921,1,11,64.4,156.9
1921,1,12,100.3,140.6
1921,1,12,251.6,209.3
1921,1,12,64.0,154.0
1921,1,12,85.3,103.7
1921,1,13,103.9,140.8
1921,1,13,254.1,208.6
1921,1,13,41.0,153.6
1921,1,13,83.8,103.3
1921,1,14,121.3,140.6
1921,1,14,255.4,209.9
1921,1,14,327.8,156.0
1921,1,14,81.0,104.1
1921,1,15,230.8,141.2
1921,1,15,256.0,209.6
1921,1,15,298.8,155.7
1921,1,15,76.2,103.7
1921,1,16,254.1,141.3
1921,1,16,254.0,205.3
1921,1,16,289.9,154.8
1921,1,16,65.1,104.1
1921,1,16,99.3,94.5
1921,1,17,257.5,142.5
1921,1,17,44.6,102.3
1921,1,17,105.6,96.1
1921,1,18,259.3,142.5
1921,1,18,323.7,102.1
1921,1,18,161.5,94.5
1921,1,19,259.6,143.9
1921,1,19,292.4,101.8
1921,1,19,262.0,98.6
1921,1,19,99.0,1.0
1921,1,20,259.5,143.8
1921,1,20,284.7,102.1
1921,1,20,264.7,99.1
1921,1,20,98.4,1.5
1921,1,20,101.0,355.0
1921,1,20,102.5,350.4
1921,1,21,279.3,102.1
1921,1,21,265.3,100.5
1921,1,21,98.3,1.4
1921,1,21,100.6,355.1
1921,1,21,101.5,349.6
1921,1,22,277.4,102.2
1921,1,22,265.0,99.3
1921,1,22,98.7,1.1
1921,1,22,100.7,355.5
1921,1,22,102.0,349.7
1921,1,23,275.2,102.5
1921,1,23,263.9,101.1
1921,1,23,100.6,0.8
1921,1,23,102.6,355.5
1921,1,23,102.9,349.7
1921,1,23,28.8,23.4
1921,1,24,273.3,101.5
1921,1,24,262.8,96.7
1921,1,24,108.1,0.5
1921,1,24,106.6,355.5
1921,1,24,106.0,349.9
1921,1,24,75.3,307.0
1921,1,24,301.7,40.7
1921,1,25,135.8,0.5
1921,1,25,124.8,356.0
1921,1,25,117.5,349.9
1921,1,25,72.5,307.7
1921,1,26,189.2,355.5
1921,1,26,148.8,349.8
1921,1,26,68.7,307.5
1921,1,26,245.0,3.5
1921,1,27,249.6,356.1
1921,1,27,56.8,307.2
1921,1,28,256.6,356.7
1921,1,28,43.3,307.7
1921,1,28,259.3,349.8
1921,1,28,97.8,262.3
1921,1,28,240.6,347.3
1921,1,29,259.0,356.9
1921,1,29,259.2,347.6
1921,1,29,98.3,260.5
1921,1,30,259.6,357.1
1921,1,30,104.1,215.6
1921,1,31,259.9,356.6
