Year,Month,Day,Theta,Phi,Latitude
1874,5,1,0.0,0.0,0.0
1874,5,2,0.0,0.0,0.0
1874,5,3,0.0,0.0,0.0
1874,5,4,0.0,0.0,0.0
1874,5,5,0.0,0.0,0.0
1874,5,6,0.0,0.0,0.0
1874,5,7,0.0,0.0,0.0
1874,5,8,0.0,0.0,0.0
1874,5,9,71.1,171.6,7.4
1874,5,9,96.8,155.1,-7.0
1874,5,9,299.3,249.1,20.5
1874,5,10,265.7,248.5,-5.2
1874,5,10,58.5,172.2,7.3
1874,5,10,98.6,155.9,-7.1
1874,5,10,296.0,247.0,21.2
1874,5,11,265.4,248.7,-5.2
1874,5,11,15.3,172.7,7.1
1874,5,11,104.1,156.7,-7.2
1874,5,11,294.1,244.8,21.9
1874,5,12,128.8,156.8,-7.1
1874,5,13,238.9,156.9,-7.0
1874,5,14,257.0,157.0,-6.9
1874,5,15,261.2,157.1,-6.8
1874,5,16,263.0,157.2,-6.6
1874,5,16,103.6,42.5,-13.4
1874,5,17,263.5,158.2,-6.7
1874,5,17,105.0,43.4,-13.4
1874,5,18,263.6,159.1,-6.7
1874,5,18,108.3,44.3,-13.4
1874,5,19,115.6,44.6,-13.5
1874,5,20,134.3,44.9,-13.6
1874,5,20,125.5,35.9,-16.2
1874,5,21,190.1,44.9,-13.7
1874,5,21,149.6,33.9,-16.1
1874,5,22,230.7,45.6,-13.7
1874,5,22,196.5,34.6,-16.2
1874,5,23,230.3,35.5,-15.9
1874,5,24,244.0,36.4,-15.6
1874,5,25,250.2,37.3,-15.3
1874,5,26,253.5,38.2,-14.9
1874,5,26,76.4,278.2,11.3
1874,5,27,73.9,278.4,11.2
1874,5,28,69.1,278.6,11.1
1874,5,29,58.5,278.8,10.9
1874,5,30,26.8,279.0,10.8
1874,5,31,326.8,279.2,11.2
1874,6,1,300.1,279.4,11.6
1874,6,1,98.0,195.1,-7.3
1874,6,2,289.2,279.4,11.2
1874,6,2,98.6,195.4,-6.6
1874,6,3,284.9,279.4,11.1
1874,6,3,101.4,195.4,-6.8
1874,6,4,282.4,279.3,10.9
1874,6,4,107.4,195.4,-7.0
1874,6,5,282.0,280.0,11.6
1874,6,5,128.3,196.2,-7.0
1874,6,6,0.0,0.0,0.0
1874,6,7,0.0,0.0,0.0
1874,6,8,0.0,0.0,0.0
1874,6,9,0.0,0.0,0.0
1874,6,10,0.0,0.0,0.0
1874,6,11,164.4,121.7,-11.1
1874,6,12,213.5,121.7,-11.3
1874,6,13,237.7,120.2,-11.1
1874,6,13,285.6,129.3,8.7
1874,6,14,250.3,121.5,-10.7
1874,6,15,255.9,122.8,-10.2
1874,6,15,236.8,91.1,-10.9
1874,6,15,76.8,12.3,12.1
1874,6,16,249.3,92.0,-10.6
1874,6,16,75.3,12.1,11.8
1874,6,17,254.9,93.0,-10.2
1874,6,17,72.1,11.8,11.5
1874,6,18,258.0,93.9,-9.8
1874,6,18,64.6,11.6,11.2
1874,6,19,259.7,94.8,-9.5
1874,6,19,41.0,11.3,10.9
1874,6,20,325.0,11.8,10.7
1874,6,21,293.5,12.4,10.5
1874,6,22,285.0,12.9,10.4
1874,6,23,282.2,14.0,10.5
1874,6,24,280.2,16.4,10.2
