Year,Month,Day,Theta,Phi,Latitude
1904,1,1,136.1,188.6,-22.3
1904,1,1,109.2,170.9,-14.5
1904,1,1,109.4,138.7,-19.3
1904,1,1,80.6,185.0,0.8
1904,1,2,169.6,187.0,-21.5
1904,1,2,122.0,171.6,-14.5
1904,1,2,112.1,140.7,-19.2
1904,1,2,203.0,200.3,-24.7
1904,1,3,195.0,187.3,-21.1
1904,1,3,137.4,171.5,-14.8
1904,1,3,114.6,140.7,-19.3
1904,1,4,210.3,171.9,-14.4
1904,1,4,122.9,140.1,-18.5
1904,1,4,70.9,85.8,18.3
1904,1,5,241.4,172.0,-14.2
1904,1,5,147.1,141.7,-18.0
1904,1,5,68.8,84.7,18.3
1904,1,6,248.0,172.1,-14.4
1904,1,6,175.4,141.6,-18.1
1904,1,6,67.2,84.5,17.9
1904,1,7,252.9,172.6,-14.6
1904,1,7,209.8,138.6,-18.9
1904,1,7,62.6,84.0,17.9
1904,1,7,49.7,110.4,12.1
1904,1,8,255.0,173.0,-14.8
1904,1,8,228.5,134.3,-19.0
1904,1,8,53.9,84.0,18.2
1904,1,8,16.8,111.2,12.0
1904,1,9,255.6,173.5,-14.9
1904,1,9,245.2,139.2,-18.3
1904,1,9,40.0,83.9,18.1
1904,1,9,329.7,112.6,11.8
1904,1,10,0.0,0.0,0.0
1904,1,11,342.9,83.9,18.1
1904,1,11,126.5,45.5,-24.3
1904,1,11,62.8,28.1,18.6
1904,1,11,64.8,20.4,19.3
1904,1,12,318.7,83.2,18.6
1904,1,13,301.7,83.8,17.8
1904,1,13,284.9,108.3,11.4
1904,1,13,68.5,329.7,20.0
1904,1,14,295.8,83.5,17.7
1904,1,14,66.0,329.0,20.2
1904,1,15,291.8,83.9,18.0
1904,1,15,61.1,329.5,20.4
1904,1,16,289.4,83.8,18.0
1904,1,16,54.3,329.1,20.5
1904,1,16,59.6,315.8,22.0
1904,1,17,46.6,329.0,20.5
1904,1,17,55.7,314.5,21.9
1904,1,17,17.1,347.8,24.4
1904,1,18,31.6,329.3,20.5
1904,1,18,47.9,315.1,21.0
1904,1,19,6.9,328.1,20.6
1904,1,19,32.8,313.4,21.5
1904,1,20,337.5,329.1,20.2
1904,1,20,8.7,313.9,21.8
1904,1,20,114.4,294.1,-15.1
1904,1,21,318.5,328.6,20.6
1904,1,21,345.5,312.1,22.6
1904,1,21,128.9,293.9,-13.6
1904,1,22,303.1,328.9,20.3
1904,1,22,319.5,311.9,22.5
1904,1,22,222.3,294.5,-13.7
1904,1,22,69.9,236.1,12.6
1904,1,22,115.2,271.4,-12.2
1904,1,23,299.3,328.7,20.5
1904,1,23,312.1,311.6,22.8
1904,1,23,239.0,293.7,-14.3
1904,1,23,67.5,234.1,12.4
1904,1,23,36.3,258.6,20.1
1904,1,24,294.9,329.3,20.6
1904,1,24,303.6,312.2,22.8
1904,1,24,252.1,295.5,-13.9
1904,1,24,58.6,234.5,13.0
1904,1,24,10.8,260.4,19.8
1904,1,24,52.2,229.7,20.6
1904,1,25,298.1,312.6,22.7
1904,1,25,255.4,294.5,-14.0
1904,1,25,153.5,243.0,-22.6
1904,1,26,257.6,294.8,-13.6
1904,1,26,205.6,244.2,-22.6
1904,1,27,257.3,294.5,-13.9
1904,1,27,225.0,244.9,-22.8
1904,1,27,127.2,196.2,-25.0
1904,1,28,256.7,294.8,-14.0
1904,1,28,240.4,248.5,-22.7
1904,1,29,246.9,248.1,-21.9
1904,1,30,247.7,248.0,-22.5
1904,1,31,248.7,248.2,-22.1
1904,2,1,23.4,145.0,20.1
1904,2,2,1.9,146.2,20.5
1904,2,3,334.6,144.4,20.6
1904,2,4,314.8,144.2,20.5
1904,2,4,65.3,47.9,21.2
1904,2,4,75.6,38.3,12.9
1904,2,5,305.4,143.9,20.8
1904,2,5,61.5,46.9,21.4
1904,2,5,73.7,36.1,12.8
1904,2,5,123.0,56.0,-29.1
1904,2,6,299.9,144.1,20.6
1904,2,6,57.7,45.2,21.8
1904,2,6,71.7,35.3,12.6
1904,2,7,64.2,36.6,12.6
1904,2,8,30.1,46.9,19.1
1904,2,8,53.2,36.8,12.3
1904,2,8,37.7,36.7,24.5
1904,2,9,2.4,47.7,18.9
1904,2,9,29.8,37.9,12.3
1904,2,10,339.7,47.7,18.9
1904,2,10,0.6,37.8,12.2
1904,2,11,319.5,50.9,19.3
1904,2,11,332.5,38.0,12.4
1904,2,11,104.1,305.3,-14.9
1904,2,12,306.0,52.5,19.1
1904,2,12,311.4,37.6,12.7
1904,2,13,295.8,52.7,18.3
1904,2,13,296.4,36.9,12.6
1904,2,13,104.1,303.3,-15.4
1904,2,13,10.6,352.4,20.6
1904,2,14,292.8,53.9,18.4
1904,2,14,292.5,37.2,13.0
1904,2,15,288.6,36.6,13.6
1904,2,16,285.7,36.9,13.8
1904,2,16,102.0,275.2,-13.4
1904,2,17,69.2,231.6,19.2
1904,2,18,66.5,233.4,18.1
1904,2,18,196.6,298.2,-17.0
1904,2,19,62.6,234.3,17.5
1904,2,19,102.6,204.9,-13.8
1904,2,20,52.1,232.4,19.5
1904,2,20,101.1,205.3,-13.1
1904,2,20,250.1,298.9,-16.4
1904,2,21,43.0,230.0,20.7
1904,2,21,101.4,205.8,-13.3
1904,2,21,253.7,300.2,-16.3
1904,2,22,14.3,233.4,18.6
1904,2,22,103.1,205.6,-13.3
1904,2,22,254.9,299.4,-16.6
1904,2,23,345.6,233.7,18.5
1904,2,23,107.9,207.5,-12.8
1904,2,24,320.4,234.4,18.1
1904,2,24,138.6,207.8,-12.9
