Year,Month,Day,Theta,Phi,Latitude
1971,1,1,298.7,154.5,13.2
1971,1,1,287.6,165.2,9.6
1971,1,1,43.5,98.7,21.3
1971,1,1,255.9,184.5,-13.9
1971,1,1,79.6,87.5,3.5
1971,1,2,292.1,155.2,13.1
1971,1,2,284.7,165.4,9.9
1971,1,2,27.7,98.8,21.5
1971,1,2,256.3,184.1,-14.1
1971,1,2,75.2,87.6,3.3
1971,1,2,12.2,107.3,19.9
1971,1,3,287.9,155.1,13.1
1971,1,3,282.1,165.5,9.7
1971,1,3,1.8,98.7,21.4
1971,1,3,255.2,177.8,-15.2
1971,1,3,59.0,88.4,3.2
1971,1,3,334.1,110.6,18.6
1971,1,4,285.5,154.8,13.3
1971,1,4,280.5,165.9,9.8
1971,1,4,335.7,97.9,22.0
1971,1,4,337.3,88.6,3.1
1971,1,4,315.3,110.0,19.7
1971,1,4,78.1,7.4,11.0
1971,1,4,95.4,5.6,-5.9
1971,1,5,317.1,97.4,22.0
1971,1,5,292.8,83.1,1.0
1971,1,5,76.3,6.9,11.0
1971,1,5,94.6,4.9,-5.7
1971,1,6,306.6,96.9,21.7
1971,1,6,284.6,87.9,3.7
1971,1,6,73.5,6.8,11.1
1971,1,6,94.6,5.9,-6.0
1971,1,7,300.2,96.0,21.8
1971,1,7,279.3,88.1,3.3
1971,1,7,68.9,6.5,11.0
1971,1,7,94.9,5.8,-6.2
1971,1,8,295.4,96.2,21.8
1971,1,8,276.6,88.4,3.3
1971,1,8,56.5,6.8,12.1
1971,1,8,96.1,6.9,-6.2
1971,1,8,55.2,16.0,6.8
1971,1,9,293.2,94.7,21.8
1971,1,9,275.0,87.6,3.2
1971,1,9,39.3,5.8,11.6
1971,1,9,99.1,6.5,-6.0
1971,1,9,101.2,330.7,-11.1
1971,1,9,69.5,298.4,19.7
1971,1,10,273.4,88.3,2.9
1971,1,10,354.3,7.1,11.7
1971,1,10,242.5,8.9,-6.0
1971,1,10,103.5,332.3,-11.0
1971,1,10,67.1,299.2,19.7
1971,1,10,210.7,15.5,-20.1
1971,1,11,262.7,8.7,-6.3
