Year,Month,Day,Theta,Phi,Latitude
1932,1,1,241.0,241.8,-13.9
1932,1,1,76.6,186.1,5.2
1932,1,2,250.4,242.2,-14.0
1932,1,2,70.2,187.7,4.0
1932,1,3,254.3,242.1,-13.9
1932,1,3,42.9,188.9,3.0
1932,1,4,256.0,242.0,-14.0
1932,1,4,322.8,187.3,4.6
1932,1,4,75.9,118.1,11.1
1932,1,5,256.3,242.4,-14.1
1932,1,5,297.5,187.1,4.1
1932,1,5,72.7,118.1,12.1
1932,1,6,64.0,121.4,12.2
1932,1,7,53.2,119.4,12.5
1932,1,8,8.4,125.0,12.1
1932,1,9,99.1,43.9,-9.9
1932,1,9,31.3,109.2,5.6
1932,1,10,285.9,169.0,13.0
1932,1,13,245.6,74.5,-10.1
1932,1,15,243.8,46.1,-9.4
1932,1,15,255.0,47.5,-7.6
1932,1,15,11.4,22.4,48.0
1932,1,16,257.2,46.4,-9.8
1932,1,16,263.1,48.0,-7.4
1932,1,17,259.8,48.3,-10.2
1932,1,17,265.3,48.5,-6.8
1932,1,18,259.9,50.5,-11.1
1932,1,18,45.7,335.3,15.3
1932,1,19,260.0,50.8,-11.2
1932,1,19,234.3,2.7,-15.2
1932,1,21,102.2,241.1,-13.1
1932,1,22,303.6,337.2,15.8
1932,1,22,102.1,242.3,-13.2
1932,1,23,294.6,338.7,14.8
1932,1,23,102.9,241.2,-13.5
1932,1,24,289.0,340.8,14.7
1932,1,24,104.7,240.8,-13.4
1932,1,24,256.4,286.8,-7.5
1932,1,25,286.1,341.6,14.6
1932,1,25,110.1,240.4,-13.6
1932,1,25,266.9,287.4,-6.4
1932,1,26,127.1,240.2,-13.6
1932,1,26,267.1,288.4,-6.3
1932,1,26,304.8,271.0,8.2
1932,1,26,75.8,172.2,13.0
1932,1,26,81.9,215.1,0.2
1932,1,27,198.4,239.9,-13.4
1932,1,27,267.4,292.0,-5.5
1932,1,27,292.2,270.4,7.9
1932,1,27,73.4,172.5,12.8
1932,1,28,240.3,239.8,-13.5
1932,1,28,267.1,292.8,-5.0
1932,1,28,70.5,172.7,12.5
1932,1,29,251.8,239.7,-13.8
1932,1,29,64.6,172.7,12.5
1932,1,30,255.6,239.7,-13.8
1932,1,30,55.8,172.8,12.5
1932,1,31,257.5,239.9,-13.7
1932,1,31,33.5,172.8,12.4
1932,2,1,257.7,239.9,-13.7
1932,2,1,356.4,172.8,12.6
1932,2,2,257.2,239.3,-13.7
1932,2,2,325.0,172.8,12.5
1932,2,3,304.9,172.8,12.7
1932,2,3,157.8,131.7,-34.6
1932,2,4,296.0,172.8,12.9
1932,2,5,289.8,172.7,12.8
1932,2,6,286.7,172.5,12.9
1932,2,7,284.2,172.2,12.7
1932,2,10,80.2,47.0,-5.4
1932,2,11,277.4,48.0,-5.6
1932,2,12,269.7,49.8,-6.4
1932,2,20,92.2,264.0,-7.4
1932,2,22,82.1,191.1,4.3
1932,2,23,78.2,192.9,4.7
1932,2,23,125.0,234.9,-12.8
1932,2,24,72.0,193.8,4.5
1932,2,24,229.8,234.2,-12.4
1932,2,24,231.0,239.0,-15.8
1932,2,25,61.0,194.8,4.9
1932,2,25,256.0,235.9,-11.5
1932,2,26,39.8,194.9,4.9
1932,2,27,336.1,195.8,4.8
1932,2,27,76.3,111.5,12.2
1932,2,28,300.3,195.8,4.6
1932,2,28,74.1,107.5,12.4
1932,2,28,89.7,130.6,-4.9
1932,2,29,289.2,196.4,4.4
1932,2,29,70.7,109.4,12.3
1932,2,29,88.6,131.3,-5.3
1932,3,1,281.9,198.8,4.3
1932,3,1,63.8,110.4,12.4
1932,3,1,85.0,129.5,-5.0
1932,3,1,100.0,111.0,-11.9
1932,3,2,279.2,198.6,4.6
1932,3,2,54.8,110.6,12.1
1932,3,2,76.6,129.3,-5.1
1932,3,2,100.8,112.1,-11.2
1932,3,2,79.2,70.9,7.3
1932,3,3,276.9,199.1,4.8
1932,3,3,33.3,111.6,11.9
1932,3,3,288.1,129.8,-5.4
1932,3,3,75.3,69.6,8.1
1932,3,4,0.9,111.2,11.6
1932,3,4,72.1,67.3,7.7
1932,3,5,321.7,111.9,11.6
1932,3,5,64.8,67.1,7.2
1932,3,6,305.2,112.1,11.8
1932,3,6,51.1,67.1,7.5
1932,3,6,84.4,8.9,3.8
1932,3,7,295.3,112.1,11.8
1932,3,8,289.1,114.1,12.2
1932,3,9,286.0,114.2,12.5
1932,3,10,283.7,114.5,12.9
1932,3,16,95.5,248.3,-8.0
1932,3,17,94.5,250.1,-8.0
1932,3,18,93.4,248.9,-7.6
1932,3,19,93.0,249.0,-7.6
1932,3,20,93.2,247.9,-7.5
1932,3,20,104.3,240.0,-11.6
1932,3,21,267.5,259.9,-7.3
1932,3,22,268.9,259.7,-6.7
1932,3,25,75.1,115.2,13.4
1932,3,25,302.5,207.9,2.5
1932,3,26,73.1,115.0,13.3
1932,3,27,69.9,114.5,12.9
1932,3,27,90.2,135.0,-5.7
1932,3,28,64.1,114.5,12.8
1932,3,28,87.5,135.2,-5.4
1932,3,29,54.6,114.6,12.9
1932,3,29,87.8,136.3,-6.3
1932,3,30,36.7,114.5,12.6
1932,3,30,268.1,136.9,-6.7
1932,3,31,3.6,114.5,12.5
1932,4,1,326.0,114.7,12.2
1932,4,2,306.7,114.5,12.2
1932,4,3,296.1,114.2,12.2
1932,4,3,261.7,129.6,-10.4
1932,4,4,262.7,131.2,-9.0
1932,4,4,261.9,113.7,-10.2
1932,4,5,260.7,114.2,-11.0
1932,4,10,97.3,270.6,-8.7
1932,4,10,242.3,0.1,-13.9
1932,4,11,96.3,270.2,-8.3
1932,4,12,97.0,273.2,-8.9
1932,4,13,256.4,307.3,-6.4
1932,4,15,176.5,274.9,-16.4
1932,4,16,229.4,276.7,-15.0
1932,4,17,244.4,276.1,-15.8
1932,4,18,253.0,276.8,-14.6
1932,4,21,263.4,255.7,-8.2
1932,4,21,76.5,143.8,8.5
1932,4,22,262.8,256.0,-8.4
1932,4,22,72.3,145.0,8.3
1932,4,22,284.5,222.6,5.1
1932,4,23,262.3,255.7,-8.2
1932,4,23,63.3,145.4,8.9
1932,4,24,46.0,145.6,9.2
1932,4,25,4.5,144.8,9.4
1932,4,26,319.7,144.9,9.7
1932,4,27,298.4,145.3,10.0
1932,4,28,289.7,145.0,10.3
1932,4,29,285.4,146.2,10.4
1932,4,30,282.9,147.2,10.5
1932,5,1,281.0,147.7,10.3
1932,5,7,97.0,262.4,-7.3
1932,5,8,96.9,262.8,-7.5
1932,5,8,91.7,267.6,-2.8
1932,5,9,97.1,262.7,-7.7
1932,5,9,91.5,269.2,-3.0
1932,5,10,97.7,262.9,-7.5
1932,5,11,99.9,262.9,-7.5
1932,5,12,106.7,262.7,-7.9
1932,5,13,138.3,262.6,-8.0
1932,5,13,70.6,216.9,13.7
1932,5,13,83.1,190.9,6.1
1932,5,14,237.6,262.7,-8.0
1932,5,14,67.1,213.6,13.5
1932,5,14,82.7,190.8,5.4
1932,5,15,253.6,262.9,-8.3
1932,5,15,57.8,214.4,14.1
1932,5,15,80.7,191.8,5.6
1932,5,15,32.1,234.5,8.6
1932,5,16,258.9,263.2,-8.3
1932,5,16,76.5,193.3,5.9
1932,5,16,78.1,150.8,11.1
1932,5,17,260.7,263.4,-8.3
1932,5,17,4.5,214.1,14.2
1932,5,17,67.8,196.7,5.5
1932,5,17,77.3,150.5,10.7
1932,5,17,94.7,155.6,-5.1
1932,5,18,261.5,263.4,-8.4
1932,5,18,33.1,196.8,5.8
1932,5,18,75.0,150.7,10.6
1932,5,18,94.7,155.9,-4.8
1932,5,19,313.2,197.0,5.7
1932,5,19,71.4,150.8,10.3
1932,5,20,287.3,197.1,5.7
1932,5,20,61.3,150.5,10.2
1932,5,20,86.6,94.5,3.0
1932,5,21,280.9,199.0,5.3
1932,5,21,45.0,150.4,10.0
1932,5,21,86.0,94.5,3.1
1932,5,22,277.8,199.1,5.1
1932,5,22,348.0,150.6,10.1
1932,5,22,84.6,94.1,3.5
1932,5,22,72.8,80.1,15.5
1932,5,23,276.3,199.3,5.3
1932,5,23,303.1,149.9,10.0
1932,5,23,82.6,94.6,3.4
1932,5,23,71.0,77.6,14.9
1932,5,24,275.4,199.1,5.0
1932,5,24,293.2,149.8,10.1
1932,5,24,79.9,94.7,3.6
1932,5,25,286.1,150.0,10.1
1932,5,25,69.0,95.0,3.8
1932,5,26,283.5,149.5,10.3
1932,5,26,9.2,95.2,3.9
1932,5,27,281.5,149.4,10.2
1932,5,27,291.1,95.7,4.0
1932,5,28,280.7,148.9,10.4
1932,5,28,280.0,96.1,3.8
1932,5,29,276.4,96.5,3.7
1932,5,30,274.9,96.5,3.6
1932,5,31,274.1,96.6,3.6
1932,5,31,75.9,323.7,12.8
1932,6,1,273.3,96.1,3.2
1932,6,3,96.5,277.1,-6.2
1932,6,3,98.9,274.0,-8.6
1932,6,4,97.5,277.3,-6.4
1932,6,5,99.1,277.2,-6.5
1932,6,6,102.4,278.1,-6.5
1932,6,6,76.4,237.1,13.1
1932,6,7,110.9,278.4,-6.7
1932,6,7,74.7,237.4,13.5
1932,6,7,82.0,241.0,6.9
1932,6,7,80.0,242.2,8.5
1932,6,7,79.0,231.7,10.2
1932,6,8,146.3,278.6,-6.8
1932,6,8,71.8,238.2,13.5
1932,6,8,81.0,241.6,6.4
1932,6,9,227.5,279.0,-6.9
1932,6,9,67.0,238.4,13.3
1932,6,9,77.8,242.0,6.5
1932,6,9,282.0,335.7,11.2
1932,6,10,250.6,279.6,-6.8
1932,6,10,56.0,238.5,13.2
1932,6,10,67.7,241.6,7.2
1932,6,11,257.5,279.8,-6.6
1932,6,11,24.9,238.5,13.1
1932,6,11,42.5,239.3,6.3
1932,6,12,260.7,280.2,-6.4
1932,6,13,262.1,280.5,-6.5
