Year,Month,Day,Theta,Phi,Latitude
1950,1,1,282.2,271.4,10.8
1950,1,1,317.3,224.2,22.8
1950,1,1,339.9,208.1,22.1
1950,1,1,69.7,179.2,3.9
1950,1,1,63.0,180.4,5.9
1950,1,1,25.9,192.4,9.0
1950,1,1,312.8,220.6,16.6
1950,1,2,281.5,267.4,10.8
1950,1,2,308.1,224.1,22.8
1950,1,2,322.1,208.0,21.5
1950,1,2,49.9,179.2,3.7
1950,1,2,39.3,180.4,5.4
1950,1,2,283.3,250.9,10.5
1950,1,3,301.1,224.8,23.3
1950,1,3,306.5,210.5,21.4
1950,1,3,324.6,179.1,3.7
1950,1,3,319.2,181.6,5.3
1950,1,3,103.0,92.2,-13.4
1950,1,4,297.2,225.3,23.6
1950,1,4,299.4,210.1,21.1
1950,1,4,292.1,179.3,3.9
1950,1,4,292.8,182.1,5.3
1950,1,4,102.5,92.6,-12.9
1950,1,4,309.0,179.8,11.4
1950,1,5,294.2,222.6,23.2
1950,1,5,293.3,213.7,21.0
1950,1,5,281.3,179.2,3.6
1950,1,5,281.5,183.5,4.6
1950,1,5,103.5,92.4,-12.9
1950,1,5,291.7,181.2,10.8
1950,1,5,29.2,130.3,19.6
1950,1,5,71.8,87.6,13.4
1950,1,5,78.8,78.0,8.8
1950,1,6,292.9,209.1,21.5
1950,1,6,278.7,179.4,3.7
1950,1,6,279.6,183.7,5.0
1950,1,6,104.4,92.2,-12.4
1950,1,6,288.1,181.3,11.2
1950,1,6,5.9,130.8,19.6
1950,1,6,68.9,88.8,12.6
1950,1,6,77.2,78.9,8.3
1950,1,7,276.8,178.6,3.6
1950,1,7,278.0,183.4,5.2
1950,1,7,107.8,91.4,-12.5
1950,1,7,285.1,182.7,11.5
1950,1,7,62.9,88.8,12.4
1950,1,7,74.3,79.4,7.9
1950,1,7,93.0,45.2,-3.8
1950,1,8,276.3,183.7,5.1
1950,1,8,49.1,89.7,12.0
1950,1,8,67.8,79.5,7.8
1950,1,8,92.2,45.6,-3.8
1950,1,9,17.3,89.9,12.4
1950,1,9,52.7,79.5,7.7
1950,1,9,91.7,45.6,-4.0
1950,1,10,336.1,89.8,12.9
1950,1,10,13.4,79.2,7.9
1950,1,10,90.4,45.9,-3.7
1950,1,10,309.2,102.6,12.2
1950,1,11,309.2,90.3,12.8
1950,1,11,317.9,79.9,7.8
1950,1,11,296.4,103.3,12.3
1950,1,11,70.7,36.0,7.2
1950,1,12,297.0,89.6,13.0
1950,1,12,297.5,78.9,8.3
1950,1,12,288.9,104.1,11.9
1950,1,12,56.3,35.1,8.4
1950,1,12,295.8,114.6,20.9
1950,1,12,59.8,37.2,5.6
1950,1,12,101.3,354.3,-12.0
1950,1,13,291.2,89.9,13.1
1950,1,13,290.6,82.5,10.3
1950,1,13,286.0,104.1,12.1
1950,1,13,292.5,114.9,20.4
1950,1,13,27.4,37.3,5.5
1950,1,13,102.5,353.3,-12.4
1950,1,14,287.4,89.7,13.1
1950,1,14,286.1,81.5,10.1
1950,1,14,283.9,103.2,12.2
1950,1,14,319.6,37.7,5.1
1950,1,14,105.1,352.0,-12.9
1950,1,14,97.7,308.0,-8.3
1950,1,15,284.9,89.8,13.1
1950,1,15,283.5,80.4,10.3
1950,1,15,296.2,36.9,5.6
1950,1,15,109.8,351.6,-12.7
1950,1,15,97.1,308.6,-8.4
1950,1,15,64.8,336.3,13.4
1950,1,15,81.9,299.2,6.8
1950,1,16,281.7,81.3,10.8
1950,1,16,285.7,37.3,5.7
1950,1,16,136.5,351.5,-14.2
1950,1,16,97.5,308.5,-8.9
1950,1,16,50.4,336.0,15.1
1950,1,16,79.7,299.1,6.8
1950,1,16,327.6,12.9,14.1
1950,1,16,68.1,308.6,14.9
1950,1,16,67.0,293.4,19.8
1950,1,17,283.1,36.1,6.2
1950,1,17,97.8,308.3,-8.9
1950,1,17,31.8,336.8,15.8
1950,1,17,76.9,299.6,7.1
1950,1,17,309.4,13.1,13.8
1950,1,17,62.5,311.7,14.3
1950,1,17,63.7,293.3,20.1
1950,1,17,78.6,272.5,10.1
1950,1,18,281.9,36.1,8.1
1950,1,18,100.1,308.3,-9.1
1950,1,18,354.6,337.3,15.8
1950,1,18,72.3,299.3,6.7
1950,1,18,297.2,13.9,14.2
1950,1,18,49.0,313.3,13.8
1950,1,18,57.9,292.9,19.8
1950,1,18,76.4,273.4,9.8
1950,1,19,280.0,35.3,8.3
1950,1,19,107.8,307.9,-9.1
1950,1,19,320.4,338.7,15.9
1950,1,19,61.3,299.1,6.9
1950,1,19,290.9,14.1,14.2
1950,1,19,16.1,315.1,14.7
1950,1,19,47.0,292.3,20.3
1950,1,19,71.9,273.4,10.3
1950,1,19,70.1,264.0,14.3
1950,1,19,79.5,250.1,8.3
1950,1,19,77.8,244.9,10.7
1950,1,20,174.0,308.1,-9.0
1950,1,20,305.2,339.5,16.0
1950,1,20,287.9,13.3,14.3
1950,1,20,342.2,314.9,14.5
1950,1,20,32.9,291.8,19.7
1950,1,20,66.9,273.5,9.7
1950,1,20,66.9,266.5,12.3
1950,1,20,78.0,251.4,7.4
1950,1,20,75.9,243.8,10.7
1950,1,20,120.7,297.5,-11.5
1950,1,20,82.0,252.3,3.8
1950,1,21,258.1,354.4,-12.9
1950,1,21,254.7,308.1,-8.8
1950,1,21,294.3,341.4,15.0
1950,1,21,285.6,13.3,14.4
1950,1,21,314.5,315.6,15.0
1950,1,21,54.0,273.5,9.9
1950,1,21,47.7,272.2,14.6
1950,1,21,72.9,252.2,7.9
1950,1,21,70.6,243.8,12.1
1950,1,21,194.7,296.4,-12.4
1950,1,21,78.1,252.4,4.2
1950,1,21,68.9,219.7,19.3
1950,1,22,261.0,308.0,-8.6
1950,1,22,289.6,344.2,14.8
1950,1,22,304.0,314.8,15.0
1950,1,22,34.6,273.3,9.8
1950,1,22,28.8,272.7,14.5
1950,1,22,67.1,251.2,8.5
1950,1,22,65.5,244.0,12.4
1950,1,22,237.1,296.1,-13.0
1950,1,22,73.7,252.1,4.2
1950,1,22,66.5,219.5,19.4
1950,1,22,79.9,206.8,8.7
1950,1,23,263.2,308.4,-8.5
1950,1,23,287.3,343.6,15.3
1950,1,23,295.5,316.0,15.7
1950,1,23,346.0,273.3,9.3
1950,1,23,5.4,268.0,11.2
1950,1,23,52.7,250.9,8.8
1950,1,23,54.1,244.2,12.7
1950,1,23,252.0,296.3,-13.1
1950,1,23,60.7,253.1,3.9
1950,1,23,61.6,220.2,19.3
1950,1,23,77.6,208.7,8.3
1950,1,23,72.1,193.8,16.2
1950,1,24,263.9,308.7,-8.2
1950,1,24,291.0,315.8,15.8
1950,1,24,307.2,292.1,20.1
1950,1,24,312.5,273.1,9.7
1950,1,24,22.0,250.6,8.8
1950,1,24,33.1,244.1,13.1
1950,1,24,256.6,295.8,-12.8
1950,1,24,11.0,254.6,3.7
1950,1,24,54.2,219.6,19.6
1950,1,24,73.9,208.6,8.5
1950,1,24,69.7,193.5,16.0
1950,1,24,297.1,298.9,15.4
1950,1,24,73.2,190.2,13.4
1950,1,24,84.8,188.6,2.7
1950,1,24,82.7,187.1,4.9
1950,1,24,80.7,187.1,6.8
1950,1,24,44.6,220.2,27.5
1950,1,24,96.0,207.5,-8.2
1950,1,25,263.4,308.8,-8.4
1950,1,25,288.2,316.4,15.8
1950,1,25,300.1,291.8,19.8
1950,1,25,298.4,273.0,9.7
1950,1,25,335.9,251.2,9.1
