Year,Month,Day,Theta,Phi,Latitude
2005,1,1,68.8,339.0,5.0
2005,1,1,116.0,336.0,-14.0
2005,1,1,278.3,73.0,7.0
2005,1,2,44.1,339.0,5.0
2005,1,2,132.5,336.0,-13.0
2005,1,2,278.2,73.0,8.0
2005,1,3,331.5,339.0,4.0
2005,1,3,185.8,336.0,-13.0
2005,1,4,294.0,340.0,5.0
2005,1,4,238.1,337.0,-13.0
2005,1,5,282.7,341.0,4.0
2005,1,6,279.1,341.0,4.0
2005,1,7,279.2,341.0,6.0
2005,1,7,98.4,204.0,-9.0
2005,1,8,280.0,338.0,8.0
2005,1,8,97.0,202.0,-8.0
2005,1,8,98.5,187.0,-9.0
2005,1,9,97.0,202.0,-8.0
2005,1,9,96.9,192.0,-8.0
2005,1,10,97.2,198.0,-8.0
2005,1,10,99.5,190.0,-10.0
2005,1,10,78.2,177.0,9.0
2005,1,11,94.5,197.0,-6.0
2005,1,11,70.7,177.0,13.0
2005,1,12,98.8,197.0,-7.0
2005,1,12,64.2,179.0,13.0
2005,1,13,110.4,196.0,-7.0
2005,1,13,53.5,179.0,13.0
2005,1,14,265.6,196.0,-5.0
2005,1,14,29.4,180.0,13.0
2005,1,15,262.6,197.0,-7.0
2005,1,15,350.5,179.0,13.0
2005,1,16,264.5,197.0,-7.0
2005,1,16,320.2,178.0,13.0
2005,1,16,83.3,149.0,-3.0
2005,1,16,9.3,159.0,19.0
2005,1,17,265.0,197.0,-7.0
2005,1,17,301.2,180.0,13.0
2005,1,17,47.2,148.0,-3.0
2005,1,17,82.8,73.0,6.0
2005,1,18,264.6,200.0,-7.0
2005,1,18,292.8,180.0,13.0
2005,1,18,314.9,161.0,19.0
2005,1,18,79.7,73.0,7.0
2005,1,18,224.0,143.0,-12.0
2005,1,19,265.1,199.0,-6.0
2005,1,19,289.7,179.0,14.0
2005,1,19,78.6,71.0,6.0
2005,1,20,263.2,198.0,-7.0
2005,1,20,286.5,180.0,14.0
2005,1,20,72.8,75.0,6.0
2005,1,21,283.6,179.0,13.0
2005,1,21,63.2,74.0,6.0
2005,1,21,270.4,132.0,-4.0
2005,1,21,84.2,69.0,-2.0
2005,1,22,280.7,176.0,11.0
2005,1,22,29.6,76.0,7.0
2005,1,22,269.3,132.0,-4.0
2005,1,22,73.3,69.0,-1.0
2005,1,23,340.6,74.0,6.0
2005,1,23,269.3,134.0,-3.0
2005,1,23,335.5,72.0,-1.0
2005,1,24,303.8,74.0,6.0
2005,1,24,268.2,134.0,-3.0
2005,1,24,97.6,19.0,-9.0
2005,1,25,290.7,74.0,6.0
2005,1,25,267.0,134.0,-3.0
2005,1,25,99.4,19.0,-9.0
2005,1,25,102.9,338.0,-14.0
2005,1,26,284.2,74.0,6.0
2005,1,26,107.7,19.0,-9.0
2005,1,26,103.3,338.0,-14.0
2005,1,27,280.7,74.0,6.0
2005,1,27,211.1,19.0,-9.0
2005,1,27,105.9,341.0,-14.0
2005,1,28,277.4,74.0,5.0
2005,1,28,272.1,20.0,-5.0
