Year,Month,Day,Theta,Phi,Latitude
1987,1,1,61.5,12.3,6.0
1987,1,2,28.1,11.2,6.0
1987,1,3,316.4,13.0,7.0
1987,1,4,293.8,13.8,7.0
1987,1,5,284.2,14.6,6.0
1987,1,6,279.4,14.5,5.0
1987,1,7,277.3,15.3,5.0
1987,1,14,113.6,138.1,-24.0
1987,1,15,115.3,139.0,-25.0
1987,1,16,116.2,138.8,-24.0
1987,1,17,123.1,135.6,-27.0
1987,1,17,120.0,126.6,-27.0
1987,1,18,122.6,124.5,-26.0
1987,1,18,113.5,83.5,-24.0
1987,1,19,110.7,85.3,-21.0
1987,1,20,113.3,85.1,-22.0
1987,1,21,180.0,126.0,-25.0
1987,1,22,209.7,125.8,-26.0
1987,1,23,285.6,128.6,3.0
1987,1,23,229.2,125.6,-25.0
1987,1,24,278.8,129.5,2.0
1987,1,24,238.3,125.5,-25.0
1987,1,25,242.4,123.3,-25.0
1987,1,25,75.5,356.3,13.0
1987,1,26,244.9,124.1,-25.0
1987,1,26,73.7,358.1,12.0
1987,1,27,68.6,358.0,13.0
1987,1,27,127.8,330.0,-38.0
1987,1,28,63.4,357.8,12.0
1987,1,28,129.6,331.8,-38.0
1987,1,29,50.3,357.6,13.0
1987,1,29,131.4,329.6,-37.0
1987,1,31,150.1,332.3,-37.0
1987,2,9,90.7,187.8,-5.0
1987,2,10,90.8,188.6,-6.0
1987,2,11,76.4,172.5,3.0
1987,2,12,67.6,173.3,3.0
1987,2,14,13.3,164.0,18.0
1987,2,15,340.5,165.8,18.0
1987,2,20,113.3,26.9,-24.0
1987,2,24,52.2,317.3,37.0
1987,2,25,189.4,28.1,-24.0
1987,2,25,49.4,313.1,38.0
1987,2,26,217.1,25.9,-24.0
1987,2,26,44.6,312.9,39.0
1987,2,27,234.8,26.8,-24.0
1987,2,27,39.3,313.8,38.0
1987,2,28,31.7,312.6,38.0
1987,2,28,174.2,342.6,-33.0
1987,3,1,19.4,313.4,39.0
1987,3,1,201.0,343.4,-32.0
1987,3,2,9.9,310.2,38.0
1987,3,2,217.6,343.2,-33.0
1987,3,3,354.5,311.1,38.0
1987,3,3,225.4,341.1,-34.0
1987,3,4,342.9,308.9,38.0
1987,3,4,250.2,358.9,-21.0
1987,3,4,32.4,283.9,7.0
1987,3,5,331.3,308.7,38.0
1987,3,5,249.0,359.7,-22.0
1987,3,5,340.6,284.7,7.0
1987,3,6,322.1,307.5,37.0
1987,3,6,304.5,285.5,6.0
1987,3,7,291.1,286.4,6.0
1987,3,8,283.6,286.2,5.0
1987,3,9,280.7,288.0,6.0
1987,3,10,277.9,289.8,6.0
1987,3,11,275.3,287.7,5.0
1987,3,14,121.4,78.1,-32.0
1987,3,14,111.3,122.1,-19.0
1987,3,15,121.5,76.9,-32.0
1987,3,16,123.0,75.8,-32.0
1987,3,16,132.5,120.8,-19.0
1987,3,17,126.6,75.6,-32.0
1987,3,17,184.6,122.6,-19.0
1987,3,18,134.1,74.4,-33.0
1987,3,18,227.4,122.4,-19.0
1987,3,19,146.0,74.2,-33.0
1987,3,19,245.4,123.2,-18.0
1987,3,20,165.1,74.0,-33.0
1987,3,20,10.5,76.0,24.0
1987,3,21,345.0,77.8,25.0
1987,3,22,324.8,78.7,24.0
1987,3,23,311.8,79.5,24.0
1987,3,23,300.2,62.5,5.0
1987,3,23,128.1,22.5,-21.0
1987,3,24,304.6,78.3,24.0
1987,3,24,286.7,63.3,4.0
1987,3,25,298.8,80.1,24.0
1987,3,25,85.2,293.1,4.0
1987,3,26,296.1,77.9,24.0
1987,3,26,82.1,293.9,5.0
1987,3,27,79.6,293.7,5.0
1987,3,28,245.7,21.5,-22.0
1987,3,28,77.3,293.5,4.0
1987,3,29,67.1,294.4,6.0
1987,3,30,244.5,18.2,-26.0
1987,3,30,58.6,293.2,4.0
1987,3,30,319.5,346.2,31.0
1987,3,31,20.9,293.0,4.0
1987,3,31,312.2,347.0,32.0
1987,3,31,202.9,304.0,-22.0
1987,4,1,313.3,294.8,4.0
1987,4,2,294.9,294.6,5.0
1987,4,3,286.2,294.4,5.0
1987,4,4,282.6,295.2,6.0
1987,4,4,112.5,179.2,-23.0
1987,4,5,278.5,295.0,5.0
1987,4,5,113.0,179.0,-22.0
1987,4,6,276.4,295.8,5.0
1987,4,6,116.9,178.8,-22.0
