Year,Month,Day,Theta,Phi,Latitude
1972,1,1,31.6,331.4,22.0
1972,1,1,92.5,329.5,-3.8
1972,1,1,252.5,2.3,-7.6
1972,1,1,256.6,57.9,-13.7
1972,1,1,111.4,303.2,-17.5
1972,1,1,233.3,5.8,-15.9
1972,1,2,8.0,331.1,21.8
1972,1,2,94.6,329.5,-3.7
1972,1,2,260.6,4.2,-7.5
1972,1,2,256.6,60.7,-13.6
1972,1,2,109.5,309.5,-11.5
1972,1,2,101.3,266.3,-11.7
1972,1,3,339.4,331.3,21.5
1972,1,3,266.2,329.6,-3.9
1972,1,3,262.1,4.5,-7.9
1972,1,3,118.6,308.4,-10.3
1972,1,3,102.2,266.0,-12.0
1972,1,3,112.4,250.2,-22.3
1972,1,4,319.7,330.8,21.7
1972,1,4,268.3,329.3,-3.9
1972,1,4,262.8,4.5,-7.9
1972,1,4,326.8,318.2,11.6
1972,1,4,104.3,266.8,-12.1
1972,1,4,113.9,249.3,-22.4
1972,1,4,73.0,258.5,11.0
1972,1,5,310.4,330.5,21.9
1972,1,5,268.3,329.3,-4.0
1972,1,5,263.0,3.9,-7.9
1972,1,5,308.6,315.4,10.0
1972,1,5,108.0,267.3,-12.5
1972,1,5,116.6,249.3,-22.8
1972,1,5,287.9,354.8,13.2
1972,1,6,267.5,329.3,-4.3
1972,1,6,289.0,319.8,9.7
1972,1,6,126.3,267.2,-12.7
1972,1,6,124.7,248.4,-22.7
1972,1,6,283.7,353.6,12.2
1972,1,7,267.0,328.8,-4.5
1972,1,7,285.8,320.3,10.1
1972,1,7,134.4,248.1,-22.6
1972,1,7,299.5,318.2,21.0
1972,1,7,260.3,291.1,-7.2
1972,1,8,266.6,328.1,-4.6
1972,1,8,283.9,318.3,10.1
1972,1,8,149.8,247.0,-22.8
1972,1,8,104.8,218.7,-12.6
1972,1,8,98.1,190.3,-9.0
1972,1,9,265.9,328.4,-4.6
1972,1,9,279.9,316.4,8.1
1972,1,9,183.1,246.8,-22.9
1972,1,9,97.7,190.6,-8.6
1972,1,10,226.4,246.7,-22.1
1972,1,10,145.4,219.9,-12.8
1972,1,10,98.2,192.8,-8.0
1972,1,11,208.9,221.4,-12.6
1972,1,11,100.8,191.4,-8.5
1972,1,12,243.2,218.7,-13.0
1972,1,12,126.1,193.9,-9.1
1972,1,13,251.1,218.3,-13.0
1972,1,13,227.5,195.2,-8.9
1972,1,14,255.1,217.6,-13.2
1972,1,14,256.8,197.8,-9.0
1972,1,14,99.7,107.1,-10.7
1972,1,14,104.0,96.9,-14.6
1972,1,15,256.9,217.8,-13.3
1972,1,15,99.1,107.3,-10.2
1972,1,15,104.3,96.0,-15.0
1972,1,15,70.6,107.0,14.1
1972,1,16,99.4,107.3,-9.9
1972,1,16,104.9,95.1,-15.0
1972,1,16,65.9,106.1,14.4
1972,1,17,106.7,95.7,-14.8
1972,1,17,58.2,105.3,14.6
1972,1,17,110.7,112.8,-13.3
1972,1,18,111.2,94.8,-15.0
1972,1,18,43.8,104.9,15.0
1972,1,18,122.0,113.2,-11.7
1972,1,18,262.7,177.8,-8.8
1972,1,19,124.1,94.7,-15.3
1972,1,19,13.7,105.9,14.7
1972,1,19,262.6,180.3,-8.7
1972,1,20,163.4,95.0,-14.9
1972,1,20,338.2,106.2,15.0
1972,1,21,227.4,94.4,-15.4
1972,1,21,311.2,106.0,14.7
1972,1,21,299.1,125.4,17.3
1972,1,21,246.1,112.2,-16.6
1972,1,21,257.0,147.5,-14.0
1972,1,22,243.5,94.5,-15.8
1972,1,22,299.9,106.1,14.2
1972,1,22,294.2,125.5,17.3
1972,1,22,250.8,112.4,-16.7
1972,1,22,103.9,45.5,-10.9
1972,1,22,126.4,58.5,-14.3
1972,1,23,249.1,93.6,-17.0
1972,1,23,292.2,106.9,14.3
1972,1,23,289.7,126.1,16.9
1972,1,23,253.0,112.7,-17.1
1972,1,23,114.1,46.3,-9.9
1972,1,23,156.1,53.4,-12.7
1972,1,23,65.6,16.2,12.6
1972,1,23,102.3,341.8,-13.3
1972,1,23,104.9,336.8,-15.6
1972,1,24,251.7,93.9,-17.4
1972,1,24,288.4,106.8,13.9
1972,1,24,288.0,125.4,16.9
1972,1,24,253.5,112.2,-17.3
1972,1,24,232.2,55.3,-12.9
1972,1,24,54.4,17.8,13.9
1972,1,24,102.5,341.0,-13.6
1972,1,24,104.3,336.9,-15.3
1972,1,24,169.5,43.5,-15.4
1972,1,24,74.9,324.2,14.2
1972,1,24,184.5,46.8,-22.3
1972,1,25,252.5,93.8,-18.1
1972,1,25,284.9,107.1,13.3
1972,1,25,259.6,44.8,-7.9
1972,1,25,28.8,19.5,15.0
1972,1,25,102.6,341.1,-13.2
1972,1,25,105.0,338.1,-15.3
1972,1,25,229.9,43.4,-15.5
1972,1,25,72.4,325.2,14.1
1972,1,25,74.8,312.4,13.9
1972,1,26,251.7,91.7,-19.1
1972,1,26,263.0,45.5,-8.2
1972,1,26,358.1,19.7,15.4
1972,1,26,104.4,340.3,-13.4
1972,1,26,107.7,337.4,-16.0
1972,1,26,245.2,42.9,-15.6
1972,1,26,69.2,325.7,13.9
1972,1,26,73.2,312.1,13.5
1972,1,27,264.1,45.2,-8.2
1972,1,27,257.4,52.7,-13.2
1972,1,27,323.2,20.3,15.4
1972,1,27,109.8,339.6,-13.6
1972,1,27,117.8,340.7,-16.9
1972,1,27,253.0,43.3,-15.2
1972,1,27,62.6,326.1,13.6
1972,1,27,69.7,312.3,13.0
1972,1,27,76.6,304.7,8.8
1972,1,28,264.5,45.7,-7.9
1972,1,28,258.0,53.0,-13.3
1972,1,28,120.5,340.0,-13.0
1972,1,28,138.8,341.8,-17.7
1972,1,28,255.2,43.5,-15.1
1972,1,28,53.5,326.2,13.6
1972,1,28,62.9,312.9,14.1
1972,1,28,72.6,306.3,9.0
1972,1,28,66.4,351.6,-5.3
1972,1,29,263.5,45.2,-8.2
1972,1,29,257.2,52.1,-13.9
1972,1,29,297.4,18.6,15.2
1972,1,29,210.3,343.1,-16.4
1972,1,29,256.1,42.9,-15.1
1972,1,29,30.0,325.5,13.3
1972,1,29,49.6,312.6,14.3
1972,1,29,68.6,306.6,6.2
1972,1,29,268.1,353.4,-6.2
1972,1,30,262.9,46.6,-7.9
1972,1,30,239.2,342.5,-16.0
1972,1,30,255.6,43.2,-15.3
1972,1,30,358.5,324.8,13.4
1972,1,30,48.2,307.7,8.9
1972,1,30,288.1,12.6,10.0
1972,1,31,248.5,342.1,-16.7
1972,1,31,322.8,324.9,13.4
1972,1,31,12.1,306.8,8.9
1972,1,31,285.0,12.8,10.8
1972,2,1,251.2,342.1,-16.7
1972,2,1,311.6,324.9,13.3
1972,2,1,348.2,306.1,9.7
1972,2,1,284.8,12.6,12.0
1972,2,1,309.2,323.3,10.6
1972,2,2,253.5,342.3,-16.8
1972,2,2,299.3,324.6,13.2
1972,2,2,306.9,309.6,8.9
1972,2,2,251.4,307.8,-11.8
1972,2,3,256.3,343.0,-15.0
1972,2,3,293.2,308.4,9.3
1972,2,3,287.8,324.0,10.5
1972,2,3,258.6,308.2,-11.7
1972,2,3,323.1,276.5,-0.9
1972,2,3,96.0,196.7,-7.4
1972,2,4,285.9,310.0,8.7
1972,2,4,259.6,309.3,-12.0
1972,2,4,287.5,276.0,-0.7
1972,2,4,94.7,195.9,-7.1
1972,2,5,281.4,312.0,8.1
1972,2,5,259.3,306.7,-12.4
1972,2,5,279.5,276.0,-0.6
1972,2,5,94.9,194.2,-7.8
1972,2,5,207.4,252.6,-19.5
1972,2,6,278.7,314.5,7.6
1972,2,6,258.9,306.3,-12.5
1972,2,6,276.3,275.4,-0.6
1972,2,6,233.8,253.2,-19.4
1972,2,6,85.1,224.8,-5.6
1972,2,7,273.8,277.0,-0.5
1972,2,7,90.9,197.1,-6.3
1972,2,7,243.8,254.1,-20.1
1972,2,7,276.1,224.6,-6.1
1972,2,7,91.8,187.1,-6.4
1972,2,8,248.5,254.4,-20.5
1972,2,8,269.7,224.0,-6.3
1972,2,8,95.1,189.2,-7.7
1972,2,8,95.2,141.0,-7.5
1972,2,8,80.6,130.4,7.5
1972,2,8,72.6,124.9,16.3
1972,2,9,250.7,253.5,-20.0
1972,2,9,94.7,142.6,-7.8
1972,2,9,78.6,130.8,7.2
1972,2,9,70.5,125.6,15.9
1972,2,10,252.4,250.1,-18.8
1972,2,10,95.0,143.8,-8.3
1972,2,10,75.2,130.9,7.1
1972,2,10,66.8,125.1,15.9
1972,2,10,106.1,99.5,-17.0
1972,2,11,95.9,144.1,-8.4
1972,2,11,69.0,131.0,7.1
1972,2,11,60.3,124.8,16.1
1972,2,11,106.1,98.9,-17.4
1972,2,11,62.8,95.7,24.1
1972,2,12,101.1,144.9,-8.6
1972,2,12,52.5,124.5,16.2
1972,2,12,106.2,98.0,-17.2
1972,2,12,60.1,95.5,23.7
1972,2,12,112.0,86.2,-22.9
1972,2,13,165.4,144.2,-8.7
1972,2,13,40.5,123.9,17.1
1972,2,13,107.3,97.6,-17.3
1972,2,13,55.6,94.9,24.2
1972,2,13,112.1,89.1,-22.0
1972,2,14,263.6,145.6,-8.5
1972,2,14,6.6,124.5,16.3
1972,2,14,113.3,97.9,-17.6
1972,2,14,44.5,95.3,23.7
1972,2,14,115.9,91.0,-21.1
1972,2,14,111.0,108.1,-13.5
1972,2,14,97.5,59.3,-9.5
1972,2,14,6.4,123.1,27.5
1972,2,15,265.3,145.7,-8.3
1972,2,15,338.8,124.6,16.5
1972,2,15,123.3,98.9,-16.9
