Year,Month,Day,Theta,Phi,Latitude
1899,1,1,213.4,180.9,-11.7
1899,1,1,97.0,103.3,-7.7
1899,1,1,332.3,179.9,5.4
1899,1,2,249.9,180.5,-11.1
1899,1,2,98.5,104.2,-8.9
1899,1,2,94.2,113.8,-5.4
1899,1,3,98.8,103.5,-8.7
1899,1,3,94.0,115.5,-5.2
1899,1,4,101.0,103.9,-9.0
1899,1,4,95.4,116.2,-5.3
1899,1,4,245.5,154.6,-11.8
1899,1,5,104.9,103.4,-8.5
1899,1,5,103.6,116.4,-5.2
1899,1,5,103.0,39.0,-13.4
1899,1,6,126.8,102.8,-8.7
1899,1,6,259.7,116.5,-5.2
1899,1,6,104.0,37.0,-14.5
1899,1,7,245.2,102.9,-8.4
1899,1,7,266.2,116.1,-5.2
1899,1,7,104.6,38.0,-14.3
1899,1,7,70.0,55.8,9.4
1899,1,8,257.2,101.3,-8.6
1899,1,8,267.0,117.4,-5.1
1899,1,8,106.4,37.8,-14.1
1899,1,9,260.4,100.5,-8.9
1899,1,9,267.3,117.4,-4.8
1899,1,9,110.9,37.8,-14.0
1899,1,9,54.2,41.1,13.7
1899,1,10,262.4,103.3,-8.5
1899,1,10,266.1,118.2,-5.5
1899,1,10,118.7,37.4,-14.0
1899,1,10,35.9,42.6,14.1
1899,1,10,105.7,9.9,-14.4
1899,1,11,166.7,38.5,-14.3
1899,1,11,111.9,10.5,-15.2
1899,1,12,226.4,38.1,-14.7
1899,1,13,242.6,38.6,-14.8
1899,1,14,251.9,38.7,-15.1
1899,1,15,253.8,39.5,-15.4
1899,1,16,255.8,39.4,-14.8
1899,1,16,249.3,10.1,-15.5
1899,1,16,99.0,267.2,-10.1
1899,1,17,253.9,9.5,-15.4
1899,1,18,254.6,10.1,-15.8
1899,1,19,254.5,10.1,-16.3
1899,1,21,75.5,221.5,8.0
1899,1,22,95.6,186.8,-7.2
1899,1,23,94.7,187.5,-7.0
1899,1,24,100.6,158.6,-11.9
1899,1,25,100.2,157.6,-11.7
1899,1,26,100.3,157.1,-11.4
1899,1,27,101.6,155.7,-11.4
1899,1,28,104.8,154.7,-11.1
1899,1,29,112.6,154.4,-11.1
1899,1,30,186.7,154.3,-11.1
1899,1,30,90.3,88.2,-2.8
1899,1,31,250.1,154.4,-10.8
1899,1,31,87.5,89.3,-1.9
1899,2,1,85.1,90.6,-2.2
1899,2,1,99.8,55.3,-11.3
1899,2,2,80.1,91.7,-2.0
1899,2,2,99.1,55.9,-11.0
1899,2,3,62.6,92.3,-2.0
1899,2,3,98.8,56.1,-10.7
1899,2,4,297.7,93.3,-1.8
1899,2,4,100.6,56.9,-10.6
1899,2,5,281.3,93.8,-1.9
1899,2,5,105.0,54.8,-10.8
1899,2,6,0.0,0.0,0.0
1899,2,7,251.1,57.7,-10.8
1899,2,8,256.7,58.2,-11.3
1899,2,9,261.5,57.5,-10.4
1899,2,10,262.3,57.9,-10.2
1899,2,11,261.2,58.7,-10.9
1899,2,19,95.8,175.9,-7.5
1899,2,20,94.5,176.8,-7.4
1899,2,21,93.3,178.3,-7.5
1899,2,22,223.3,211.8,-11.2
1899,2,27,317.4,144.1,-4.4
1899,2,28,277.3,145.4,-4.7
1899,3,1,271.9,146.8,-5.0
1899,3,2,270.5,148.1,-5.0
1899,3,2,108.2,70.6,-16.4
1899,3,3,268.7,149.3,-4.7
1899,3,3,102.0,48.7,-13.2
1899,3,4,267.2,148.8,-5.2
1899,3,11,71.7,276.0,15.1
1899,3,12,66.4,276.3,15.3
1899,3,13,61.6,276.0,14.7
1899,3,14,48.9,276.1,14.7
1899,3,15,96.8,215.9,-8.5
1899,3,16,96.6,215.3,-8.9
1899,3,17,341.8,274.9,13.8
1899,3,17,96.2,214.5,-9.2
1899,3,18,96.0,215.1,-9.2
1899,3,19,97.3,217.3,-9.1
1899,3,20,102.3,217.3,-9.2
1899,3,20,92.3,154.1,-4.1
1899,3,21,237.5,218.0,-9.1
1899,3,21,90.9,154.1,-4.2
1899,3,22,261.5,218.5,-9.0
1899,3,22,89.8,154.3,-4.5
1899,3,22,288.0,242.1,6.8
1899,3,23,264.9,219.1,-8.5
1899,3,23,87.4,154.5,-4.8
1899,3,23,280.9,241.8,6.0
1899,3,24,264.8,218.9,-8.4
1899,3,24,84.9,154.4,-5.0
1899,3,24,278.7,239.9,5.7
1899,3,25,263.6,218.5,-8.9
1899,3,25,67.3,153.9,-4.8
1899,3,26,262.7,219.0,-9.2
1899,3,26,289.8,154.5,-4.8
1899,3,27,260.9,219.5,-9.9
1899,3,27,273.8,154.8,-5.1
1899,3,27,101.1,60.5,-12.4
1899,3,28,272.1,155.2,-4.4
1899,3,28,101.1,60.4,-12.9
1899,3,29,101.6,61.3,-12.8
1899,3,30,102.6,61.2,-12.6
1899,3,31,107.7,61.2,-12.8
1899,4,1,128.8,61.6,-13.1
1899,4,2,235.3,61.6,-13.4
1899,4,3,246.5,61.8,-13.5
1899,4,3,102.6,31.4,-8.8
1899,4,4,255.0,61.9,-13.1
1899,4,4,236.6,33.6,-8.2
1899,4,5,258.3,61.4,-12.7
1899,4,6,259.0,61.8,-12.5
1899,4,7,258.8,61.9,-12.5
1899,4,9,96.6,244.2,-7.8
1899,4,10,95.8,244.0,-7.8
1899,4,10,84.8,227.4,4.1
1899,4,11,95.2,243.6,-7.6
1899,4,11,83.4,227.8,3.9
1899,4,12,95.4,243.7,-7.7
1899,4,12,80.9,228.6,3.8
1899,4,12,99.2,221.5,-10.8
1899,4,13,95.8,243.3,-7.5
1899,4,13,78.2,228.5,3.7
1899,4,13,99.8,222.2,-10.9
1899,4,14,99.0,243.6,-7.3
1899,4,14,101.6,223.9,-10.8
1899,4,15,137.6,243.9,-7.1
1899,4,15,105.2,223.5,-10.7
1899,4,16,261.8,244.2,-6.9
1899,4,17,265.8,244.1,-6.6
1899,4,17,95.3,146.1,-6.9
1899,4,18,265.8,244.7,-6.6
1899,4,18,95.1,146.5,-7.0
1899,4,19,265.8,244.4,-6.3
1899,4,19,95.3,147.0,-7.3
1899,4,20,77.6,100.5,10.8
1899,4,21,76.2,100.7,10.5
1899,4,22,73.4,100.6,10.6
1899,4,23,65.8,101.3,10.6
1899,4,23,101.9,61.3,-12.7
1899,4,24,58.1,100.2,11.3
1899,4,24,102.0,61.0,-12.8
1899,4,25,26.5,100.9,11.3
1899,4,25,103.1,61.2,-12.7
1899,4,26,356.0,100.7,11.4
1899,4,26,105.3,61.1,-13.0
1899,4,27,318.1,101.2,11.5
