Year,Month,Day,Theta,Phi,Latitude
1941,1,1,103.3,2.4,-8.1
1941,1,1,69.0,340.3,12.9
1941,1,1,61.5,340.8,18.6
1941,1,1,76.4,337.3,8.0
1941,1,1,43.4,4.2,17.6
1941,1,1,84.7,333.3,2.1
1941,1,1,79.7,325.3,7.3
1941,1,2,127.2,3.3,-8.3
1941,1,2,59.6,339.0,14.1
1941,1,2,51.2,340.6,18.9
1941,1,2,70.4,337.9,7.9
1941,1,2,8.8,6.7,16.8
1941,1,3,240.5,5.4,-8.4
1941,1,3,44.9,337.2,15.4
1941,1,3,34.7,340.5,18.8
1941,1,3,57.5,338.4,8.0
1941,1,3,328.6,8.9,16.3
1941,1,4,15.8,337.5,15.1
1941,1,4,6.5,340.3,18.5
1941,1,4,23.7,337.8,8.0
1941,1,4,306.4,10.4,15.9
1941,1,4,108.5,318.8,-11.0
1941,1,5,350.0,338.1,14.7
1941,1,5,346.7,340.2,18.5
1941,1,5,349.9,336.8,7.5
1941,1,5,301.0,8.8,15.8
1941,1,5,34.3,327.0,7.7
1941,1,5,119.0,319.7,-11.7
1941,1,5,256.4,359.0,-9.0
1941,1,6,305.2,339.7,14.1
1941,1,6,297.5,338.6,9.1
1941,1,6,290.5,11.0,15.6
1941,1,6,260.7,359.6,-9.3
1941,1,7,288.7,341.0,9.7
1941,1,7,288.8,6.5,16.0
1941,1,7,281.8,337.4,4.2
1941,1,7,261.5,0.5,-9.3
1941,1,7,97.7,239.3,-8.6
1941,1,7,77.8,219.6,11.4
1941,1,8,286.3,340.3,9.6
1941,1,8,287.5,6.0,15.8
1941,1,8,280.2,336.9,4.3
1941,1,8,262.0,0.2,-8.9
1941,1,8,97.6,239.9,-8.5
1941,1,8,76.9,219.0,11.5
1941,1,9,283.4,343.0,10.6
1941,1,9,278.0,335.5,4.6
1941,1,9,260.6,358.4,-10.0
1941,1,9,98.9,240.5,-8.7
1941,1,9,74.2,219.0,11.6
1941,1,9,278.4,314.2,1.7
1941,1,10,275.3,338.7,4.0
1941,1,10,102.4,240.5,-8.9
1941,1,10,70.2,219.2,11.5
1941,1,10,275.1,315.2,1.3
1941,1,11,116.9,242.4,-9.6
1941,1,11,64.7,219.6,11.2
1941,1,11,273.9,315.0,1.4
1941,1,11,91.2,192.5,-3.2
1941,1,12,204.3,241.3,-9.7
1941,1,12,50.5,220.0,11.0
1941,1,12,273.2,315.7,2.1
1941,1,12,93.5,194.1,-5.6
1941,1,13,249.1,242.8,-10.3
1941,1,13,23.0,220.3,10.9
1941,1,13,90.0,189.7,-3.6
1941,1,14,336.9,220.5,10.7
1941,1,14,87.4,190.2,-3.2
1941,1,15,308.4,220.3,10.7
1941,1,16,294.1,220.5,11.4
1941,1,16,76.7,107.0,11.9
1941,1,16,103.6,128.4,-13.9
1941,1,17,288.9,220.4,11.2
1941,1,17,74.9,107.7,11.7
1941,1,18,286.1,220.1,11.5
1941,1,18,72.0,107.7,11.8
1941,1,19,64.8,108.1,11.8
1941,1,19,93.9,118.4,-6.3
1941,1,20,58.1,108.2,11.2
1941,1,20,92.4,117.8,-5.7
1941,1,21,38.9,108.2,11.3
1941,1,21,97.5,117.0,-5.9
1941,1,22,0.7,108.3,11.1
1941,1,22,265.1,117.6,-6.1
1941,1,22,135.6,101.0,-12.8
1941,1,23,321.4,108.7,11.1
1941,1,23,268.9,117.6,-5.5
1941,1,23,223.2,102.7,-13.0
1941,1,24,302.2,108.5,11.0
1941,1,24,266.4,119.3,-6.6
1941,1,24,247.8,102.3,-13.1
1941,1,25,293.0,108.4,11.0
1941,1,25,265.4,122.2,-7.1
1941,1,25,253.9,102.5,-13.6
1941,1,25,76.7,352.3,11.8
1941,1,26,287.2,108.7,11.0
1941,1,26,264.9,123.1,-6.8
1941,1,26,256.6,104.3,-13.9
1941,1,26,73.7,351.5,12.2
1941,1,26,99.5,342.4,-10.8
1941,1,27,284.3,109.1,11.0
1941,1,27,264.3,122.9,-6.6
1941,1,27,257.8,101.3,-13.4
1941,1,27,70.6,351.0,12.1
1941,1,27,98.8,342.9,-10.5
1941,1,28,282.0,108.7,10.8
1941,1,28,257.6,102.1,-13.6
1941,1,28,64.1,352.9,11.8
1941,1,28,99.6,342.9,-11.0
1941,1,28,89.1,329.9,-2.2
1941,1,28,100.5,304.0,-11.0
1941,1,29,52.2,352.8,12.1
1941,1,29,100.5,339.9,-11.0
1941,1,29,86.0,332.1,-1.5
1941,1,29,100.0,304.2,-11.4
1941,1,29,278.1,41.5,-1.9
1941,1,29,79.1,301.4,9.1
1941,1,30,20.0,353.3,11.7
1941,1,30,80.7,332.2,-1.0
1941,1,30,99.7,302.2,-11.4
1941,1,30,273.6,44.6,-1.7
1941,1,30,75.5,300.1,9.7
1941,1,31,347.4,353.8,11.7
1941,1,31,74.5,333.2,-1.3
1941,1,31,98.9,301.4,-10.7
1941,1,31,272.2,45.9,-1.6
1941,1,31,72.7,300.2,9.6
1941,2,1,317.6,353.3,11.7
1941,2,1,36.4,333.4,-1.4
1941,2,1,100.3,301.0,-11.0
1941,2,1,270.0,46.7,-2.1
1941,2,1,66.7,300.9,9.5
1941,2,2,299.5,353.5,11.7
1941,2,2,290.7,333.9,-1.5
1941,2,2,105.2,301.2,-11.2
1941,2,2,259.4,359.5,-11.4
1941,2,2,105.2,243.0,-16.1
1941,2,3,289.2,357.1,11.3
1941,2,3,279.4,333.9,-1.3
1941,2,3,129.9,300.9,-11.1
1941,2,3,21.9,300.7,8.9
1941,2,3,260.2,357.0,-11.5
1941,2,3,104.9,243.2,-16.1
1941,2,3,98.3,224.8,-9.1
1941,2,4,285.7,357.2,11.2
1941,2,4,275.9,334.2,-1.2
1941,2,4,234.9,302.0,-11.0
1941,2,4,337.5,301.4,8.6
1941,2,4,259.5,357.2,-12.2
1941,2,4,97.2,225.6,-9.0
1941,2,4,105.4,239.4,-16.3
1941,2,4,293.9,316.4,3.3
1941,2,5,283.2,357.6,11.0
1941,2,5,273.7,334.3,-1.3
1941,2,5,253.4,302.3,-11.3
1941,2,5,96.7,226.0,-9.1
1941,2,5,105.4,239.5,-15.4
1941,2,5,286.9,315.8,3.7
1941,2,5,96.4,264.3,-8.2
1941,2,6,259.8,302.7,-11.1
1941,2,6,96.9,225.2,-9.4
1941,2,6,279.3,316.9,2.8
1941,2,6,133.0,265.8,-8.5
1941,2,6,71.8,202.8,14.2
1941,2,7,261.4,305.1,-10.8
1941,2,7,97.2,226.1,-9.2
1941,2,7,276.3,318.7,2.8
1941,2,7,259.9,266.3,-8.4
1941,2,7,67.4,204.5,14.0
1941,2,8,260.7,302.8,-11.3
1941,2,8,101.9,226.1,-9.7
1941,2,8,262.8,269.2,-9.1
1941,2,8,61.7,204.3,13.8
1941,2,9,260.0,305.7,-11.3
1941,2,9,128.4,225.3,-10.2
1941,2,9,263.4,269.8,-9.3
1941,2,9,51.2,204.1,13.9
1941,2,9,72.8,180.9,9.0
1941,2,9,99.5,145.4,-10.1
1941,2,10,263.2,270.5,-9.4
1941,2,10,34.0,201.9,14.7
1941,2,10,66.0,181.6,9.1
1941,2,10,98.7,145.0,-10.4
1941,2,10,11.0,212.7,12.8
1941,2,11,262.5,270.0,-9.7
1941,2,11,11.5,200.7,15.1
1941,2,11,55.0,183.3,8.7
1941,2,11,98.4,144.7,-10.6
1941,2,11,343.1,211.6,14.1
1941,2,12,98.7,145.3,-11.0
1941,2,12,314.3,212.7,13.2
1941,2,13,101.2,145.2,-11.6
1941,2,13,298.7,214.1,13.7
1941,2,13,80.1,119.2,4.7
1941,2,13,11.4,172.0,13.9
1941,2,14,105.5,145.2,-11.8
1941,2,14,292.4,215.2,13.5
1941,2,14,76.8,119.9,4.8
1941,2,15,126.9,145.2,-12.2
1941,2,15,287.3,217.5,13.1
1941,2,15,70.9,119.9,4.9
1941,2,16,223.4,145.3,-12.4
1941,2,16,283.8,219.4,12.5
1941,2,16,92.8,65.9,-4.6
1941,2,17,253.7,145.2,-12.4
1941,2,17,90.9,65.2,-4.4
1941,2,18,258.3,145.5,-12.2
1941,2,18,89.9,64.1,-4.6
1941,2,19,260.4,145.7,-11.8
1941,2,19,86.8,65.5,-4.0
1941,2,20,260.0,145.5,-12.2
1941,2,20,77.9,68.5,-2.9
1941,2,20,258.4,130.0,-13.1
1941,2,21,259.2,146.5,-12.3
1941,2,21,258.9,132.5,-13.1
1941,2,21,74.0,353.5,14.4
1941,2,22,258.8,130.7,-12.9
1941,2,22,71.7,353.7,14.1
1941,2,22,93.6,47.8,-7.7
1941,2,23,66.5,353.3,14.7
1941,2,23,235.6,46.2,-8.3
1941,2,24,60.2,353.6,14.7
1941,2,24,78.8,332.6,6.2
1941,2,24,78.0,317.6,9.8
1941,2,25,49.4,353.9,14.5
1941,2,25,74.9,333.2,6.2
1941,2,25,75.2,318.5,9.7
1941,2,25,97.3,359.6,-9.2
1941,2,26,28.9,353.9,14.5
1941,2,26,68.3,332.6,6.6
1941,2,26,70.9,318.8,9.7
1941,2,27,359.7,354.2,14.4
1941,2,27,56.0,333.6,6.8
1941,2,27,64.7,319.2,9.6
1941,2,27,254.5,40.6,-16.2
1941,2,27,46.8,340.8,5.3
1941,2,28,328.7,354.3,14.5
1941,2,28,29.2,332.9,7.3
1941,2,28,52.6,318.9,9.8
