Year,Month,Day,Theta,Phi,Latitude
1887,1,1,0.0,0.0,0.0
1887,1,2,262.2,113.6,-8.5
1887,1,2,132.2,37.6,-16.7
1887,1,3,262.5,111.9,-8.2
1887,1,3,172.7,37.5,-16.5
1887,1,4,222.1,38.1,-16.3
1887,1,5,243.9,37.9,-16.2
1887,1,6,248.8,37.6,-16.2
1887,1,7,252.5,37.1,-16.0
1887,1,8,253.3,37.6,-16.8
1887,1,19,240.3,213.2,-18.4
1887,1,20,249.4,214.3,-17.8
1887,1,20,117.0,147.2,-16.8
1887,1,21,143.3,149.6,-16.8
1887,1,22,182.5,150.8,-16.5
1887,1,23,235.1,151.3,-16.2
1887,1,24,91.8,42.3,-3.0
1887,1,25,90.8,41.8,-3.2
1887,1,25,88.4,49.6,-1.8
1887,1,25,91.5,31.6,-2.9
1887,1,26,89.5,41.8,-3.2
1887,1,26,86.3,50.3,-1.7
1887,1,26,90.6,31.8,-3.3
1887,1,27,88.0,41.9,-3.0
1887,1,27,83.6,50.7,-1.4
1887,1,27,89.3,32.3,-3.1
1887,1,28,84.7,42.4,-2.9
1887,1,28,89.2,31.1,-4.2
1887,1,29,78.8,41.4,-3.0
1887,1,29,86.1,31.6,-3.9
1887,1,30,312.8,42.9,-3.7
1887,1,30,79.5,31.4,-4.4
1887,1,31,278.6,42.5,-4.3
1887,1,31,336.1,31.5,-4.6
1887,2,1,273.8,43.5,-3.8
1887,2,1,251.5,76.0,-19.1
1887,2,2,271.6,44.1,-3.6
1887,2,2,101.0,294.0,-12.6
1887,2,3,270.2,45.6,-3.4
1887,2,3,100.2,293.8,-12.0
1887,2,3,65.7,306.8,12.8
1887,2,4,268.9,46.1,-3.5
1887,2,4,100.9,294.0,-12.2
1887,2,4,57.6,307.6,12.9
1887,2,5,34.3,309.0,12.9
1887,2,6,349.7,310.9,12.6
1887,2,17,249.8,181.0,-11.9
1887,2,18,260.6,181.2,-10.7
1887,2,18,77.5,81.5,9.6
1887,2,19,262.4,181.4,-10.3
1887,2,19,75.1,82.2,9.3
1887,2,19,89.5,80.8,-3.1
1887,2,19,75.6,69.6,11.6
1887,2,20,262.9,182.6,-9.8
1887,2,20,68.9,82.3,9.4
1887,2,20,71.5,69.7,11.4
1887,2,21,60.0,82.8,9.4
1887,2,21,66.1,69.9,11.3
1887,2,21,96.9,37.2,-8.6
1887,2,22,47.8,83.4,9.6
1887,2,22,59.6,69.9,11.6
1887,2,22,95.3,37.8,-7.9
1887,2,23,44.9,69.9,11.8
1887,2,23,95.2,41.4,-8.7
1887,2,23,37.8,76.7,8.5
1887,2,24,10.5,70.5,11.7
1887,2,24,94.7,38.4,-8.6
1887,2,25,328.4,70.2,11.9
1887,2,25,97.4,39.7,-9.2
1887,2,26,307.5,70.7,12.1
1887,2,27,293.5,72.3,11.2
1887,2,28,287.8,71.6,10.2
1887,3,1,284.7,72.3,10.1
1887,3,2,281.8,71.7,9.9
1887,3,10,261.4,283.8,-10.7
1887,3,11,264.2,285.5,-9.0
1887,3,17,75.6,80.7,12.5
1887,3,18,71.9,83.0,12.4
1887,3,19,66.5,84.3,12.4
1887,3,19,86.2,51.0,2.3
1887,3,20,60.5,83.7,13.1
1887,3,20,84.6,51.0,2.5
1887,3,21,38.9,85.0,12.8
1887,3,21,80.7,52.4,2.5
1887,3,21,77.5,28.5,10.0
1887,3,22,13.4,83.4,13.5
1887,3,22,76.4,53.1,2.4
1887,3,22,74.5,28.8,10.2
1887,3,23,70.4,28.8,10.7
1887,3,24,65.7,24.7,12.1
1887,3,25,103.3,10.5,-13.6
1887,3,26,108.4,11.4,-13.9
1887,3,27,121.1,10.2,-13.6
1887,3,30,348.0,347.0,3.0
1887,3,31,8.3,331.0,13.4
1887,4,1,323.1,331.4,13.3
1887,4,2,307.2,329.7,13.0
1887,4,3,297.8,331.2,13.1
1887,4,4,290.3,332.9,13.7
1887,4,12,72.5,94.0,16.2
1887,4,13,70.4,93.9,16.3
1887,4,15,93.7,51.8,-4.6
1887,4,16,92.0,53.2,-3.9
1887,4,18,69.1,42.2,13.1
1887,4,19,86.9,53.4,-3.2
1887,4,19,61.4,43.8,13.5
1887,4,20,49.7,44.0,13.3
1887,4,21,23.1,45.0,13.5
1887,4,22,344.9,45.4,13.6
1887,4,23,314.8,45.0,13.1
1887,4,24,298.3,45.3,12.9
1887,4,25,293.1,45.1,12.4
1887,4,26,287.4,45.2,12.7
1887,4,27,284.7,44.7,12.6
1887,4,27,76.2,263.3,11.8
1887,4,28,73.6,262.9,11.9
1887,4,29,69.7,263.1,12.4
1887,4,30,62.2,262.5,12.2
1887,5,1,53.2,258.1,12.0
1887,5,2,39.9,258.6,12.1
1887,5,2,94.7,231.5,-5.9
1887,5,2,76.7,190.9,12.6
1887,5,3,74.9,190.0,12.0
1887,5,4,102.6,233.4,-5.7
1887,5,4,72.5,189.3,12.4
1887,5,5,265.1,234.0,-4.0
1887,5,5,64.5,191.3,12.9
1887,5,6,265.4,234.8,-4.4
1887,5,6,59.4,190.9,13.1
1887,5,7,265.7,235.8,-5.1
1887,5,7,29.1,191.1,13.1
1887,5,8,265.6,236.4,-5.3
1887,5,8,2.5,190.9,13.0
1887,5,8,180.7,191.7,-11.1
1887,5,9,265.5,236.9,-5.4
1887,5,9,314.8,191.3,12.7
1887,5,9,244.7,192.3,-10.7
1887,5,9,91.5,131.5,-3.2
1887,5,9,81.2,102.1,7.6
1887,5,10,265.7,237.2,-4.9
1887,5,10,297.3,191.5,12.5
1887,5,10,255.5,192.8,-10.2
1887,5,10,91.4,131.8,-3.2
1887,5,10,79.3,101.7,7.8
1887,5,11,292.4,191.6,12.9
1887,5,11,257.9,193.0,-10.1
1887,5,11,90.0,132.3,-2.6
1887,5,11,76.9,102.5,8.2
1887,5,11,91.9,68.9,-2.2
1887,5,12,287.4,192.1,12.8
1887,5,12,90.9,69.4,-1.8
1887,5,13,283.7,191.3,12.2
1887,5,13,88.4,70.0,-0.4
1887,5,14,282.7,191.1,12.3
1887,5,14,84.6,70.0,1.5
1887,5,14,102.9,77.1,-8.8
1887,5,15,114.5,78.3,-9.4
1887,5,16,158.3,78.7,-9.4
1887,5,16,97.7,20.2,-7.8
1887,5,17,218.7,79.6,-9.2
1887,5,17,98.4,20.4,-8.0
1887,5,17,45.3,69.7,2.0
1887,5,18,248.9,80.5,-9.4
1887,5,19,257.1,81.7,-9.2
1887,5,20,260.0,83.1,-9.1
1887,5,21,260.9,83.8,-9.0
