Year,Month,Day,Theta,Phi,Latitude
1951,1,1,283.8,125.3,11.2
1951,1,1,101.4,356.7,-11.7
1951,1,2,282.4,125.8,11.3
1951,1,2,101.6,357.6,-11.2
1951,1,3,105.4,355.1,-12.5
1951,1,4,109.3,355.4,-12.5
1951,1,4,33.2,353.4,35.4
1951,1,5,123.7,356.7,-12.5
1951,1,5,107.9,296.2,-18.2
1951,1,6,189.7,356.7,-11.9
1951,1,6,109.5,295.7,-18.8
1951,1,7,241.9,357.4,-11.9
1951,1,7,110.5,298.1,-17.2
1951,1,7,76.9,273.1,10.9
1951,1,7,103.2,267.0,-13.8
1951,1,8,253.5,358.2,-11.3
1951,1,8,74.4,272.7,11.3
1951,1,8,104.1,268.1,-14.4
1951,1,8,283.2,37.0,10.6
1951,1,9,256.8,357.0,-11.8
1951,1,9,68.7,275.6,11.2
1951,1,9,140.2,302.6,-19.3
1951,1,9,113.3,274.6,-18.8
1951,1,10,258.1,358.6,-12.1
1951,1,10,61.7,275.5,11.1
1951,1,10,105.2,276.0,-11.1
1951,1,10,299.1,10.2,25.5
1951,1,11,257.8,358.4,-12.9
1951,1,11,43.8,277.9,11.6
1951,1,11,109.8,274.3,-10.8
1951,1,11,317.9,313.9,17.6
1951,1,12,257.0,355.4,-13.6
1951,1,12,345.6,279.3,11.7
1951,1,12,297.9,316.5,16.3
1951,1,12,304.1,311.5,18.8
1951,1,12,262.4,313.1,-8.2
1951,1,12,144.2,267.6,-14.4
1951,1,13,292.9,317.6,16.4
1951,1,13,298.1,311.2,18.8
1951,1,14,290.0,315.7,16.7
1951,1,14,292.7,312.1,18.4
1951,1,14,64.1,204.8,16.0
1951,1,15,289.8,317.9,19.1
1951,1,15,55.8,204.7,15.7
1951,1,16,40.4,205.3,15.7
1951,1,17,6.6,205.5,15.4
1951,1,17,76.8,129.1,12.1
1951,1,18,341.5,206.0,15.0
1951,1,18,75.6,128.7,12.0
1951,1,19,315.4,205.8,14.6
1951,1,19,72.6,130.1,11.9
1951,1,19,321.8,196.6,8.3
1951,1,20,301.8,205.7,14.8
1951,1,20,67.9,129.0,12.1
1951,1,20,296.3,197.7,7.3
1951,1,20,92.6,118.4,-5.2
1951,1,21,295.4,205.7,14.5
1951,1,21,61.1,129.0,12.8
1951,1,21,286.3,200.4,6.1
1951,1,21,91.2,118.8,-4.7
1951,1,22,290.1,205.6,15.0
1951,1,22,43.4,129.2,12.6
1951,1,22,279.9,201.4,5.1
1951,1,22,90.4,118.8,-5.0
1951,1,22,97.9,64.2,-8.6
1951,1,22,101.7,60.8,-12.1
1951,1,23,287.0,206.0,15.1
1951,1,23,9.1,129.0,12.5
1951,1,23,280.2,197.9,7.2
1951,1,23,89.2,119.3,-5.2
1951,1,23,97.8,64.0,-9.3
1951,1,23,101.1,60.6,-12.3
1951,1,23,271.0,143.1,-5.2
1951,1,23,78.4,66.3,8.4
1951,1,23,81.8,52.9,7.1
1951,1,24,279.5,200.3,8.7
1951,1,24,277.1,120.2,-5.3
1951,1,24,97.2,65.5,-9.1
1951,1,24,101.1,61.6,-12.3
1951,1,24,270.4,143.3,-4.9
1951,1,24,73.8,66.8,9.4
1951,1,24,79.5,52.0,7.4
1951,1,25,96.8,66.4,-8.7
1951,1,25,101.7,61.6,-12.3
1951,1,25,68.7,67.7,9.7
1951,1,25,76.7,52.7,7.7
1951,1,26,96.1,66.6,-8.0
1951,1,26,103.5,61.3,-12.4
1951,1,26,61.0,68.3,9.6
1951,1,26,73.7,52.7,7.3
1951,1,26,109.9,79.7,-11.2
1951,1,26,63.4,15.8,25.6
1951,1,27,100.6,67.5,-7.9
1951,1,27,112.7,62.2,-12.5
1951,1,27,29.0,71.4,8.6
1951,1,27,64.1,52.9,7.2
1951,1,27,196.2,81.2,-11.9
1951,1,27,60.9,15.2,24.7
1951,1,27,63.5,2.4,25.0
1951,1,28,224.7,67.9,-8.0
1951,1,28,152.0,62.1,-12.7
1951,1,28,337.3,71.9,8.7
1951,1,28,45.8,53.0,6.6
1951,1,28,249.6,82.0,-11.5
1951,1,28,56.5,15.5,24.0
1951,1,28,60.4,3.5,24.6
1951,1,29,265.2,69.4,-7.2
1951,1,29,241.8,62.8,-12.3
1951,1,29,307.9,70.5,9.7
1951,1,29,344.5,53.9,6.7
1951,1,29,257.7,80.9,-11.4
1951,1,29,46.8,15.9,24.2
1951,1,29,54.6,2.7,24.6
1951,1,29,44.3,33.3,11.4
1951,1,30,266.9,69.4,-6.8
1951,1,30,253.8,63.4,-12.4
1951,1,30,295.9,70.7,9.8
1951,1,30,310.4,53.9,7.4
1951,1,30,259.3,79.8,-11.6
1951,1,30,36.4,14.8,24.0
1951,1,30,47.2,2.5,24.6
1951,1,30,348.9,40.6,6.2
1951,1,31,266.8,69.7,-6.7
1951,1,31,290.3,70.3,9.7
1951,1,31,297.1,54.1,7.4
1951,1,31,259.8,80.2,-11.8
1951,1,31,23.1,14.2,24.6
1951,1,31,39.5,1.2,24.4
1951,2,1,266.8,70.4,-6.0
1951,2,1,285.0,69.7,9.6
1951,2,1,287.0,56.0,7.7
1951,2,1,260.0,81.5,-11.5
1951,2,1,357.2,13.6,24.8
1951,2,1,19.5,0.3,25.1
1951,2,1,101.7,342.9,-11.1
1951,2,2,266.1,70.7,-5.9
1951,2,2,282.6,69.6,9.5
1951,2,2,283.4,57.5,7.8
1951,2,2,336.5,15.2,23.6
1951,2,2,106.6,345.0,-10.8
1951,2,3,265.2,70.5,-5.6
1951,2,3,281.1,67.9,9.9
1951,2,3,281.1,58.1,8.3
1951,2,3,318.2,16.2,23.1
1951,2,3,155.9,346.4,-10.7
1951,2,4,279.4,58.2,8.6
1951,2,4,308.9,15.5,23.7
1951,2,4,246.9,347.1,-11.2
1951,2,4,284.5,19.5,5.8
1951,2,4,147.8,329.1,-15.7
1951,2,5,301.6,15.5,23.9
1951,2,5,258.6,348.3,-11.0
1951,2,5,280.0,20.6,5.6
1951,2,5,225.1,329.5,-15.1
1951,2,5,78.2,242.4,10.3
1951,2,6,297.8,14.4,24.0
1951,2,6,260.9,351.1,-11.0
1951,2,6,278.2,20.4,6.0
