Year,Month,Day,Theta,Phi,Latitude
1876,1,5,93.4,81.6,-5.1
1876,1,11,324.0,59.2,10.1
1876,1,12,301.2,60.5,10.4
1876,1,18,309.4,330.5,11.2
1876,1,18,99.6,239.2,-10.7
1876,1,19,298.9,329.5,12.2
1876,1,19,99.9,238.5,-11.1
1876,1,20,292.0,327.5,12.8
1876,1,20,102.1,239.7,-12.0
1876,1,20,103.2,225.8,-13.9
1876,1,21,287.9,326.7,12.8
1876,1,21,105.0,239.8,-11.9
1876,1,21,103.8,225.8,-13.3
1876,1,21,214.1,274.2,-13.8
1876,1,22,284.4,327.5,11.7
1876,1,22,109.8,239.7,-11.7
1876,1,22,104.3,226.6,-12.2
1876,1,22,230.1,270.9,-15.3
1876,1,23,143.0,239.7,-12.0
1876,1,23,113.4,226.9,-12.7
1876,1,23,251.9,277.7,-14.6
1876,1,24,227.9,239.6,-12.1
1876,1,24,254.0,276.5,-15.2
1876,1,25,251.0,239.7,-12.3
1876,1,25,255.8,277.5,-15.1
1876,1,26,256.9,239.4,-12.4
1876,1,26,255.6,272.6,-15.5
1876,1,27,257.1,239.6,-13.4
1876,1,27,253.8,271.8,-17.0
1876,1,28,258.9,239.3,-12.5
1876,1,29,257.3,239.8,-13.9
1876,1,29,96.6,87.9,-7.7
1876,1,30,95.8,88.2,-7.8
1876,1,31,95.2,88.4,-7.9
1876,2,1,95.1,88.3,-8.0
1876,2,2,95.5,88.2,-8.0
1876,2,3,100.0,88.3,-8.3
1876,2,4,198.2,88.3,-8.5
1876,2,10,100.8,285.8,-11.6
1876,2,11,100.8,285.4,-12.5
1876,2,12,101.6,285.1,-13.4
1876,2,13,102.1,285.2,-13.2
1876,2,14,104.1,285.2,-12.9
1876,2,15,107.3,285.5,-13.0
1876,2,16,171.8,285.7,-13.1
1876,2,17,217.1,285.9,-13.3
1876,2,18,251.5,286.4,-13.7
1876,2,19,256.5,286.5,-13.8
1876,2,20,258.3,286.4,-13.5
1876,2,21,258.8,286.2,-13.1
1876,2,22,257.1,285.7,-14.3
1876,2,26,67.8,117.2,9.9
1876,2,27,58.4,117.2,9.6
1876,2,28,38.5,117.1,9.3
1876,2,29,2.1,115.9,9.5
1876,3,1,336.7,117.2,9.3
1876,3,1,88.6,80.0,-5.6
1876,3,2,77.0,81.5,-5.2
1876,3,6,289.3,79.0,7.1
1876,3,7,284.1,79.8,7.2
1876,3,9,99.4,284.7,-10.9
1876,3,10,99.1,284.2,-11.4
1876,3,11,99.0,284.7,-11.5
1876,3,12,100.3,284.7,-11.7
1876,3,13,105.1,284.7,-11.9
1876,3,13,70.1,241.2,15.1
1876,3,14,122.0,284.7,-11.8
1876,3,14,64.9,241.4,16.1
1876,3,15,234.3,285.1,-11.2
1876,3,15,59.3,241.0,15.2
1876,3,15,93.5,214.5,-6.2
1876,3,16,250.9,284.5,-12.4
1876,3,16,50.4,239.8,15.6
1876,3,16,91.7,215.4,-5.7
1876,3,17,257.3,284.7,-12.5
1876,3,17,35.9,237.8,15.2
1876,3,17,91.4,214.6,-6.3
1876,3,17,101.2,198.8,-13.2
1876,3,18,258.8,284.6,-12.8
1876,3,18,357.7,241.3,15.0
1876,3,18,89.5,215.0,-6.1
1876,3,18,102.2,201.4,-13.1
1876,3,18,96.8,172.1,-8.9
1876,3,19,324.6,240.3,14.5
1876,3,19,89.0,215.1,-6.7
1876,3,19,97.5,172.2,-10.2
1876,3,20,307.3,240.7,13.0
1876,3,20,275.9,220.2,-6.3
1876,3,20,95.8,174.2,-9.0
1876,3,20,72.9,145.0,13.9
1876,3,21,302.4,240.1,14.4
1876,3,21,272.1,219.7,-6.2
1876,3,21,97.0,175.2,-9.5
1876,3,21,71.1,146.8,13.2
1876,3,22,268.8,220.1,-6.4
1876,3,22,95.6,174.9,-7.9
1876,3,22,58.1,152.1,14.9
1876,3,22,77.0,128.8,7.8
1876,3,23,267.2,219.8,-6.7
1876,3,23,272.0,177.8,-6.6
1876,3,23,44.0,151.8,14.5
1876,3,23,72.4,129.4,7.5
