Year,Month,Day,Theta,Phi,Latitude
1973,1,1,254.8,265.8,-15.3
1973,1,1,79.8,141.4,6.8
1973,1,1,76.3,117.5,13.0
1973,1,2,108.2,148.3,-12.9
1973,1,2,75.2,142.4,7.0
1973,1,2,74.5,116.9,12.8
1973,1,2,153.1,174.6,-16.6
1973,1,2,253.7,253.5,-16.5
1973,1,3,69.4,142.5,7.3
1973,1,3,72.4,113.9,13.2
1973,1,3,188.6,173.3,-16.9
1973,1,3,309.6,199.2,18.6
1973,1,4,130.6,145.9,-13.2
1973,1,4,51.4,143.6,7.6
1973,1,4,68.1,113.8,13.2
1973,1,4,229.5,173.8,-16.6
1973,1,4,298.0,201.1,17.8
1973,1,4,66.8,123.6,10.7
1973,1,5,184.1,145.5,-13.1
1973,1,5,3.0,144.2,7.9
1973,1,5,60.4,113.8,13.4
1973,1,5,243.2,173.9,-16.8
1973,1,5,108.1,63.0,-18.4
1973,1,6,318.5,144.3,8.3
1973,1,6,48.9,113.8,13.2
1973,1,6,109.2,63.1,-19.3
1973,1,6,257.2,174.2,-11.2
1973,1,7,297.8,144.8,8.7
1973,1,7,21.6,113.9,13.3
1973,1,7,110.2,63.5,-19.1
1973,1,7,259.7,175.1,-10.6
1973,1,8,285.6,146.0,8.1
1973,1,8,328.8,113.0,13.3
1973,1,8,113.7,62.7,-18.5
1973,1,8,74.6,31.7,13.4
1973,1,9,282.9,146.1,8.2
1973,1,9,310.3,113.0,13.2
1973,1,9,118.7,62.5,-18.5
1973,1,9,259.2,174.0,-11.3
1973,1,9,72.7,31.8,13.3
1973,1,9,105.6,16.0,-16.1
1973,1,9,258.8,137.2,-10.8
1973,1,10,280.6,147.1,8.4
1973,1,10,298.3,112.5,13.4
1973,1,10,132.4,62.1,-18.5
1973,1,10,68.9,32.3,13.0
1973,1,10,105.8,17.0,-15.9
1973,1,11,279.2,146.8,8.5
1973,1,11,291.4,112.9,13.4
1973,1,11,162.3,60.7,-18.7
1973,1,11,62.3,32.7,12.5
1973,1,11,107.2,14.7,-16.1
1973,1,12,286.0,116.4,12.7
1973,1,12,48.0,34.3,11.7
1973,1,12,112.1,15.7,-17.0
1973,1,12,227.2,65.6,-16.0
1973,1,12,71.6,339.6,16.5
1973,1,13,285.8,112.6,14.3
1973,1,13,121.1,18.2,-15.3
1973,1,13,79.3,316.8,9.9
1973,1,14,161.6,20.7,-14.8
1973,1,14,77.1,316.6,10.3
1973,1,15,249.1,64.1,-19.6
1973,1,15,307.6,34.8,13.3
1973,1,15,73.9,317.1,10.5
1973,1,16,69.1,316.7,10.6
1973,1,16,287.9,2.2,-3.3
1973,1,17,62.4,317.1,10.5
1973,1,17,134.0,340.0,-11.3
1973,1,18,47.5,316.9,10.4
1973,1,18,202.9,337.4,-13.3
1973,1,18,247.6,10.1,-17.5
1973,1,18,133.8,325.6,-12.6
1973,1,19,14.1,316.5,10.8
1973,1,19,251.4,11.1,-17.6
1973,1,19,213.5,325.6,-12.6
1973,1,19,78.7,244.9,9.8
1973,1,19,2.0,320.2,3.6
1973,1,20,329.6,316.4,11.1
1973,1,20,252.4,9.6,-18.0
1973,1,20,245.4,326.0,-13.3
1973,1,20,76.1,245.4,9.9
1973,1,21,306.7,316.4,11.2
1973,1,21,253.9,326.9,-13.2
1973,1,21,72.7,245.1,10.0
1973,1,21,26.4,282.9,17.0
1973,1,22,294.5,316.3,11.6
1973,1,22,255.5,326.3,-14.3
1973,1,22,66.3,242.6,10.4
1973,1,22,119.6,260.7,-14.8
1973,1,23,290.1,315.9,11.8
1973,1,23,256.2,326.8,-14.6
1973,1,23,59.7,240.7,10.4
1973,1,23,143.8,261.2,-14.3
1973,1,23,85.6,243.3,-3.1
1973,1,24,286.1,316.1,11.8
1973,1,24,255.9,325.9,-15.1
1973,1,24,42.2,240.4,10.2
1973,1,24,245.0,267.0,-11.0
1973,1,24,98.0,207.7,-9.6
1973,1,25,283.8,315.3,11.9
1973,1,25,352.4,243.0,10.0
1973,1,25,256.5,267.0,-11.0
1973,1,25,100.4,209.6,-10.2
1973,1,26,315.8,240.7,9.1
1973,1,26,106.6,207.9,-10.7
1973,1,27,298.5,241.7,9.1
1973,1,28,289.3,243.2,9.6
1973,1,28,71.2,151.2,10.6
1973,1,29,256.9,209.2,-10.1
1973,1,29,72.1,154.5,5.6
1973,1,30,61.9,154.5,5.5
1973,1,30,81.1,129.1,2.4
1973,1,31,33.1,154.7,5.8
1973,2,1,348.1,151.5,10.0
1973,2,2,96.0,72.4,-8.3
1973,2,2,83.6,85.4,0.6
1973,2,3,95.4,74.1,-8.2
1973,2,3,254.5,184.6,-16.6
1973,2,3,14.4,116.8,16.7
1973,2,4,95.9,73.1,-8.6
1973,2,5,98.0,73.6,-8.9
1973,2,5,82.3,16.0,6.5
1973,2,5,77.5,15.9,11.3
1973,2,5,271.7,139.3,-3.4
1973,2,6,101.0,73.6,-8.7
1973,2,6,79.9,15.5,7.5
1973,2,6,75.6,15.8,11.6
1973,2,7,250.5,73.5,-9.0
1973,2,7,76.4,14.9,6.8
1973,2,7,70.9,16.0,11.0
1973,2,8,72.7,14.6,7.2
1973,2,8,66.8,16.0,11.1
1973,2,8,52.2,29.3,14.6
1973,2,8,66.7,5.1,15.1
1973,2,8,100.0,346.9,-11.6
1973,2,8,53.7,22.4,18.0
1973,2,8,95.6,346.9,-7.5
1973,2,9,64.2,13.7,7.1
1973,2,9,55.4,16.3,10.8
1973,2,9,33.9,28.4,12.8
1973,2,9,99.8,344.2,-11.8
1973,2,9,92.0,334.0,-4.4
1973,2,10,50.4,13.6,7.4
1973,2,10,38.4,16.5,11.0
1973,2,10,4.0,29.1,13.2
1973,2,10,50.4,5.1,14.1
1973,2,10,90.5,334.1,-4.1
1973,2,10,105.5,310.1,-16.4
1973,2,11,17.2,13.4,6.9
1973,2,11,3.8,16.4,11.3
1973,2,11,326.3,30.7,12.8
1973,2,11,31.7,4.9,13.7
1973,2,11,89.3,333.8,-4.4
1973,2,11,105.3,308.9,-16.7
1973,2,11,37.0,4.7,10.4
1973,2,12,324.3,13.9,6.5
1973,2,12,325.9,16.6,11.2
1973,2,12,305.9,30.8,12.3
1973,2,12,356.4,5.7,14.0
1973,2,12,86.7,334.4,-4.2
1973,2,12,105.6,309.7,-16.6
1973,2,12,349.8,7.4,9.9
