Year,Month,Day,Theta,Phi,Latitude
2002,1,1,273.8,142.0,3.0
2002,1,1,253.2,138.0,-17.0
2002,1,1,263.7,120.0,-7.0
2002,1,1,259.3,94.0,-8.0
2002,1,1,190.4,70.0,-28.0
2002,1,1,339.4,70.0,10.0
2002,1,1,37.3,58.0,6.0
2002,1,1,296.0,102.0,14.0
2002,1,1,69.1,41.0,6.0
2002,1,1,78.6,30.0,4.0
2002,1,1,117.2,16.0,-23.0
2002,1,1,258.8,80.0,-6.0
2002,1,2,274.1,141.0,4.0
2002,1,2,263.8,120.0,-7.0
2002,1,2,267.7,94.0,-4.0
2002,1,2,308.8,70.0,11.0
2002,1,2,327.2,58.0,6.0
2002,1,2,290.5,102.0,14.0
2002,1,2,49.8,41.0,6.0
2002,1,2,71.0,31.0,4.0
2002,1,2,122.7,16.0,-23.0
2002,1,2,263.4,80.0,-6.0
2002,1,2,241.5,85.0,-19.0
2002,1,2,291.5,81.0,8.0
2002,1,2,136.5,35.0,-20.0
2002,1,3,265.5,121.0,-5.0
2002,1,3,267.5,95.0,-4.0
2002,1,3,295.4,71.0,11.0
2002,1,3,297.6,59.0,7.0
2002,1,3,287.0,104.0,14.0
2002,1,3,342.3,43.0,6.0
2002,1,3,37.5,32.0,7.0
2002,1,3,133.4,17.0,-23.0
2002,1,3,263.4,83.0,-7.0
2002,1,3,246.9,85.0,-19.0
2002,1,3,287.2,81.0,9.0
2002,1,3,164.0,35.0,-20.0
2002,1,3,107.7,317.0,-18.0
2002,1,4,262.9,119.0,-7.0
2002,1,4,268.0,98.0,-3.0
2002,1,4,288.6,72.0,11.0
2002,1,4,285.6,61.0,6.0
2002,1,4,284.8,107.0,14.0
2002,1,4,300.8,43.0,6.0
2002,1,4,157.9,19.0,-22.0
2002,1,4,265.1,85.0,-6.0
2002,1,4,250.3,88.0,-19.0
2002,1,4,280.9,82.0,7.0
2002,1,4,209.8,37.0,-20.0
2002,1,4,106.0,322.0,-16.0
2002,1,4,72.9,323.0,14.0
2002,1,5,265.4,96.0,-5.0
2002,1,5,286.6,69.0,12.0
2002,1,5,282.0,58.0,6.0
2002,1,5,283.0,102.0,13.0
2002,1,5,293.1,38.0,7.0
2002,1,5,188.8,16.0,-22.0
2002,1,5,267.1,83.0,-4.0
2002,1,5,252.2,85.0,-18.0
2002,1,5,279.8,75.0,7.0
2002,1,5,223.2,33.0,-23.0
2002,1,5,108.7,321.0,-17.0
2002,1,5,71.1,321.0,13.0
2002,1,6,281.9,70.0,10.0
2002,1,6,279.2,59.0,6.0
2002,1,6,283.2,41.0,6.0
2002,1,6,220.6,17.0,-22.0
2002,1,6,265.4,84.0,-5.0
2002,1,6,252.1,88.0,-18.0
2002,1,6,236.6,34.0,-23.0
2002,1,6,112.4,322.0,-17.0
2002,1,6,64.3,324.0,13.0
2002,1,7,279.5,70.0,9.0
2002,1,7,276.4,60.0,5.0
2002,1,7,280.1,41.0,6.0
2002,1,7,235.4,17.0,-22.0
2002,1,7,245.8,36.0,-21.0
2002,1,7,120.9,323.0,-17.0
2002,1,7,53.8,325.0,12.0
2002,1,7,293.8,24.0,12.0
2002,1,7,94.9,310.0,-6.0
2002,1,7,76.2,288.0,10.0
2002,1,8,277.7,45.0,6.0
2002,1,8,244.0,17.0,-21.0
2002,1,8,138.8,323.0,-16.0
2002,1,8,22.2,327.0,13.0
2002,1,8,93.4,310.0,-5.0
2002,1,8,71.4,288.0,11.0
2002,1,8,94.7,270.0,-6.0
2002,1,8,104.6,267.0,-15.0
2002,1,8,58.3,269.0,28.0
2002,1,9,277.3,47.0,7.0
2002,1,9,251.7,22.0,-18.0
2002,1,9,189.2,323.0,-16.0
2002,1,9,344.7,326.0,14.0
2002,1,9,95.2,310.0,-5.0
2002,1,9,64.4,289.0,11.0
2002,1,9,106.3,263.0,-16.0
2002,1,9,54.3,268.0,28.0
2002,1,9,259.0,10.0,-11.0
2002,1,10,253.5,20.0,-17.0
2002,1,10,228.3,321.0,-16.0
2002,1,10,317.4,324.0,14.0
2002,1,10,254.6,310.0,-5.0
2002,1,10,53.1,288.0,10.0
2002,1,10,109.7,262.0,-17.0
2002,1,10,47.6,267.0,28.0
2002,1,10,259.8,9.0,-11.0
2002,1,11,252.2,21.0,-18.0
2002,1,11,244.9,322.0,-16.0
2002,1,11,300.5,326.0,14.0
2002,1,11,266.8,310.0,-5.0
