Year,Month,Day,Theta,Phi,Latitude
2008,1,1,96.3,238.0,-7.0
2008,1,2,97.4,236.0,-8.0
2008,1,3,95.3,239.0,-6.0
2008,1,4,96.1,239.0,-6.0
2008,1,4,30.6,246.0,30.0
2008,1,5,21.5,241.0,29.0
2008,1,6,353.1,246.0,27.0
2008,1,7,233.5,232.0,-6.0
2008,1,8,258.8,239.0,-8.0
2008,1,29,96.9,246.0,-9.0
2008,1,30,96.9,246.0,-9.0
2008,1,31,96.1,248.0,-8.0
2008,2,1,106.7,245.0,-10.0
2008,2,2,226.9,248.0,-8.0
2008,2,3,262.6,249.0,-8.0
2008,2,4,262.5,247.0,-9.0
2008,2,25,277.2,342.0,-1.0
2008,2,26,267.8,344.0,-6.0
2008,2,27,267.6,344.0,-5.0
2008,2,28,265.1,344.0,-6.0
2008,3,5,267.5,253.0,-5.0
2008,3,6,263.2,251.0,-8.0
2008,3,10,260.9,201.0,-10.0
2008,3,15,272.1,94.0,-4.0
2008,3,16,270.0,96.0,-4.0
2008,3,17,268.2,98.0,-4.0
2008,3,23,94.7,258.0,-8.0
2008,3,24,94.2,259.0,-8.0
2008,3,24,96.4,236.0,-9.0
2008,3,25,94.5,259.0,-8.0
2008,3,25,96.0,235.0,-9.0
2008,3,25,98.7,205.0,-10.0
2008,3,26,98.5,259.0,-8.0
2008,3,26,96.1,234.0,-9.0
2008,3,26,100.0,205.0,-12.0
2008,3,27,266.3,260.0,-7.0
2008,3,27,97.9,235.0,-9.0
2008,3,27,101.5,207.0,-13.0
2008,3,28,264.6,260.0,-8.0
2008,3,28,101.4,235.0,-8.0
2008,3,28,101.3,206.0,-12.0
2008,3,29,269.4,260.0,-6.0
2008,3,29,256.5,235.0,-8.0
2008,3,29,105.1,206.0,-12.0
2008,3,30,268.0,262.0,-6.0
2008,3,30,270.3,237.0,-6.0
2008,3,30,125.2,208.0,-12.0
2008,3,31,265.8,261.0,-7.0
2008,3,31,267.1,238.0,-7.0
2008,3,31,192.3,204.0,-11.0
2008,4,1,263.5,264.0,-8.0
2008,4,1,266.3,239.0,-7.0
2008,4,2,262.2,265.0,-8.0
2008,4,2,265.4,239.0,-7.0
2008,4,3,265.2,241.0,-6.0
2008,4,14,30.7,358.0,26.0
2008,4,15,8.2,0.0,27.0
2008,4,19,99.3,282.0,-9.0
2008,4,20,109.3,283.0,-10.0
2008,4,22,356.8,272.0,13.0
2008,4,23,316.6,275.0,13.0
2008,4,24,299.5,277.0,13.0
2008,5,4,137.5,86.0,-29.0
2008,5,5,155.8,85.0,-31.0
2008,5,16,155.5,310.0,-11.0
2008,5,16,56.2,292.0,12.0
2008,5,16,73.6,255.0,13.0
2008,5,17,33.9,292.0,11.0
2008,5,17,74.2,255.0,10.0
2008,5,18,244.6,310.0,-12.0
2008,5,18,68.6,256.0,10.0
2008,5,19,252.6,310.0,-12.0
2008,5,19,58.2,256.0,9.0
2008,5,20,256.0,311.0,-12.0
2008,5,20,22.6,256.0,10.0
2008,5,26,188.3,183.0,-8.0
2008,6,10,101.7,291.0,-9.0
2008,6,11,105.3,292.0,-9.0
2008,6,12,111.4,291.0,-9.0
2008,6,13,132.9,292.0,-10.0
2008,6,16,93.1,204.0,-2.0
2008,6,17,94.2,205.0,-2.0
2008,6,18,97.0,204.0,-3.0
2008,6,19,103.2,205.0,-3.0
2008,6,20,122.4,206.0,-2.0
2008,6,21,243.9,207.0,-2.0
2008,6,22,259.7,207.0,-2.0
2008,7,18,127.0,177.0,-13.0
2008,7,19,149.5,178.0,-12.0
2008,7,20,196.3,179.0,-12.0
2008,9,11,94.2,179.0,6.0
2008,9,22,308.0,76.0,25.0
2008,9,23,301.3,75.0,26.0
2008,10,4,138.0,222.0,-23.0
2008,10,10,230.5,188.0,-8.0
2008,10,11,58.7,116.0,26.0
2008,10,12,48.5,117.0,27.0
2008,10,13,30.3,119.0,26.0
2008,10,14,355.1,120.0,27.0
2008,10,15,326.3,121.0,26.0
2008,10,16,309.5,121.0,26.0
2008,10,16,238.2,155.0,-27.0
2008,10,17,242.7,157.0,-26.0
2008,10,30,22.5,252.0,35.0
2008,10,31,6.7,250.0,34.0
2008,11,1,344.5,251.0,35.0
2008,11,2,326.3,253.0,35.0
2008,11,3,316.3,252.0,35.0
2008,11,4,310.9,253.0,36.0
2008,11,5,305.5,260.0,35.0
2008,11,6,304.8,259.0,35.0
2008,11,10,1.7,121.0,33.0
2008,11,11,345.3,118.0,33.0
2008,11,12,325.9,119.0,33.0
2008,11,13,314.7,120.0,33.0
2008,11,14,307.8,121.0,33.0
2008,11,15,303.7,120.0,32.0
2008,11,16,303.2,120.0,33.0
2008,11,17,303.0,120.0,33.0
2008,12,10,240.6,146.0,-26.0
2008,12,11,244.2,147.0,-25.0
2008,12,12,245.0,151.0,-25.0
