Year,Month,Day,Theta,Phi,Latitude
1945,1,1,297.4,249.9,24.8
1945,1,1,226.5,212.2,-28.2
1945,1,2,234.3,210.9,-28.0
1945,1,2,299.7,241.0,27.9
1945,1,5,70.5,58.6,17.3
1945,1,5,227.5,184.8,-38.6
1945,1,6,67.4,57.9,17.6
1945,1,6,233.8,177.2,-34.1
1945,1,6,113.8,34.8,-24.1
1945,1,7,64.7,54.3,17.0
1945,1,7,235.4,173.7,-34.1
1945,1,7,114.6,35.1,-24.2
1945,1,8,57.1,54.4,16.5
1945,1,8,118.2,34.3,-25.3
1945,1,8,130.2,65.8,-20.8
1945,1,9,121.0,33.7,-24.7
1945,1,9,147.7,65.1,-20.5
1945,1,10,131.1,34.0,-24.8
1945,1,10,68.6,338.5,20.8
1945,1,11,146.0,32.0,-25.3
1945,1,11,66.5,337.2,21.1
1945,1,11,283.4,110.7,10.1
1945,1,12,164.1,30.3,-25.2
1945,1,12,64.1,336.7,21.0
1945,1,12,281.2,112.3,9.8
1945,1,13,196.6,30.1,-25.0
1945,1,13,58.6,337.1,21.2
1945,1,14,228.8,33.4,-24.2
1945,1,14,49.0,336.9,20.9
1945,1,15,237.5,33.4,-24.1
1945,1,15,37.1,336.5,20.9
1945,1,16,242.5,33.3,-24.3
1945,1,16,16.6,336.2,20.7
1945,1,16,90.3,318.1,-4.5
1945,1,17,244.7,33.0,-24.9
1945,1,17,345.1,335.9,20.8
1945,1,18,326.4,335.5,21.0
1945,1,18,64.3,242.1,24.0
1945,1,19,310.3,335.4,21.0
1945,1,19,60.9,240.2,24.5
1945,1,20,301.9,335.2,21.0
1945,1,20,55.0,242.6,24.3
1945,1,21,297.1,335.0,21.0
1945,1,21,47.9,243.1,23.6
1945,1,21,39.1,254.9,21.4
1945,1,22,294.5,335.0,22.0
1945,1,22,33.8,242.9,23.5
1945,1,22,15.0,255.9,21.3
1945,1,22,49.5,224.3,25.0
1945,1,23,16.9,242.7,23.5
1945,1,23,348.1,257.7,21.1
1945,1,23,39.7,225.0,24.8
1945,1,24,349.1,242.2,23.3
1945,1,24,322.9,257.5,21.2
1945,1,25,327.5,241.9,23.9
1945,1,25,307.6,259.4,21.4
1945,1,26,312.9,241.5,23.0
1945,1,26,300.0,259.7,21.3
1945,1,27,307.9,241.3,24.2
1945,1,27,263.2,214.7,-7.4
1945,1,28,301.0,241.3,23.8
1945,1,28,264.5,215.3,-7.8
1945,1,29,264.7,217.3,-7.9
1945,1,29,299.4,237.8,25.6
1945,1,30,264.9,217.0,-7.5
1945,1,31,264.1,218.9,-7.5
1945,2,1,261.1,214.9,-9.6
1945,2,1,112.5,49.3,-23.1
1945,2,2,112.6,50.2,-23.1
1945,2,2,114.5,85.4,-18.3
1945,2,3,112.2,49.9,-21.8
1945,2,3,120.9,85.2,-17.0
1945,2,4,117.2,50.8,-23.0
1945,2,4,151.7,85.9,-17.0
1945,2,5,120.2,47.3,-22.5
1945,2,5,204.6,85.7,-17.3
1945,2,6,135.2,49.6,-22.7
1945,2,6,239.3,87.2,-17.2
1945,2,7,166.6,47.4,-22.6
1945,2,8,203.8,48.0,-22.2
1945,2,9,231.1,48.0,-22.3
1945,2,9,158.1,17.7,-25.7
1945,2,13,64.9,259.8,22.3
1945,2,14,62.2,256.9,22.8
1945,2,15,57.6,257.0,22.2
1945,2,16,50.8,256.4,22.5
1945,2,17,40.3,256.1,22.6
1945,2,18,24.9,254.9,22.4
1945,2,19,358.9,256.8,22.5
1945,2,19,208.6,262.8,-18.7
1945,2,20,332.2,257.1,22.2
1945,2,21,317.7,257.6,22.1
1945,2,23,106.7,124.1,-17.8
1945,2,23,242.6,275.9,-28.2
1945,2,24,104.8,125.9,-16.4
1945,2,25,105.3,126.8,-16.3
1945,2,26,109.6,127.4,-16.8
1945,2,27,116.2,127.7,-17.0
1945,2,28,141.5,129.5,-16.9
1945,3,1,221.8,130.0,-16.8
1945,3,2,242.7,131.5,-17.0
1945,3,2,103.8,26.2,-14.5
1945,3,3,249.9,132.0,-17.5
1945,3,3,102.8,24.9,-14.4
1945,3,4,254.8,135.0,-16.4
1945,3,4,102.4,24.8,-14.3
1945,3,5,254.5,129.0,-17.0
1945,3,5,103.2,25.1,-14.4
1945,3,5,241.0,142.0,-29.7
1945,3,6,254.9,135.4,-16.1
1945,3,6,106.0,25.2,-14.2
1945,3,7,111.2,24.7,-14.1
1945,3,8,140.2,24.6,-14.4
1945,3,9,222.8,24.7,-14.2
1945,3,9,225.5,31.6,-19.6
1945,3,9,117.5,311.9,-28.0
1945,3,10,247.0,24.3,-14.4
1945,3,10,241.9,33.7,-20.0
1945,3,11,254.7,24.2,-14.2
1945,3,11,247.8,33.5,-20.1
1945,3,12,257.0,24.0,-14.4
1945,3,12,250.7,35.0,-20.1
1945,3,13,257.3,24.0,-14.5
1945,3,13,251.0,35.7,-20.3
1945,3,14,256.8,24.2,-14.8
1945,3,14,252.2,32.9,-18.8
1945,3,15,255.4,24.5,-15.1
1945,3,16,61.7,217.7,24.3
1945,3,17,57.1,218.4,24.3
1945,3,18,50.4,218.4,24.0
1945,3,18,122.0,189.3,-32.3
1945,3,19,38.0,222.1,23.4
1945,3,20,20.4,221.2,23.3
1945,3,21,357.4,221.6,23.0
1945,3,21,120.0,135.0,-30.5
1945,3,22,120.7,130.4,-31.4
1945,3,23,121.5,130.9,-31.1
1945,3,24,124.5,129.7,-31.3
1945,3,25,129.2,129.5,-31.1
1945,3,26,138.3,128.4,-31.2
1945,3,26,110.1,72.9,-20.9
1945,3,27,160.0,128.3,-31.0
1945,3,27,110.8,77.0,-21.4
1945,3,27,55.4,60.0,33.3
1945,3,28,181.0,127.5,-31.1
1945,3,28,112.1,77.2,-21.2
1945,3,28,53.1,59.5,33.2
1945,3,29,205.5,127.4,-30.9
1945,3,29,116.0,76.7,-21.3
1945,3,29,49.1,59.2,32.9
1945,3,30,220.4,126.5,-31.1
1945,3,30,124.5,76.8,-21.5
1945,3,30,43.2,58.9,32.7
1945,3,31,230.1,126.0,-30.9
1945,3,31,140.7,75.3,-21.8
1945,3,31,34.5,58.8,32.4
1945,4,1,235.4,125.3,-31.1
1945,4,1,178.2,75.0,-21.2
1945,4,1,21.6,58.5,32.5
1945,4,2,238.9,124.7,-30.7
1945,4,2,219.1,74.1,-21.3
1945,4,2,4.7,57.5,32.5
1945,4,2,118.0,345.2,-28.6
1945,4,3,239.4,124.9,-31.1
1945,4,3,236.1,74.1,-21.2
1945,4,3,347.7,58.1,32.1
1945,4,3,118.8,345.2,-28.6
1945,4,4,245.5,73.5,-21.0
1945,4,4,330.2,57.1,32.5
1945,4,4,122.7,344.4,-28.9
1945,4,4,112.3,337.9,-21.8
1945,4,5,247.7,74.1,-21.3
1945,4,5,321.9,57.2,32.3
