Year,Month,Day,Theta,Phi,Latitude
1939,1,1,250.9,36.7,-19.3
1939,1,1,283.2,31.4,12.4
1939,1,1,270.2,341.3,-2.8
1939,1,1,104.5,268.7,-12.5
1939,1,1,106.6,242.9,-16.7
1939,1,1,96.4,243.1,-7.2
1939,1,2,269.8,341.2,-2.7
1939,1,2,108.4,268.8,-12.5
1939,1,2,108.3,244.0,-17.1
1939,1,2,96.5,243.5,-7.3
1939,1,2,69.2,226.3,19.1
1939,1,3,268.8,341.4,-3.0
1939,1,3,119.7,268.8,-12.4
1939,1,3,111.2,243.5,-16.9
1939,1,3,96.7,243.9,-7.1
1939,1,3,66.3,226.1,19.0
1939,1,3,287.0,333.0,10.5
1939,1,3,346.6,290.4,18.1
1939,1,3,158.8,280.7,-14.3
1939,1,3,134.3,276.2,-11.9
1939,1,4,268.2,341.2,-3.1
1939,1,4,150.0,268.7,-12.3
1939,1,4,115.0,240.2,-17.3
1939,1,4,98.3,244.2,-7.3
1939,1,4,283.8,332.4,10.0
1939,1,4,323.3,290.8,18.4
1939,1,4,114.4,258.0,-10.5
1939,1,5,267.6,341.7,-3.0
1939,1,5,223.4,268.9,-12.2
1939,1,5,126.1,240.4,-17.5
1939,1,5,104.6,244.7,-7.7
1939,1,5,281.4,335.2,10.0
1939,1,5,306.6,292.2,18.4
1939,1,5,160.3,258.1,-10.9
1939,1,5,79.4,182.3,9.7
1939,1,6,246.6,268.8,-12.4
1939,1,6,151.0,239.9,-17.2
1939,1,6,151.9,245.1,-8.5
1939,1,6,299.3,290.9,18.6
1939,1,6,246.1,259.1,-8.8
1939,1,6,77.5,182.4,9.8
1939,1,6,57.4,182.0,29.1
1939,1,6,99.4,173.5,-10.1
1939,1,7,254.2,269.0,-12.4
1939,1,7,204.7,240.6,-17.5
1939,1,7,294.4,291.0,18.9
1939,1,7,74.6,182.6,9.8
1939,1,7,52.6,181.0,29.7
1939,1,7,99.5,173.0,-10.2
1939,1,7,130.3,211.6,-21.3
1939,1,7,156.9,229.8,-13.8
1939,1,8,257.8,269.5,-12.0
1939,1,8,239.4,242.7,-17.0
1939,1,8,289.7,293.0,18.1
1939,1,8,68.2,183.0,10.0
1939,1,8,45.6,180.4,29.0
1939,1,8,100.3,173.2,-10.2
1939,1,8,163.1,212.5,-23.4
1939,1,9,258.6,269.3,-12.0
1939,1,9,246.8,242.7,-16.9
1939,1,9,60.5,183.2,9.9
1939,1,9,37.1,180.1,29.3
1939,1,9,102.2,173.1,-10.5
1939,1,9,193.0,213.3,-24.3
1939,1,10,258.4,269.5,-12.3
1939,1,10,250.1,240.7,-17.3
1939,1,10,22.3,180.3,29.3
1939,1,10,106.7,173.1,-10.4
1939,1,10,221.9,212.7,-22.1
1939,1,10,197.9,199.2,-16.0
1939,1,10,222.0,198.4,-7.7
1939,1,10,113.2,142.0,-21.3
1939,1,10,78.8,122.2,9.5
1939,1,10,96.3,122.1,-7.3
1939,1,10,68.4,120.5,20.0
1939,1,10,156.1,184.0,-27.3
1939,1,10,65.4,112.0,24.1
1939,1,11,254.0,240.6,-15.9
1939,1,11,4.0,179.7,28.9
1939,1,11,124.4,173.2,-10.4
1939,1,11,236.3,212.7,-22.1
1939,1,11,235.5,200.8,-16.3
1939,1,11,256.9,199.4,-8.1
1939,1,11,117.2,143.6,-20.9
1939,1,11,76.8,121.9,9.4
1939,1,11,97.1,121.8,-8.3
1939,1,11,65.8,121.1,19.7
1939,1,11,67.7,139.8,12.4
1939,1,12,343.3,180.2,29.7
1939,1,12,214.5,173.2,-10.5
1939,1,12,243.2,213.2,-22.3
1939,1,12,247.1,202.2,-16.6
1939,1,12,258.1,197.1,-9.6
1939,1,12,126.0,143.0,-21.3
1939,1,12,73.6,122.2,9.2
1939,1,12,97.1,123.4,-8.2
1939,1,12,61.1,121.8,19.4
1939,1,12,56.4,142.3,12.9
1939,1,12,351.8,170.8,8.6
1939,1,13,324.8,180.4,29.9
1939,1,13,251.5,173.0,-10.7
1939,1,13,248.0,212.4,-21.3
1939,1,13,252.3,204.6,-16.7
1939,1,13,147.5,141.9,-21.3
1939,1,13,66.6,121.7,9.0
1939,1,13,98.1,122.5,-8.1
1939,1,13,51.7,121.3,19.4
1939,1,14,315.9,180.6,29.7
1939,1,14,256.6,172.9,-10.8
1939,1,14,253.8,205.2,-16.5
1939,1,14,178.7,142.4,-20.8
1939,1,14,56.6,121.8,9.1
1939,1,14,99.1,124.0,-7.4
1939,1,14,40.2,121.8,19.2
1939,1,14,312.6,178.9,25.5
1939,1,15,307.7,179.8,29.6
1939,1,15,259.1,172.4,-11.1
1939,1,15,254.0,205.8,-16.6
1939,1,15,224.5,143.5,-20.5
1939,1,15,20.6,121.6,9.0
1939,1,15,11.1,122.0,19.1
1939,1,15,303.5,178.8,25.3
1939,1,15,80.6,47.6,8.4
1939,1,16,303.5,179.2,29.5
1939,1,16,259.5,172.2,-11.5
1939,1,16,238.7,143.3,-20.4
1939,1,16,332.3,121.5,9.0
1939,1,16,345.1,120.9,19.6
1939,1,16,299.0,178.8,25.0
1939,1,16,78.5,47.2,8.8
1939,1,16,105.6,109.8,-6.1
1939,1,17,301.1,179.8,29.6
1939,1,17,259.2,172.3,-11.9
1939,1,17,244.8,143.0,-20.3
1939,1,17,306.1,121.9,8.7
1939,1,17,323.5,121.8,19.4
1939,1,17,298.2,175.8,26.0
1939,1,17,75.8,47.8,9.0
1939,1,17,251.8,111.3,-7.6
1939,1,18,248.9,144.1,-20.5
1939,1,18,291.0,121.2,8.2
1939,1,18,307.2,120.9,19.4
1939,1,18,70.8,48.2,8.5
1939,1,18,332.7,104.9,27.3
1939,1,18,109.9,31.1,-19.3
1939,1,19,249.4,143.9,-20.9
