Year,Month,Day,Theta,Phi,Latitude
2007,1,1,93.8,32.0,-5.0
2007,1,1,83.6,33.0,3.0
2007,1,2,90.7,31.0,-3.0
2007,1,2,77.8,33.0,5.0
2007,1,3,92.1,31.0,-4.0
2007,1,3,73.0,34.0,4.0
2007,1,3,94.9,7.0,-6.0
2007,1,4,92.4,32.0,-4.0
2007,1,4,55.6,34.0,4.0
2007,1,4,95.3,8.0,-6.0
2007,1,5,0.0,33.0,-3.0
2007,1,5,345.4,35.0,4.0
2007,1,5,94.1,9.0,-5.0
2007,1,6,268.6,33.0,-4.0
2007,1,6,295.6,33.0,3.0
2007,1,6,103.0,9.0,-6.0
2007,1,6,71.0,338.0,10.0
2007,1,7,266.6,33.0,-5.0
2007,1,7,285.4,34.0,4.0
2007,1,7,212.4,8.0,-7.0
2007,1,7,65.1,338.0,9.0
2007,1,8,266.9,37.0,-5.0
2007,1,8,258.6,9.0,-7.0
2007,1,8,46.8,338.0,10.0
2007,1,8,145.9,346.0,-14.0
2007,1,9,265.5,36.0,-6.0
2007,1,9,260.7,8.0,-8.0
2007,1,9,216.5,346.0,-12.0
2007,1,10,267.3,37.0,-4.0
2007,1,10,264.2,8.0,-7.0
2007,1,10,243.3,348.0,-14.0
2007,1,11,265.4,38.0,-5.0
2007,1,11,263.2,8.0,-8.0
2007,1,11,347.8,318.0,14.0
2007,1,11,252.3,350.0,-14.0
2007,1,12,264.0,34.0,-6.0
2007,1,12,263.2,7.0,-8.0
2007,1,12,255.3,349.0,-14.0
2007,1,13,262.6,8.0,-8.0
2007,1,13,256.5,349.0,-14.0
2007,1,13,85.2,226.0,2.0
2007,1,14,261.7,8.0,-8.0
2007,1,14,83.2,226.0,2.0
2007,1,15,79.9,226.0,2.0
2007,1,16,73.3,226.0,2.0
2007,1,17,51.9,224.0,3.0
2007,1,18,314.8,227.0,1.0
2007,1,19,312.9,221.0,7.0
2007,1,20,288.3,222.0,4.0
2007,1,20,276.7,212.0,-3.0
2007,1,21,271.1,212.0,-4.0
2007,1,22,269.9,212.0,-4.0
2007,1,23,270.2,210.0,-3.0
2007,1,24,267.8,211.0,-4.0
2007,1,25,264.7,212.0,-6.0
2007,1,26,94.8,39.0,-6.0
2007,1,27,93.7,41.0,-6.0
2007,1,28,92.9,40.0,-6.0
2007,1,29,90.3,41.0,-5.0
2007,1,29,97.4,7.0,-9.0
2007,1,30,85.5,42.0,-4.0
2007,1,30,93.2,7.0,-6.0
2007,1,31,77.5,41.0,-4.0
2007,1,31,95.2,7.0,-8.0
2007,2,1,289.4,43.0,-4.0
