Year,Month,Day,Theta,Phi,Latitude
1907,1,1,3.3,141.7,13.6
1907,1,1,103.7,131.0,-6.1
1907,1,1,74.1,104.5,7.4
1907,1,1,290.2,175.0,8.4
1907,1,1,140.8,135.4,-12.1
1907,1,1,128.2,129.4,-13.4
1907,1,1,70.1,72.8,17.8
1907,1,1,80.8,62.0,8.6
1907,1,2,231.6,130.4,-7.0
1907,1,2,65.0,104.9,6.3
1907,1,2,284.3,176.3,9.0
1907,1,2,218.5,133.7,-13.0
1907,1,2,188.8,127.6,-14.2
1907,1,2,67.9,72.7,16.1
1907,1,2,79.5,61.2,8.1
1907,1,2,289.5,154.0,6.5
1907,1,2,105.4,70.9,-14.6
1907,1,3,259.4,131.4,-7.0
1907,1,3,27.8,105.9,7.2
1907,1,3,281.0,176.5,8.5
1907,1,3,245.9,133.8,-12.8
1907,1,3,232.0,126.4,-14.6
1907,1,3,62.9,69.7,16.5
1907,1,3,75.6,61.3,9.0
1907,1,3,282.5,154.5,6.0
1907,1,3,241.0,138.3,-17.0
1907,1,3,108.1,73.5,-14.1
1907,1,3,104.9,69.3,-12.7
1907,1,3,294.7,147.8,12.5
1907,1,4,263.3,132.0,-6.8
1907,1,4,323.8,106.3,7.2
1907,1,4,253.8,133.9,-12.5
1907,1,4,70.2,62.5,9.0
1907,1,4,279.8,154.6,6.2
1907,1,4,114.5,73.6,-14.0
1907,1,4,109.4,69.1,-12.9
1907,1,4,290.9,134.3,9.8
1907,1,4,7.4,96.0,13.7
1907,1,5,264.5,131.5,-6.5
1907,1,5,302.4,107.9,7.7
1907,1,5,257.6,134.8,-11.5
1907,1,5,64.8,61.8,9.2
1907,1,5,279.5,156.9,7.3
1907,1,5,251.5,141.0,-16.9
1907,1,5,125.6,74.6,-14.1
1907,1,5,119.4,70.4,-14.0
1907,1,5,287.9,135.5,10.5
1907,1,5,325.2,101.9,13.5
1907,1,6,264.9,135.1,-6.4
1907,1,6,289.0,109.0,7.7
1907,1,6,259.2,135.8,-11.3
1907,1,6,47.6,61.3,8.7
1907,1,6,278.2,156.2,7.5
1907,1,6,252.8,141.9,-17.3
1907,1,6,175.9,74.5,-13.5
1907,1,6,282.7,137.4,9.5
1907,1,7,263.5,134.9,-7.5
1907,1,7,283.4,109.9,7.0
1907,1,7,257.5,133.4,-13.1
1907,1,7,10.0,61.5,9.0
1907,1,7,229.1,75.3,-13.6
1907,1,8,281.2,110.6,8.1
1907,1,8,313.6,62.8,9.5
1907,1,8,75.4,329.5,13.6
1907,1,8,103.7,326.1,-14.1
1907,1,8,105.0,322.0,-15.3
1907,1,9,278.6,110.4,7.0
1907,1,9,297.1,63.6,9.0
1907,1,9,72.1,328.9,15.4
1907,1,9,102.5,326.4,-13.2
1907,1,9,104.0,321.8,-14.6
1907,1,9,110.2,320.3,-20.6
1907,1,9,28.6,30.7,8.4
1907,1,10,287.3,63.5,8.3
1907,1,10,69.8,327.8,14.5
1907,1,10,104.3,326.5,-14.3
1907,1,10,105.8,321.5,-15.9
1907,1,10,111.9,320.0,-21.5
1907,1,10,328.7,31.8,10.4
1907,1,10,259.9,93.3,-11.0
1907,1,11,62.7,328.3,14.3
1907,1,11,105.4,327.6,-13.1
1907,1,11,106.8,322.1,-14.9
1907,1,11,114.4,319.9,-20.9
1907,1,11,299.1,31.5,9.7
1907,1,11,278.3,47.2,2.2
1907,1,11,106.2,309.9,-15.9
1907,1,12,53.8,327.2,14.9
1907,1,12,110.8,328.5,-13.4
1907,1,12,109.7,322.0,-14.6
1907,1,12,119.4,319.4,-21.3
1907,1,12,291.7,32.6,10.4
1907,1,12,276.1,48.3,2.3
1907,1,12,110.9,311.9,-17.6
1907,1,12,16.2,349.7,11.8
1907,1,13,40.8,327.0,15.2
1907,1,13,120.2,329.2,-13.1
1907,1,13,113.7,322.3,-13.6
1907,1,13,125.7,319.2,-20.9
1907,1,13,286.8,32.8,9.8
1907,1,13,274.2,47.1,1.6
1907,1,13,114.9,312.5,-17.5
1907,1,13,341.2,349.8,10.8
1907,1,13,61.7,311.0,13.0
1907,1,13,323.9,355.4,10.2
1907,1,13,354.1,346.6,15.3
1907,1,14,9.7,328.5,14.3
1907,1,14,165.6,329.6,-13.1
1907,1,14,136.2,322.6,-14.0
1907,1,14,142.7,318.7,-20.8
1907,1,14,282.5,35.1,9.2
1907,1,14,125.0,312.6,-17.2
1907,1,15,240.3,330.6,-12.8
1907,1,15,217.4,322.9,-13.7
1907,1,15,190.2,318.9,-20.7
1907,1,15,167.9,313.2,-17.0
1907,1,15,297.3,350.8,12.8
1907,1,15,16.1,310.9,12.3
1907,1,15,305.8,348.9,17.9
1907,1,16,252.3,331.7,-12.7
1907,1,16,244.3,323.4,-13.6
1907,1,16,221.3,318.7,-20.5
1907,1,16,214.6,312.4,-16.6
1907,1,16,289.0,349.1,10.4
1907,1,16,341.4,310.2,13.3
