Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2208:180
Coefficients for 360 degrees 
  Beginning: CT2207:000  2018:09:02_10h:25m:41s. 
  Centered:  CT2208:180  2018:09:16_01h:43m:52s. 
  End time:  CT2208:005  2018:09:29_07h:56m:33s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       7.08       0.00
  1   0      99.07       0.00
  1   1       3.99      -3.93
  2   0      45.29       0.00
  2   1      -3.76      -2.14
  2   2     -17.25      -5.63
  3   0     142.58       0.00
  3   1      -9.51      13.04
  3   2      -3.80       3.74
  3   3       5.96      32.98
  4   0      12.01       0.00
  4   1      13.68     -11.55
  4   2      15.76       2.89
  4   3       8.91      19.97
  4   4      11.69      11.87
  5   0      70.16       0.00
  5   1     -16.98       5.79
  5   2       8.51       9.15
  5   3       8.05     -19.06
  5   4      -2.80      -2.62
  5   5      45.48       5.77
  6   0       4.25       0.00
  6   1      24.08     -11.91
  6   2       4.62       9.86
  6   3       6.75      -3.03
  6   4     -21.22      -7.56
  6   5      14.51       8.37
  6   6       2.67     -46.95
  7   0      -5.39       0.00
  7   1      -3.75      11.47
  7   2      10.81       5.53
  7   3     -12.90      -5.43
  7   4     -17.96       5.92
  7   5     -15.36      -0.49
  7   6      -1.24     -19.46
  7   7     -15.38     -36.14
  8   0      -4.34       0.00
  8   1      14.89      -6.34
  8   2       9.75     -11.24
  8   3      -5.47      11.42
  8   4      19.06       9.41
  8   5      -7.09     -12.64
  8   6     -14.10      19.16
  8   7      -6.47      -5.79
  8   8     -16.87      14.32
  9   0     -52.32       0.00
  9   1     -18.11       6.29
  9   2       3.61      -5.86
  9   3      -0.64      -6.36
  9   4      26.25       1.84
  9   5       4.18      -9.33
  9   6      -7.66      15.87
  9   7       4.09      20.69
  9   8     -28.07      14.11
  9   9      -3.14      13.29
 10   0     -14.53       0.00
 10   1      -1.97      -2.75
 10   2      -3.44      -1.24
 10   3      10.95      11.23
 10   4      -2.78      -5.50
 10   5      -7.79       1.13
 10   6      15.99      -2.33
 10   7      15.45       6.97
 10   8       3.48     -20.33
 10   9       2.64      10.30
 10  10      31.33      51.93
 11   0     -84.53       0.00
 11   1      -7.99       7.72
 11   2       3.82       9.47
 11   3       1.52       1.46
 11   4     -13.87     -10.97
 11   5     -24.13       3.86
 11   6       6.55     -10.31
 11   7       1.64      -8.71
 11   8       5.16     -19.90
 11   9      14.95     -18.25
 11  10      10.76      20.26
 11  11      16.02       4.82
 12   0     -26.44       0.00
 12   1      14.04      -5.92
 12   2       7.98       4.28
 12   3      13.41       9.27
 12   4      -5.39      10.15
 12   5      -5.19       9.75
 12   6       1.81       1.54
 12   7     -16.04     -12.09
 12   8      -5.69      -2.89
