Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1960:180
Coefficients for 360 degrees 
  Beginning: CT1959:000  2000:02:25_04h:04m:50s. 
  Centered:  CT1960:180  2000:03:09_19h:23m:02s. 
  End time:  CT1960:005  2000:03:23_01h:35m:42s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      11.94       0.00
  1   0     -28.93       0.00
  1   1      51.74      48.74
  2   0     -90.96       0.00
  2   1      55.73      23.43
  2   2     100.89     -10.85
  3   0     -13.95       0.00
  3   1     -21.09       4.03
  3   2      88.96    -137.73
  3   3      41.76       5.00
  4   0     -86.06       0.00
  4   1     -17.06       3.44
  4   2      32.36      -6.23
  4   3     157.82     -96.81
  4   4      42.64     -77.95
  5   0      87.19       0.00
  5   1      25.85     -37.88
  5   2    -145.60     135.20
  5   3     -41.63     -16.74
  5   4     -99.04      57.78
  5   5    -137.39     205.11
  6   0     -21.59       0.00
  6   1      29.98     -57.22
  6   2    -142.98      24.04
  6   3     -60.76      -0.57
  6   4     -88.05      -4.04
  6   5     124.93     -80.72
  6   6     -13.60    -110.43
  7   0     -87.40       0.00
  7   1      29.37      92.71
  7   2      76.98      31.70
  7   3      28.01      81.31
  7   4      65.39      -7.25
  7   5     -81.26      68.13
  7   6     245.53     255.83
  7   7     134.57      53.52
  8   0      14.76       0.00
  8   1      26.32      31.77
  8   2     143.28      72.37
  8   3     -46.25      38.39
  8   4      43.65       0.64
  8   5    -239.27      84.01
  8   6      -1.12      -4.79
  8   7    -156.73    -251.03
  8   8     -56.91      17.52
  9   0      87.11       0.00
  9   1      45.49     -35.83
  9   2      18.88      36.45
  9   3     -75.89     -75.67
  9   4       7.09      17.76
  9   5      75.34    -203.90
  9   6     -83.04       2.17
  9   7     269.28      22.88
  9   8    -144.19     -77.08
  9   9      58.43    -137.78
 10   0      39.22       0.00
 10   1     -58.83     -63.89
