Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1997:180
Coefficients for 360 degrees 
  Beginning: CT1996:000  2002:11:30_08h:30m:41s. 
  Centered:  CT1997:180  2002:12:13_23h:48m:53s. 
  End time:  CT1997:005  2002:12:27_06h:01m:34s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -8.44       0.00
  1   0    -102.66       0.00
  1   1      22.43      92.69
  2   0       3.74       0.00
  2   1      -2.63     -52.11
  2   2       9.92     -53.37
  3   0     -90.99       0.00
  3   1     -73.40     -20.32
  3   2      74.82      17.69
  3   3      18.82     189.66
  4   0     -84.75       0.00
  4   1      29.64      76.44
  4   2       6.51     -52.36
  4   3      57.71      66.69
  4   4     207.11     -55.76
  5   0      67.15       0.00
  5   1      45.08      75.11
  5   2      11.08     -40.46
  5   3      88.57     -60.86
  5   4    -167.67      70.27
  5   5    -274.00      79.13
  6   0      27.92       0.00
  6   1     -77.30    -128.13
  6   2     -28.52      74.06
  6   3     -60.64     -62.02
  6   4     -16.25     104.59
  6   5      70.26    -111.81
  6   6      18.33     185.82
  7   0    -146.02       0.00
  7   1      20.01     -46.33
  7   2     -50.44      32.06
  7   3     -35.93    -100.22
  7   4     133.70    -102.29
  7   5     -43.01    -120.33
  7   6      21.47     223.05
  7   7     129.88      23.83
  8   0      33.74       0.00
  8   1      37.98       6.68
  8   2      41.97      23.70
  8   3      38.56      -6.83
  8   4    -121.21     -61.69
  8   5     -17.17      35.47
  8   6     180.93      93.81
  8   7      82.05      71.47
  8   8     -46.36      53.93
  9   0     134.99       0.00
  9   1     -78.84      73.26
  9   2      69.64     -61.21
  9   3     -50.29     136.99
  9   4      46.97      93.90
  9   5      96.83      51.55
  9   6      42.96    -248.63
  9   7     -12.46     198.48
  9   8    -150.79    -198.60
  9   9    -117.10      38.39
 10   0     -44.22       0.00
 10   1     -35.44     -87.64
 10   2     117.60    -100.08
 10   3     104.58      12.28
 10   4     165.53      19.20
 10   5      18.70      20.93
 10   6     -29.02    -178.99
 10   7     -49.05       3.25
 10   8     -79.16      11.07
 10   9     172.37     379.46
 10  10     188.01     162.16
 11   0      32.31       0.00
 11   1      76.15      11.88
 11   2      -6.98      57.96
 11   3     117.01     -64.04
 11   4    -143.83     -29.83
 11   5     -31.09      84.18
 11   6    -101.83     137.82
 11   7     -48.54     -19.18
 11   8     102.05     160.43
 11   9     170.14    -162.95
 11  10     266.09     -71.35
 11  11       0.57    -122.43
 12   0      56.72       0.00
 12   1      13.67      61.94
 12   2     -41.83      28.09
 12   3     -61.34     -32.10
 12   4    -120.15      25.21
 12   5       3.90      22.08
 12   6     -61.36     118.01
 12   7      56.09    -142.90
 12   8     -28.99     -71.84
 12   9     -88.16    -124.79
 12  10      36.26     231.77
 12  11     -40.33      27.18
 12  12     -27.58      -0.69
 13   0      82.21       0.00
 13   1     -40.70     -40.01
 13   2       2.13     -40.84
 13   3      17.16      89.90
 13   4     144.53     117.27
 13   5      24.78     -52.10
 13   6      86.91     -41.96
 13   7      75.34     -70.32
 13   8       2.10     -71.63
 13   9      86.87      54.78
 13  10      -7.49     -30.45
 13  11    -191.86     -91.50
 13  12       1.44      -3.90
 13  13     201.05      99.84
 14   0      26.60       0.00
 14   1     -24.28     -46.09
 14   2      68.72      64.39
 14   3      92.18     -21.38
 14   4     -14.97     -56.02
 14   5      -5.67     -30.05
 14   6      25.67      66.29
 14   7     -94.90     108.16
 14   8      10.31      39.66
 14   9      -8.17    -104.29
 14  10     -58.92     -11.82
 14  11      37.39     176.83
 14  12      50.26      78.77
 14  13     -20.68    -118.36
 14  14     -37.15      52.88
 15   0     115.04       0.00
 15   1      10.30      49.61
 15   2       2.38      -9.68
 15   3     -26.95     -29.76
 15   4     -40.79       1.81
 15   5     -27.89      38.92
 15   6     -16.66     -26.40
 15   7     -39.97      33.03
 15   8     -12.32      35.81
 15   9    -153.52      43.69
 15  10     -83.05      20.92
 15  11     -54.45      -0.91
 15  12      22.88    -228.92
 15  13     143.56     139.88
 15  14      91.99     -89.09
 15  15     -38.21     118.51
 16   0      51.43       0.00
 16   1      20.43       5.44
 16   2      19.48     -82.12
 16   3      41.23      -6.38
 16   4      20.63      55.35
 16   5      31.60      22.43
 16   6      67.66    -116.51
 16   7      66.12     -51.62
 16   8      30.51      48.67
 16   9      -6.46     129.77
 16  10      62.15     -19.33
 16  11     -48.37    -109.35
 16  12     115.46     -94.69
 16  13      95.29     -71.94
 16  14       7.42      60.08
 16  15    -172.48     160.29
 16  16      54.23    -228.53
 17   0     127.61       0.00
 17   1      -9.83     -43.70
 17   2      31.36      12.90
 17   3      56.67      62.50
 17   4     -22.44      45.04
 17   5      44.98     -18.82
 17   6      13.86      12.08
 17   7      38.14      -8.20
 17   8       1.06       2.39
 17   9     116.08    -118.29
 17  10      36.95     -12.15
 17  11      75.14      23.74
 17  12     -83.15     133.60
 17  13     -69.50      34.15
 17  14     -45.44     124.73
 17  15     217.66     -13.97
 17  16      62.17     195.31
 17  17      57.26     -75.98
 18   0      -0.44       0.00
 18   1      22.20      71.63
 18   2      47.27      25.47
 18   3      18.94     -19.19
 18   4     -26.00     -51.24
 18   5     -14.36      35.39
 18   6      11.92     134.31
 18   7     -15.70     -22.08
 18   8     -62.74     -24.25
 18   9     -16.70     -18.28
 18  10     -50.27      14.08
 18  11      34.46      45.82
 18  12     -31.88     -45.85
 18  13      15.22      86.05
 18  14     -77.38     -91.86
 18  15    -219.93     -29.67
 18  16     -57.78     -73.77
 18  17     221.60    -103.82
 18  18     -67.63     -36.96
 19   0      87.72       0.00
 19   1      26.21     -19.69
 19   2      -8.76     -13.47
 19   3      47.99       8.37
 19   4      60.95      99.47
 19   5     -25.74      61.42
 19   6       6.24     -28.49
 19   7     -30.59      31.24
 19   8     -35.44     -16.12
 19   9     -85.41      87.57
 19  10       2.73     -24.80
 19  11     -37.78     -20.10
 19  12      36.62     -27.22
 19  13      31.81      -9.33
 19  14       1.96      42.80
 19  15      66.72     -61.13
 19  16     103.60    -110.76
 19  17      -8.41    -121.02
 19  18     -10.95      18.31
 19  19     -46.00     120.51
 20   0      47.03       0.00
 20   1     -13.56      25.66
 20   2     -38.42      11.41
 20   3      69.42     -19.53
 20   4     -70.09      21.53
 20   5      16.23     -29.05
 20   6     -16.73     -17.28
 20   7      -5.80      19.72
 20   8      17.60      23.56
 20   9      17.67     -73.97
 20  10      65.16       8.09
 20  11       3.60      14.19
 20  12       0.05      66.64
 20  13     -33.67     -47.42
 20  14     -24.17      26.05
 20  15      82.61     -77.00
 20  16     -61.26     172.58
 20  17      15.98     216.67
 20  18      -0.53      23.91
 20  19     -92.10     -14.75
 20  20      81.18      61.87
 21   0      16.10       0.00
 21   1     -17.98     -40.96
 21   2     -11.31       7.93
 21   3      -3.19      42.66
 21   4     -28.09      33.44
 21   5      40.64     -29.69
 21   6       8.28      16.51
 21   7      26.67     -44.57
 21   8      -4.09      34.15
 21   9      79.69     -54.97
 21  10     -19.10      47.89
 21  11      57.45      17.31
 21  12      14.81      -4.67
 21  13     -12.09      -9.23
 21  14      22.71     -21.22
 21  15    -129.23      16.77
 21  16      10.95     -36.81
 21  17     -79.02      -5.72
 21  18       8.97      24.97
 21  19     -48.09     105.27
 21  20     106.21    -102.51
 21  21      11.72     -40.30
 22   0     -16.60       0.00
 22   1      52.62      76.44
 22   2      -6.70     -11.42
 22   3      14.48     -13.20
 22   4      27.64     -10.84
 22   5       2.96      39.45
 22   6      60.05       0.05
 22   7      24.63     -31.96
 22   8      -8.89      21.64
 22   9     -24.10      41.66
 22  10     -33.23     -13.51
 22  11     -46.73     -35.84
 22  12     -11.47     -30.42
 22  13     -14.98     -36.04
 22  14      44.22      -6.07
 22  15      28.61      27.56
 22  16     111.41     -44.92
 22  17     -15.62     -19.98
 22  18      75.97      18.39
 22  19      66.83     -62.47
 22  20      23.74    -110.32
 22  21     207.38     -38.00
 22  22      39.78     -59.20
 23   0     -30.16       0.00
 23   1      21.87     -47.56
 23   2      11.19      -2.05
 23   3      29.20      -8.03
 23   4      19.90     102.31
 23   5     -14.48      30.33
 23   6      27.31     -42.84
 23   7      -6.82      21.42
