Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2019:180
Coefficients for 360 degrees 
  Beginning: CT2018:000  2004:07:22_09h:50m:56s. 
  Centered:  CT2019:180  2004:08:05_01h:09m:07s. 
  End time:  CT2019:005  2004:08:18_07h:21m:48s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -11.18       0.00
  1   0     -81.30       0.00
  1   1     -44.53      22.90
  2   0     -14.24       0.00
  2   1     -21.24      -5.15
  2   2      -1.59      56.51
  3   0    -109.71       0.00
  3   1      16.19     -33.53
  3   2     -48.22      -4.29
  3   3     -18.94     134.20
  4   0     -44.74       0.00
  4   1      46.64     -21.83
  4   2      -2.43     -46.90
  4   3     -64.31     -52.78
  4   4      11.30      94.98
  5   0    -136.14       0.00
  5   1     -16.50       7.72
  5   2      58.61       0.67
  5   3      15.55     -72.52
  5   4      79.71      44.23
  5   5     -12.97      32.47
  6   0     -13.50       0.00
  6   1     -52.08      43.65
  6   2      13.10       0.90
  6   3      43.24      89.32
  6   4     -21.73     -34.75
  6   5     130.34       6.10
  6   6      25.83      -2.00
  7   0      28.08       0.00
  7   1     -75.89      -2.25
  7   2     -75.45      25.05
  7   3      28.85      13.77
  7   4     -78.35     -70.49
  7   5     -24.93     -14.27
  7   6     171.89      24.81
  7   7      93.45     -34.61
  8   0      14.52       0.00
  8   1      50.28     -20.25
  8   2      -3.90     -29.38
  8   3      18.04     -37.99
  8   4      10.73      -1.43
  8   5    -119.30      -6.71
  8   6     -38.56      38.66
  8   7     137.97     -54.36
  8   8     122.10    -155.76
  9   0      41.83       0.00
  9   1      68.04     -11.55
  9   2      18.92      -9.04
  9   3     -76.65      -6.59
  9   4      98.26      51.69
  9   5      59.95     -11.84
  9   6    -140.62     -51.70
  9   7    -103.51      12.07
  9   8     270.85      53.94
  9   9     189.83    -151.63
 10   0      -7.73       0.00
 10   1      23.55       6.86
 10   2      -0.14     -46.12
 10   3     -60.91      42.70
 10   4     -40.59      38.98
 10   5      82.75     -16.64
 10   6      20.96     -50.28
 10   7    -113.42      38.38
 10   8     -43.61      33.67
 10   9     -54.66     -16.29
 10  10     144.97       7.65
 11   0      75.92       0.00
 11   1     -63.87      -6.71
 11   2     -16.92      15.46
 11   3      51.70     -30.87
 11   4     -54.79     -23.79
 11   5     -38.98      13.63
 11   6      84.03      33.48
 11   7      97.63      -3.88
 11   8    -207.03     -20.66
 11   9     -44.11      41.35
 11  10     -51.66    -133.99
 11  11      15.13     171.48
 12   0      66.69       0.00
 12   1     -47.29      13.90
 12   2      -5.36      13.41
 12   3      43.26      16.97
 12   4      49.32     -27.16
 12   5     -40.05      36.44
 12   6       2.58      58.23
 12   7      44.75     -23.61
 12   8       6.38       5.98
 12   9      39.69      70.58
 12  10      78.49     112.51
 12  11    -123.97    -358.55
 12  12    -223.53    -105.87
 13   0     183.30       0.00
 13   1      24.51       0.70
 13   2     -44.95      23.88
 13   3     -52.39      25.85
 13   4      12.65     -27.57
 13   5      36.03     -29.84
 13   6     -23.71     -16.29
 13   7     -76.29      23.54
 13   8      81.43     -32.31
 13   9     -28.97      22.48
 13  10      19.06      92.81
 13  11     -40.84     170.10
 13  12     229.85    -236.79
 13  13    -224.93    -234.17
 14   0      24.64       0.00
 14   1      62.12     -17.93
 14   2       4.97     -50.70
 14   3     -33.72      28.57
 14   4     -39.82      35.73
 14   5      36.74     -38.63
 14   6     -21.68     -45.37
 14   7      21.75       1.95
 14   8      -1.74     -18.34
 14   9     -35.76    -101.62
 14  10    -140.73    -119.79
 14  11      50.29     178.26
 14  12     -25.62     126.07
 14  13    -127.89      16.70
 14  14     -72.29    -158.12
 15   0     129.86       0.00
 15   1     -17.25       5.92
 15   2      26.85     -12.90
 15   3      -0.10     -25.58
 15   4      -6.21      41.26
 15   5      -5.17       5.82
 15   6       6.83      11.76
 15   7      62.30      -6.34
 15   8      15.99      64.60
 15   9      27.93     -22.44
 15  10      14.79     -32.39
 15  11      25.43    -201.59
 15  12    -115.86     104.08
 15  13      26.30      -3.19
 15  14    -169.34      37.90
 15  15      69.96      40.28
 16   0      47.07       0.00
 16   1     -64.43      15.92
 16   2      -6.00     -14.68
 16   3      16.16      28.37
 16   4      -4.22      -2.25
 16   5     -19.35      49.54
 16   6      -4.79      29.12
 16   7     -53.21      -4.62
 16   8      -7.41      13.47
 16   9       0.78     115.76
 16  10     115.25      73.14
 16  11     -18.34     -27.19
 16  12      83.03     -91.19
 16  13      81.90      35.08
 16  14     179.85     -24.22
 16  15    -357.45    -112.12
 16  16    -143.04      -1.17
 17   0     205.33       0.00
 17   1      13.35      -3.01
 17   2     -43.68      21.73
 17   3     -12.05      -5.90
 17   4      -6.74     -39.83
 17   5      -3.81     -13.26
 17   6       9.86       4.08
 17   7       2.89      15.08
 17   8     -48.77     -72.89
 17   9     -26.58      21.24
 17  10     -32.28      13.04
 17  11      -9.99     121.71
 17  12      -1.28     -14.07
 17  13      28.51      55.36
 17  14      47.63     -45.04
 17  15      79.96      37.84
 17  16       5.07    -129.14
 17  17     -87.35     -18.02
 18   0      43.47       0.00
 18   1      32.98     -19.12
 18   2       7.07      -4.63
 18   3     -33.34      24.45
 18   4       4.12       9.41
 18   5      21.74     -32.76
 18   6      -8.09      -1.61
 18   7      41.57      -7.94
 18   8      -7.67      -1.17
 18   9      -8.41    -100.08
 18  10     -37.29      -7.66
 18  11       1.06     -66.35
 18  12     -38.66      35.44
 18  13     -56.14     -64.74
 18  14    -140.61      46.71
 18  15     102.31       9.55
 18  16      55.85      33.86
 18  17    -196.81     150.53
 18  18     -10.18      51.79
 19   0     105.99       0.00
 19   1      36.43      11.70
 19   2       9.97      -1.51
 19   3     -27.87      -2.67
 19   4     -17.99      10.69
 19   5      18.09      -9.45
 19   6       2.86      18.59
 19   7      -5.17      -6.55
 19   8      30.68      61.45
 19   9       0.21      -6.29
 19  10      27.86       6.56
 19  11      -2.93     -11.46
 19  12      60.23     -34.58
 19  13     -15.14     -41.47
 19  14      12.32      12.27
 19  15     -66.17     -45.04
 19  16      21.24     -11.81
 19  17      12.55     -82.46
 19  18     -83.99     154.32
 19  19     110.90      89.91
 20   0      16.37       0.00
 20   1     -28.66       0.97
 20   2      -6.56     -10.36
 20   3      15.50      25.91
 20   4     -15.92      20.75
 20   5     -11.46      29.09
 20   6     -21.12       0.79
 20   7     -27.16     -12.79
 20   8       6.48     -11.14
 20   9     -10.67      88.96
 20  10      -5.34      -7.51
 20  11      -4.84      65.44
 20  12       1.72       0.65
 20  13      32.60      71.04
 20  14      55.92     -21.13
