Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1983:180
Coefficients for 360 degrees 
  Beginning: CT1982:000  2001:11:13_12h:01m:27s. 
  Centered:  CT1983:180  2001:11:27_03h:19m:38s. 
  End time:  CT1983:005  2001:12:10_09h:32m:19s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      13.72       0.00
  1   0     -90.03       0.00
  1   1      19.55     -74.04
  2   0     -11.45       0.00
  2   1     -77.85     -22.90
  2   2      32.60     -12.69
  3   0    -110.48       0.00
  3   1      75.07      51.41
  3   2     -48.33      -5.33
  3   3     -34.11      99.57
  4   0      30.34       0.00
  4   1      74.59      27.20
  4   2     -19.04      42.08
  4   3      84.28     -81.24
  4   4     143.33    -135.63
  5   0     -28.27       0.00
  5   1     -16.76     -95.53
  5   2     -46.10     -30.45
  5   3      93.23      10.68
  5   4    -312.92      68.60
  5   5      60.30     -72.59
  6   0     -68.89       0.00
  6   1      27.38     122.91
  6   2     -46.42     -80.37
  6   3     -14.79       9.15
  6   4     -62.86      57.01
  6   5    -305.74     236.03
  6   6      23.35     224.29
  7   0     -48.81       0.00
  7   1    -102.21     -46.55
  7   2     293.97       1.94
  7   3    -145.48     -64.16
  7   4     151.16     -35.57
  7   5       7.92     -68.50
  7   6     -33.22      36.60
  7   7      67.09     153.16
  8   0      58.05       0.00
  8   1       1.03      21.40
  8   2      -4.01      45.87
  8   3     -79.33      67.01
  8   4      21.13      69.70
  8   5     376.58     -56.01
  8   6     123.53      75.94
  8   7     -60.22    -344.31
  8   8     139.35     388.32
  9   0      65.62       0.00
  9   1       3.57      93.51
  9   2    -116.09     -11.99
  9   3      54.16       7.99
  9   4      75.73     -29.14
  9   5     -24.27     106.30
  9   6     -79.50     -87.55
  9   7     176.82     261.91
  9   8      44.17    -207.82
  9   9    -114.96    -130.32
 10   0     -34.24       0.00
 10   1      24.47       7.17
 10   2      -6.49     -71.73
 10   3      42.59      23.19
 10   4      69.06    -148.88
 10   5    -270.46    -151.16
 10   6    -159.43      -2.02
 10   7     -59.17     252.96
 10   8     148.79     186.62
 10   9     -22.13     -25.57
 10  10     153.45      10.85
 11   0      93.74       0.00
 11   1      24.11    -155.78
 11   2     259.00     -65.12
 11   3     -81.87      42.84
 11   4     -79.04     -30.23
 11   5      41.55     -62.28
 11   6     115.01      26.04
 11   7     -47.07    -254.82
 11   8    -121.17     -42.78
 11   9     120.47      10.25
 11  10     350.74      52.45
 11  11    -288.26     441.17
 12   0      18.45       0.00
 12   1      10.23      91.26
 12   2      -3.12      21.03
 12   3      66.77      74.32
 12   4    -144.97     -12.47
 12   5     130.86      84.10
 12   6      68.00      43.29
 12   7     203.31     -77.59
 12   8     -57.09    -167.59
 12   9      60.73      95.23
 12  10    -191.02     114.68
 12  11       8.58     -99.83
 12  12      40.50     -36.49
 13   0      85.57       0.00
 13   1     -44.50      94.61
 13   2      24.96      40.41
 13   3     -77.59     -83.68
 13   4      41.25     103.76
 13   5      30.09      11.87
 13   6      -2.29      32.13
 13   7     -13.59     167.31
 13   8     131.94      99.01
 13   9     -42.98     -18.95
 13  10     -92.15    -112.96
 13  11     -18.98     152.09
 13  12     221.17    -201.48
 13  13    -124.75    -215.42
 14   0      -8.32       0.00
 14   1     -12.27     -39.46
 14   2     -61.43     -64.84
 14   3     -55.57      26.93
 14   4      71.43     -83.53
 14   5       5.61    -107.68
 14   6     -68.18     -37.23
 14   7    -125.62      19.54
 14   8     -97.11      22.89
 14   9      24.73     -37.75
 14  10      15.87     -51.80
 14  11      11.13    -110.33
 14  12      13.29     247.37
 14  13    -108.15      81.40
 14  14    -102.09     -65.12
 15   0     160.65       0.00
 15   1      35.36     -62.91
 15   2      99.55     -39.90
 15   3      25.45      86.94
 15   4     -11.03     -17.02
 15   5     -16.49     -40.23
 15   6     -14.26     -44.04
 15   7      17.11      16.43
 15   8      11.73    -153.73
 15   9      17.46     -49.45
 15  10       3.86      13.21
 15  11     168.25     -19.42
 15  12    -177.53     -43.66
 15  13    -146.66     -55.38
 15  14      65.24     -37.00
 15  15     -51.58    -134.62
 16   0      10.20       0.00
 16   1      15.80     -43.25
 16   2      32.82      26.79
 16   3      22.87      96.68
 16   4    -115.33     -82.17
 16   5      35.71      -1.09
 16   6      -6.43      64.16
 16   7      55.33      -7.07
 16   8      28.11     151.77
 16   9     -51.67     -13.04
 16  10      27.92      10.03
 16  11    -104.84     116.01
 16  12     -32.24    -113.09
 16  13      97.43     -38.86
 16  14     -81.06    -128.73
 16  15     -67.57     -88.18
 16  16      85.79     245.34
 17   0     136.16       0.00
 17   1     -13.26      68.47
 17   2      95.32     -18.82
 17   3    -128.36     -87.08
 17   4     -15.83      11.72
 17   5      76.80     -31.98
 17   6      39.20      42.14
 17   7     -31.32     -26.79
 17   8      24.21      73.97
 17   9     -24.53     139.15
 17  10     -10.54      73.03
 17  11     -71.07     -26.71
 17  12       2.24     129.05
 17  13     116.56     129.65
 17  14     170.18      16.52
 17  15    -174.36     167.71
 17  16     209.59      81.96
 17  17    -153.00     -15.79
 18   0     -20.99       0.00
 18   1     -47.11       9.97
 18   2     -27.27     -43.48
 18   3      23.08      36.76
 18   4      39.64    -106.07
 18   5      27.55     -27.03
 18   6     -30.93     -60.83
 18   7      53.19     -31.63
 18   8     -54.75    -186.13
 18   9      45.49       5.99
 18  10     -35.41     -56.73
 18  11      60.59     -45.80
 18  12      57.59     -18.12
 18  13     -75.02      22.12
 18  14    -106.50     154.54
 18  15     117.27      26.08
 18  16    -139.03      11.93
 18  17      -7.64     178.71
 18  18     202.99    -107.70
 19   0     113.74       0.00
 19   1      48.20      -8.52
 19   2     -20.50       2.05
 19   3     -15.90      59.69
 19   4      44.74      56.49
 19   5       5.19       9.61
 19   6     -25.04       6.05
 19   7      41.84      29.81
 19   8      15.12     -42.03
 19   9       2.11     -68.61
 19  10       2.94     -38.96
 19  11      10.16      25.79
 19  12      42.01     -56.28
 19  13     -42.70    -104.73
 19  14    -105.01     -74.44
 19  15      18.47      -3.54
 19  16      -4.42    -102.45
 19  17     -26.67    -125.13
 19  18      94.08     137.25
 19  19     -29.35     133.06
 20   0      22.24       0.00
 20   1     -11.00    -132.88
 20   2     -14.18      23.06
 20   3       5.42      64.53
 20   4     -82.47     -97.34
 20   5       4.05     -91.93
 20   6      10.06      32.68
 20   7     -54.34      -2.58
 20   8      33.78     101.01
 20   9      16.98     -10.86
 20  10      39.23      83.33
 20  11     -10.55      -9.06
 20  12     -62.54      43.59
 20  13      -8.08     -45.60
 20  14     110.56     -84.21
 20  15     -61.49     -58.48
 20  16       5.37     -38.92
 20  17      65.31      41.61
 20  18     -30.71     -14.56
 20  19    -154.93     -64.07
 20  20     -15.09     -36.74
 21   0      34.45       0.00
 21   1      19.63      82.46
 21   2      16.81       8.24
 21   3     -57.22     -32.51
 21   4     -49.96      36.42
 21   5       3.14     -61.49
 21   6      31.14       3.86
 21   7     -35.02      37.27
 21   8       7.07     -45.30
 21   9      11.23      24.79
 21  10      14.34      35.69
 21  11       2.72     -28.44
 21  12     -10.00     -10.93
 21  13      50.24     102.80
 21  14      30.76      -4.57
 21  15      46.87      39.34
 21  16     -62.19      74.12
 21  17     -47.22      -1.12
 21  18     -17.00      56.32
 21  19     -16.53     -33.16
 21  20      75.16     -67.39
 21  21     -22.71     -41.54
 22   0     -23.83       0.00
 22   1     -38.09     -56.00
 22   2      36.39      -2.12
 22   3       2.45      65.35
 22   4     -31.47    -139.37
 22   5     101.76       5.70
 22   6     -47.52     -16.18
 22   7      58.19     -17.43
 22   8     -55.63     -31.70
 22   9      -2.76       1.44
 22  10     -13.96     -50.64
 22  11     -69.98      41.77
 22  12       9.13     -36.48
 22  13      31.79      -5.91
 22  14     -92.82      61.71
 22  15      -4.57       7.23
 22  16      29.01       9.11
 22  17     -60.23     -68.09
 22  18     -49.63      -0.67
 22  19      64.07      74.27
 22  20      83.45      73.03
 22  21       5.70      85.90
 22  22     -96.70      91.79
 23   0     -75.40       0.00
 23   1      23.29      24.00
 23   2    -136.83       5.06
 23   3     -38.19      -3.14
 23   4      22.72      38.57
 23   5      82.67     -27.80
 23   6     -13.62      13.77
 23   7       5.70     -45.19
 23   8      41.10      19.19
 23   9      23.99      55.00
 23  10     -14.76      -6.90
 23  11      33.47       4.93
 23  12      21.82      34.88
 23  13     -59.33     -39.75
 23  14      24.18      16.86
 23  15     -43.66     -20.68
 23  16     -19.31      -1.31
 23  17      90.67      35.12
 23  18     -34.40     -75.52
 23  19      27.28      67.55
 23  20     -57.24     107.40
 23  21     -74.97     -46.88
 23  22     -30.66     105.05
 23  23     -18.56     -28.87
 24   0       9.30       0.00
 24   1     -29.53     -81.11
 24   2      -5.11      38.72
 24   3       1.99      -3.45
 24   4     -45.38    -119.73
 24   5      -8.41     -93.96
 24   6      11.89     -22.52
 24   7     -12.35      -4.05
 24   8       3.11     -24.09
