Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1906:180
Coefficients for 360 degrees 
  Beginning: CT1905:000  1996:02:13_07h:20m:37s. 
  Centered:  CT1906:180  1996:02:26_22h:38m:48s. 
  End time:  CT1906:005  1996:03:11_04h:51m:29s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.19       0.00
  1   0     158.49       0.00
  1   1      -0.70      -1.11
  2   0       0.31       0.00
  2   1      -0.88       6.36
  2   2      12.00      -6.04
  3   0     231.43       0.00
  3   1      -7.61     -20.51
  3   2       7.60       2.02
  3   3      -0.53      -1.87
  4   0     -27.21       0.00
  4   1      11.10      17.15
  4   2     -14.44      -5.70
  4   3       4.88      -2.14
  4   4       6.78      -0.40
  5   0     139.72       0.00
  5   1       7.07     -14.01
  5   2       1.28      14.37
  5   3      17.09       6.29
  5   4       1.77     -10.93
  5   5      -0.55     -17.08
  6   0     -24.83       0.00
  6   1      22.11       4.53
  6   2       1.21     -10.15
  6   3      25.93      -2.27
  6   4       0.77      -0.44
  6   5       6.12       0.14
  6   6       3.03      19.36
  7   0       1.15       0.00
  7   1       2.57     -29.94
  7   2      21.20       0.47
  7   3      10.17      12.13
  7   4       2.04       8.11
  7   5      -0.40       8.85
  7   6      -2.15       5.86
  7   7       7.61      -0.11
  8   0      -2.25       0.00
  8   1      19.04       3.97
  8   2      -1.05      -2.82
  8   3      14.58      -0.81
  8   4      -0.38      -5.95
  8   5      -6.04      18.96
  8   6       0.93     -11.68
  8   7      15.06     -15.69
  8   8     -20.47      -5.15
  9   0     -84.91       0.00
  9   1      -9.98      -2.07
  9   2       3.42       2.14
  9   3      10.50       5.39
  9   4      16.77       5.91
  9   5       4.34      13.48
  9   6       0.10     -23.09
  9   7     -15.23       4.19
  9   8      -7.19       6.46
  9   9       6.59      15.84
 10   0      16.80       0.00
 10   1      11.29      16.79
 10   2       6.35     -12.67
 10   3      27.62      -8.16
 10   4       1.49      -9.25
 10   5     -17.87      10.97
 10   6       0.73      11.88
 10   7     -10.96      10.48
 10   8      -9.33      -2.01
 10   9      -2.85       3.57
 10  10      -6.54     -12.99
 11   0    -161.99       0.00
 11   1       1.55     -15.25
 11   2       5.90      -0.03
 11   3       7.22       1.26
