Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1963:180
Coefficients for 360 degrees 
  Beginning: CT1962:000  2000:05:16_23h:53m:58s. 
  Centered:  CT1963:180  2000:05:30_15h:12m:09s. 
  End time:  CT1963:005  2000:06:12_21h:24m:50s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      50.56       0.00
  1   0     -34.32       0.00
  1   1      64.09      32.73
  2   0      13.64       0.00
  2   1       9.42     -24.64
  2   2      21.67    -108.70
  3   0      36.39       0.00
  3   1      -6.92      -6.08
  3   2     -26.77     -41.57
  3   3      41.07     -34.40
  4   0     -49.57       0.00
  4   1      -8.74     -11.36
  4   2      -1.03     -32.84
  4   3      -6.84     -64.70
  4   4      20.85      15.57
  5   0     119.84       0.00
  5   1     -12.15     -18.95
  5   2      -5.27      19.51
  5   3      25.31     -15.05
  5   4     150.97     177.65
  5   5    -146.33      95.85
  6   0      23.15       0.00
  6   1     -51.05      48.68
  6   2     -63.66     125.64
  6   3      -0.85      12.27
  6   4      60.70      -5.71
  6   5      79.31      23.58
  6   6    -194.58      28.34
  7   0    -117.66       0.00
  7   1      41.40      20.15
  7   2      53.18     -19.82
  7   3     -39.76     107.22
  7   4     -30.37     -76.13
  7   5     -32.68     -72.01
  7   6    -164.92      78.92
  7   7     -14.09      72.17
  8   0       7.87       0.00
  8   1      12.36      35.27
  8   2      20.60     -50.16
  8   3      39.92      70.85
  8   4     -73.31       8.06
  8   5    -124.38      50.38
  8   6    -140.44       4.94
  8   7     -98.83    -112.90
  8   8      84.89     -59.11
  9   0      72.26       0.00
  9   1      32.89     -10.23
  9   2     -68.09    -105.22
  9   3     -25.61     -89.64
  9   4      18.89      16.95
  9   5     117.99      -7.57
  9   6      10.11     -27.83
  9   7    -177.26      12.01
  9   8     167.21    -145.23
  9   9     172.03     -32.86
 10   0     -32.50       0.00
 10   1      63.67     -45.45
 10   2     -38.20     -51.60
 10   3     -58.82      -0.97
 10   4      14.01     -29.66
 10   5      -6.13     -85.85
 10   6     215.92      17.53
 10   7      73.68     107.59
 10   8     -78.52     -67.21
 10   9      -0.98    -330.84
 10  10    -125.03       1.93
 11   0     -50.03       0.00
 11   1     -25.25      14.92
 11   2       5.36      30.20
 11   3       2.88      20.11
 11   4      -3.13      55.28
 11   5     -96.59      62.42
 11   6     -22.90     -30.55
 11   7      63.66     -68.26
 11   8     -30.84     -16.59
 11   9     -30.51     -99.02
 11  10    -192.65    -203.71
 11  11      99.38     -34.26
 12   0      -0.90       0.00
 12   1    -113.48      70.65
 12   2     -30.69      16.30
 12   3     -37.58      10.23
 12   4      43.42      28.77
 12   5     116.79     114.87
 12   6     -58.64       6.75
 12   7     -23.98     -27.26
 12   8     -36.30      87.93
 12   9     201.53     -67.06
 12  10     -62.64      99.22
 12  11    -259.67     -15.95
 12  12     -50.07      -9.16
 13   0     -22.86       0.00
 13   1       6.29     -24.04
 13   2      15.80     -66.37
 13   3     -40.34      55.12
 13   4     -15.95     -22.91
 13   5       2.16    -102.16
 13   6      43.75      54.10
 13   7     100.34      83.39
 13   8     -22.74      69.98
 13   9     -68.85      91.95
 13  10      26.55     -70.27
 13  11     -14.44      67.87
 13  12     105.53    -112.20
 13  13      62.41     -63.97
 14   0      -9.34       0.00
 14   1      52.01     -37.68
 14   2      -6.69      32.72
 14   3       2.97      23.23
 14   4     -86.89      83.33
 14   5     -80.66     -44.95
 14   6     -68.60     -50.78
 14   7      -8.69     -14.20
 14   8      66.39       9.21
 14   9    -178.50     183.00
 14  10     156.64     -55.46
 14  11      -8.53    -162.73
 14  12    -131.15     -76.02
 14  13     -67.95     -55.43
 14  14       6.75      84.66
 15   0     -37.70       0.00
 15   1      26.81      14.32
 15   2     -25.96     -38.46
 15   3     -15.64     -65.92
 15   4      19.25       1.37
 15   5      41.41     106.03
 15   6       9.83     -31.39
 15   7    -117.49     -16.59
 15   8      10.95     -48.19
 15   9     109.78      -1.73
 15  10      46.77     123.51
 15  11     -21.79     -63.30
 15  12     -98.22    -114.27
 15  13      52.26     -80.88
 15  14     101.90       6.55
 15  15     177.20      22.54
 16   0     -33.94       0.00
 16   1      27.26      -5.35
 16   2     -32.21     -38.93
 16   3     -43.41      41.89
 16   4      77.84       1.35
 16   5      11.72     -34.00
 16   6     108.22      20.99
 16   7      21.21     -13.98
 16   8     -44.08     -63.64
 16   9      64.73    -100.57
 16  10     -36.34     -81.25
 16  11      42.02      -6.91
 16  12      -0.76       7.17
 16  13       5.99    -211.10
 16  14     262.87      69.04
 16  15      59.38      45.62
 16  16      12.25      38.17
 17   0     -26.66       0.00
 17   1     -32.34       3.19
 17   2       7.16       1.11
 17   3     -34.69      43.60
 17   4     -46.55      28.60
 17   5     -19.80     -61.70
 17   6     -18.28     -45.54
 17   7      99.89      14.55
 17   8      -4.13      21.24
 17   9    -128.01     -62.05
 17  10     -64.36     -36.13
 17  11      50.06     -73.03
 17  12      41.79      66.11
 17  13     -55.58      33.87
 17  14     -54.96      37.27
 17  15     357.74     -44.97
 17  16     113.17    -212.31
 17  17      69.95     -81.93
 18   0     -23.32       0.00
 18   1     -40.41       2.57
 18   2       4.41      -2.76
 18   3     -23.85      26.29
 18   4     -53.34      38.27
 18   5      41.03      71.93
 18   6     -50.02     -41.98
 18   7     -11.04      -3.19
