Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1891:180
Coefficients for 360 degrees 
  Beginning: CT1890:000  1994:12:31_04h:15m:00s. 
  Centered:  CT1891:180  1995:01:13_19h:33m:12s. 
  End time:  CT1891:005  1995:01:27_01h:45m:52s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)
 13   9      -9.23       2.15
 13  10     -32.67       8.07
 13  11      18.75      -3.16
 13  12     -27.77     -20.24
 13  13      11.24     -27.27
 14   0      80.01       0.00
 14   1      -9.56      17.76
 14   2     -12.30      12.41
 14   3      48.55      13.79
 14   4      18.27       2.98
 14   5      17.13     -30.41
 14   6       0.34     -29.90
 14   7     -23.24     -30.85
 14   8     -30.84       4.72
 14   9     -15.12     -21.43
 14  10     -25.34      -2.91
 14  11     -55.55      50.36
 14  12     -23.81     -16.09
 14  13      43.01      13.32
 14  14      -5.31      62.67
 15   0    -270.25       0.00
 15   1      16.15      12.04
 15   2     -23.84     -41.47
 15   3      18.79       7.82
 15   4     -18.79      41.21
 15   5       9.59     -26.17
 15   6      19.15     -47.74
 15   7      11.53     -13.96
 15   8      -9.89       0.98
 15   9      18.44       9.58
 15  10      15.44      26.76
 15  11      24.83      10.82
 15  12      21.67      27.45
 15  13       9.20      -0.08
 15  14      76.54       0.65
 15  15      53.84     -25.33
 16   0      88.12       0.00
 16   1      18.65     -16.52
 16   2     -10.97     -13.91
 16   3      37.89      -6.70
 16   4      -1.65     -12.36
 16   5       8.10      40.32
 16   6      12.79      -0.92
 16   7      45.79      -3.97
 16   8      51.65       2.18
 16   9     -17.72      -5.33
 16  10       7.99       3.48
 16  11       3.46       6.60
 16  12      -9.59      45.60
 16  13      -6.29      -8.29
 16  14      10.43      26.06
 16  15      10.19      76.48
 16  16     -33.65      38.73
 17   0    -289.58       0.00
 17   1      -6.52     -20.54
 17   2       5.83      28.81
 17   3      -5.30      20.35
 17   4      23.71      52.92
 17   5      -3.34     -16.63
 17   6     -12.54     -24.33
 17   7      12.11     -16.95
 17   8      27.45      -2.72
 17   9       2.24      -3.04
 17  10       3.70     -28.69
 17  11     -15.77      -6.46
 17  12      -8.93      -5.74
 17  13     -22.69      17.20
 17  14      -8.93       7.74
 17  15     -16.79       0.98
 17  16       1.11      41.31
 17  17     -41.36      71.29
 18   0      84.91       0.00
 18   1      38.16      35.25
 18   2     -10.46       5.06
 18   3      56.86      11.16
 18   4      -4.18      17.49
 18   5      20.10     -28.43
 18   6       6.79       5.35
 18   7     -25.01     -39.85
 18   8      -6.41      -1.23
 18   9      16.65      28.75
 18  10      -5.52       0.41
 18  11       6.08     -10.55
 18  12      15.52     -31.51
 18  13     -18.31      -4.26
 18  14     -13.98     -30.62
 18  15       8.27       2.91
 18  16     -20.32      21.30
 18  17     -22.85      22.98
 18  18     -16.00     -30.74
 19   0    -205.86       0.00
 19   1       0.37     -16.60
 19   2      -9.00     -23.53
 19   3       7.96      17.86
 19   4     -11.02      59.43
 19   5       3.19     -19.35
 19   6      14.11     -36.79
 19   7      10.07       0.13
 19   8       8.85     -17.52
 19   9      -2.68      14.59
 19  10      -6.78      41.97
 19  11       4.18      18.26
 19  12      16.11      -2.76
 19  13      17.62      -9.39
 19  14     -18.20     -12.16
 19  15     -15.25      -6.11
 19  16     -11.38       6.68
 19  17      -2.27       9.83
 19  18     -17.00      53.79
 19  19     -27.12     -25.12
 20   0      46.21       0.00
 20   1      52.62      21.35
 20   2       4.61      -3.17
 20   3      39.45       0.73
 20   4       9.68     -10.56
 20   5      22.26      22.54
 20   6       8.81     -20.75
 20   7      30.09     -14.06
 20   8      12.23      -0.34
 20   9     -19.72      -9.13
 20  10       2.83      -4.26
 20  11     -44.53      27.13
 20  12      -4.07      11.22
 20  13      24.32      -7.21
 20  14      17.22      15.78
 20  15      -6.37     -28.19
 20  16      10.43     -18.73
 20  17       2.33      29.29
 20  18     -37.14     -27.69
 20  19     -38.69      41.48
 20  20     -15.11      -0.52
 21   0     -72.35       0.00
 21   1       3.53     -20.53
 21   2       8.61      15.81
 21   3       2.81      10.15
 21   4       9.32      67.59
 21   5      -2.60     -36.05
 21   6      -1.42     -36.93
 21   7       3.84     -12.69
 21   8       7.94      -8.12
 21   9       7.34       0.91
 21  10      -5.05     -10.81
 21  11       6.55     -18.59
 21  12      -5.33       2.84
 21  13      -9.32      -0.82
 21  14      23.62       7.55
 21  15      13.96       4.15
 21  16      13.99     -10.65
 21  17      13.28     -19.76
 21  18     -21.18       6.01
 21  19     -10.77     -24.69
 21  20     -58.58     -21.64
 21  21      15.55      -9.29
 22   0      -8.35       0.00
 22   1      63.29      37.84
 22   2       2.47      -0.81
 22   3      40.96       2.99
 22   4      -1.22       7.99
 22   5      23.65      -8.08
 22   6      12.73       5.78
 22   7      -0.94     -32.45
 22   8      14.35      -0.39
 22   9       3.36       9.12
 22  10      -3.49       4.19
 22  11       2.45       7.07
 22  12      -3.93      -1.18
 22  13      -5.71     -12.09
 22  14     -15.35      -2.53
 22  15       3.37      30.84
 22  16      -6.14      14.80
 22  17      12.69     -32.38
 22  18      28.50       9.47
 22  19     -27.33      -9.86
 22  20      19.14     -14.66
 22  21     -41.77     -43.27
 22  22      43.36      -8.08
 23   0     144.63       0.00
 23   1      -3.10     -25.91
 23   2       5.49       0.15
 23   3      -1.22      15.10
 23   4       1.34      71.08
 23   5      11.29     -18.10
 23   6       6.57     -40.82
 23   7      15.52      -7.60
 23   8      16.47     -13.60
 23   9     -10.28       7.27
 23  10      -8.65      12.09
 23  11     -23.04      17.36
 23  12      -0.72      11.57
 23  13       0.48       3.76
 23  14      -8.30      -6.47
 23  15      -2.94       0.37
 23  16       0.11      12.79
 23  17     -12.67      16.28
 23  18      12.73     -16.39
 23  19      20.04      19.14
 23  20      -5.86       0.29
 23  21      31.22      -1.31
 23  22     -17.83     -32.86
 23  23      19.90      19.83
 24   0     -87.08       0.00
 24   1      56.22      28.97
 24   2      23.45       4.54
 24   3      14.19      -0.70
 24   4       2.68       0.92
 24   5      28.23       4.35
 24   6       8.79     -12.87
 24   7      10.91     -20.81
 24   8      -2.17      -2.58
 24   9       0.76       7.89
 24  10       5.03      -0.65
 24  11     -20.94      11.04
 24  12      10.31      -2.91
 24  13       1.23      -5.73
 24  14      13.54      -7.36
 24  15      -1.79     -13.18
 24  16       0.79      -6.49
 24  17      -8.39       3.23
 24  18     -12.96       1.65
 24  19      29.33       3.63
 24  20      -6.51      13.31
 24  21      -6.69       2.66
 24  22      36.67       4.60
 24  23       7.50     -53.22
 24  24      -3.50      44.24
 25   0     366.65       0.00
 25   1       1.92     -11.53
 25   2      14.35       9.60
 25   3       5.65      -5.19
 25   4       2.56      73.41
 25   5      -4.21     -44.74
 25   6       8.57     -52.66
 25   7       3.29      -6.39
 25   8       8.42     -14.39
 25   9       6.71       5.13
 25  10     -10.63       6.66
 25  11       3.81     -15.36
 25  12      -5.02       2.37
 25  13       1.39      -7.87
 25  14      -6.47       0.98
 25  15       4.33     -10.35
 25  16       3.82       2.34
 25  17       0.78      -5.76
 25  18      -6.96      14.12
 25  19     -15.28     -10.89
 25  20      29.18       6.49
 25  21      -7.69       3.86
 25  22       4.31     -19.74
 25  23      20.30      31.14
 25  24      34.62     -50.59
 25  25       0.73      34.32
 26   0    -148.13       0.00
 26   1      25.57      17.85
 26   2      24.23       6.16
 26   3     -14.19       3.55
 26   4       1.82       3.81
 26   5      40.31       6.37
 26   6      15.23      -5.42
 26   7      11.07     -38.44
 26   8       9.78      -5.52
 26   9     -13.16      -1.62
 26  10      -0.42       0.96
 26  11     -11.00      21.24
 26  12      -4.73      -0.79
 26  13      23.09     -11.17
 26  14      -5.67      14.94
 26  15      -1.39       3.39
 26  16      -2.75       6.94
 26  17     -10.63       1.15
 26  18      -6.30       0.58
 26  19      -4.30       8.49
 26  20     -10.59      -4.18
 26  21      18.79       8.39
 26  22     -22.84      -0.99
 26  23       3.25     -24.30
 26  24      -6.37      42.53
 26  25      49.14      -9.82
 26  26      -4.32      17.45
 27   0     543.29       0.00
 27   1      -0.73      -4.25
 27   2      15.13       3.61
 27   3      -3.88      -9.81
 27   4      -3.26      53.10
 27   5       6.82     -40.14
 27   6       8.45     -64.32
 27   7      11.18      -9.63
 27   8       6.73     -18.44
 27   9      -6.01       6.01
 27  10     -11.35       3.53
 27  11     -14.01       6.40
 27  12       1.65      11.56
 27  13      -5.87      -0.53
 27  14      15.50     -10.67
 27  15       3.10      -1.44
 27  16      11.14     -20.92
 27  17       1.28      -5.19
 27  18      -1.96      -3.93
 27  19      10.35       8.53
 27  20      -7.42      -0.02
 27  21       1.93      -7.86
 27  22      14.45      36.16
 27  23     -11.23      -5.45
 27  24       6.65      -5.19
 27  25     -30.10      28.44
 27  26      44.77      14.23
 27  27     -25.27      -6.92
 28   0    -183.06       0.00
 28   1     -11.99      -4.11
 28   2      28.37       8.40
 28   3     -49.22      -9.50
 28   4      -1.41       6.54
 28   5      29.34       1.48
 28   6      17.87      -9.79
 28   7      12.92     -32.56
 28   8       1.00      -1.82
 28   9       5.41       5.13
 28  10      -0.31       0.19
 28  11      -5.99       8.21
 28  12       4.21      -3.19
 28  13       0.93      -3.04
 28  14      -2.24      -1.34
 28  15       4.18       0.22
 28  16      -6.37       1.96
 28  17      -7.53      -3.08
 28  18       6.35       3.27
 28  19      -1.48       3.72
 28  20      20.56       2.63
 28  21      -3.97      -5.29
 28  22      10.06      -5.98
 28  23      -8.60      25.12
 28  24      -0.25     -13.83
 28  25      23.43      -7.34
 28  26     -34.23       3.48
 28  27      22.08      36.90
 28  28     -11.46      -4.40
 29   0     562.74       0.00
 29   1      -0.21      16.79
 29   2      13.01       8.04
 29   3      -3.33     -23.29
 29   4       1.39      17.64
 29   5      -0.30     -44.71
 29   6       9.09     -81.92
 29   7       9.75     -10.30
 29   8      11.46     -16.69
 29   9      -2.31       6.04
 29  10      -9.02       4.17
 29  11      -5.81      -4.51
 29  12      -8.15      10.75
 29  13       0.51      -4.73
 29  14      -9.02      -0.94
 29  15      -1.09      -3.04
 29  16       4.88       7.84
 29  17      -1.29       4.24
 29  18       2.53       0.31
 29  19       2.26      12.80
 29  20       1.17       5.80
 29  21       3.85      -2.32
 29  22      -6.94      -3.63
 29  23       1.99     -13.61
 29  24     -18.96      23.58
 29  25       3.79      -5.71
 29  26      35.48       0.83
 29  27     -27.96     -22.82
 29  28      -9.13      54.05
 29  29       2.02       1.23
