Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1682:180
Coefficients for 360 degrees 
  Beginning: CT1681:000  1979:05:23_15h:32m:45s. 
  Centered:  CT1682:180  1979:06:06_06h:50m:57s. 
  End time:  CT1682:005  1979:06:19_13h:03m:38s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -2.47       0.00
  1   0      44.42       0.00
  1   1     -81.12     -53.78
  2   0     -22.31       0.00
  2   1      92.31     -46.80
  2   2      67.13      43.94
  3   0     153.53       0.00
  3   1      15.88      15.14
  3   2     335.91     -18.23
  3   3    -147.64      20.42
  4   0       9.97       0.00
  4   1     -15.22      33.71
  4   2       1.07    -109.76
  4   3    -322.36     -63.38
  4   4     -56.97      66.79
  5   0     380.49       0.00
  5   1     137.70     120.96
  5   2    -208.80     -76.59
  5   3      93.67     210.84
  5   4     -97.71     264.50
  5   5      56.09     -13.62
  6   0       9.35       0.00
  6   1     -53.14     -96.55
  6   2      11.64      81.05
  6   3     140.55      63.98
  6   4      83.77     -28.02
  6   5    -141.68     164.86
  6   6     -42.79     -88.14
  7   0    -127.73       0.00
  7   1     150.17     -25.53
  7   2      -6.66      71.97
  7   3      78.10    -139.01
  7   4     107.04     -14.56
  7   5      43.83     -93.67
  7   6     303.00    -195.88
  7   7    -108.44    -124.81
  8   0       4.27       0.00
  8   1     -46.66       5.55
  8   2      -9.48      74.76
  8   3      68.96     -27.46
  8   4      32.59     -20.89
  8   5      44.37     -54.95
  8   6     -10.61      -1.68
  8   7     -24.98      77.85
  8   8    -402.08     229.87
  9   0     -49.31       0.00
  9   1      38.82     -92.90
  9   2      -1.81      26.36
  9   3     -38.39    -108.74
  9   4     -64.03    -105.29
  9   5     -58.48      55.85
  9   6     101.03     109.42
  9   7    -192.58    -254.46
  9   8    -128.89     -25.74
  9   9    -197.86    -179.32
 10   0     -18.57       0.00
 10   1     -80.11       6.87
 10   2     -64.45     -89.19
 10   3     -70.77      15.70
 10   4    -141.92      31.98
 10   5      40.21      15.92
 10   6       8.27     -28.38
 10   7     -70.64      86.33
 10   8    -256.95     238.51
 10   9    -214.40    -197.81
 10  10     358.80     308.62
