Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1706:180
Coefficients for 360 degrees 
  Beginning: CT1705:000  1981:03:08_06h:05m:45s. 
  Centered:  CT1706:180  1981:03:21_21h:23m:56s. 
  End time:  CT1706:005  1981:04:04_03h:36m:37s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       2.68       0.00
  1   0     -74.09       0.00
  1   1      15.75       0.55
  2   0     100.96       0.00
  2   1     -29.06      90.68
  2   2     -45.57     156.68
  3   0     -62.22       0.00
  3   1      -3.27     -16.83
  3   2     -15.39     111.25
  3   3      28.15     196.91
  4   0     128.54       0.00
  4   1      88.69     -66.11
  4   2     -13.69     -58.03
  4   3     128.66      48.65
  4   4      18.91      62.31
  5   0      80.55       0.00
  5   1     108.20     109.60
  5   2      40.93    -147.17
  5   3      11.34      40.55
  5   4     256.72      50.21
  5   5      14.86    -158.15
  6   0    -235.06       0.00
  6   1      95.14       9.05
  6   2     -47.48     -66.36
  6   3    -131.39      46.36
  6   4     -18.90      -5.69
  6   5     161.09     -21.61
  6   6    -167.33    -312.99
  7   0      19.04       0.00
  7   1      75.26     104.44
  7   2      57.19      95.37
  7   3      99.05    -214.58
  7   4    -172.92    -121.42
  7   5     117.35       6.58
  7   6     -51.38    -249.08
  7   7     -31.22    -159.80
  8   0     155.83       0.00
  8   1     -20.94      66.64
  8   2     -61.08       2.22
  8   3      52.08     100.63
  8   4      68.77      30.13
  8   5    -227.27     103.71
  8   6     216.34     -27.91
  8   7     -18.11      20.86
  8   8     -15.47    -449.15
  9   0     -42.91       0.00
  9   1     118.71     -70.01
  9   2     -64.49    -195.54
  9   3     -25.82      29.31
  9   4      -2.41     109.25
  9   5     -29.69     131.51
  9   6      99.73     195.72
  9   7      87.66       0.21
  9   8     -42.78      -0.18
  9   9    -206.37    -367.33
 10   0     -98.68       0.00
 10   1      35.93     -45.73
 10   2      15.58      13.86
 10   3      47.95     -24.59
 10   4      40.40      91.03
 10   5     180.78      -2.00
 10   6    -222.91     225.44
 10   7      19.29    -159.53
 10   8      89.09     195.16
