Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2086:180
Coefficients for 360 degrees 
  Beginning: CT2085:000  2009:07:23_20h:28m:01s. 
  Centered:  CT2086:180  2009:08:06_11h:46m:12s. 
  End time:  CT2086:005  2009:08:19_17h:58m:53s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.63       0.00
  1   0     -66.77       0.00
  1   1      -5.37       1.12
  2   0     -14.27       0.00
  2   1     -13.65       2.27
  2   2      -5.88      -4.57
  3   0    -106.03       0.00
  3   1      -2.78       9.76
  3   2       6.45     -10.69
  3   3      -1.96      11.47
  4   0     -18.05       0.00
  4   1     -10.50      -5.66
  4   2      -6.42      -2.25
  4   3       5.44       2.86
  4   4      12.23     -10.05
  5   0     -77.18       0.00
  5   1      -5.31      -4.77
  5   2     -18.39       0.13
  5   3       2.83      11.61
  5   4       5.41     -21.06
  5   5     -18.66      -1.48
  6   0     -20.96       0.00
  6   1     -10.47       3.82
  6   2     -13.70       6.19
  6   3       8.43      11.27
  6   4       8.65     -17.20
  6   5      -1.67      -0.03
  6   6      12.76       3.45
  7   0     -10.24       0.00
  7   1      -9.78       1.46
  7   2      -0.75      -8.80
  7   3       1.43     -27.77
  7   4      -8.96     -11.55
  7   5     -22.40       2.66
  7   6       6.77     -10.59
  7   7      -6.57      -7.85
  8   0      -3.67       0.00
  8   1     -15.56      12.99
  8   2     -17.46      15.60
  8   3      -5.93       2.61
  8   4     -22.07      12.75
  8   5      -6.41       1.50
  8   6       1.06      26.95
  8   7     -19.29      22.07
  8   8     -10.91      -9.95
  9   0      42.53       0.00
  9   1      -0.01       8.69
  9   2       5.38      -7.12
  9   3       2.87      -1.39
  9   4      -3.53      15.84
  9   5      14.17     -14.58
  9   6      -0.00      -2.76
  9   7      11.68      11.97
  9   8      25.68      -4.22
  9   9      -1.20       8.28
 10   0      20.09       0.00
 10   1      -2.19      -0.43
 10   2      -8.53       8.39
 10   3      -8.78      -5.69
 10   4      -5.14       0.26
 10   5       0.65      -7.39
 10   6     -11.46      -8.10
 10   7      -7.51      10.56
 10   8     -13.23     -10.45
 10   9      -8.12     -21.08
 10  10       6.89      -0.92
 11   0      82.72       0.00
 11   1      -4.85      -1.91
 11   2     -10.25      -4.44
 11   3      -7.05      -2.02
 11   4       0.28       4.13
 11   5       3.47      -4.54
 11   6      -5.33       7.27
 11   7       7.81      -2.41
 11   8       5.69      -1.41
 11   9      -6.87      19.43
 11  10      -5.93       4.83
 11  11      -6.01      -9.32
 12   0      25.03       0.00
 12   1      -7.33       0.60
 12   2     -21.76       8.99
 12   3      -8.88       9.64
 12   4       6.63      -8.57
 12   5      -3.48       2.96
 12   6       5.36     -12.95
 12   7      18.62     -14.83
 12   8      -4.57     -11.03
 12   9       4.86     -18.61
 12  10      11.86     -12.61
 12  11      14.76      12.52
 12  12       2.17       6.07
 13   0     117.90       0.00
 13   1      -1.76       2.62
 13   2      -3.85     -10.85
 13   3       2.24      -6.15
 13   4     -10.83       2.93
 13   5      -4.45      -9.40
 13   6      10.37      -1.26
 13   7      -8.86      -3.46
 13   8     -14.90      -9.37
 13   9       1.27       0.45
 13  10     -12.66      14.72
 13  11      -9.03      -0.55
 13  12       3.76     -16.56
 13  13       8.42      -8.06
 14   0      30.93       0.00
 14   1      -3.24       2.69
 14   2      -8.66      10.50
 14   3      -9.86       6.56
 14   4     -15.72       1.00
 14   5     -11.06       4.97
 14   6      -2.66      14.04
 14   7      -2.45      -9.07
 14   8       6.03       8.42
 14   9      -7.12       7.96
 14  10       0.30       1.02
 14  11      16.23      15.12
 14  12       2.79      14.42
 14  13      -9.42       2.78
 14  14      -4.20      -0.11
 15   0     144.71       0.00
 15   1       1.31      -2.85
 15   2       0.59      -1.83
 15   3      -3.37      -5.89
 15   4      -1.90      14.38
 15   5       4.02      -7.80
 15   6      10.22      -3.00
 15   7       6.22       6.08
 15   8       2.10      -4.74
 15   9      10.50     -10.15
 15  10       6.15       6.62
 15  11       7.73      -4.00
 15  12       3.70     -18.40
 15  13      17.04      -8.70
 15  14      -1.02      12.09
 15  15      -2.06      -2.91
 16   0      27.70       0.00
 16   1       7.11      -5.22
 16   2     -12.85       9.75
 16   3     -11.86       3.54
 16   4      -8.25      -3.43
 16   5       1.87      -0.27
 16   6      -2.10      -2.44
 16   7      -3.87       0.87
 16   8       1.80      -3.55
 16   9       2.14       4.43
 16  10      -7.59       5.88
 16  11      -4.55      -1.48
 16  12       5.03       8.36
 16  13     -18.99       5.84
 16  14     -16.92     -11.01
 16  15       3.26     -13.12
 16  16       4.97       0.93
 17   0     138.73       0.00
 17   1       2.77      -1.90
 17   2      -3.39      -8.79
 17   3      -3.79      -4.30
 17   4      -8.36       1.55
 17   5       2.73      -6.33
 17   6      -0.98       2.21
 17   7       4.05       4.04
 17   8       5.05      11.46
 17   9      -2.10      -4.34
 17  10      15.84       3.28
 17  11       6.52      -3.11
 17  12      -1.75      -1.58
 17  13       1.08      -5.92
