Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2065:180
Coefficients for 360 degrees 
  Beginning: CT2064:000  2007:12:29_01h:44m:09s. 
  Centered:  CT2065:180  2008:01:11_17h:02m:20s. 
  End time:  CT2065:005  2008:01:24_23h:15m:01s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.44       0.00
  1   0     -73.88       0.00
  1   1      -4.86      12.04
  2   0      16.07       0.00
  2   1      13.10     -20.44
  2   2      21.79     -10.53
  3   0    -117.39       0.00
  3   1      -1.77     -22.73
  3   2      -9.77       4.19
  3   3     -23.99      -8.56
  4   0     -14.32       0.00
  4   1     -11.34      11.62
  4   2     -27.82      11.33
  4   3      16.78       6.24
  4   4      10.30      31.76
  5   0     -66.86       0.00
  5   1      -3.06     -31.55
  5   2      16.98       1.65
  5   3      22.24       6.61
  5   4      -2.66     -19.72
  5   5      26.99     -49.49
  6   0      18.45       0.00
  6   1      13.89     -11.58
  6   2       1.34     -10.30
  6   3     -12.53      -6.50
  6   4      -8.48     -18.88
  6   5     -25.93      20.15
  6   6     -44.11      11.10
  7   0     -13.45       0.00
  7   1     -30.52     -18.87
  7   2     -10.02       6.39
  7   3     -13.80     -12.06
  7   4       1.83      38.46
  7   5      -4.08      22.72
  7   6      35.79      20.21
  7   7      15.41      46.87
  8   0      -2.50       0.00
  8   1      13.69      -5.81
  8   2      -8.46       2.43
  8   3      15.10      19.38
  8   4       4.13       0.94
  8   5      32.95     -23.33
  8   6      18.65     -13.90
  8   7     -23.68     -43.59
  8   8      19.34     -52.89
  9   0      55.36       0.00
  9   1      -5.90     -14.51
  9   2       7.92      -6.98
  9   3      -1.55      -2.64
  9   4       9.25     -22.21
  9   5      -7.67       1.01
  9   6     -26.06     -10.49
  9   7     -14.26      -2.29
  9   8     -25.61      51.48
  9   9     -59.21      41.43
 10   0      -6.31       0.00
 10   1      -2.52      -9.93
 10   2      -7.88       0.14
 10   3      -8.27     -10.17
 10   4     -17.09      21.10
 10   5     -18.80      14.96
 10   6       1.29      13.48
 10   7      19.76      24.10
 10   8       0.49       4.06
 10   9      58.10     -17.88
