Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2079:180
Coefficients for 360 degrees 
  Beginning: CT2078:000  2009:01:13_22h:13m:23s. 
  Centered:  CT2079:180  2009:01:27_13h:31m:35s. 
  End time:  CT2079:005  2009:02:09_19h:44m:16s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       5.01       0.00
  1   0     -75.99       0.00
  1   1     -10.02       0.19
  2   0      33.43       0.00
  2   1      -1.09      -5.84
  2   2       1.86       5.79
  3   0    -122.94       0.00
  3   1      -9.96       2.41
  3   2      -1.19       5.38
  3   3      -4.88       3.58
  4   0      25.27       0.00
  4   1      -7.79       1.13
  4   2       3.01     -11.53
  4   3       4.70      -5.98
  4   4      -1.72      -4.29
  5   0     -71.93       0.00
  5   1     -17.62       0.22
  5   2      -9.15      18.76
  5   3       2.45     -11.17
  5   4      -6.95       0.89
  5   5       4.58       5.21
  6   0      10.06       0.00
  6   1      -8.58      12.42
  6   2     -21.91       6.86
  6   3     -10.43       1.10
  6   4     -10.48       5.66
  6   5      14.06      -3.71
  6   6       2.34      -3.48
  7   0       0.24       0.00
  7   1     -23.43      10.54
  7   2     -11.24      13.29
  7   3      15.71      -4.77
  7   4       4.86       3.13
  7   5     -12.71     -16.99
  7   6       4.63       7.91
  7   7       4.76       1.82
  8   0       1.82       0.00
  8   1      -5.87      -2.40
  8   2      -9.90      11.09
  8   3       0.14     -11.69
  8   4      -6.55      23.56
  8   5       0.61      -6.41
  8   6      -3.43      -7.44
  8   7      -5.03      -5.37
  8   8       0.85       2.36
  9   0      46.92       0.00
  9   1      -6.50       7.87
  9   2      -0.32      29.89
  9   3       7.93      -4.48
  9   4       4.74      -8.91
  9   5       0.49      10.77
  9   6       7.40      -9.18
  9   7      -7.42      -3.75
  9   8      -7.70       7.00
  9   9      -2.47      -3.03
 10   0     -22.26       0.00
 10   1      -7.84       5.84
 10   2     -22.43      -1.49
 10   3       6.09      -5.69
 10   4       9.52      -0.88
 10   5      -7.44       7.30
 10   6      -5.44      13.25
 10   7      -6.85      -2.58
 10   8       0.55      -6.89
 10   9       4.35      12.63
 10  10      -3.26      -3.16
 11   0      78.46       0.00
 11   1      -9.08      -1.82
 11   2      -2.80      25.44
 11   3       9.51     -15.22
 11   4      -5.61      -3.91
 11   5      11.15       3.06
 11   6      -4.01       2.49
 11   7       2.38      -4.54
 11   8       0.49      10.40
 11   9      -0.47       2.92
 11  10      -9.33       5.20
 11  11      -3.80       8.06
 12   0     -30.04       0.00
 12   1      -1.00      -2.40
 12   2     -21.40       0.45
 12   3      -1.52      -2.05
 12   4       0.86     -10.42
 12   5       7.95      -5.84
 12   6      -3.02      10.95
 12   7      -4.43       2.84
 12   8      -3.83       5.20
 12   9      11.02       2.24
 12  10      -0.11       2.03
 12  11      -3.18       0.41
 12  12       1.96       4.05
 13   0     124.54       0.00
 13   1      -8.74       5.04
 13   2      -5.94      17.49
 13   3      16.66     -10.90
 13   4      -1.34      -4.03
 13   5       6.73      -1.96
 13   6      11.96       3.25
 13   7       5.90      -0.66
 13   8      15.80       3.77
 13   9       2.25       5.28
 13  10       3.20       1.32
 13  11       2.52       0.48
 13  12       2.91       6.50
 13  13      -1.34       3.68
 14   0     -41.37       0.00
 14   1      -0.55       5.55
 14   2     -15.72       7.07
 14   3       1.03      -2.94
 14   4      13.27       5.18
 14   5       2.70     -10.63
 14   6       8.34       6.38
 14   7       4.08      -4.97
 14   8       3.22      -1.66
 14   9     -10.72      -2.03
 14  10       2.26      -2.32
 14  11     -12.59      10.62
 14  12       8.28       1.15
 14  13      -2.02      -3.27
 14  14      -1.12     -10.84
 15   0     155.15       0.00
 15   1       3.61      -1.29
 15   2      -5.56      26.21
 15   3      11.36     -12.54
 15   4      -4.54      -5.09
 15   5       6.28       5.13
 15   6      10.89       3.90
 15   7      -1.70      -9.18
 15   8       4.99      -2.41
 15   9       6.72      -1.24
 15  10       2.17       4.13
 15  11       1.57      -3.18
 15  12      11.87       5.07
 15  13      10.57      -2.00
 15  14      -1.93       8.29
 15  15      -9.87       0.84
 16   0     -39.22       0.00
 16   1       1.70      -5.00
 16   2     -12.92       4.82
 16   3       2.73      -8.35
 16   4       7.56      -3.84
 16   5       5.47       7.40
 16   6       5.97      10.83
 16   7      -6.49      -4.62
 16   8      -4.65       1.81
 16   9      -1.85       0.61
 16  10      -4.79      10.30
 16  11       0.45       0.67
 16  12       3.09       0.00
 16  13       3.12      -4.16
 16  14      -8.59       9.96
 16  15       0.58       4.51
 16  16       5.93      -5.18
 17   0     147.70       0.00
 17   1      13.26      -6.25
 17   2      -3.65      14.44
 17   3      13.94     -12.43
 17   4      -4.38      -3.72
 17   5       3.81       5.30
 17   6       0.50       0.59
 17   7       3.14      -5.96
 17   8      -9.08       2.99
 17   9       3.86      -5.96
 17  10      -0.75      -0.22
 17  11       2.94      -4.68
 17  12       3.71      -7.08
 17  13      12.39      -6.79
 17  14      -3.24       2.99
 17  15      -5.91       0.56
 17  16       5.82      -1.97
 17  17       6.97       4.75
 18   0     -37.03       0.00
 18   1       7.02      -2.38
 18   2     -11.08      -0.13
 18   3       3.00      -5.37
 18   4      10.28      -8.68
 18   5       5.15     -11.93
 18   6       7.10       9.88
 18   7       5.46      -6.83
 18   8      -6.50       0.64
 18   9      -1.47      -5.36
 18  10       0.47       1.82
 18  11       0.35      -6.81
 18  12      -3.12      -3.74
 18  13      -5.17      -0.69
 18  14      -5.64       1.41
 18  15      -7.67       9.15
 18  16       4.62     -14.01
 18  17      -0.19      -0.99
 18  18       1.91      -2.35
 19   0     113.14       0.00
 19   1      17.78      -5.20
 19   2      -2.15       7.82
 19   3      17.84     -13.14
 19   4      -7.16      -9.70
 19   5       7.59       1.60
 19   6       7.32       4.87
 19   7       3.73      -3.74
 19   8       5.52      -0.77
 19   9       2.57      -2.34
 19  10       6.49       4.55
 19  11       0.62       0.99
 19  12      -0.35      -3.60
 19  13      -0.14      -3.58
 19  14      -1.51      -0.66
 19  15      -0.87      -2.68
 19  16      10.72      -9.71
 19  17      -0.03      -5.89
 19  18       4.03      -2.03
 19  19      -6.05      -5.86
 20   0     -24.10       0.00
 20   1      12.82      -7.05
 20   2       0.26      -0.63
 20   3      -0.39      -4.92
 20   4      14.98      -1.45
 20   5       7.05      -1.91
 20   6       9.21       6.25
 20   7      -0.32      -3.99
 20   8      -3.70      -1.37
 20   9       0.00      -2.41
 20  10       1.32       1.46
 20  11       0.82      -1.41
 20  12      -2.48      -6.70
 20  13     -13.99       2.58
 20  14       8.79      -2.04
 20  15       0.43       3.91
 20  16       1.19      -2.54
 20  17       2.99      -2.11
 20  18      -1.80      -0.90
 20  19       0.61       0.95
 20  20       1.56      -0.82
 21   0      37.05       0.00
 21   1      25.84      -9.63
 21   2       2.07      -7.59
 21   3      12.20     -13.08
 21   4      -3.79      -7.41
 21   5      10.18       5.43
 21   6       8.85       2.43
 21   7       0.09      -6.09
 21   8       0.21       2.14
 21   9       1.83      -3.87
 21  10      -0.67      -0.71
 21  11       0.54       2.31
 21  12       4.77       1.05
 21  13      -2.81       1.29
 21  14      -1.29       3.24
 21  15      -0.94      -0.24
 21  16       5.45      -0.21
 21  17      -6.18      -2.82
 21  18      -2.63       0.66
 21  19      -7.31       0.10
 21  20      -0.84      -7.33
 21  21      -6.50      -0.68
 22   0       5.99       0.00
 22   1      10.33      -3.40
 22   2      12.16      -1.26
 22   3       1.79      -4.72
 22   4      11.47      -5.84
 22   5       5.65      -5.10
 22   6      10.42      10.30
 22   7       3.35      -7.01
 22   8      -4.23       1.40
 22   9      -2.35      -5.70
 22  10      -0.46       3.87
 22  11       0.21      -3.97
 22  12       2.42      -3.29
 22  13       3.81      -7.38
 22  14       5.32       0.54
 22  15       5.35      10.09
 22  16      -1.46      -2.15
 22  17      -2.99       2.15
 22  18      -1.76       2.74
 22  19       2.79      -1.38
 22  20      -5.17     -10.29
 22  21      -0.51       0.62
 22  22       2.87      -2.14
 23   0     -76.64       0.00
 23   1      29.09      -8.05
 23   2       3.36     -23.03
 23   3       8.63      -7.28
 23   4      -8.15      -6.99
 23   5       9.28       6.01
 23   6       6.37       2.93
 23   7       2.54      -6.67
 23   8      -3.00       1.46
 23   9      -1.59      -2.73
 23  10       2.26       1.73
 23  11       0.14      -1.16
 23  12       3.45       2.71
 23  13       1.75       2.93
 23  14      -0.61      -2.13
 23  15       1.03      -0.91
 23  16      -2.33       1.75
 23  17       1.22       1.92
 23  18      -1.87      -0.10
 23  19       2.15      -2.54
 23  20       0.40      -8.32
 23  21      -4.36      -0.09
 23  22       4.82       2.27
 23  23       0.13      -0.60
 24   0      40.03       0.00
 24   1      11.13      -6.03
 24   2      23.30      -5.90
 24   3       0.40      -3.64
 24   4      15.31      -5.58
 24   5       9.73      -6.80
 24   6      12.82      11.73
 24   7       1.53      -6.40
 24   8      -4.88      -0.89
 24   9       3.39      -2.60
 24  10       1.12       0.78
 24  11       1.91      -1.82
 24  12       0.45      -1.90
 24  13      -0.65      -4.19
 24  14      -0.93      -0.33
 24  15       0.37      -1.04
 24  16      -0.95       0.60
 24  17       1.75       3.38
 24  18      -0.08      -3.47
 24  19       3.70       1.17
 24  20       0.27      -8.94
 24  21      -1.41      -1.90
 24  22      -1.38      -0.43
 24  23       2.05      -0.54
 24  24       0.78      -2.50
 25   0    -199.77       0.00
 25   1      20.07      -5.33
 25   2       8.15     -36.74
 25   3       1.81      -1.45
 25   4      -5.03      -8.98
 25   5      11.74       5.66
 25   6      10.39       3.27
 25   7       2.93      -5.74
 25   8      -0.15       0.84
 25   9       0.07      -3.65
 25  10       2.08       1.09
 25  11       1.74      -1.43
 25  12       1.78      -2.50
 25  13       0.30       0.04
 25  14      -2.93       0.52
 25  15       2.08      -2.99
 25  16       1.12       0.97
 25  17       2.62       4.34
 25  18       0.07       2.05
 25  19      -0.12      -1.11
 25  20      -2.80       2.52
 25  21      -4.25      -1.02
 25  22      -0.65      -2.07
 25  23      -3.40      -2.75
 25  24       3.14      -1.33
 25  25      -2.15      -0.15
 26   0      69.16       0.00
 26   1       5.90      -0.11
 26   2      33.23      -6.10
 26   3      -1.83       1.34
 26   4      10.81      -1.65
 26   5      10.26      -7.39
 26   6      16.54      12.06
 26   7       2.93      -8.12
 26   8      -5.61       1.22
 26   9      -1.78      -3.81
 26  10       0.10       0.45
 26  11      -1.28      -0.38
 26  12      -1.26      -2.34
 26  13      -4.41      -1.02
 26  14       2.48      -1.42
 26  15      -2.02       2.84
 26  16       0.09       2.53
 26  17      -0.11       1.72
 26  18       2.89      -4.74
 26  19       4.76      -0.77
 26  20       0.27      -4.38
 26  21      -0.83       0.41
 26  22      -0.95       0.28
 26  23       1.11      -2.05
 26  24      -0.64      -5.15
 26  25       2.53       0.81
 26  26      -0.73       3.52
 27   0    -289.90       0.00
 27   1       5.79      -0.23
 27   2      11.22     -45.97
 27   3     -10.01       8.91
 27   4      -3.53      -5.80
 27   5      14.33       8.23
 27   6      11.31       5.28
 27   7       1.79      -7.64
 27   8      -1.41       1.52
 27   9      -0.45      -3.17
 27  10       0.82       0.81
 27  11       0.96      -0.20
 27  12       4.24      -0.63
 27  13       1.28      -0.69
 27  14      -2.38      -1.66
 27  15       2.66      -2.68
 27  16       1.50      -3.32
 27  17      -1.35       3.32
 27  18      -0.33      -3.52
 27  19       1.38      -0.65
 27  20       2.56       3.10
 27  21      -2.95      -0.43
 27  22       3.50       1.44
 27  23      -3.23      -4.38
 27  24      -1.28      -4.15
 27  25      -4.96       1.63
 27  26       6.67      -1.08
 27  27       0.13      -4.11
 28   0      83.84       0.00
 28   1      -3.54       1.53
 28   2      33.00      -6.45
 28   3      -1.53       5.14
 28   4       5.63       0.02
 28   5      10.93      -8.54
 28   6      20.64      17.37
 28   7       3.93      -9.89
 28   8      -4.76       0.04
 28   9       0.98      -4.01
 28  10       0.48       0.30
 28  11       0.81      -1.48
 28  12       0.29      -1.64
 28  13      -2.47      -0.26
 28  14       2.46      -1.59
 28  15       2.82      -0.35
 28  16       3.38      -0.00
 28  17       0.87      -1.67
 28  18       1.08       2.98
 28  19       2.61      -0.22
 28  20       0.52      -0.88
 28  21      -1.36      -1.62
 28  22       0.65      -0.60
 28  23       4.27      -5.19
 28  24      -0.04      -2.82
 28  25       5.06      -1.41
 28  26       1.62      -5.11
 28  27       3.53       1.87
 28  28       1.19       1.72
 29   0    -302.37       0.00
 29   1     -16.99       6.79
 29   2      11.03     -40.01
 29   3     -20.67      18.73
 29   4      -0.48      -1.89
 29   5      13.98       7.16
 29   6      15.56       5.59
 29   7       3.87      -9.38
 29   8      -2.17       1.39
 29   9      -0.80      -2.99
 29  10       1.48       0.53
 29  11       0.37      -0.27
 29  12       2.79      -0.18
 29  13       1.98      -1.73
 29  14      -1.25      -1.90
 29  15       2.82      -3.52
 29  16      -0.37       0.13
 29  17       0.89       0.53
 29  18      -2.05      -1.62
 29  19       2.29      -0.13
 29  20       0.07       6.15
 29  21      -0.54      -0.47
 29  22      -1.95      -0.42
 29  23      -1.46      -2.29
 29  24       0.54      -2.86
 29  25      -1.16       0.55
 29  26       0.20      -3.08
 29  27      -1.31       0.04
 29  28       2.28      -2.75
 29  29      -0.32      -2.21
