Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1697:180
Coefficients for 360 degrees 
  Beginning: CT1696:000  1980:07:05_18h:38m:22s. 
  Centered:  CT1697:180  1980:07:19_09h:56m:34s. 
  End time:  CT1697:005  1980:08:01_16h:09m:14s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.66       0.00
  1   0     -76.82       0.00
  1   1       4.77      24.39
  2   0     -51.90       0.00
  2   1      55.15    -125.96
  2   2    -121.72     -53.77
  3   0     -58.57       0.00
  3   1       7.43      45.41
  3   2     -39.19     244.01
  3   3     173.24       8.38
  4   0    -151.80       0.00
  4   1     -49.47      87.38
  4   2     -38.44     -30.96
  4   3    -158.41    -103.15
  4   4     -58.36     -71.45
  5   0     227.04       0.00
  5   1      36.48    -178.42
  5   2     138.86    -149.26
  5   3      11.73      82.03
  5   4     100.47    -174.83
  5   5    -296.33     218.72
  6   0     122.54       0.00
  6   1     -87.95    -127.31
  6   2      98.45      61.84
  6   3      76.19     -93.81
  6   4    -300.95      53.36
  6   5     -59.00     -14.22
  6   6     186.22     -66.14
  7   0    -110.07       0.00
  7   1     -37.69      72.59
  7   2    -111.74    -192.05
  7   3    -160.56     -17.06
  7   4     -69.55      59.25
  7   5     122.10      85.43
  7   6     255.49    -176.40
  7   7    -266.23    -395.24
  8   0      11.12       0.00
  8   1      12.77     -50.88
  8   2     -98.41       8.64
  8   3       7.78     195.44
  8   4     218.75      26.80
  8   5    -111.74    -178.15
  8   6    -251.49     -10.86
  8   7    -215.57     215.44
  8   8     -36.46     135.95
  9   0     111.96       0.00
  9   1     -92.49      13.72
  9   2      12.53     109.73
  9   3     164.63     -95.52
  9   4     -25.41       9.52
  9   5      26.28     -84.23
  9   6     -66.11     108.26
  9   7     -89.25    -290.59
  9   8      -4.46    -186.62
  9   9    -233.46    -175.95
 10   0     -11.78       0.00
 10   1    -112.01       7.33
 10   2      93.35      65.12
 10   3     -41.11     -54.92
 10   4      67.73     -50.22
 10   5      99.19      52.13
 10   6     -72.79      89.54
 10   7      -3.99     -94.43
 10   8     -51.77     221.62
 10   9     184.05      83.36
 10  10     172.57    -190.82
 11   0    -116.53       0.00
 11   1      80.43    -125.41
 11   2     -23.12    -139.36
 11   3      -9.30     -79.15
 11   4      44.40     -45.91
 11   5    -118.18     -57.28
 11   6       3.51     -36.63
 11   7     213.96     219.72
 11   8    -124.44    -272.98
 11   9    -292.41    -203.37
 11  10    -149.99    -106.74
 11  11      65.95     -15.08
 12   0      25.56       0.00
 12   1      17.27     -32.63
 12   2     -42.81      74.59
 12   3      34.49      83.61
 12   4    -164.33      17.37
 12   5      -3.05     115.78
 12   6     307.54    -116.23
 12   7      41.11      16.76
 12   8    -108.63    -131.65
 12   9      36.47    -103.87
 12  10     190.47     -95.53
 12  11     137.47    -141.06
 12  12      86.18    -332.40
 13   0       2.92       0.00
 13   1     -46.07      77.43
 13   2      -9.41     -74.36
 13   3     -20.53     -21.60
 13   4      46.85      44.85
 13   5     124.18      97.34
 13   6      -7.03      14.57
 13   7    -214.75     -22.64
 13   8     108.60     239.86
 13   9     125.21      53.23
 13  10      20.13    -132.80
 13  11    -136.20     -58.58
 13  12    -130.53     198.59
 13  13      83.72     315.45
 14   0      64.68       0.00
 14   1     -11.59       7.27
 14   2      43.32      67.07
 14   3     -48.76     161.27
 14   4      78.34      -4.66
 14   5     -16.45    -122.71
 14   6    -237.74      79.20
 14   7     -16.18     -15.84
 14   8     159.31      56.79
 14   9    -116.34      68.23
 14  10    -126.21      91.39
 14  11      69.12     -89.76
 14  12      33.89    -219.02
 14  13      51.08    -143.67
 14  14      59.88       3.25
 15   0      13.99       0.00
 15   1       5.31     -15.47
 15   2     -25.68     -28.35
 15   3      46.67    -127.66
 15   4     -10.11     -13.02
 15   5     -51.70     -36.62
 15   6     -12.24      31.36
 15   7     144.49     -12.76
 15   8     -29.13      30.75
 15   9      28.52      28.00
 15  10     -44.38       5.44
 15  11       7.17    -178.26
 15  12     137.89     -58.63
 15  13      54.61      50.99
 15  14      86.58      59.43
 15  15     -48.74      22.57
 16   0      65.69       0.00
 16   1      52.47     -29.21
 16   2     -18.47      -0.57
 16   3      55.79     -18.52
 16   4      16.30     -14.47
 16   5      24.79     102.99
 16   6      67.47     -42.49
 16   7      32.13      -1.84
 16   8     -99.71     -86.17
 16   9      55.60     -35.00
