Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1646:180
Coefficients for 360 degrees 
  Beginning: CT1645:000  1976:09:13_17h:43m:17s. 
  Centered:  CT1646:180  1976:09:27_09h:01m:28s. 
  End time:  CT1646:005  1976:10:10_15h:14m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       9.50       0.00
  1   0     152.62       0.00
  1   1       7.39      -0.67
  2   0      20.82       0.00
  2   1      -7.08     -15.80
  2   2      -9.08     -25.07
  3   0     183.72       0.00
  3   1       5.44      12.86
  3   2      10.10      16.93
  3   3     -10.30      11.89
  4   0      16.73       0.00
  4   1       2.93      28.76
  4   2      10.13      31.88
  4   3       6.31      12.64
  4   4      -2.81      -1.94
  5   0     106.51       0.00
  5   1      30.68      16.55
  5   2     -19.17      12.60
  5   3       2.46      12.74
  5   4     -31.67     -22.82
  5   5      54.57     -27.77
  6   0      15.94       0.00
  6   1      20.20      17.12
  6   2      -3.42     -21.57
  6   3     -18.23     -30.87
  6   4      -0.54      22.22
  6   5      -8.72      13.27
  6   6      -4.99      -7.55
  7   0       9.58       0.00
  7   1      21.73     -33.16
  7   2      -6.15      16.97
  7   3      -8.63       8.37
  7   4      25.60      29.85
  7   5      -4.40      17.11
  7   6      32.84      37.19
  7   7     -36.40      54.52
  8   0       7.49       0.00
  8   1      19.47     -34.08
  8   2       0.49     -10.46
  8   3      32.58      -5.88
  8   4      -1.27     -15.20
  8   5      30.18      -2.65
  8   6      13.34       9.42
  8   7     -43.49     -63.29
  8   8      47.45       3.45
  9   0     -73.61       0.00
  9   1      32.45      -9.87
  9   2      -7.02      38.56
  9   3      -9.03      13.04
  9   4      14.57      17.11
  9   5     -14.25      23.65
  9   6     -41.68     -30.98
  9   7     -18.87       5.94
  9   8     -10.74     -37.46
  9   9     -17.30     -37.52
 10   0     -30.40       0.00
 10   1      16.13      11.76
 10   2      15.01      23.57
 10   3     -12.37      -7.40
 10   4      -0.06      16.35
 10   5     -27.16       3.08
 10   6      -9.01     -16.67
 10   7     -17.36      33.63
 10   8      -3.01       1.80
 10   9      13.95      55.64
 10  10     -74.28      12.85
 11   0    -139.42       0.00
 11   1      20.98       0.71
