Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2198:180
Coefficients for 360 degrees 
  Beginning: CT2197:000  2017:12:03_16h:21m:57s. 
  Centered:  CT2198:180  2017:12:17_07h:40m:08s. 
  End time:  CT2198:005  2017:12:30_13h:52m:49s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -5.56       0.00
  1   0     111.68       0.00
  1   1       7.10     -17.05
  2   0     -10.32       0.00
  2   1      26.54     -12.54
  2   2       4.86      13.09
  3   0     159.65       0.00
  3   1      -2.64      -1.98
  3   2      -3.38      21.26
  3   3     -21.98      -5.25
  4   0     -47.70       0.00
  4   1     -11.53       9.39
  4   2       1.49     -33.14
  4   3     -24.74       3.48
  4   4     -21.30      29.42
  5   0      94.42       0.00
  5   1      -4.86       2.75
  5   2       7.65     -23.46
  5   3      14.38      19.45
  5   4      24.98     -19.58
  5   5      47.55       3.96
  6   0      15.45       0.00
  6   1      -5.13     -15.71
  6   2     -30.65      30.81
  6   3      32.72     -23.54
  6   4      11.09     -13.00
  6   5      43.57      39.85
  6   6      26.24      11.88
  7   0      16.61       0.00
  7   1     -17.17       9.71
  7   2      33.78       9.09
  7   3       4.80     -22.55
  7   4     -17.01       7.33
  7   5      -0.16     -34.26
  7   6     -17.78     -24.90
  7   7      -9.42     -23.82
  8   0     -18.26       0.00
  8   1      17.68       9.24
  8   2       8.03     -11.87
  8   3     -22.23      10.47
  8   4      -9.01       6.86
  8   5     -11.76     -62.98
  8   6      -9.58      17.03
  8   7       0.62     -20.61
  8   8       9.49      10.91
  9   0     -67.85       0.00
  9   1       2.76     -10.85
  9   2      29.29     -27.23
  9   3     -20.44      16.68
  9   4      -5.14      -5.93
  9   5     -39.13      32.02
  9   6       1.80      39.36
  9   7     -24.11      11.54
  9   8       8.18      -8.03
  9   9      24.47     -36.90
 10   0      30.45       0.00
 10   1      -8.56       4.05
 10   2       1.19      -5.11
 10   3       0.92     -13.24
 10   4      -9.18       1.36
 10   5     -12.38      43.89
 10   6      -4.39     -28.36
 10   7     -14.74      -1.45
 10   8       5.47     -27.06
 10   9       1.59      -6.47
 10  10     -29.52      -4.39
 11   0    -128.74       0.00
 11   1     -10.12       6.34
 11   2      19.24     -20.86
 11   3      -4.98      25.70
 11   4       6.81     -18.95
 11   5      13.67     -17.70
 11   6      16.47     -36.32
 11   7      36.77      21.39
 11   8      -0.19      -3.48
 11   9     -13.69       9.08
 11  10      -2.97     -12.41
 11  11       5.16     -16.88
 12   0      15.33       0.00
 12   1       2.89     -14.04
 12   2      -9.64      -4.49
 12   3       3.64      -2.57
 12   4      31.03     -27.59
 12   5      29.85      -0.97
 12   6       6.45      25.96
 12   7      21.19      17.72
 12   8     -21.58      17.07
 12   9       0.97       8.13
 12  10      -0.20      12.97
 12  11     -27.15      34.71
 12  12     -25.89      28.69
 13   0    -152.38       0.00
 13   1       2.75      -0.22
 13   2      31.37       4.24
 13   3      -2.30       5.45
 13   4     -13.42      -6.48
 13   5     -10.31       5.55
 13   6     -16.37       6.74
 13   7     -16.19     -27.26
 13   8      -3.38      -2.92
 13   9      -2.57     -12.17
 13  10     -19.53       9.15
 13  11      -7.65      11.37
 13  12      -2.81     -18.33
 13  13      -1.49     -20.79
 14   0      37.53       0.00
 14   1      -2.67       9.90
 14   2      -8.03      15.79
 14   3     -13.53     -10.67
 14   4      -4.98     -13.14
 14   5     -27.40     -17.69
 14   6       0.87     -12.83
 14   7       2.19     -23.47
 14   8      19.13       1.68
 14   9      -6.23     -15.44
 14  10       6.91      -4.01
 14  11      10.60     -15.74
 14  12       4.99      11.64
 14  13      -3.65      23.77
 14  14       4.04      14.39
 15   0    -212.56       0.00
 15   1      -2.38       3.35
 15   2      22.25     -24.05
 15   3     -24.39      14.79
 15   4       0.79     -16.87
 15   5      -1.39      -8.11
 15   6      10.09      -8.00
 15   7       0.27      16.62
 15   8       4.48     -10.46
