Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1810:180
Coefficients for 360 degrees 
  Beginning: CT1809:000  1988:12:12_21h:08m:41s. 
  Centered:  CT1810:180  1988:12:26_12h:26m:52s. 
  End time:  CT1810:005  1989:01:08_18h:39m:33s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.84       0.00
  1   0     -62.74       0.00
  1   1     -80.01     -18.16
  2   0      32.42       0.00
  2   1     -15.99      13.22
  2   2      11.33      43.02
  3   0    -111.73       0.00
  3   1     121.32      40.17
  3   2     -88.05     -31.55
  3   3     -19.08     -10.02
  4   0     -53.96       0.00
  4   1      20.15      69.11
  4   2      13.72      64.28
  4   3     127.05     -59.74
  4   4      70.20    -175.79
  5   0    -167.33       0.00
  5   1      77.12     191.27
  5   2     152.97      18.00
  5   3     -91.88    -176.24
  5   4    -133.80    -130.76
  5   5      27.52     -89.83
  6   0     115.41       0.00
  6   1     -56.32     -49.89
  6   2      35.96       9.56
  6   3    -160.68     -30.01
  6   4      -3.33     -70.36
  6   5      -2.57     -44.44
  6   6       9.24     -91.01
  7   0     114.65       0.00
  7   1    -172.77       9.39
  7   2     -65.45     173.97
  7   3      29.35     -84.77
  7   4    -148.36      35.24
  7   5    -105.13     -97.83
  7   6       4.31      89.69
  7   7    -118.28      56.07
  8   0       3.06       0.00
  8   1      11.06    -129.76
  8   2     141.46     108.82
  8   3      13.33      96.02
  8   4    -214.44     230.13
  8   5     -54.75     123.37
  8   6     -92.74    -168.83
  8   7     -91.20    -100.81
  8   8     -28.15      32.52
  9   0     -54.95       0.00
  9   1      62.60       5.39
  9   2     -57.79      53.20
  9   3     -38.02     110.76
  9   4      93.94      39.03
  9   5     -25.43     103.83
  9   6      29.74     149.04
  9   7    -136.98     119.94
  9   8     103.59     167.41
  9   9      54.31     224.85
 10   0     -82.80       0.00
 10   1      28.16     -10.83
