Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1908:180
Coefficients for 360 degrees 
  Beginning: CT1907:000  1996:04:07_20h:33m:22s. 
  Centered:  CT1908:180  1996:04:21_11h:51m:33s. 
  End time:  CT1908:005  1996:05:04_18h:04m:14s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      11.04       0.00
  1   0     161.47       0.00
  1   1      -2.30       7.53
  2   0      -0.72       0.00
  2   1      -0.88       3.51
  2   2      15.54      -2.04
  3   0     216.68       0.00
  3   1      -8.15      25.29
  3   2      -8.27      -5.72
  3   3      10.71      -9.85
  4   0     -32.36       0.00
  4   1      22.88      23.90
  4   2     -12.80       7.04
  4   3     -10.35      -2.87
  4   4       9.26      -7.44
  5   0     123.45       0.00
  5   1       4.47      47.52
  5   2     -23.34      -5.11
  5   3      -2.43      -0.90
  5   4       0.10      -4.94
  5   5       7.73      -5.75
  6   0      -3.20       0.00
  6   1      26.99      19.45
  6   2       2.26      -5.63
  6   3       0.14       4.09
  6   4       3.42      -4.44
  6   5       7.25       4.36
  6   6     -21.79       4.09
  7   0       4.81       0.00
  7   1      -7.24      12.04
  7   2      -4.97      -4.67
  7   3      -7.04       8.29
  7   4       0.21      11.05
  7   5       3.85       3.77
  7   6      -0.98      -0.66
  7   7     -10.74      -1.84
  8   0       2.96       0.00
  8   1       5.37       8.68
  8   2     -13.44      -7.49
  8   3     -16.06       8.20
  8   4       0.40       0.04
  8   5       3.99       2.61
  8   6      -5.35     -12.83
  8   7      13.94      -5.58
  8   8      -2.10      -1.62
  9   0     -86.85       0.00
  9   1      -2.23      32.86
  9   2      -5.85     -28.15
  9   3      15.60      12.50
  9   4      -1.00       8.12
  9   5      13.60       7.58
  9   6      -3.38      -7.08
  9   7       5.51      -5.50
  9   8      -6.64      -1.01
  9   9      -2.07       9.46
 10   0       3.91       0.00
 10   1      20.36      17.84
 10   2      -6.18      -1.34
 10   3      -7.34       5.31
 10   4      -6.44      -0.10
 10   5      -0.70      -1.35
 10   6     -20.01      -2.41
 10   7     -16.83       3.78
 10   8      -2.86      -3.86
 10   9       4.40       3.54
 10  10       1.23      17.61
 11   0    -141.88       0.00
 11   1       1.23      22.28
 11   2     -11.77     -20.71
 11   3      13.29      15.35
 11   4     -19.47       8.78
 11   5       0.24     -14.07
 11   6      -6.66       1.67
 11   7      -0.03      -1.38
 11   8       0.74      -2.30
 11   9       1.53      -3.19
 11  10       4.60      -4.33
 11  11      20.32      -6.17
 12   0      10.79       0.00
 12   1       6.60       3.10
 12   2      -5.83       9.40
 12   3     -23.47      21.83
 12   4     -11.72      -1.16
 12   5       7.11      -3.56
 12   6      -0.78       7.39
 12   7      12.30      19.66
 12   8      11.49      -6.23
 12   9      10.88      14.51
 12  10      -7.94      -9.15
 12  11       3.42      -7.74
 12  12       2.44      -9.90
 13   0    -244.27       0.00
 13   1      -3.66       2.94
 13   2      -7.64     -15.81
 13   3      15.84      11.25
 13   4     -12.71      18.26
 13   5       4.72      -3.83
 13   6       7.20      13.02
 13   7      13.61       8.74
 13   8       1.58       4.03
 13   9      -1.07      11.57
 13  10      -6.66      -1.72
 13  11     -13.43      -4.61
 13  12      -8.48      -6.96
 13  13      19.50     -10.52
 14   0      16.45       0.00
 14   1       1.49       7.15
 14   2      -9.50      -6.74
 14   3     -20.77       4.85
 14   4      -4.57      -7.46
 14   5      10.91       3.90
 14   6       2.75      10.68
 14   7      -4.92      -4.74
 14   8      -5.95      -3.66
 14   9      -2.03      -5.27
 14  10      13.82      -2.08
 14  11      -0.22       3.39
 14  12      -8.19      -2.95
 14  13      -1.08       9.79
 14  14      13.89      -8.49
 15   0    -280.02       0.00
 15   1       1.50      -3.34
 15   2      -8.05     -16.80
 15   3      14.97      15.76
 15   4     -15.30      16.75
 15   5      -5.87      -6.53
 15   6       9.69       3.50
 15   7       6.53       6.32
 15   8      -1.76      -2.21
 15   9       5.75       7.48
 15  10      11.89      -1.10
