Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2067:180
Coefficients for 360 degrees 
  Beginning: CT2066:000  2008:02:21_14h:56m:54s. 
  Centered:  CT2067:180  2008:03:06_06h:15m:05s. 
  End time:  CT2067:005  2008:03:19_12h:27m:46s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.62       0.00
  1   0     -81.41       0.00
  1   1      -8.90      17.12
  2   0      39.04       0.00
  2   1       0.87     -17.81
  2   2      26.89      -2.77
  3   0    -128.02       0.00
  3   1      -1.73       7.07
  3   2      -4.55       2.90
  3   3      -8.02     -23.65
  4   0      16.20       0.00
  4   1     -22.34      16.96
  4   2     -28.43      -0.90
  4   3       1.94       1.87
  4   4     -16.66      23.29
  5   0     -72.14       0.00
  5   1     -10.41       7.61
  5   2      25.89     -16.32
  5   3       0.41      18.44
  5   4      12.20     -13.41
  5   5      46.43       6.05
  6   0      24.79       0.00
  6   1       3.22       8.05
  6   2       4.87      -4.91
  6   3     -10.26     -27.65
  6   4      12.96     -19.74
  6   5     -22.27      -6.86
  6   6      -1.38     -27.56
  7   0      -6.77       0.00
  7   1     -21.75      19.34
  7   2      -8.55     -14.58
  7   3      -2.18     -10.80
  7   4     -26.66       8.42
  7   5     -24.37     -13.82
  7   6       4.02      16.79
  7   7     -28.06       8.11
  8   0      -2.31       0.00
  8   1      -7.06       2.40
  8   2      -3.16     -18.04
  8   3     -14.87      10.02
  8   4       1.40      -7.96
  8   5      17.31      15.41
  8   6       2.80       6.09
  8   7      18.00     -10.03
  8   8      25.47      19.75
  9   0      53.96       0.00
  9   1       1.44      11.77
  9   2       7.63      -6.03
  9   3     -11.27      -6.24
  9   4       7.11     -11.05
  9   5       0.69       3.78
  9   6       4.67     -20.06
  9   7      13.11       5.65
  9   8     -23.34     -24.13
  9   9       8.74     -22.59
 10   0     -29.53       0.00
 10   1      -3.21      -1.29
 10   2       4.32     -12.92
 10   3      -4.55     -27.93
 10   4       1.62     -12.58
 10   5     -11.97     -11.83
 10   6      -9.80       6.59
 10   7     -16.17      11.81
 10   8      -6.96     -11.32
 10   9      -9.86      25.60
 10  10     -31.38      -1.72
 11   0      81.05       0.00
 11   1      -9.66       7.22
 11   2      -6.39     -14.60
 11   3      -3.59      -3.86
 11   4     -22.18      -2.39
 11   5       2.66      -6.29
 11   6     -11.29      10.88
 11   7       2.05      -8.25
 11   8      14.48      10.79
 11   9     -13.95      15.98
 11  10      19.57      -0.03
 11  11      17.65      19.78
 12   0     -25.30       0.00
 12   1      -3.99       5.62
 12   2      13.16     -12.06
 12   3     -11.25       1.28
 12   4       8.13     -23.62
 12   5       0.35       2.88
 12   6       3.73     -10.67
 12   7      16.55       4.52
 12   8      -9.60       6.28
 12   9      14.95     -12.37
 12  10      -0.13      16.31
 12  11     -14.20     -17.93
 12  12      12.35     -10.39
 13   0     133.47       0.00
 13   1      -2.36       4.90
 13   2       2.16      -9.89
 13   3      -6.26     -14.44
 13   4       3.34      -8.28
 13   5      -5.64      -8.62
 13   6      -2.01       1.05
 13   7      -8.23       3.08
 13   8      -8.30     -14.52
 13   9       1.86       2.54
 13  10     -15.92      -2.86
 13  11       5.53     -11.05
 13  12      -9.21      12.65
 13  13      -9.34       2.88
 14   0     -48.10       0.00
 14   1       7.40      -0.07
 14   2      -0.13     -13.61
 14   3     -11.55      -5.48
 14   4      -6.10      -5.43
 14   5      -0.65     -13.73
 14   6      -2.44       7.70
 14   7     -18.30       1.27
 14   8      16.78       4.56
 14   9     -12.16       2.87
 14  10      -1.44      -8.94
 14  11       3.48      11.51
 14  12      -8.95      -3.88
 14  13       9.84     -10.57
 14  14      -0.88       0.44
 15   0     159.34       0.00
 15   1       1.32      -3.32
 15   2       6.81     -14.68
 15   3      -4.80      -6.62
 15   4      -7.62     -12.90
 15   5      -0.78      -2.37
 15   6      -9.05       8.76
 15   7      12.43       1.09
 15   8     -13.99      11.22
 15   9      -5.59      -5.80
 15  10      12.71       0.79
 15  11      -5.30       6.21
 15  12       8.33      -2.85
 15  13     -13.82      10.14
 15  14       7.91       8.22
 15  15       6.17      12.02
 16   0     -48.06       0.00
 16   1      -7.01      -0.74
 16   2       3.57     -11.72
 16   3      -4.50     -17.42
 16   4       2.88     -12.03
 16   5      -1.65       5.59
 16   6      -3.15      -3.98
 16   7      -3.29       5.66
 16   8      -0.29       5.39
 16   9       3.05       1.31
 16  10     -14.25      -2.57
 16  11       5.25      -0.93
 16  12      -1.65       3.36
 16  13      -3.63      -8.02
 16  14      -2.29      -1.81
 16  15      -1.11     -10.72
 16  16       9.71     -15.10
 17   0     159.64       0.00
 17   1       8.46     -10.47
 17   2       1.93      -6.43
 17   3      -5.07     -10.04
 17   4       1.21     -14.36
 17   5      -1.66      -8.13
 17   6       0.55      -0.39
 17   7      -5.88      -0.49
 17   8       3.64      -3.36
 17   9      -0.91       5.37
 17  10      -3.73      -7.53
 17  11      -6.85       7.55
 17  12      -5.71       4.34
 17  13      -0.88      -4.02
 17  14      -6.39       5.15
 17  15       0.12       3.19
 17  16     -14.79      16.01
 17  17     -10.58      -3.52
 18   0     -37.78       0.00
 18   1       8.24      -6.83
 18   2       1.51      -5.90
 18   3     -11.88     -10.97
 18   4       3.33     -21.59
 18   5       0.71     -14.20
 18   6      -7.73       4.59
 18   7      -6.23       2.08
 18   8      -0.24      10.14
 18   9      -6.66       5.54
 18  10       0.48       6.72
 18  11      -4.99       6.17
 18  12       0.22       2.06
 18  13       5.99       7.81
 18  14       2.37      -1.90
 18  15       0.32       4.90
 18  16       0.09       3.21
 18  17       9.68       1.08
 18  18       1.76      12.81
 19   0     114.01       0.00
 19   1      11.69     -14.35
 19   2      -1.05      -5.09
 19   3      -6.80     -10.83
 19   4      -8.16     -14.13
 19   5       0.03      -4.62
 19   6      -5.53       5.52
 19   7      -5.41       4.35
 19   8      -8.66      10.83
 19   9       0.15       2.03
 19  10      -6.75       7.38
 19  11      -5.19       3.78
 19  12       7.59       1.53
 19  13       3.25       0.27
 19  14       2.63      -0.73
 19  15       1.34       2.02
 19  16      -0.84      -4.13
 19  17       1.79       0.04
 19  18      -1.92      -8.50
 19  19       3.12      -1.57
 20   0     -26.09       0.00
 20   1       6.46      -5.72
 20   2      -1.52       0.84
