Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2006:180
Coefficients for 360 degrees 
  Beginning: CT2005:000  2003:08:02_19h:58m:04s. 
  Centered:  CT2006:180  2003:08:16_11h:16m:15s. 
  End time:  CT2006:005  2003:08:29_17h:28m:56s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       5.71       0.00
  1   0     -99.01       0.00
  1   1     -29.32      76.17
  2   0      -0.61       0.00
  2   1     -14.96       3.93
  2   2     -55.52     -24.51
  3   0    -172.83       0.00
  3   1      59.47     -45.31
  3   2      19.49      32.29
  3   3     -63.50      28.80
  4   0     -27.31       0.00
  4   1      60.91      41.55
  4   2      37.85      27.95
  4   3      52.15     -54.87
  4   4     -10.40      71.43
  5   0     -67.11       0.00
  5   1    -129.05      70.68
  5   2      -7.85     -75.74
  5   3      46.64      72.64
  5   4    -106.27      41.71
  5   5     -30.92     -96.11
  6   0      12.65       0.00
  6   1     110.77      18.44
  6   2     -31.64     -31.13
  6   3     -42.33      31.81
  6   4     -52.84      -2.80
  6   5     -95.74      61.58
  6   6      -3.00    -126.89
  7   0       7.70       0.00
  7   1     -87.89     -11.24
  7   2     -28.98      97.85
  7   3      -0.25     -81.23
  7   4     126.20     -39.84
  7   5      60.17     -25.17
  7   6    -149.57     -18.44
  7   7     -38.60     -97.44
  8   0     -19.84       0.00
  8   1      60.16     -48.21
  8   2      18.81     -16.93
  8   3      28.61      -1.05
  8   4      18.75     -36.52
  8   5      78.02     -44.44
  8   6      29.48     -30.69
  8   7     214.07      -7.65
  8   8       8.60     130.05
  9   0      38.14       0.00
  9   1     -23.02      22.53
  9   2      82.16      -7.25
  9   3     -41.46      43.71
  9   4     -72.92      11.77
  9   5     -75.48      46.94
  9   6      59.12       7.85
  9   7     -94.48     -26.29
  9   8     -63.82    -107.32
  9   9      26.68       3.28
 10   0      26.06       0.00
 10   1      27.47      29.80
 10   2      24.02     -30.55
 10   3     -54.45      14.51
 10   4     -11.87      54.43
 10   5     -29.81      31.16
 10   6     -57.78      59.93
 10   7    -190.31      22.85
 10   8     -27.19       1.47
 10   9      59.99      63.71
 10  10     -79.06    -116.76
 11   0     106.16       0.00
 11   1     -82.87     -34.56
 11   2     -53.06     -16.66
 11   3     119.66     -32.13
 11   4       2.25     -19.07
 11   5      79.80     -30.58
 11   6      16.38      -4.56
 11   7      42.44      69.51
 11   8      44.99       4.86
 11   9      41.60     -64.34
 11  10     -76.64    -108.36
 11  11     -39.50    -203.36
 12   0      -9.07       0.00
 12   1      30.97      -3.37
 12   2      -7.67     -37.59
 12   3      12.14      27.97
 12   4      27.43     -38.50
 12   5     -34.49     -65.28
 12   6      70.00     -34.77
 12   7      96.42      -6.77
 12   8      15.39     -43.19
 12   9      -1.84    -128.07
 12  10      97.03      54.47
 12  11     278.73     276.22
 12  12    -200.23     243.85
 13   0     168.12       0.00
 13   1       8.53      39.40
 13   2      61.07      57.28
 13   3     -24.10     -20.00
 13   4       5.38      45.44
 13   5     -36.24      12.17
 13   6     -12.74      -2.03
 13   7      -2.48      -2.69
 13   8       7.29      78.21
 13   9     -52.68      47.97
 13  10      -3.76      57.70
 13  11      -5.98       4.05
 13  12     202.82     -81.98
 13  13    -104.29      31.36
 14   0      18.90       0.00
 14   1      25.90      -1.85
 14   2      21.71     -16.72
 14   3      18.47     -29.95
 14   4      12.93      17.36
 14   5       4.26      70.67
 14   6     -50.37      34.57
 14   7     -13.67     -25.47
 14   8      14.55      24.71
 14   9     -76.82      83.93
 14  10     -57.51     -17.60
 14  11    -141.22     -96.30
 14  12    -112.06      43.12
 14  13     -37.47      88.10
 14  14    -166.06    -104.07
 15   0     181.48       0.00
 15   1       6.24      -0.54
 15   2     -25.95     -32.41
 15   3      54.35     -28.39
 15   4     -40.85     -63.97
 15   5      38.36       2.76
 15   6      15.59     -38.81
 15   7      -9.24      -2.19
 15   8     -37.44     -92.32
 15   9      29.31     -23.24
 15  10      20.40     -15.60
 15  11      35.75      14.12
 15  12     -70.50      -1.38
 15  13      70.01      28.16
 15  14     -58.32    -156.60
 15  15     185.05    -226.36
 16   0      10.68       0.00
 16   1     -36.81       6.72
 16   2       5.44     -31.05
 16   3     -30.69      49.48
 16   4       9.54     -10.82
 16   5     -44.63     -81.21
 16   6      17.59       2.01
 16   7     -30.22      29.94
 16   8     -25.94     -23.26
 16   9      73.98     -30.31
 16  10      30.14      19.35
 16  11      32.46     -27.51
 16  12      60.58     -53.13
 16  13      19.05     -57.35
 16  14      -1.31      57.65
 16  15      19.50     121.88
 16  16     -49.59     -99.04
 17   0     199.69       0.00
 17   1      40.11     -22.39
 17   2      43.30      52.23
 17   3      65.84     -10.36
 17   4      11.59      41.66
 17   5      11.93     -12.66
 17   6     -10.18      20.47
 17   7      -6.09       6.89
 17   8      54.88     100.91
 17   9       9.80      -4.98
 17  10      -0.82     -19.86
 17  11     -41.03       2.96
 17  12      29.25      65.02
 17  13      16.44       1.27
 17  14      12.78     151.27
 17  15     -25.96     -47.62
 17  16     253.58      69.94
 17  17     -44.70     102.76
 18   0       2.42       0.00
 18   1     -76.07      -4.38
 18   2      -0.02      -2.77
 18   3       4.29      -7.38
 18   4      32.19      -8.02
 18   5       7.78      35.26
 18   6       9.61      13.21
 18   7      28.57     -18.34
 18   8      -9.65      30.94
 18   9     -55.09      27.78
 18  10      -6.59      -3.03
 18  11      17.13      44.66
 18  12     -23.56      25.79
 18  13     -51.71      -7.32
 18  14      -5.17     -72.80
 18  15     -59.76      14.29
 18  16    -123.27     -34.93
 18  17      49.98      67.73
 18  18    -137.62       1.13
 19   0     141.32       0.00
 19   1     105.32      -4.20
 19   2     -33.74     -21.31
 19   3       0.61     -23.53
 19   4     -28.30     -22.10
 19   5       3.46      17.62
 19   6      21.29     -29.46
 19   7       4.42       1.95
 19   8     -23.83     -76.65
 19   9     -31.39       9.58
 19  10      10.61      18.39
 19  11       5.71      14.77
 19  12     -10.74     -68.79
 19  13     -44.57     -10.27
 19  14       9.70     -41.64
 19  15     -49.93     111.09
 19  16    -114.33     -58.43
 19  17      40.13     -71.33
 19  18     104.66     -99.04
 19  19     206.68      -3.36
 20   0       8.32       0.00
 20   1     -87.30     -13.07
 20   2      -0.01      -6.59
 20   3     -11.84      19.29
 20   4      18.15       9.04
 20   5     -42.64     -34.93
 20   6     -21.87      22.79
 20   7       0.50      14.90
 20   8      -5.33     -15.29
 20   9      50.49     -17.69
 20  10     -16.49       3.05
 20  11     -13.55     -39.23
 20  12       5.03     -16.10
 20  13      59.06      16.06
 20  14      -4.02      26.89
 20  15      98.31    -108.98
 20  16      64.62      66.04
 20  17     -41.28     -18.56
 20  18     -43.85      33.12
 20  19     -69.21     -52.31
 20  20      75.10      46.03
 21   0      47.29       0.00
 21   1      88.93     -30.93
 21   2      23.15      -0.37
 21   3      65.19     -25.80
 21   4     -28.93       6.95
 21   5      37.59     -16.36
 21   6     -13.30      -2.15
 21   7       9.41      18.64
 21   8      27.85      47.20
 21   9      35.01     -25.71
 21  10     -18.57     -19.15
 21  11       9.95      -8.50
 21  12      -4.68      56.53
 21  13       6.88       2.68
 21  14     -23.75     -15.20
 21  15      18.15     -34.87
 21  16      26.50      13.62
 21  17      19.02      35.24
 21  18      -7.55     102.40
 21  19      80.31      27.32
 21  20      14.61      94.76
 21  21     -41.15      52.50
 22   0      -6.36       0.00
 22   1    -113.83      -5.88
 22   2      -2.94      21.44
 22   3      -2.11       6.61
 22   4      29.75     -16.39
 22   5     -24.25      -1.24
 22   6      16.66       7.71
 22   7     -22.29       5.72
 22   8      -0.55       7.97
 22   9     -13.57      37.30
 22  10      17.82      10.31
 22  11      -3.10      13.27
 22  12      18.45      -2.51
 22  13     -33.72      -3.69
 22  14      13.30      41.17
 22  15     -77.71     106.79
 22  16      -5.91      -1.28
 22  17     -10.33     -30.40
 22  18      20.48     -63.22
 22  19     -34.56      -4.10
 22  20       7.96     -72.82
 22  21     -65.86     104.55
 22  22    -165.08     -32.82
 23   0     -96.22       0.00
 23   1     112.19     -15.85
 23   2     -25.48      -6.35
 23   3       6.77       0.18
 23   4      -4.48     -11.66
 23   5       6.91      10.37
 23   6       6.18     -17.04
 23   7     -19.69      -5.12
 23   8      12.11     -19.22
 23   9     -30.56      18.13
 23  10      16.83      -0.82
 23  11     -17.78      -6.00
 23  12     -14.82     -35.88
 23  13     -18.39      -0.45
 23  14       0.14      -8.83
 23  15      -3.22       9.19
 23  16       9.94      -6.98
 23  17      -0.50      -2.33
 23  18      -7.12       1.44
 23  19    -101.13      37.43
 23  20     -79.98       1.06
 23  21      64.73     -53.01
 23  22      74.60     -41.90
 23  23      35.40      90.73
 24   0      -8.11       0.00
 24   1     -96.08     -16.74
 24   2     -18.53      36.80
 24   3      -3.01       6.72
 24   4      27.03       1.78
 24   5     -33.05     -24.38
 24   6     -12.46      23.31
 24   7      26.75       2.73
 24   8      -9.51       2.68
 24   9       6.09     -14.27
 24  10     -23.11     -11.50
 24  11      27.63      21.83
 24  12     -23.25       6.08
 24  13      21.68       1.59
 24  14     -18.43     -40.82
 24  15      51.83     -57.89
 24  16     -36.98     -31.60
 24  17       6.00      29.07
 24  18      -5.29      -9.90
 24  19     109.54     -54.48
 24  20      10.58      41.50
 24  21       3.99      17.37
 24  22    -113.00     -32.23
 24  23       3.29    -209.27
 24  24     104.52      53.36
 25   0    -250.49       0.00
 25   1      69.07     -30.75
 25   2     -16.30     -29.76
 25   3       3.56      -5.63
 25   4     -32.03       3.70
 25   5      40.29      -4.10
 25   6       3.47     -13.85
 25   7      19.68       7.81
 25   8       8.97       1.16
 25   9       9.37     -21.18
 25  10     -10.79      -2.21
 25  11      11.57       4.98
 25  12       5.28       5.98
 25  13      13.30      -5.55
 25  14      -1.80      25.96
 25  15       3.21      18.57
 25  16      15.17       6.32
 25  17      -6.92      -5.45
 25  18      13.91      -1.19
 25  19      11.86      -4.71
 25  20      24.51     -23.63
 25  21     -15.03       5.59
 25  22      24.93      55.46
 25  23      21.88     103.63
 25  24     -27.51     -53.89
 25  25      -4.00     124.38
 26   0     -17.18       0.00
 26   1     -46.47     -13.84
 26   2     -12.04      45.87
 26   3      -2.21      -5.11
 26   4      19.20      -3.88
 26   5     -42.21     -14.68
 26   6       5.68      25.49
 26   7     -14.49      10.94
 26   8      -2.37       3.81
 26   9      13.70      18.65
 26  10       5.92      14.49
 26  11     -26.58     -27.76
 26  12      26.43      -3.28
 26  13       0.09      23.40
 26  14       4.06      40.11
 26  15     -13.91      14.15
 26  16      45.83      34.99
 26  17      16.77     -17.45
 26  18      -2.83      46.64
 26  19     -83.14      28.75
 26  20      18.64      15.22
 26  21      17.52     -28.82
 26  22      16.64       3.58
 26  23     -32.87       3.39
 26  24      43.86     -15.39
 26  25     -72.19       5.27
 26  26    -117.81     -61.45
 27   0    -373.34       0.00
 27   1       2.93      -6.37
 27   2     -18.66     -21.31
 27   3     -32.19      20.91
 27   4      -8.04      -6.85
 27   5      24.65       1.07
 27   6       0.64     -19.15
 27   7     -11.67       8.09
 27   8      16.87       0.39
 27   9      -5.13       5.46
 27  10       1.83      -6.10
 27  11     -12.64      -8.73
 27  12     -24.33      -0.88
 27  13     -23.17       2.24
 27  14     -10.39     -13.00
 27  15      -2.72      -9.08
 27  16     -30.18     -14.33
 27  17      -3.67      28.01
 27  18       4.52     -28.56
 27  19      40.55       4.16
 27  20     -17.91      21.52
 27  21      -0.83       5.07
 27  22      -6.30     -20.91
 27  23     -20.04     -10.13
 27  24     -71.46       2.66
 27  25      62.66      -1.02
 27  26     -37.34      23.67
 27  27     -76.69     -20.99
 28   0     -16.38       0.00
 28   1      26.89      -6.01
 28   2     -16.47      47.46
 28   3       8.05     -10.56
 28   4      11.30      -0.47
 28   5     -43.39     -23.38
 28   6      -5.53      29.92
 28   7       6.95       9.80
 28   8      -5.66       3.55
 28   9       1.75       3.93
 28  10     -12.50     -10.68
 28  11      22.84      23.79
 28  12      -3.26      -4.40
 28  13       2.80      -2.72
 28  14     -15.77     -19.53
 28  15       6.56      16.33
 28  16     -42.38     -14.79
 28  17     -19.05       7.68
 28  18       9.88     -22.78
 28  19      25.87      -8.69
 28  20     -13.93     -27.89
 28  21      -8.79      13.06
 28  22       8.39      -4.42
 28  23      40.09      -0.73
 28  24       3.50      -5.33
 28  25       8.05      10.68
 28  26     -24.39     -60.82
 28  27      55.88    -121.46
 28  28      23.00      40.51
 29   0    -386.99       0.00
 29   1     -76.45       8.78
 29   2     -19.27     -27.27
 29   3     -56.64      27.52
 29   4      -5.00       0.55
 29   5      33.82      -0.58
 29   6       3.06     -25.61
 29   7       8.24       4.42
 29   8      12.99      -3.34
 29   9      -4.86      -7.28
 29  10      -5.47      -4.61
 29  11       6.41      -2.48
 29  12       2.55      -8.73
 29  13       5.79     -12.02
 29  14      -3.50       8.07
 29  15      15.51      -2.54
 29  16      20.60       7.75
 29  17       3.35     -21.23
 29  18     -15.17      20.83
 29  19     -22.98       2.19
 29  20      27.77      -3.33
 29  21      25.12     -22.54
 29  22      11.06      21.58
 29  23       2.66     -14.70
 29  24      24.04       7.77
 29  25     -22.58     -30.90
 29  26      39.61      33.81
 29  27     -80.46      26.81
 29  28      58.68    -153.94
 29  29      18.87      88.23
