Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2069:180
Coefficients for 360 degrees 
  Beginning: CT2068:000  2008:04:16_04h:09m:39s. 
  Centered:  CT2069:180  2008:04:29_19h:27m:50s. 
  End time:  CT2069:005  2008:05:13_01h:40m:31s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.68       0.00
  1   0     -84.70       0.00
  1   1      -3.42      12.37
  2   0      10.63       0.00
  2   1      -1.59     -19.46
  2   2      27.54       6.62
  3   0    -138.66       0.00
  3   1      30.32      -9.87
  3   2      -6.77      10.53
  3   3      11.22     -22.04
  4   0     -12.57       0.00
  4   1     -20.34       9.70
  4   2     -15.36     -12.32
  4   3      -5.58       3.92
  4   4     -23.92       4.38
  5   0     -85.01       0.00
  5   1      12.89     -26.51
  5   2       7.25      18.80
  5   3      -2.49      17.13
  5   4      13.88      -1.25
  5   5      14.09      36.02
  6   0      -1.70       0.00
  6   1      10.90       2.93
  6   2       9.78       4.59
  6   3      10.26     -15.98
  6   4       9.43      -4.09
  6   5       1.86     -16.04
  6   6       9.01     -17.09
  7   0      -2.31       0.00
  7   1       2.31       0.60
  7   2     -19.82      -1.31
  7   3       9.91       2.43
  7   4     -14.39      -3.26
  7   5      -7.34     -16.97
  7   6     -13.58       3.55
  7   7      -3.00       1.51
  8   0      11.87       0.00
  8   1     -15.45     -12.49
  8   2      14.06     -16.77
  8   3      -6.49      25.95
  8   4       5.54      -6.16
  8   5       0.58       5.57
  8   6       0.18       1.18
  8   7      -0.78       5.35
  8   8       5.04      -7.61
  9   0      48.63       0.00
  9   1      23.17      -9.95
  9   2      22.09      28.43
  9   3       3.58      -4.51
  9   4       6.70       3.07
  9   5      -6.19       0.33
  9   6      -1.41       7.85
  9   7       7.84       1.38
  9   8      -0.73      -9.11
  9   9     -23.09      -9.65
 10   0      -3.50       0.00
 10   1       5.53       2.29
 10   2      -1.58     -17.44
 10   3       7.12     -12.66
 10   4     -22.91       0.89
 10   5      12.15      -4.97
 10   6      -7.56       5.08
 10   7      -8.96      -1.77
 10   8       5.45      -1.92
 10   9       2.66       6.31
 10  10      -0.68      17.50
 11   0     101.53       0.00
 11   1      -2.27      -9.17
 11   2     -11.54       7.94
 11   3       8.62      13.44
 11   4      -2.23      10.18
 11   5       7.11      -5.92
 11   6       7.53      -2.34
 11   7       4.33      -7.61
 11   8     -17.33       1.09
 11   9       9.14      13.62
 11  10       5.18     -11.03
 11  11      32.92     -20.48
 12   0      -8.55       0.00
 12   1      -8.39      -1.12
 12   2      13.18      -5.29
 12   3       2.16      13.40
 12   4       5.34      -7.82
 12   5      -4.01      -0.53
 12   6       5.65       1.07
 12   7      -7.78      -0.25
 12   8     -14.96      -4.86
 12   9       3.00      -8.96
 12  10       1.04     -22.24
 12  11     -27.58      -1.41
 12  12     -21.52     -11.53
 13   0     136.55       0.00
 13   1      11.26      -2.05
 13   2       3.00      18.34
 13   3      10.66      -3.41
 13   4       1.47       0.57
 13   5       0.06      -0.61
 13   6      -6.86      18.11
 13   7       0.90     -18.42
 13   8      21.44      10.79
 13   9     -12.41      -6.32
 13  10     -15.38       4.78
 13  11      -9.79      -9.56
 13  12       4.69      24.58
 13  13      -6.34      21.38
 14   0      -1.48       0.00
 14   1       2.23       1.96
 14   2       1.64     -16.14
 14   3      -4.17       3.02
 14   4     -20.53      -2.69
 14   5      -5.04       8.24
 14   6     -12.91      -2.66
 14   7       9.63       0.48
 14   8      -9.79      13.84
 14   9      -3.83      -1.27
 14  10      -1.47      -2.66
 14  11      17.00       8.18
 14  12      13.40       2.23
 14  13      20.86     -16.22
 14  14      14.66      20.78
 15   0     174.99       0.00
 15   1      -3.28       1.06
 15   2       1.17      15.71
 15   3       6.64       7.28
 15   4       7.22      14.25
 15   5       4.60      -6.95
 15   6      19.39       8.53
 15   7      -4.02       8.96
 15   8      -7.54     -16.03
 15   9       4.44      12.92
 15  10       5.17       4.37
 15  11      -1.00     -12.99
 15  12      -7.19     -28.22
 15  13      -9.20      -6.17
 15  14     -28.26     -15.70
 15  15       8.02      -5.97
 16   0       2.91       0.00
 16   1       0.91      -0.39
 16   2       8.78      -8.35
 16   3       8.09       5.78
 16   4      -8.73      -4.65
 16   5       1.11       2.43
 16   6       5.48       6.61
 16   7      -7.28     -11.35
 16   8       5.73     -10.13
 16   9      -3.97       4.52
 16  10      -2.11      -1.03
 16  11      -4.70     -12.45
 16  12       4.88       2.71
 16  13     -26.86      17.87
 16  14      -4.08       3.34
 16  15       3.61      30.13
 16  16     -26.50      -3.24
 17   0     173.27       0.00
 17   1     -11.77       7.28
 17   2      -0.70       6.72
 17   3      10.94       5.34
 17   4      -2.77       4.26
 17   5       7.31      -6.10
 17   6     -11.02       6.56
 17   7      -3.32      -3.76
 17   8       0.51      12.80
 17   9      -3.46       3.70
 17  10      -9.86      -3.72
 17  11       5.53       4.55
 17  12      -6.38      16.67
 17  13      11.95       4.83
 17  14      26.62       7.62
 17  15      -4.49     -18.34
 17  16      16.30      -5.31
 17  17       0.87      23.23
 18   0      -4.06       0.00
 18   1       4.38      -0.05
 18   2       5.25      -3.26
 18   3      -2.13       6.88
 18   4     -12.92      -8.32
 18   5      -5.87       6.20
 18   6      -5.91       4.21
 18   7       4.34       7.04
 18   8      -0.31       3.24
 18   9       0.89      -3.37
 18  10       2.80      -2.43
 18  11       5.21       3.70
 18  12      -3.57      -6.18
 18  13       5.12      -3.76
 18  14     -11.73      -3.12
 18  15     -10.00     -13.12
 18  16       7.21       1.71
 18  17     -10.04       2.05
 18  18       3.95     -15.09
 19   0     130.48       0.00
 19   1     -12.82      15.27
 19   2       0.14       6.28
 19   3      10.78       0.28
 19   4       9.20      12.13
 19   5       5.57      -6.11
 19   6      15.62       8.85
 19   7      -0.98      -3.02
 19   8       3.15     -16.18
 19   9      -1.77       3.20
 19  10      -6.56       5.93
 19  11      -1.11       1.09
 19  12      10.25      -1.39
 19  13      -3.46       4.50
 19  14      -9.44     -19.03
 19  15      -7.94      -3.18
 19  16     -11.38      21.06
 19  17       1.45       4.75
 19  18      17.78      -0.54
 19  19     -20.67      -6.83
 20   0      -3.02       0.00
 20   1       7.89       4.56
 20   2      -5.14      -4.61
 20   3       3.08       6.84
 20   4     -19.51      -2.26
 20   5      -6.09       6.59
 20   6      -1.01      -0.18
 20   7      -3.92     -11.52
 20   8      -7.45      -5.11
 20   9      -4.70       1.44
 20  10       0.22       3.86
 20  11       5.06      -7.92
 20  12       5.79       0.89
 20  13     -10.87      -1.28
 20  14       0.74      -4.21
 20  15      -0.56      13.06
 20  16      -6.01      -8.76
 20  17       5.50      -4.18
 20  18     -15.29      -3.42
 20  19      -9.06       2.02
 20  20      14.49       6.68
 21   0      36.96       0.00
 21   1     -27.27      16.16
 21   2       0.06      -2.09
 21   3       8.05       9.28
 21   4       0.35      11.68
 21   5       7.31      -5.44
 21   6      -1.68      11.43
 21   7      -3.78       3.21
 21   8       4.09       8.53
 21   9       2.14       8.00
 21  10      -7.78       1.43
 21  11      -5.30      -1.80
 21  12      -9.19       2.12
 21  13      -3.38       2.45
 21  14       6.19      13.74
 21  15      -5.20       0.58
 21  16      11.04     -10.59
 21  17       1.85      -1.91
 21  18      -8.98      -4.80
 21  19       2.58       5.06
 21  20       7.04      11.76
 21  21       0.62     -18.69
 22   0      -1.18       0.00
 22   1       8.96       5.22
 22   2       0.95      11.23
 22   3       2.20       1.91
 22   4     -14.33     -10.48
 22   5      -3.32       7.24
 22   6      -2.56       5.93
 22   7       2.90      -1.26
 22   8       6.89      -2.87
 22   9       0.25       1.75
 22  10      -4.69      -1.30
 22  11       2.66      -0.21
 22  12      -2.88       6.83
 22  13       1.39      -0.84
 22  14       1.59       5.36
 22  15      -1.98      -9.10
 22  16       4.40      -2.07
 22  17     -11.87      -1.43
 22  18      -5.96       3.82
 22  19      -2.02       5.59
 22  20      -7.18      -5.25
 22  21      -4.94      -3.09
 22  22      -5.64      24.50
 23   0     -86.90       0.00
 23   1     -21.08      18.30
 23   2      -2.93     -17.61
 23   3       6.59      -0.50
 23   4       5.23      12.00
 23   5       9.13     -10.05
 23   6       9.22       8.66
 23   7      -4.39       0.30
 23   8      -3.29      -4.31
 23   9      -4.00       4.45
 23  10      -1.67       3.96
 23  11       3.05       4.39
 23  12       4.03      -3.84
 23  13       0.20       0.02
 23  14      -1.52      -9.26
 23  15      -3.95      -1.97
 23  16      -9.57       5.13
 23  17      -3.13       2.44
 23  18       7.45      -0.36
 23  19       1.36       2.29
 23  20       2.56      -6.06
 23  21      -3.29       2.20
 23  22      -2.62       1.24
 23  23      23.18      -4.85
 24   0       2.85       0.00
 24   1       8.14       2.17
 24   2     -11.92      14.29
 24   3      -0.30       4.79
 24   4     -20.28      -5.64
 24   5      -8.22      11.12
 24   6      -2.76       3.03
 24   7      -0.19      -4.34
 24   8      -2.33      -2.05
 24   9      -2.39      -1.36
 24  10      -1.71       3.26
 24  11      -2.28      -3.12
 24  12      -0.27      -6.07
 24  13      -8.25       2.86
 24  14      -5.54      -7.13
 24  15      -1.49       6.86
 24  16      -1.26       2.47
 24  17      10.64      -0.97
 24  18       4.83       2.95
 24  19      -2.69      -2.90
 24  20      -0.93      -4.17
 24  21      -3.79       0.48
 24  22       3.13      -7.13
 24  23      -3.41      -7.36
 24  24     -18.65     -21.04
 25   0    -229.16       0.00
 25   1     -21.39      14.08
 25   2       2.07     -22.41
 25   3       0.29       1.94
 25   4       4.36      11.87
 25   5      10.79      -9.37
 25   6       5.62      13.20
 25   7      -3.74       1.56
 25   8       4.59      -0.11
 25   9       2.19       5.03
 25  10      -6.16       5.34
 25  11      -2.57      -2.07
 25  12      -0.12       6.94
 25  13      -9.45       2.94
 25  14       5.61       4.89
 25  15       0.35       3.38
 25  16       6.98      -6.07
 25  17       2.69       2.73
 25  18      -6.83      -4.98
