Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1956:180
Coefficients for 360 degrees 
  Beginning: CT1955:000  1999:11:08_01h:39m:20s. 
  Centered:  CT1956:180  1999:11:21_16h:57m:32s. 
  End time:  CT1956:005  1999:12:04_23h:10m:13s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      13.74       0.00
  1   0     -29.26       0.00
  1   1      55.14      18.27
  2   0     -27.13       0.00
  2   1     -17.73     -26.09
  2   2     187.22     -10.89
  3   0     -80.08       0.00
  3   1     -21.92     -89.71
  3   2     115.80      44.06
  3   3      13.25    -100.17
  4   0      57.16       0.00
  4   1       2.19     122.31
  4   2      -2.72     -52.17
  4   3      -4.39     -60.69
  4   4    -258.25     -38.83
  5   0      45.10       0.00
  5   1     -43.27     -66.59
  5   2     -84.73      39.85
  5   3     -46.81      18.39
  5   4      50.50     -94.64
  5   5      98.49      71.38
  6   0      96.26       0.00
  6   1     157.27     103.58
  6   2     -75.10     -24.36
  6   3     -49.05      60.52
  6   4      32.24       6.38
  6   5    -180.10      11.21
  6   6     -76.37     -47.45
  7   0     -43.44       0.00
  7   1     -19.70     -59.19
  7   2      -4.41     -99.71
  7   3      49.32      61.41
  7   4      60.78       2.78
  7   5     -96.81     -76.52
  7   6     173.89     126.71
  7   7      84.72     -37.02
  8   0     -89.51       0.00
  8   1      84.37      76.21
  8   2      71.66      36.80
  8   3      91.62     -19.43
  8   4     102.91      36.82
  8   5      49.33      76.66
  8   6      46.73      28.08
  8   7     -20.96    -263.90
  8   8      18.56     -66.05
  9   0      60.07       0.00
  9   1     -28.79       9.07
  9   2     -45.65      17.09
  9   3     -47.24     -85.40
  9   4     -55.20      -5.43
  9   5       9.46     -17.47
  9   6    -120.46    -132.44
  9   7     -77.47      41.60
  9   8      -6.73     -94.40
  9   9     -68.85      55.84
 10   0      22.62       0.00
 10   1      13.28      45.66
 10   2      48.32     -44.05
 10   3      17.57      58.39
 10   4     -72.40     -27.26
 10   5       2.39     -27.51
 10   6     -14.98      88.41
 10   7     155.47     115.31
 10   8     114.97     -55.11
 10   9     -41.41     242.92
 10  10     -77.52     304.16
 11   0     -31.15       0.00
 11   1      -1.02    -106.38
 11   2     -13.63     -38.91
 11   3     -99.31      31.19
 11   4     -17.84      45.52
 11   5      88.19      70.65
 11   6      63.56      51.84
 11   7      66.26      28.71
 11   8     203.95      24.27
 11   9      47.70       5.44
 11  10     331.72     -36.58
 11  11     287.42    -176.11
 12   0     -63.85       0.00
 12   1      73.35      80.81
 12   2      -2.71     -13.29
 12   3      26.33     -55.78
 12   4      72.85       3.11
 12   5      -7.89    -108.93
 12   6     -19.38    -121.67
 12   7    -155.15      38.35
 12   8     -33.89     -28.26
 12   9     156.29    -245.81
 12  10     -32.61     -49.13
 12  11     -92.84      -6.25
 12  12    -129.59     -87.62
 13   0      86.81       0.00
 13   1     -29.90      17.09
 13   2     -38.62     -64.09
 13   3     -74.23     -26.57
 13   4     -16.29     -24.42
 13   5    -107.63     -47.97
 13   6     -40.81       0.96
 13   7     -24.88     -61.54
 13   8    -215.94       6.00
 13   9     -25.66     -34.26
 13  10     -17.54     -41.15
 13  11     125.04     -82.77
 13  12     252.29      -5.77
 13  13    -128.27    -128.08
 14   0     -23.61       0.00
 14   1     -24.75     -26.39
 14   2      10.43      24.89
 14   3       7.87      59.46
 14   4      -9.27      80.01
 14   5       8.46      85.60
 14   6       0.88      68.69
 14   7      71.86       2.36
 14   8     -92.94      55.79
 14   9     -54.73     152.41
 14  10      -3.01     -21.73
 14  11    -100.92      25.95
 14  12    -109.46     171.39
 14  13    -139.64      18.09
 14  14     129.33      40.95
 15   0      32.30       0.00
 15   1      26.29      13.73
 15   2     -24.27      12.76
 15   3     -44.68     -32.30
 15   4     -37.66      99.66
 15   5      55.25      -0.84
 15   6       6.60      45.86
 15   7      60.23      69.72
 15   8      59.33     -54.52
 15   9       0.52     134.09
 15  10     -34.07       8.93
 15  11    -141.52       3.92
 15  12    -163.27     -16.32
 15  13       4.64      -6.47
 15  14     -35.12    -118.85
 15  15      82.01     -34.73
 16   0     -37.43       0.00
 16   1     -13.33     -32.85
 16   2      32.07     -50.98
 16   3      80.50      -8.96
 16   4      31.13     -56.66
 16   5      50.50     -82.40
 16   6      15.57     -95.06
 16   7      28.49      60.19
 16   8     124.22     -21.40
 16   9     -40.07      39.72
 16  10       8.01     111.95
 16  11      95.50      55.34
 16  12      51.58     131.14
 16  13     153.47      50.13
 16  14      77.78     151.33
 16  15     140.50      27.97
 16  16    -159.97      62.87
 17   0      50.93       0.00
 17   1      -4.80      21.60
 17   2     -35.69     -44.09
 17   3     -80.54       9.10
 17   4     -51.95     -13.15
 17   5     -40.16      56.07
 17   6      -6.61     -28.78
 17   7     -35.89      -6.67
 17   8      47.45       7.62
 17   9      37.95    -171.78
 17  10      25.70      69.67
 17  11     120.51     -25.86
 17  12      94.93     -92.28
 17  13     -14.53      33.23
 17  14      -1.15       7.51
 17  15     -55.86    -150.55
 17  16    -189.80    -381.00
 17  17     -40.19    -159.66
 18   0     -68.73       0.00
 18   1     -86.11     -67.84
 18   2      12.94      25.74
 18   3      21.24      11.26
 18   4      15.16      63.26
 18   5     -50.35     -41.35
 18   6      20.02     -27.37
 18   7     -22.21     -23.24
 18   8     -91.19       5.79
 18   9      28.98     -91.16
 18  10      -4.91     -90.97
 18  11     -33.99     -66.17
 18  12     -24.44     -82.12
 18  13      -5.08      20.84
 18  14     -33.69      13.70
 18  15      10.16     -24.99
 18  16    -163.17     -28.39
 18  17    -189.50      39.99
 18  18    -199.13     197.81
 19   0      57.32       0.00
 19   1      59.42      84.21
 19   2       9.52       1.18
 19   3     -95.55     -35.71
 19   4     -39.29      65.41
 19   5       4.95     -32.95
 19   6      -4.91      71.76
 19   7       5.56      18.19
 19   8    -114.41       8.10
 19   9     -27.36     104.45
