Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1952:180
Coefficients for 360 degrees 
  Beginning: CT1951:000  1999:07:21_23h:13m:51s. 
  Centered:  CT1952:180  1999:08:04_14h:32m:02s. 
  End time:  CT1952:005  1999:08:17_20h:44m:43s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      54.35       0.00
  1   0      -7.86       0.00
  1   1      45.45      12.06
  2   0      13.38       0.00
  2   1      58.17     -88.85
  2   2      70.36      35.99
  3   0       5.58       0.00
  3   1      17.14      53.86
  3   2      47.78     -35.47
  3   3     101.10     -84.46
  4   0     156.07       0.00
  4   1     -72.49      28.96
  4   2     -55.04      14.78
  4   3      86.14     -46.69
  4   4     -36.50     -80.84
  5   0     175.37       0.00
  5   1      49.81     -89.62
  5   2     -50.21      -9.47
  5   3     136.15      23.60
  5   4     107.01      -6.25
  5   5     119.83     -47.01
  6   0      56.56       0.00
  6   1      -4.03      -4.55
  6   2       1.07     -28.10
  6   3     -84.26     100.35
  6   4     -46.00      -0.95
  6   5     -13.03    -340.92
  6   6     -11.08     -94.48
  7   0     -88.56       0.00
  7   1      -9.39     -59.56
  7   2      50.51     -46.84
  7   3    -145.72      26.04
  7   4      91.44      31.91
  7   5     137.58      29.29
  7   6      43.45       0.73
  7   7    -212.22     -19.71
  8   0     -53.39       0.00
  8   1     -46.83     -18.75
  8   2     107.04     100.22
  8   3      28.93    -109.75
  8   4      22.33      57.00
  8   5      25.62      61.21
  8   6     135.28    -135.27
  8   7      95.99     -45.78
  8   8     -65.19     -86.77
  9   0      61.35       0.00
  9   1     -10.00       8.08
  9   2     -73.73      55.67
  9   3     -33.30     -58.54
  9   4    -170.95     -62.60
  9   5    -119.62      -9.39
  9   6     -26.86     135.90
  9   7    -289.28     -29.65
  9   8    -218.51    -231.79
  9   9      46.91       1.61
 10   0      22.72       0.00
 10   1     -16.82       0.33
 10   2     -57.86      48.20
 10   3      26.25      42.00
 10   4      29.84     -45.12
 10   5     -11.46     121.31
 10   6      29.76     146.35
 10   7     -32.62      99.17
 10   8     -16.25      68.83
 10   9    -414.29     451.01
 10  10     -58.55      69.41
 11   0     -76.03       0.00
 11   1      52.81     -66.18
 11   2      -3.93     -46.00
 11   3      38.08      87.04
 11   4      73.12      82.34
 11   5      16.43    -100.03
 11   6      93.73     -43.96
 11   7     103.05      52.23
 11   8     115.79    -142.76
 11   9     131.43     -38.72
 11  10       3.76      78.20
 11  11    -140.59     177.96
 12   0    -219.82       0.00
 12   1     -17.98     -10.97
 12   2     106.14     -12.24
 12   3      -8.86       4.18
 12   4     -58.35      16.27
 12   5      19.19    -107.00
 12   6     -83.10      48.91
 12   7     -37.81       1.89
 12   8     119.29     145.56
 12   9     -62.56     181.79
 12  10     -86.31      58.04
 12  11     -38.89      30.99
 12  12      96.25      24.34
 13   0    -109.75       0.00
 13   1     -28.61      18.22
 13   2      27.52     -13.04
 13   3    -106.61     -60.50
