Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1964:180
Coefficients for 360 degrees 
  Beginning: CT1963:000  2000:06:13_06h:30m:20s. 
  Centered:  CT1964:180  2000:06:26_21h:48m:31s. 
  End time:  CT1964:005  2000:07:10_04h:01m:12s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      26.01       0.00
  1   0     -22.39       0.00
  1   1      51.12      67.63
  2   0     -18.79       0.00
  2   1      28.31     -24.63
  2   2     -42.99     -52.70
  3   0      20.47       0.00
  3   1      -6.58     -27.49
  3   2      -3.16     -51.58
  3   3       9.43     -95.29
  4   0     -78.79       0.00
  4   1     -43.33      34.85
  4   2     -34.22     -36.28
  4   3    -153.78     -36.87
  4   4      28.22      68.08
  5   0     169.87       0.00
  5   1     -22.33     -20.71
  5   2     -36.84      28.97
  5   3      24.86     -32.85
  5   4      81.57     -39.24
  5   5    -125.89      71.92
  6   0     -35.43       0.00
  6   1     -18.05      41.32
  6   2      72.09      76.07
  6   3      32.69      13.29
  6   4     -20.53      46.80
  6   5     226.59     -95.25
  6   6     -33.71     -39.23
  7   0     -77.85       0.00
  7   1      43.10     170.83
  7   2     -19.72       8.27
  7   3      50.53     103.24
  7   4      17.91      -0.91
  7   5      33.12      96.42
  7   6     -81.47       5.41
  7   7     -23.41      58.47
  8   0      35.14       0.00
  8   1       9.67     -11.43
  8   2     142.04     -27.77
  8   3      29.35     -21.71
  8   4     -58.87     -88.65
  8   5     -71.62      88.44
  8   6      40.54     -57.49
  8   7     -58.02    -229.77
  8   8       6.28      73.84
  9   0      -1.74       0.00
  9   1      60.25     -42.16
  9   2     -85.59      12.79
  9   3     -51.91      -4.25
  9   4     -51.47      54.22
  9   5      26.66     -57.09
  9   6      26.92     111.45
  9   7    -119.41      60.64
  9   8     -22.29     -79.33
  9   9     109.53      57.67
 10   0      12.90       0.00
 10   1     -22.74     -20.06
 10   2      68.50     -97.92
 10   3       8.12     -56.43
 10   4      12.80      29.21
 10   5     -10.57     -72.41
 10   6      60.52     -23.21
 10   7      79.64      -3.58
 10   8    -132.93      22.23
 10   9    -164.99    -118.11
 10  10     102.88     -84.72
 11   0     -29.13       0.00
 11   1     -20.01      10.34
 11   2    -110.35      36.74
 11   3    -114.97      59.88
 11   4      -5.75     -12.12
 11   5     -76.96      94.51
 11   6     -17.31     -73.27
 11   7     -82.77      -1.32
 11   8    -111.04     -65.12
 11   9      66.60      -1.00
 11  10     -92.52    -125.47
 11  11     199.91      52.57
 12   0      31.92       0.00
 12   1      16.15      60.91
 12   2      87.60      16.92
 12   3      91.13      42.25
 12   4      31.29      39.54
 12   5      99.20     -48.71
 12   6     -25.76       8.36
 12   7      81.96      68.49
 12   8      48.03      20.76
 12   9    -206.49     -86.93
 12  10     142.41     -30.24
 12  11       1.50      80.68
 12  12     -46.89      43.13
 13   0     -56.66       0.00
 13   1     -16.02      63.86
 13   2     -20.86     -19.84
 13   3     -63.76      77.13
 13   4     -22.97     -23.33
 13   5      45.68     -50.77
 13   6     -20.91     -11.40
 13   7     101.64     -17.02
 13   8      50.92     -25.80
 13   9      16.88      43.92
 13  10      72.36      62.20
 13  11     163.96    -106.39
 13  12      48.15      15.11
 13  13     -80.55      11.32
 14   0      50.97       0.00
 14   1     -24.55      -5.03
 14   2     114.78      -9.77
 14   3       5.57     -42.39
 14   4      87.15      22.32
 14   5     -79.39     150.34
 14   6       8.32      69.20
 14   7    -109.14     -14.08
 14   8      33.62      31.94
 14   9      55.62     108.81
 14  10    -111.48      58.36
 14  11     -76.32      10.26
 14  12    -189.14     -91.50
 14  13    -226.68     174.54
 14  14     -45.32      90.48
 15   0     -57.81       0.00
 15   1      23.94     -52.44
 15   2     -53.80      30.50
 15   3     -61.24      40.66
 15   4      -0.85      -5.59
 15   5     -56.61     -81.28
 15   6     -20.68      10.90
 15   7     -41.68      -7.55
 15   8      31.35     -35.94
 15   9      35.32      27.87
 15  10      66.61      36.52
 15  11     -19.14    -144.81
 15  12    -116.03    -160.58
 15  13    -148.06      79.22
 15  14    -162.76     108.58
 15  15    -148.12     -70.08
 16   0      33.89       0.00
 16   1       6.74     -48.69
 16   2      68.40     -33.46
 16   3      63.68     -29.54
 16   4      36.86      19.92
 16   5       2.73     -10.18
 16   6       5.64      -1.43
 16   7      19.54       0.07
 16   8     -39.09       7.71
 16   9      38.41      31.14
 16  10     -35.51     -20.69
 16  11      42.01      55.29
 16  12      25.63     -51.98
 16  13      35.76      34.46
 16  14      60.90     210.49
 16  15      26.68      -6.76
 16  16      -5.90    -183.98
 17   0     -50.05       0.00
 17   1     -13.80     -10.34
 17   2     -75.47      25.54
 17   3    -111.83      74.50
 17   4     -22.49      18.72
 17   5     -18.31      46.63
 17   6      25.28     -18.84
 17   7     -23.95      19.54
 17   8     -37.21      15.77
 17   9     -81.77    -109.93
 17  10     -18.33     -19.75
 17  11      35.74     151.57
 17  12       6.78      37.90
 17  13     -99.74     -16.48
 17  14      20.44      82.11
 17  15      -6.43    -176.05
 17  16     -19.37    -158.01
 17  17     -63.47      22.42
 18   0      50.33       0.00
 18   1      29.94      23.10
 18   2      44.77     -14.40
 18   3      63.04       3.57
 18   4      63.55      32.35
 18   5      29.61      38.21
 18   6       7.19      53.91
 18   7       9.82     -16.30
 18   8      35.99       4.19
 18   9     -50.42     -74.74
 18  10      60.24      25.98
 18  11       8.26    -104.12
 18  12     140.23     106.39
 18  13     166.19     -68.96
 18  14     112.32      -4.35
 18  15     147.96     -95.95
 18  16     -38.82    -242.94
 18  17    -188.49     -63.64
 18  18      76.40      43.60
 19   0     -47.70       0.00
 19   1     -36.58     -40.68
 19   2      -2.39     -21.34
 19   3     -70.20      74.91
 19   4     -26.84     -20.00
 19   5      -7.98     -67.88
 19   6      -3.33     -10.85
 19   7      41.79      -6.42
 19   8      55.19       0.33
 19   9      29.91      57.99
 19  10      71.01      -1.76
 19  11     -21.84      -1.50
 19  12      41.03      88.21
 19  13      -8.56     -41.86
 19  14     -50.78     -44.05
 19  15     132.12      -1.77
 19  16      18.21      95.60
 19  17     -29.17      56.54
 19  18     196.26     -71.24
 19  19      12.99      31.41
 20   0      22.84       0.00
 20   1      -2.48     -27.87
 20   2       3.44       6.62
 20   3      41.75     -26.26
 20   4      78.57      46.67
 20   5     -58.33      80.50
 20   6     -12.13      70.19
 20   7     -72.82     -13.50
 20   8       1.08      13.36
 20   9      22.77      47.78
 20  10     -69.32     -13.46
 20  11     -34.09     -98.76
 20  12    -102.16     -87.56
 20  13     -37.07      25.30
 20  14     -69.84     -22.21
 20  15     -87.80     -10.48
 20  16     -29.30      17.22
 20  17     -84.04     -47.12
 20  18       1.05      30.08
 20  19      55.51      23.65
 20  20      79.92      57.66
 21   0       2.24       0.00
 21   1     -25.33     -71.42
 21   2      22.91       6.04
 21   3     -92.89      47.73
 21   4     -28.51     -15.14
 21   5     -43.58     -42.10
 21   6     -14.84     -15.16
 21   7     -19.92      -6.21
 21   8       8.54       9.18
 21   9      -5.34      20.78
 21  10       9.66     -13.71
 21  11      -5.75       1.44
 21  12     -97.57     -70.72
 21  13      20.14      11.37
 21  14     -49.34     -39.48
 21  15     -64.11      75.59
 21  16      57.40      85.56
 21  17      -0.64      -4.41
 21  18      38.28     -54.89
 21  19      -4.61      93.50
 21  20      70.48     -67.61
 21  21     -20.45      19.60
 22   0     -31.39       0.00
 22   1      27.95     -35.01
 22   2     -68.42      19.29
 22   3      35.98     -22.43
 22   4      88.72      34.66
 22   5      10.64      51.44
 22   6      -2.64      25.55
 22   7       0.83       3.07
 22   8      -5.66       6.35
 22   9     -25.75     -24.33
 22  10      36.60      34.10
 22  11      21.44      39.90
 22  12      67.81      13.90
 22  13     -12.38       9.99
 22  14      35.98      57.06
 22  15     -56.48      65.46
 22  16     -16.15     -29.18
 22  17      65.64      28.48
 22  18     -99.14     -15.50
 22  19      24.60      78.87
 22  20     114.18     120.02
 22  21      96.99     -42.96
 22  22     -32.57     -55.06
 23   0      42.88       0.00
 23   1     -29.28     -52.14
 23   2      61.29     -14.52
 23   3     -31.55      44.78
 23   4     -19.61       2.86
 23   5     -27.13     -41.74
 23   6      15.78     -11.36
